,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4601,森野正弘,34,62,6.73,1,0.11,23,1R,曇り,南西,1,1,2020_10_17,2020_10_17_23_1R
1,2,5,4661,中島昂章,12,65,6.74,5,0.23,23,1R,曇り,南西,1,1,2020_10_17,2020_10_17_23_1R
2,3,6,5014,梶山涼斗,62,42,6.73,6,0.29,23,1R,曇り,南西,1,1,2020_10_17,2020_10_17_23_1R
3,4,3,4868,松本峻,49,58,6.76,4,0.18,23,1R,曇り,南西,1,1,2020_10_17,2020_10_17_23_1R
4,5,4,4949,横田貴満,39,90,6.76,3,0.13,23,1R,曇り,南西,1,1,2020_10_17,2020_10_17_23_1R
5,6,2,4567,上村慎太郎,44,44,6.73,2,0.28,23,1R,曇り,南西,1,1,2020_10_17,2020_10_17_23_1R
6,1,6,3775,泉啓文,53,66,6.68,6,0.11,23,2R,晴,無風,0,0,2020_10_17,2020_10_17_23_2R
7,2,1,4506,稗田聖也,69,57,6.74,1,0.09,23,2R,晴,無風,0,0,2020_10_17,2020_10_17_23_2R
8,3,2,4451,松崎祐太郎,47,43,6.78,2,0.16,23,2R,晴,無風,0,0,2020_10_17,2020_10_17_23_2R
9,4,4,3809,吉田光,58,84,6.84,4,0.21,23,2R,晴,無風,0,0,2020_10_17,2020_10_17_23_2R
10,5,5,4674,池田剛規,68,38,6.76,5,0.17,23,2R,晴,無風,0,0,2020_10_17,2020_10_17_23_2R
11,6,3,3036,吉本正昭,25,31,6.83,3,0.16,23,2R,晴,無風,0,0,2020_10_17,2020_10_17_23_2R
12,1,3,4363,大野芳顕,43,47,6.70,3,0.14,23,3R,曇り,北,1,1,2020_10_17,2020_10_17_23_3R
13,2,4,4555,富永大一,26,77,6.75,4,0.20,23,3R,曇り,北,1,1,2020_10_17,2020_10_17_23_3R
14,3,6,4691,水原慎,28,80,6.77,6,0.18,23,3R,曇り,北,1,1,2020_10_17,2020_10_17_23_3R
15,4,5,4978,山田和佐,55,55,6.75,5,0.26,23,3R,曇り,北,1,1,2020_10_17,2020_10_17_23_3R
16,5,1,4106,坂井康嗣,31,45,6.76,1,0.27,23,3R,曇り,北,1,1,2020_10_17,2020_10_17_23_3R
17,6,2,3553,平池仁志,64,73,6.77,2,0.35,23,3R,曇り,北,1,1,2020_10_17,2020_10_17_23_3R
18,1,5,4718,北川太一,46,33,6.77,5,0.10,23,4R,晴,北東,2,2,2020_10_17,2020_10_17_23_4R
19,2,6,4336,松田竜馬,21,49,6.75,6,0.06,23,4R,晴,北東,2,2,2020_10_17,2020_10_17_23_4R
20,3,4,4220,深川和仁,38,68,6.75,4,0.08,23,4R,晴,北東,2,2,2020_10_17,2020_10_17_23_4R
