,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,4,4105,松下直也,76,48,7.02,4,0.11,24,1R,晴,南西,3,2,2020_8_2,4-1-5,10640,1-4-5,930,4-1,2920,1-4,450,2020_8_2_24_1R
1,2,1,3944,山口裕二,72,16,7.00,1,0.22,24,1R,晴,南西,3,2,2020_8_2,4-1-5,10640,1-4-5,930,4-1,2920,1-4,450,2020_8_2_24_1R
2,3,5,4645,上村純一,25,20,7.03,5,0.12,24,1R,晴,南西,3,2,2020_8_2,4-1-5,10640,1-4-5,930,4-1,2920,1-4,450,2020_8_2_24_1R
3,4,6,4416,三宅健太,21,27,7.07,6,0.23,24,1R,晴,南西,3,2,2020_8_2,4-1-5,10640,1-4-5,930,4-1,2920,1-4,450,2020_8_2_24_1R
4,5,2,3901,松田憲幸,38,70,7.10,2,0.21,24,1R,晴,南西,3,2,2020_8_2,4-1-5,10640,1-4-5,930,4-1,2920,1-4,450,2020_8_2_24_1R
5,6,3,3757,畑和宏,47,38,7.00,3,0.15,24,1R,晴,南西,3,2,2020_8_2,4-1-5,10640,1-4-5,930,4-1,2920,1-4,450,2020_8_2_24_1R
6,1,1,4171,榎幸司,20,66,7.02,1,0.15,24,2R,晴,南西,3,2,2020_8_2,1-2-3,630,1-2-3,340,1-2,250,1-2,290,2020_8_2_24_2R
7,2,2,4172,森定晃史,54,65,7.03,2,0.09,24,2R,晴,南西,3,2,2020_8_2,1-2-3,630,1-2-3,340,1-2,250,1-2,290,2020_8_2_24_2R
8,3,3,4260,中越博紀,60,52,7.08,3,0.12,24,2R,晴,南西,3,2,2020_8_2,1-2-3,630,1-2-3,340,1-2,250,1-2,290,2020_8_2_24_2R
9,4,4,4584,村岡賢人,51,60,6.98,4,0.16,24,2R,晴,南西,3,2,2020_8_2,1-2-3,630,1-2-3,340,1-2,250,1-2,290,2020_8_2_24_2R
10,5,5,4880,澤崎雄哉,32,55,7.05,5,0.17,24,2R,晴,南西,3,2,2020_8_2,1-2-3,630,1-2-3,340,1-2,250,1-2,290,2020_8_2_24_2R
