,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,無風,0,0,唐津,2019_4_9,1-2-3,620,,290,1-2,180,1-2,160,,,,,,,,,,
1,1R,晴,無風,0,0,唐津,2019_4_9,1-2-3,620,,290,1-2,180,1-2,160,,,,,,,,,,
2,1R,晴,無風,0,0,唐津,2019_4_9,1-2-3,620,,290,1-2,180,1-2,160,,,,,,,,,,
3,1R,晴,無風,0,0,唐津,2019_4_9,1-2-3,620,,290,1-2,180,1-2,160,,,,,,,,,,
4,1R,晴,無風,0,0,唐津,2019_4_9,1-2-3,620,,290,1-2,180,1-2,160,,,,,,,,,,
5,1R,晴,無風,0,0,唐津,2019_4_9,1-2-3,620,,290,1-2,180,1-2,160,,,,,,,,,,
6,2R,晴,北,2,2,唐津,2019_4_9,1-3-2,1050,,290,1-3,470,1-3,370,,,,,,,,,,
7,2R,晴,北,2,2,唐津,2019_4_9,1-3-2,1050,,290,1-3,470,1-3,370,,,,,,,,,,
8,2R,晴,北,2,2,唐津,2019_4_9,1-3-2,1050,,290,1-3,470,1-3,370,,,,,,,,,,
9,2R,晴,北,2,2,唐津,2019_4_9,1-3-2,1050,,290,1-3,470,1-3,370,,,,,,,,,,
10,2R,晴,北,2,2,唐津,2019_4_9,1-3-2,1050,,290,1-3,470,1-3,370,,,,,,,,,,
11,2R,晴,北,2,2,唐津,2019_4_9,1-3-2,1050,,290,1-3,470,1-3,370,,,,,,,,,,
12,3R,晴,北,3,3,唐津,2019_4_9,1-4-2,1960,,650,1-4,480,1-4,550,,,,,,,,,,
13,3R,晴,北,3,3,唐津,2019_4_9,1-4-2,1960,,650,1-4,480,1-4,550,,,,,,,,,,
14,3R,晴,北,3,3,唐津,2019_4_9,1-4-2,1960,,650,1-4,480,1-4,550,,,,,,,,,,
15,3R,晴,北,3,3,唐津,2019_4_9,1-4-2,1960,,650,1-4,480,1-4,550,,,,,,,,,,
16,3R,晴,北,3,3,唐津,2019_4_9,1-4-2,1960,,650,1-4,480,1-4,550,,,,,,,,,,
17,3R,晴,北,3,3,唐津,2019_4_9,1-4-2,1960,,650,1-4,480,1-4,550,,,,,,,,,,
18,4R,晴,北,3,3,唐津,2019_4_9,1-3-2,1070,,400,1-3,330,1-3,260,,,,,,,,,,
19,4R,晴,北,3,3,唐津,2019_4_9,1-3-2,1070,,400,1-3,330,1-3,260,,,,,,,,,,
20,4R,晴,北,3,3,唐津,2019_4_9,1-3-2,1070,,400,1-3,330,1-3,260,,,,,,,,,,
21,4R,晴,北,3,3,唐津,2019_4_9,1-3-2,1070,,400,1-3,330,1-3,260,,,,,,,,,,
22,4R,晴,北,3,3,唐津,2019_4_9,1-3-2,1070,,400,1-3,330,1-3,260,,,,,,,,,,
23,4R,晴,北,3,3,唐津,2019_4_9,1-3-2,1070,,400,1-3,330,1-3,260,,,,,,,,,,
24,5R,晴,北,3,3,唐津,2019_4_9,5-2-3,9480,,1060,5-2,2850,2-5,790,,,,,,,,,,
25,5R,晴,北,3,3,唐津,2019_4_9,5-2-3,9480,,1060,5-2,2850,2-5,790,,,,,,,,,,
26,5R,晴,北,3,3,唐津,2019_4_9,5-2-3,9480,,1060,5-2,2850,2-5,790,,,,,,,,,,
27,5R,晴,北,3,3,唐津,2019_4_9,5-2-3,9480,,1060,5-2,2850,2-5,790,,,,,,,,,,
28,5R,晴,北,3,3,唐津,2019_4_9,5-2-3,9480,,1060,5-2,2850,2-5,790,,,,,,,,,,
29,5R,晴,北,3,3,唐津,2019_4_9,5-2-3,9480,,1060,5-2,2850,2-5,790,,,,,,,,,,
30,6R,晴,北,3,3,唐津,2019_4_9,6-1-5,7570,,2220,6-1,1060,1-6,420,,,,,,,,,,
31,6R,晴,北,3,3,唐津,2019_4_9,6-1-5,7570,,2220,6-1,1060,1-6,420,,,,,,,,,,
32,6R,晴,北,3,3,唐津,2019_4_9,6-1-5,7570,,2220,6-1,1060,1-6,420,,,,,,,,,,
