,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,5055,眞鳥章太,22,21,6.92,1,0.13,24,1R,晴,西,1,1,2021_2_19,1-3-2,720,1-2-3,360,1-3,240,1-3,210,2021_2_19_24_1R
1,2,3,4919,吉田翔悟,70,51,6.86,3,0.12,24,1R,晴,西,1,1,2021_2_19,1-3-2,720,1-2-3,360,1-3,240,1-3,210,2021_2_19_24_1R
2,3,2,5008,羽野諒,53,48,6.96,2,0.19,24,1R,晴,西,1,1,2021_2_19,1-3-2,720,1-2-3,360,1-3,240,1-3,210,2021_2_19_24_1R
3,4,5,5032,谷口知優,40,25,6.97,5,0.26,24,1R,晴,西,1,1,2021_2_19,1-3-2,720,1-2-3,360,1-3,240,1-3,210,2021_2_19_24_1R
4,5,4,3858,織田猛,44,31,6.91,4,0.15,24,1R,晴,西,1,1,2021_2_19,1-3-2,720,1-2-3,360,1-3,240,1-3,210,2021_2_19_24_1R
5,6,6,3926,大古場貴,41,49,7.00,6,0.33,24,1R,晴,西,1,1,2021_2_19,1-3-2,720,1-2-3,360,1-3,240,1-3,210,2021_2_19_24_1R
6,1,5,4424,松尾昂明,56,56,6.86,5,0.01,24,2R,晴,南西,1,1,2021_2_19,5-1-2,4140,1-2-5,320,5-1,1870,1-5,390,2021_2_19_24_2R
7,2,1,4122,安東幸治,74,18,6.94,1,0.13,24,2R,晴,南西,1,1,2021_2_19,5-1-2,4140,1-2-5,320,5-1,1870,1-5,390,2021_2_19_24_2R
8,3,2,4355,小川広大,26,32,6.87,2,0.15,24,2R,晴,南西,1,1,2021_2_19,5-1-2,4140,1-2-5,320,5-1,1870,1-5,390,2021_2_19_24_2R
9,4,4,3164,森脇徹,51,65,6.94,4,0.06,24,2R,晴,南西,1,1,2021_2_19,5-1-2,4140,1-2-5,320,5-1,1870,1-5,390,2021_2_19_24_2R
10,5,6,5011,高木圭大,71,66,6.92,6,0.11,24,2R,晴,南西,1,1,2021_2_19,5-1-2,4140,1-2-5,320,5-1,1870,1-5,390,2021_2_19_24_2R
11,6,3,4656,大崎翔,39,30,6.94,3,0.08,24,2R,晴,南西,1,1,2021_2_19,5-1-2,4140,1-2-5,320,5-1,1870,1-5,390,2021_2_19_24_2R
12,1,1,4232,笠雅雄,68,34,6.91,1,0.04,24,3R,晴,南西,2,1,2021_2_19,1-3-4,950,1-3-4,470,1-3,340,1-3,280,2021_2_19_24_3R
13,2,3,4743,木村仁紀,61,41,6.92,3,0.08,24,3R,晴,南西,2,1,2021_2_19,1-3-4,950,1-3-4,470,1-3,340,1-3,280,2021_2_19_24_3R
14,3,4,3878,胡本悟志,35,16,6.87,4,0.08,24,3R,晴,南西,2,1,2021_2_19,1-3-4,950,1-3-4,470,1-3,340,1-3,280,2021_2_19_24_3R
15,4,6,5142,常住蓮,11,60,6.89,6,0.14,24,3R,晴,南西,2,1,2021_2_19,1-3-4,950,1-3-4,470,1-3,340,1-3,280,2021_2_19_24_3R
16,5,5,3107,平岡重典,49,76,6.93,5,0.09,24,3R,晴,南西,2,1,2021_2_19,1-3-4,950,1-3-4,470,1-3,340,1-3,280,2021_2_19_24_3R
17,6,2,4996,中尾智博,45,22,6.89,2,0.12,24,3R,晴,南西,2,1,2021_2_19,1-3-4,950,1-3-4,470,1-3,340,1-3,280,2021_2_19_24_3R
18,1,2,3523,寳田亮治,75,57,6.90,2,0.19,24,4R,晴,南西,2,1,2021_2_19,2-1-5,8270,1-2-5,1740,2-1,2110,1-2,600,2021_2_19_24_4R
19,2,1,3370,坪内実,69,12,6.89,1,0.17,24,4R,晴,南西,2,1,2021_2_19,2-1-5,8270,1-2-5,1740,2-1,2110,1-2,600,2021_2_19_24_4R
20,3,5,3963,原田秀弥,52,29,6.93,6,0.33,24,4R,晴,南西,2,1,2021_2_19,2-1-5,8270,1-2-5,1740,2-1,2110,1-2,600,2021_2_19_24_4R
21,4,6,4614,石倉洋行,14,61,6.88,5,0.16,24,4R,晴,南西,2,1,2021_2_19,2-1-5,8270,1-2-5,1740,2-1,2110,1-2,600,2021_2_19_24_4R
22,5,3,4513,河野真也,67,38,6.91,3,0.19,24,4R,晴,南西,2,1,2021_2_19,2-1-5,8270,1-2-5,1740,2-1,2110,1-2,600,2021_2_19_24_4R
23,6,4,3834,細川明人,29,23,6.96,4,0.21,24,4R,晴,南西,2,1,2021_2_19,2-1-5,8270,1-2-5,1740,2-1,2110,1-2,600,2021_2_19_24_4R
24,1,6,4262,馬場貴也,72,52,6.90,3,0.17,24,5R,晴,南西,2,1,2021_2_19,6-1-5,2860,1-5-6,500,6-1,1040,1-6,400,2021_2_19_24_5R
25,2,1,3558,山本浩次,15,27,6.91,1,0.13,24,5R,晴,南西,2,1,2021_2_19,6-1-5,2860,1-5-6,500,6-1,1040,1-6,400,2021_2_19_24_5R
26,3,5,3307,上瀧和則,48,59,6.91,2,0.16,24,5R,晴,南西,2,1,2021_2_19,6-1-5,2860,1-5-6,500,6-1,1040,1-6,400,2021_2_19_24_5R
27,4,2,4264,長尾章平,16,11,6.95,5,0.11,24,5R,晴,南西,2,1,2021_2_19,6-1-5,2860,1-5-6,500,6-1,1040,1-6,400,2021_2_19_24_5R
28,5,3,4469,土山卓也,13,47,6.91,4,0.17,24,5R,晴,南西,2,1,2021_2_19,6-1-5,2860,1-5-6,500,6-1,1040,1-6,400,2021_2_19_24_5R
29,6,4,3926,大古場貴,41,49,7.00,6,0.25,24,5R,晴,南西,2,1,2021_2_19,6-1-5,2860,1-5-6,500,6-1,1040,1-6,400,2021_2_19_24_5R
30,1,2,4397,西村拓也,28,69,6.90,2,0.11,24,6R,晴,南西,1,1,2021_2_19,2-1-5,740,1-2-5,170,2-1,550,1-2,180,2021_2_19_24_6R
31,2,1,4121,富永修一,18,50,6.88,1,0.09,24,6R,晴,南西,1,1,2021_2_19,2-1-5,740,1-2-5,170,2-1,550,1-2,180,2021_2_19_24_6R
