,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,北,2,2,福岡,2020_5_28,1-3-5,1510,,690,1-3,350,1-3,320,,,,,,,,,,
1,1R,晴,北,2,2,福岡,2020_5_28,1-3-5,1510,,690,1-3,350,1-3,320,,,,,,,,,,
2,1R,晴,北,2,2,福岡,2020_5_28,1-3-5,1510,,690,1-3,350,1-3,320,,,,,,,,,,
3,1R,晴,北,2,2,福岡,2020_5_28,1-3-5,1510,,690,1-3,350,1-3,320,,,,,,,,,,
4,1R,晴,北,2,2,福岡,2020_5_28,1-3-5,1510,,690,1-3,350,1-3,320,,,,,,,,,,
5,1R,晴,北,2,2,福岡,2020_5_28,1-3-5,1510,,690,1-3,350,1-3,320,,,,,,,,,,
6,2R,晴,北,2,2,福岡,2020_5_28,3-2-4,4320,,880,3-2,2400,2-3,1610,,,,,,,,,,
7,2R,晴,北,2,2,福岡,2020_5_28,3-2-4,4320,,880,3-2,2400,2-3,1610,,,,,,,,,,
8,2R,晴,北,2,2,福岡,2020_5_28,3-2-4,4320,,880,3-2,2400,2-3,1610,,,,,,,,,,
9,2R,晴,北,2,2,福岡,2020_5_28,3-2-4,4320,,880,3-2,2400,2-3,1610,,,,,,,,,,
10,2R,晴,北,2,2,福岡,2020_5_28,3-2-4,4320,,880,3-2,2400,2-3,1610,,,,,,,,,,
11,2R,晴,北,2,2,福岡,2020_5_28,3-2-4,4320,,880,3-2,2400,2-3,1610,,,,,,,,,,
12,3R,晴,北,3,3,福岡,2020_5_28,2-5-4,91540,,6920,2-5,5360,2-5,5340,,,,,,,,,,
13,3R,晴,北,3,3,福岡,2020_5_28,2-5-4,91540,,6920,2-5,5360,2-5,5340,,,,,,,,,,
14,3R,晴,北,3,3,福岡,2020_5_28,2-5-4,91540,,6920,2-5,5360,2-5,5340,,,,,,,,,,
15,3R,晴,北,3,3,福岡,2020_5_28,2-5-4,91540,,6920,2-5,5360,2-5,5340,,,,,,,,,,
16,3R,晴,北,3,3,福岡,2020_5_28,2-5-4,91540,,6920,2-5,5360,2-5,5340,,,,,,,,,,
17,3R,晴,北,3,3,福岡,2020_5_28,2-5-4,91540,,6920,2-5,5360,2-5,5340,,,,,,,,,,
18,4R,晴,北,3,3,福岡,2020_5_28,1-2-4,740,,200,1-2,280,1-2,150,,,,,,,,,,
19,4R,晴,北,3,3,福岡,2020_5_28,1-2-4,740,,200,1-2,280,1-2,150,,,,,,,,,,
20,4R,晴,北,3,3,福岡,2020_5_28,1-2-4,740,,200,1-2,280,1-2,150,,,,,,,,,,
21,4R,晴,北,3,3,福岡,2020_5_28,1-2-4,740,,200,1-2,280,1-2,150,,,,,,,,,,
22,4R,晴,北,3,3,福岡,2020_5_28,1-2-4,740,,200,1-2,280,1-2,150,,,,,,,,,,
23,4R,晴,北,3,3,福岡,2020_5_28,1-2-4,740,,200,1-2,280,1-2,150,,,,,,,,,,
24,5R,晴,北,2,2,福岡,2020_5_28,1-2-4,5280,,1660,1-2,1650,1-2,1260,,,,,,,,,,
25,5R,晴,北,2,2,福岡,2020_5_28,1-2-4,5280,,1660,1-2,1650,1-2,1260,,,,,,,,,,
26,5R,晴,北,2,2,福岡,2020_5_28,1-2-4,5280,,1660,1-2,1650,1-2,1260,,,,,,,,,,
27,5R,晴,北,2,2,福岡,2020_5_28,1-2-4,5280,,1660,1-2,1650,1-2,1260,,,,,,,,,,
28,5R,晴,北,2,2,福岡,2020_5_28,1-2-4,5280,,1660,1-2,1650,1-2,1260,,,,,,,,,,
29,5R,晴,北,2,2,福岡,2020_5_28,1-2-4,5280,,1660,1-2,1650,1-2,1260,,,,,,,,,,
30,6R,晴,北,2,2,福岡,2020_5_28,3-2-5,48530,,10630,3-2,5720,2-3,3380,,,,,,,,,,
31,6R,晴,北,2,2,福岡,2020_5_28,3-2-5,48530,,10630,3-2,5720,2-3,3380,,,,,,,,,,
32,6R,晴,北,2,2,福岡,2020_5_28,3-2-5,48530,,10630,3-2,5720,2-3,3380,,,,,,,,,,
33,6R,晴,北,2,2,福岡,2020_5_28,3-2-5,48530,,10630,3-2,5720,2-3,3380,,,,,,,,,,
34,6R,晴,北,2,2,福岡,2020_5_28,3-2-5,48530,,10630,3-2,5720,2-3,3380,,,,,,,,,,
35,6R,晴,北,2,2,福岡,2020_5_28,3-2-5,48530,,10630,3-2,5720,2-3,3380,,,,,,,,,,
36,7R,晴,北,2,2,福岡,2020_5_28,1-4-3,1210,,300,1-4,430,1-4,410,,,,,,,,,,
37,7R,晴,北,2,2,福岡,2020_5_28,1-4-3,1210,,300,1-4,430,1-4,410,,,,,,,,,,
38,7R,晴,北,2,2,福岡,2020_5_28,1-4-3,1210,,300,1-4,430,1-4,410,,,,,,,,,,
39,7R,晴,北,2,2,福岡,2020_5_28,1-4-3,1210,,300,1-4,430,1-4,410,,,,,,,,,,
40,7R,晴,北,2,2,福岡,2020_5_28,1-4-3,1210,,300,1-4,430,1-4,410,,,,,,,,,,
41,7R,晴,北,2,2,福岡,2020_5_28,1-4-3,1210,,300,1-4,430,1-4,410,,,,,,,,,,
42,8R,晴,北,2,2,福岡,2020_5_28,1-2-3,730,,340,1-2,290,1-2,220,,,,,,,,,,
43,8R,晴,北,2,2,福岡,2020_5_28,1-2-3,730,,340,1-2,290,1-2,220,,,,,,,,,,
44,8R,晴,北,2,2,福岡,2020_5_28,1-2-3,730,,340,1-2,290,1-2,220,,,,,,,,,,
45,8R,晴,北,2,2,福岡,2020_5_28,1-2-3,730,,340,1-2,290,1-2,220,,,,,,,,,,
46,8R,晴,北,2,2,福岡,2020_5_28,1-2-3,730,,340,1-2,290,1-2,220,,,,,,,,,,
47,9R,晴,北,2,2,福岡,2020_5_28,4-2-1,22530,,930,4-2,6890,2-4,980,,,,,,,,,,
48,9R,晴,北,2,2,福岡,2020_5_28,4-2-1,22530,,930,4-2,6890,2-4,980,,,,,,,,,,
49,9R,晴,北,2,2,福岡,2020_5_28,4-2-1,22530,,930,4-2,6890,2-4,980,,,,,,,,,,
50,9R,晴,北,2,2,福岡,2020_5_28,4-2-1,22530,,930,4-2,6890,2-4,980,,,,,,,,,,
