,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,3,4683,向井田直弥,36,60,6.97,4,0.26,24,1R,晴,北西,2,1,2021_6_19,3-4-6,1780,3-4-6,1020,3-4,760,3-4,530,2021_6_19_24_1R
1,2,4,4705,吉川勇作,20,50,6.98,5,0.28,24,1R,晴,北西,2,1,2021_6_19,3-4-6,1780,3-4-6,1020,3-4,760,3-4,530,2021_6_19_24_1R
2,3,6,5036,福田翔吾,58,16,6.94,6,0.42,24,1R,晴,北西,2,1,2021_6_19,3-4-6,1780,3-4-6,1020,3-4,760,3-4,530,2021_6_19_24_1R
3,4,1,5067,山田真聖,48,69,6.98,1,0.29,24,1R,晴,北西,2,1,2021_6_19,3-4-6,1780,3-4-6,1020,3-4,760,3-4,530,2021_6_19_24_1R
4,5,2,4176,樋口喜彦,11,40,6.98,3,0.36,24,1R,晴,北西,2,1,2021_6_19,3-4-6,1780,3-4-6,1020,3-4,760,3-4,530,2021_6_19_24_1R
5,6,5,4126,吉本玲緒,14,64,7.03,2,0.27,24,1R,晴,北西,2,1,2021_6_19,3-4-6,1780,3-4-6,1020,3-4,760,3-4,530,2021_6_19_24_1R
6,1,4,4257,古川健,62,33,6.94,5,0.08,24,2R,晴,北西,2,1,2021_6_19,4-6-1,10720,1-4-6,1250,4-6,2300,4-6,2220,2021_6_19_24_2R
7,2,6,4137,君島秀三,43,26,6.97,3,0.15,24,2R,晴,北西,2,1,2021_6_19,4-6-1,10720,1-4-6,1250,4-6,2300,4-6,2220,2021_6_19_24_2R
8,3,1,5053,山口広樹,50,54,6.95,1,0.23,24,2R,晴,北西,2,1,2021_6_19,4-6-1,10720,1-4-6,1250,4-6,2300,4-6,2220,2021_6_19_24_2R
9,4,2,4498,宮本夏樹,25,21,6.95,2,0.27,24,2R,晴,北西,2,1,2021_6_19,4-6-1,10720,1-4-6,1250,4-6,2300,4-6,2220,2021_6_19_24_2R
10,5,3,3122,高山哲也,23,75,6.95,4,0.26,24,2R,晴,北西,2,1,2021_6_19,4-6-1,10720,1-4-6,1250,4-6,2300,4-6,2220,2021_6_19_24_2R
11,1,2,4603,谷川将太,44,56,6.92,2,0.12,24,3R,晴,北西,2,1,2021_6_19,2-1-3,7720,1-2-3,1230,2-1,2450,1-2,680,2021_6_19_24_3R
12,2,1,5059,冨田祥,52,67,7.01,1,0.07,24,3R,晴,北西,2,1,2021_6_19,2-1-3,7720,1-2-3,1230,2-1,2450,1-2,680,2021_6_19_24_3R
13,3,3,3921,川村正輝,72,66,7.04,3,0.14,24,3R,晴,北西,2,1,2021_6_19,2-1-3,7720,1-2-3,1230,2-1,2450,1-2,680,2021_6_19_24_3R
14,4,4,4152,深水慎一郎,34,61,6.98,4,0.17,24,3R,晴,北西,2,1,2021_6_19,2-1-3,7720,1-2-3,1230,2-1,2450,1-2,680,2021_6_19_24_3R
15,5,5,4140,梶野学志,38,35,7.00,5,0.16,24,3R,晴,北西,2,1,2021_6_19,2-1-3,7720,1-2-3,1230,2-1,2450,1-2,680,2021_6_19_24_3R
16,6,6,5138,村本大成,13,39,7.03,6,0.18,24,3R,晴,北西,2,1,2021_6_19,2-1-3,7720,1-2-3,1230,2-1,2450,1-2,680,2021_6_19_24_3R
17,1,5,4553,坪口竜也,57,74,6.93,6,0.22,24,4R,晴,北西,2,1,2021_6_19,5-6-1,3920,1-5-6,420,5-6,2160,5-6,1310,2021_6_19_24_4R
18,2,6,4448,青木玄太,73,27,6.98,5,0.13,24,4R,晴,北西,2,1,2021_6_19,5-6-1,3920,1-5-6,420,5-6,2160,5-6,1310,2021_6_19_24_4R
19,3,1,4788,小池哲也,69,73,6.98,1,0.11,24,4R,晴,北西,2,1,2021_6_19,5-6-1,3920,1-5-6,420,5-6,2160,5-6,1310,2021_6_19_24_4R
20,4,2,4890,石川諒,68,11,6.96,2,0.18,24,4R,晴,北西,2,1,2021_6_19,5-6-1,3920,1-5-6,420,5-6,2160,5-6,1310,2021_6_19_24_4R
21,5,4,3989,熊本英一,45,44,6.96,4,0.19,24,4R,晴,北西,2,1,2021_6_19,5-6-1,3920,1-5-6,420,5-6,2160,5-6,1310,2021_6_19_24_4R
22,6,3,3025,山口哲治,64,13,7.03,3,0.22,24,4R,晴,北西,2,1,2021_6_19,5-6-1,3920,1-5-6,420,5-6,2160,5-6,1310,2021_6_19_24_4R
23,1,6,4162,竹本太樹,75,55,6.95,6,0.17,24,5R,晴,北西,2,1,2021_6_19,6-2-3,202550,2-3-6,16140,6-2,26660,2-6,10370,2021_6_19_24_5R
24,2,2,4919,吉田翔悟,46,37,6.92,2,0.19,24,5R,晴,北西,2,1,2021_6_19,6-2-3,202550,2-3-6,16140,6-2,26660,2-6,10370,2021_6_19_24_5R
25,3,3,4789,古賀智之,35,25,6.98,3,0.17,24,5R,晴,北西,2,1,2021_6_19,6-2-3,202550,2-3-6,16140,6-2,26660,2-6,10370,2021_6_19_24_5R
26,4,1,4184,渡邊雄一郎,63,70,6.97,1,0.15,24,5R,晴,北西,2,1,2021_6_19,6-2-3,202550,2-3-6,16140,6-2,26660,2-6,10370,2021_6_19_24_5R
27,5,5,4210,松村康太,67,34,6.98,5,0.19,24,5R,晴,北西,2,1,2021_6_19,6-2-3,202550,2-3-6,16140,6-2,26660,2-6,10370,2021_6_19_24_5R
28,6,4,4855,江頭賢太,30,20,6.97,4,0.13,24,5R,晴,北西,2,1,2021_6_19,6-2-3,202550,2-3-6,16140,6-2,26660,2-6,10370,2021_6_19_24_5R
29,1,1,4173,岡谷健吾,59,47,6.93,1,0.11,24,6R,晴,北西,2,1,2021_6_19,1-5-2,770,1-2-5,290,1-5,310,1-5,210,2021_6_19_24_6R
30,2,5,4760,山崎郡,60,48,6.94,5,0.16,24,6R,晴,北西,2,1,2021_6_19,1-5-2,770,1-2-5,290,1-5,310,1-5,210,2021_6_19_24_6R
31,3,2,4151,下河誉史,22,71,6.98,2,0.21,24,6R,晴,北西,2,1,2021_6_19,1-5-2,770,1-2-5,290,1-5,310,1-5,210,2021_6_19_24_6R
32,4,6,3081,岡本慎治,70,53,6.97,6,0.21,24,6R,晴,北西,2,1,2021_6_19,1-5-2,770,1-2-5,290,1-5,310,1-5,210,2021_6_19_24_6R
33,5,3,3872,岡田憲行,65,62,7.01,3,0.16,24,6R,晴,北西,2,1,2021_6_19,1-5-2,770,1-2-5,290,1-5,310,1-5,210,2021_6_19_24_6R
34,6,4,3974,深山祐二,61,14,6.95,4,0.14,24,6R,晴,北西,2,1,2021_6_19,1-5-2,770,1-2-5,290,1-5,310,1-5,210,2021_6_19_24_6R
35,1,1,3499,市川哲也,12,72,6.97,1,0.06,24,7R,晴,北西,2,1,2021_6_19,1-2-3,610,1-2-3,230,1-2,420,1-2,260,2021_6_19_24_7R
36,2,2,3444,香月大介,26,51,6.87,2,0.08,24,7R,晴,北西,2,1,2021_6_19,1-2-3,610,1-2-3,230,1-2,420,1-2,260,2021_6_19_24_7R
37,3,3,4015,前野竜一,39,45,6.97,3,0.06,24,7R,晴,北西,2,1,2021_6_19,1-2-3,610,1-2-3,230,1-2,420,1-2,260,2021_6_19_24_7R
38,4,4,3843,上之晃弘,29,63,6.97,4,0.24,24,7R,晴,北西,2,1,2021_6_19,1-2-3,610,1-2-3,230,1-2,420,1-2,260,2021_6_19_24_7R
39,5,6,5086,本村大,37,29,7.04,6,0.37,24,7R,晴,北西,2,1,2021_6_19,1-2-3,610,1-2-3,230,1-2,420,1-2,260,2021_6_19_24_7R
40,6,5,5059,冨田祥,52,67,7.02,5,0.26,24,7R,晴,北西,2,1,2021_6_19,1-2-3,610,1-2-3,230,1-2,420,1-2,260,2021_6_19_24_7R
41,1,1,4163,山崎裕司,15,15,6.95,1,0.17,24,8R,晴,北西,2,1,2021_6_19,1-2-4,610,1-2-4,330,1-2,240,1-2,230,2021_6_19_24_8R
42,2,2,4047,吉永浩則,55,23,6.98,2,0.17,24,8R,晴,北西,2,1,2021_6_19,1-2-4,610,1-2-4,330,1-2,240,1-2,230,2021_6_19_24_8R
43,3,4,4162,竹本太樹,75,55,6.99,4,0.14,24,8R,晴,北西,2,1,2021_6_19,1-2-4,610,1-2-4,330,1-2,240,1-2,230,2021_6_19_24_8R
44,4,6,5015,高橋竜矢,71,49,6.98,5,0.17,24,8R,晴,北西,2,1,2021_6_19,1-2-4,610,1-2-4,330,1-2,240,1-2,230,2021_6_19_24_8R
45,5,3,3989,熊本英一,45,44,7.00,3,0.15,24,8R,晴,北西,2,1,2021_6_19,1-2-4,610,1-2-4,330,1-2,240,1-2,230,2021_6_19_24_8R
46,6,5,5067,山田真聖,48,69,6.99,6,0.19,24,8R,晴,北西,2,1,2021_6_19,1-2-4,610,1-2-4,330,1-2,240,1-2,230,2021_6_19_24_8R
47,1,1,4140,梶野学志,38,35,7.00,1,0.10,24,9R,晴,北西,2,1,2021_6_19,1-2-6,2120,1-2-6,1310,1-2,270,1-2,210,2021_6_19_24_9R
48,2,2,4788,小池哲也,69,12,6.95,2,0.09,24,9R,晴,北西,2,1,2021_6_19,1-2-6,2120,1-2-6,1310,1-2,270,1-2,210,2021_6_19_24_9R
49,3,6,3872,岡田憲行,65,62,7.02,6,0.26,24,9R,晴,北西,2,1,2021_6_19,1-2-6,2120,1-2-6,1310,1-2,270,1-2,210,2021_6_19_24_9R
50,4,5,4498,宮本夏樹,25,21,6.90,5,0.18,24,9R,晴,北西,2,1,2021_6_19,1-2-6,2120,1-2-6,1310,1-2,270,1-2,210,2021_6_19_24_9R
51,5,3,4184,渡邊雄一郎,63,70,6.98,3,0.24,24,9R,晴,北西,2,1,2021_6_19,1-2-6,2120,1-2-6,1310,1-2,270,1-2,210,2021_6_19_24_9R
52,6,4,4683,向井田直弥,36,60,6.95,4,0.10,24,9R,晴,北西,2,1,2021_6_19,1-2-6,2120,1-2-6,1310,1-2,270,1-2,210,2021_6_19_24_9R
53,1,1,4448,青木玄太,73,27,6.93,1,0.13,24,10R,晴,北西,2,1,2021_6_19,1-2-4,510,1-2-4,260,1-2,210,1-2,180,2021_6_19_24_10R
54,2,2,3499,市川哲也,12,72,7.00,2,0.07,24,10R,晴,北西,2,1,2021_6_19,1-2-4,510,1-2-4,260,1-2,210,1-2,180,2021_6_19_24_10R
55,3,4,4137,君島秀三,43,26,6.99,4,0.02,24,10R,晴,北西,2,1,2021_6_19,1-2-4,510,1-2-4,260,1-2,210,1-2,180,2021_6_19_24_10R
56,4,5,4919,吉田翔悟,46,37,6.92,5,0.11,24,10R,晴,北西,2,1,2021_6_19,1-2-4,510,1-2-4,260,1-2,210,1-2,180,2021_6_19_24_10R
57,5,3,4152,深水慎一郎,34,61,6.97,3,0.03,24,10R,晴,北西,2,1,2021_6_19,1-2-4,510,1-2-4,260,1-2,210,1-2,180,2021_6_19_24_10R
58,6,6,4151,下河誉史,22,71,7.01,6,0.09,24,10R,晴,北西,2,1,2021_6_19,1-2-4,510,1-2-4,260,1-2,210,1-2,180,2021_6_19_24_10R
59,1,1,4760,山崎郡,60,48,6.91,1,0.11,24,11R,晴,北西,2,1,2021_6_19,1-6-2,8460,1-2-6,1680,1-6,3650,1-6,2780,2021_6_19_24_11R
