,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4082,濱崎誠,41,大阪,51,A2,5.91,42.06,5.94,47.06,30.56,28.57,2020_10_15_22_1R,22,1R
1,2,3935,岩津徹郎,43,岡山,53,B1,5.37,33.33,4.13,31.25,40.82,28.57,2020_10_15_22_1R,22,1R
2,3,5093,浦野海,18,福岡,56,B2,2.25,4.62,2.88,11.76,34.00,25.00,2020_10_15_22_1R,22,1R
3,4,4966,田川大貴,22,長崎,53,B1,5.00,27.78,2.88,0.00,32.50,52.38,2020_10_15_22_1R,22,1R
4,5,5107,松本真広,21,福岡,51,B2,1.27,0.00,1.29,0.00,36.84,29.79,2020_10_15_22_1R,22,1R
5,6,5073,上原健次,25,福岡,52,B1,2.65,3.49,1.50,0.00,18.42,18.18,2020_10_15_22_1R,22,1R
6,1,3964,宮地博士,41,長崎,54,B1,4.53,19.32,3.95,20.51,33.33,5.26,2020_10_15_22_2R,22,2R
7,2,5025,粟田祥,25,徳島,56,B2,1.79,4.92,1.44,0.00,27.08,26.32,2020_10_15_22_2R,22,2R
8,3,5032,谷口知優,22,香川,51,B1,3.34,12.86,2.48,0.00,46.67,27.59,2020_10_15_22_2R,22,2R
9,4,4441,末永由楽,34,岡山,53,A1,6.10,41.67,5.38,37.50,18.92,36.59,2020_10_15_22_2R,22,2R
10,5,5104,山田丈,22,福岡,51,B2,2.27,0.00,1.50,0.00,24.14,27.27,2020_10_15_22_2R,22,2R
11,6,4873,蒲原健太,26,佐賀,52,B1,4.76,28.13,4.29,17.65,42.31,37.14,2020_10_15_22_2R,22,2R
12,1,3123,中西宏文,58,滋賀,50,B1,4.73,24.05,0.00,0.00,14.29,28.85,2020_10_15_22_3R,22,3R
13,2,4603,谷川将太,32,長崎,53,B1,4.55,25.35,4.95,31.58,17.24,22.45,2020_10_15_22_3R,22,3R
14,3,4027,松江秀徳,42,佐賀,55,A2,6.06,40.00,6.30,46.67,41.86,20.00,2020_10_15_22_3R,22,3R
15,4,4348,宮崎奨,35,香川,55,A1,6.06,38.89,6.32,40.91,12.50,22.22,2020_10_15_22_3R,22,3R
16,5,4607,鶴田勇雄,31,福岡,52,B1,5.52,27.68,6.47,48.00,36.84,38.78,2020_10_15_22_3R,22,3R
17,6,4234,野相弘司,37,福岡,57,B1,4.94,32.50,5.75,36.62,32.14,29.73,2020_10_15_22_3R,22,3R
18,1,4729,佐藤謙史,31,福岡,56,B1,3.95,16.44,4.38,19.23,25.64,14.81,2020_10_15_22_4R,22,4R
19,2,3936,三瀬譲,43,長崎,55,B1,3.94,19.15,4.14,13.79,21.62,44.44,2020_10_15_22_4R,22,4R
20,3,3708,岡部貴司,46,岡山,56,A2,5.31,29.84,6.26,44.44,35.29,32.35,2020_10_15_22_4R,22,4R
21,4,4892,柴田直哉,30,福岡,49,B1,4.97,26.60,4.82,29.09,25.53,51.02,2020_10_15_22_4R,22,4R
22,5,4351,里岡右貴,34,福岡,54,A1,6.83,53.38,6.89,53.33,23.26,24.49,2020_10_15_22_4R,22,4R
23,6,5106,山崎祥,21,山口,50,B2,1.90,4.88,0.00,0.00,27.27,32.56,2020_10_15_22_4R,22,4R
24,1,3906,飯山晃三,42,長崎,59,B1,4.73,31.00,4.88,23.53,27.66,20.51,2020_10_15_22_5R,22,5R
25,2,4985,井本昌也,23,山口,49,B1,5.16,33.33,4.92,19.23,52.38,32.50,2020_10_15_22_5R,22,5R
26,3,4549,小林文彦,32,福岡,55,A2,5.13,35.48,5.13,26.47,42.86,0.00,2020_10_15_22_5R,22,5R
27,4,3459,中野和裕,53,佐賀,54,B1,3.96,14.58,5.07,33.33,35.90,26.67,2020_10_15_22_5R,22,5R
28,5,5073,上原健次,25,福岡,52,B1,2.65,3.49,1.50,0.00,18.42,18.18,2020_10_15_22_5R,22,5R
29,6,4333,村田友也,36,徳島,63,B2,3.94,25.37,3.43,14.29,36.00,28.26,2020_10_15_22_5R,22,5R
30,1,4521,小池公生,33,福岡,50,A2,6.66,48.15,6.58,52.63,18.75,37.04,2020_10_15_22_6R,22,6R
31,2,4222,山口高志,38,佐賀,51,B1,5.59,43.30,5.58,41.67,25.64,15.00,2020_10_15_22_6R,22,6R
32,3,4873,蒲原健太,26,佐賀,52,B1,4.76,28.13,4.29,17.65,42.31,37.14,2020_10_15_22_6R,22,6R
33,4,4879,山崎鉄平,25,佐賀,52,B1,5.58,40.40,4.11,22.22,10.81,42.11,2020_10_15_22_6R,22,6R
34,5,5025,粟田祥,25,徳島,56,B2,1.79,4.92,1.44,0.00,27.08,26.32,2020_10_15_22_6R,22,6R
35,6,5107,松本真広,21,福岡,51,B2,1.27,0.00,1.29,0.00,36.84,29.79,2020_10_15_22_6R,22,6R
36,1,4607,鶴田勇雄,31,福岡,52,B1,5.52,27.68,6.47,48.00,36.84,38.78,2020_10_15_22_7R,22,7R
37,2,4368,山口隆史,34,福岡,50,B1,4.39,19.42,4.20,22.86,23.53,26.53,2020_10_15_22_7R,22,7R
38,3,4886,入海馨,24,岡山,55,A2,5.32,34.21,5.24,34.48,37.04,24.39,2020_10_15_22_7R,22,7R
39,4,5032,谷口知優,22,香川,51,B1,3.34,12.86,2.48,0.00,46.67,27.59,2020_10_15_22_7R,22,7R
40,5,3123,中西宏文,58,滋賀,50,B1,4.73,24.05,0.00,0.00,14.29,28.85,2020_10_15_22_7R,22,7R
41,6,5093,浦野海,18,福岡,56,B2,2.25,4.62,2.88,11.76,34.00,25.00,2020_10_15_22_7R,22,7R
42,1,4593,小坂宗司,39,大阪,51,A2,6.16,46.15,4.74,26.09,30.91,38.71,2020_10_15_22_8R,22,8R
43,2,4892,柴田直哉,30,福岡,49,B1,4.97,26.60,4.82,29.09,25.53,51.02,2020_10_15_22_8R,22,8R
44,3,4966,田川大貴,22,長崎,53,B1,5.00,27.78,2.88,0.00,32.50,52.38,2020_10_15_22_8R,22,8R
45,4,3936,三瀬譲,43,長崎,55,B1,3.94,19.15,4.14,13.79,21.62,44.44,2020_10_15_22_8R,22,8R
46,5,4603,谷川将太,32,長崎,53,B1,4.55,25.35,4.95,31.58,17.24,22.45,2020_10_15_22_8R,22,8R
47,6,5104,山田丈,22,福岡,51,B2,2.27,0.00,1.50,0.00,24.14,27.27,2020_10_15_22_8R,22,8R
48,1,4351,里岡右貴,34,福岡,54,A1,6.83,53.38,6.89,53.33,23.26,24.49,2020_10_15_22_9R,22,9R
49,2,3459,中野和裕,53,佐賀,54,B1,3.96,14.58,5.07,33.33,35.90,26.67,2020_10_15_22_9R,22,9R
50,3,4985,井本昌也,23,山口,49,B1,5.16,33.33,4.92,19.23,52.38,32.50,2020_10_15_22_9R,22,9R
51,4,4027,松江秀徳,42,佐賀,55,A2,6.06,40.00,6.30,46.67,41.86,20.00,2020_10_15_22_9R,22,9R
52,5,3935,岩津徹郎,43,岡山,53,B1,5.37,33.33,4.13,31.25,40.82,28.57,2020_10_15_22_9R,22,9R
53,6,4729,佐藤謙史,31,福岡,56,B1,3.95,16.44,4.38,19.23,25.64,14.81,2020_10_15_22_9R,22,9R
54,1,4886,入海馨,24,岡山,55,A2,5.32,34.21,5.24,34.48,37.04,24.39,2020_10_15_22_10R,22,10R
55,2,4879,山崎鉄平,25,佐賀,52,B1,5.58,40.40,4.11,22.22,10.81,42.11,2020_10_15_22_10R,22,10R
56,3,4348,宮崎奨,35,香川,55,A1,6.06,38.89,6.32,40.91,12.50,22.22,2020_10_15_22_10R,22,10R
57,4,4521,小池公生,33,福岡,50,A2,6.66,48.15,6.58,52.63,18.75,37.04,2020_10_15_22_10R,22,10R
58,5,3964,宮地博士,41,長崎,54,B1,4.53,19.32,3.95,20.51,33.33,5.26,2020_10_15_22_10R,22,10R
59,6,3906,飯山晃三,42,長崎,59,B1,4.73,31.00,4.88,23.53,27.66,20.51,2020_10_15_22_10R,22,10R
60,1,4441,末永由楽,34,岡山,53,A1,6.10,41.67,5.38,37.50,18.92,36.59,2020_10_15_22_11R,22,11R
61,2,3708,岡部貴司,46,岡山,56,A2,5.31,29.84,6.26,44.44,35.29,32.35,2020_10_15_22_11R,22,11R
62,3,4368,山口隆史,34,福岡,50,B1,4.39,19.42,4.20,22.86,23.53,26.53,2020_10_15_22_11R,22,11R
63,4,4082,濱崎誠,41,大阪,51,A2,5.91,42.06,5.94,47.06,30.56,28.57,2020_10_15_22_11R,22,11R
64,5,4222,山口高志,38,佐賀,51,B1,5.59,43.30,5.58,41.67,25.64,15.00,2020_10_15_22_11R,22,11R
65,6,4593,小坂宗司,39,大阪,51,A2,6.16,46.15,4.74,26.09,30.91,38.71,2020_10_15_22_11R,22,11R
66,1,4544,松田大志,32,福岡,50,A1,7.61,64.93,7.21,59.70,25.93,25.00,2020_10_15_22_12R,22,12R
67,2,3721,守田俊介,45,滋賀,52,A1,8.33,70.87,8.07,65.52,25.71,40.48,2020_10_15_22_12R,22,12R
68,3,3901,松田憲幸,43,山口,52,A2,5.25,32.59,4.88,34.62,17.02,21.74,2020_10_15_22_12R,22,12R
69,4,3024,西島義則,58,広島,56,A1,7.36,59.42,6.78,52.05,23.68,36.59,2020_10_15_22_12R,22,12R
70,5,3568,木村光宏,49,香川,54,A2,5.65,37.12,2.60,0.00,29.55,31.03,2020_10_15_22_12R,22,12R
71,6,3558,山本浩次,47,岡山,54,A2,5.60,38.97,6.31,46.88,22.41,36.00,2020_10_15_22_12R,22,12R
72,1,4098,赤澤文香,38,岡山,46,B1,4.84,28.07,5.55,40.00,32.38,27.27,2020_10_15_20_1R,20,1R
73,2,5064,品川二千,22,山口,51,B1,3.45,11.29,1.50,0.00,34.35,39.34,2020_10_15_20_1R,20,1R
74,3,5003,来田衣織,24,兵庫,49,B1,3.92,22.00,2.33,0.00,38.68,38.89,2020_10_15_20_1R,20,1R
75,4,5092,篠原晟弥,19,福岡,51,B1,2.76,7.23,2.00,5.26,28.37,29.23,2020_10_15_20_1R,20,1R
76,5,4947,間庭菜摘,28,福岡,47,B2,2.88,2.33,1.65,0.00,30.99,41.79,2020_10_15_20_1R,20,1R
77,6,4899,占部一真,28,福岡,52,B1,3.82,16.09,4.26,17.14,33.51,31.94,2020_10_15_20_1R,20,1R
78,1,3668,市川猛,49,広島,51,B1,3.75,14.29,3.78,15.00,41.63,24.07,2020_10_15_20_2R,20,2R
79,2,4429,豊田泰洋,35,広島,59,B1,3.76,18.92,4.05,20.00,44.29,35.21,2020_10_15_20_2R,20,2R
80,3,4761,山田晃大,30,滋賀,53,B1,5.14,32.98,4.57,28.57,50.70,30.00,2020_10_15_20_2R,20,2R
81,4,4882,瀧川千依,24,広島,45,B2,3.79,22.35,0.00,0.00,30.20,37.10,2020_10_15_20_2R,20,2R
82,5,3714,梶原正,45,福岡,56,B1,4.44,15.79,4.50,27.78,30.00,28.99,2020_10_15_20_2R,20,2R
83,6,3514,山一鉄也,53,福岡,51,A1,6.91,54.55,7.95,71.43,34.13,30.16,2020_10_15_20_2R,20,2R
84,1,3261,大川茂実,57,岡山,50,B1,4.19,17.35,4.37,20.00,29.59,50.79,2020_10_15_20_3R,20,3R
85,2,5041,荒牧凪沙,22,福岡,51,B1,3.79,13.86,2.69,9.38,35.48,33.33,2020_10_15_20_3R,20,3R
86,3,4694,高田綾,35,福岡,44,B1,4.74,23.91,4.17,19.23,32.70,25.00,2020_10_15_20_3R,20,3R
87,4,4446,和田兼輔,33,兵庫,52,A1,6.20,42.74,7.06,55.56,32.41,26.42,2020_10_15_20_3R,20,3R
88,5,3273,石田豪,54,広島,52,B1,4.81,30.09,5.13,28.26,34.42,30.88,2020_10_15_20_3R,20,3R
89,6,3576,白水勝也,47,福岡,52,A2,6.82,53.02,6.78,51.32,45.29,29.82,2020_10_15_20_3R,20,3R
90,1,4180,上野秀和,37,福岡,56,B1,4.00,19.44,4.39,22.81,23.62,30.43,2020_10_15_20_4R,20,4R
91,2,4884,勝浦真帆,24,岡山,47,B1,5.04,33.93,4.40,26.67,31.78,31.08,2020_10_15_20_4R,20,4R
92,3,3224,栗山繁洋,55,佐賀,50,B1,4.51,27.63,5.28,38.89,33.03,32.84,2020_10_15_20_4R,20,4R
93,4,4872,山下流心,27,広島,56,B1,5.27,32.14,0.00,0.00,31.51,24.56,2020_10_15_20_4R,20,4R
94,5,3944,山口裕二,41,長崎,53,A1,6.03,37.41,6.26,40.74,30.88,21.67,2020_10_15_20_4R,20,4R
95,6,4403,木下大將,35,福岡,53,A2,5.31,31.50,5.85,39.42,25.98,38.81,2020_10_15_20_4R,20,4R
96,1,3915,繁野谷圭,46,大阪,52,A1,6.07,33.64,5.56,26.67,37.56,52.17,2020_10_15_20_5R,20,5R
97,2,3986,沖島広和,42,福岡,57,A2,5.65,38.00,5.14,27.03,33.19,30.16,2020_10_15_20_5R,20,5R
98,3,3471,赤峰和也,50,佐賀,54,B1,4.30,23.60,4.42,29.03,30.14,21.43,2020_10_15_20_5R,20,5R
99,4,4015,前野竜一,40,山口,58,A2,5.98,41.18,5.98,40.00,35.35,14.04,2020_10_15_20_5R,20,5R
100,5,5064,品川二千,22,山口,51,B1,3.45,11.29,1.50,0.00,34.35,39.34,2020_10_15_20_5R,20,5R
101,6,5011,高木圭大,23,長崎,52,B1,3.06,7.45,2.28,0.00,45.97,25.00,2020_10_15_20_5R,20,5R
102,1,4410,井上大輔,34,岡山,51,A2,5.44,37.59,5.50,36.84,21.32,31.88,2020_10_15_20_6R,20,6R
103,2,3714,梶原正,45,福岡,56,B1,4.44,15.79,4.50,27.78,30.00,28.99,2020_10_15_20_6R,20,6R
104,3,4349,犬童千秋,35,福岡,47,B1,5.51,37.08,5.27,24.44,30.16,36.07,2020_10_15_20_6R,20,6R
105,4,3968,茶谷信次,44,滋賀,53,A1,6.01,38.79,6.11,43.48,27.18,31.43,2020_10_15_20_6R,20,6R
106,5,4760,山崎郡,30,大阪,51,A1,6.23,42.57,6.31,41.38,31.11,40.32,2020_10_15_20_6R,20,6R
107,6,3297,藤丸光一,53,福岡,50,A2,5.76,43.75,5.93,47.37,39.45,43.55,2020_10_15_20_6R,20,6R
108,1,4498,宮本夏樹,33,長崎,54,A2,5.18,32.05,5.32,32.00,33.33,31.67,2020_10_15_20_7R,20,7R
109,2,5026,安河内健,25,佐賀,52,B1,5.43,38.24,3.22,11.11,31.74,20.00,2020_10_15_20_7R,20,7R
110,3,3745,橋本年光,45,兵庫,52,A2,5.45,30.85,5.67,33.33,39.53,43.48,2020_10_15_20_7R,20,7R
111,4,3501,川上昇平,51,長崎,55,B1,4.37,28.57,2.77,15.38,33.99,37.88,2020_10_15_20_7R,20,7R
112,5,3576,白水勝也,47,福岡,52,A2,6.82,53.02,6.78,51.32,45.29,29.82,2020_10_15_20_7R,20,7R
113,6,3898,平田忠則,43,福岡,53,A1,6.17,41.41,6.74,48.39,42.45,31.25,2020_10_15_20_7R,20,7R
114,1,3944,山口裕二,41,長崎,53,A1,6.03,37.41,6.26,40.74,30.88,21.67,2020_10_15_20_8R,20,8R
115,2,3616,中村真,47,福岡,54,A2,6.20,45.38,6.75,42.86,39.35,45.31,2020_10_15_20_8R,20,8R
116,3,3435,寺田千恵,51,岡山,45,A1,6.36,45.79,7.23,54.84,29.11,22.81,2020_10_15_20_8R,20,8R
117,4,4761,山田晃大,30,滋賀,53,B1,5.14,32.98,4.57,28.57,50.70,30.00,2020_10_15_20_8R,20,8R
118,5,5003,来田衣織,24,兵庫,49,B1,3.92,22.00,2.33,0.00,38.68,38.89,2020_10_15_20_8R,20,8R
119,6,3352,小川晃司,52,福岡,50,B1,5.63,37.04,4.89,18.99,50.00,26.15,2020_10_15_20_8R,20,8R
120,1,5015,高橋竜矢,22,広島,54,A2,5.68,37.10,3.88,0.00,30.34,26.42,2020_10_15_20_9R,20,9R
121,2,4947,間庭菜摘,28,福岡,47,B2,2.88,2.33,1.65,0.00,30.99,41.79,2020_10_15_20_9R,20,9R
122,3,4180,上野秀和,37,福岡,56,B1,4.00,19.44,4.39,22.81,23.62,30.43,2020_10_15_20_9R,20,9R
123,4,3878,胡本悟志,43,山口,51,B1,4.53,26.74,4.90,27.59,34.70,28.00,2020_10_15_20_9R,20,9R
124,5,4015,前野竜一,40,山口,58,A2,5.98,41.18,5.98,40.00,35.35,14.04,2020_10_15_20_9R,20,9R
125,6,3484,芝田浩治,48,兵庫,54,A1,6.02,40.52,7.82,81.82,37.67,44.44,2020_10_15_20_9R,20,9R
126,1,3745,橋本年光,45,兵庫,52,A2,5.45,30.85,5.67,33.33,39.53,43.48,2020_10_15_20_10R,20,10R
127,2,3514,山一鉄也,53,福岡,51,A1,6.91,54.55,7.95,71.43,34.13,30.16,2020_10_15_20_10R,20,10R
128,3,3261,大川茂実,57,岡山,50,B1,4.19,17.35,4.37,20.00,29.59,50.79,2020_10_15_20_10R,20,10R
129,4,3986,沖島広和,42,福岡,57,A2,5.65,38.00,5.14,27.03,33.19,30.16,2020_10_15_20_10R,20,10R
130,5,5092,篠原晟弥,19,福岡,51,B1,2.76,7.23,2.00,5.26,28.37,29.23,2020_10_15_20_10R,20,10R
131,6,3968,茶谷信次,44,滋賀,53,A1,6.01,38.79,6.11,43.48,27.18,31.43,2020_10_15_20_10R,20,10R
132,1,4446,和田兼輔,33,兵庫,52,A1,6.20,42.74,7.06,55.56,32.41,26.42,2020_10_15_20_11R,20,11R
133,2,3915,繁野谷圭,46,大阪,52,A1,6.07,33.64,5.56,26.67,37.56,52.17,2020_10_15_20_11R,20,11R
