,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4899,占部一真,61,45,6.93,1,0.13,24,1R,曇り,南,1,1,2021_5_8,2021_5_8_24_1R
1,2,2,4458,抹香雄三,47,56,6.94,2,0.13,24,1R,曇り,南,1,1,2021_5_8,2021_5_8_24_1R
2,3,6,4153,佐々木巌,28,67,7.01,6,0.22,24,1R,曇り,南,1,1,2021_5_8,2021_5_8_24_1R
3,4,4,3470,新田芳美,44,44,6.92,4,0.25,24,1R,曇り,南,1,1,2021_5_8,2021_5_8_24_1R
4,5,3,3559,水長照雄,59,30,6.92,3,0.22,24,1R,曇り,南,1,1,2021_5_8,2021_5_8_24_1R
5,6,5,4982,中村将隆,20,63,6.94,5,0.23,24,1R,曇り,南,1,1,2021_5_8,2021_5_8_24_1R
6,1,1,3604,武藤綾子,22,74,6.93,1,0.06,24,2R,曇り,南,1,1,2021_5_8,2021_5_8_24_2R
7,2,6,4574,東潤樹,33,26,7.03,5,0.19,24,2R,曇り,南,1,1,2021_5_8,2021_5_8_24_2R
8,3,3,4367,山口修路,17,24,6.99,3,0.12,24,2R,曇り,南,1,1,2021_5_8,2021_5_8_24_2R
9,4,2,3273,石田豪,72,68,6.94,2,0.12,24,2R,曇り,南,1,1,2021_5_8,2021_5_8_24_2R
10,5,5,5162,松尾怜実,34,46,6.95,6,0.10,24,2R,曇り,南,1,1,2021_5_8,2021_5_8_24_2R
11,6,4,5144,中尾彩香,62,62,6.94,4,0.41,24,2R,曇り,南,1,1,2021_5_8,2021_5_8_24_2R
12,1,4,4919,吉田翔悟,15,14,6.94,4,0.02,24,3R,曇り,南,1,1,2021_5_8,2021_5_8_24_3R
13,2,1,4495,森晋太郎,12,66,6.92,1,0.14,24,3R,曇り,南,1,1,2021_5_8,2021_5_8_24_3R
14,3,2,3752,宇土泰就,35,38,6.94,2,0.12,24,3R,曇り,南,1,1,2021_5_8,2021_5_8_24_3R
15,4,6,3876,中辻崇人,68,72,6.93,5,0.06,24,3R,曇り,南,1,1,2021_5_8,2021_5_8_24_3R
16,5,3,4443,津田裕絵,43,25,6.97,3,0.03,24,3R,曇り,南,1,1,2021_5_8,2021_5_8_24_3R
17,6,5,5117,冨名腰桃奈,57,41,6.88,6,0.17,24,3R,曇り,南,1,1,2021_5_8,2021_5_8_24_3R
18,1,1,4652,酒見峻介,29,15,6.88,1,0.18,24,4R,曇り,南,1,1,2021_5_8,2021_5_8_24_4R
19,2,4,4498,宮本夏樹,64,47,6.85,4,0.19,24,4R,曇り,南,1,1,2021_5_8,2021_5_8_24_4R
20,3,3,3875,廣中良一,48,60,6.91,3,0.15,24,4R,曇り,南,1,1,2021_5_8,2021_5_8_24_4R
21,4,6,3804,中渡修作,65,11,6.93,6,0.22,24,4R,曇り,南,1,1,2021_5_8,2021_5_8_24_4R
22,5,2,3164,森脇徹,30,18,6.93,2,0.14,24,4R,曇り,南,1,1,2021_5_8,2021_5_8_24_4R
23,6,5,3284,渡邊伸太郎,36,64,6.86,5,0.23,24,4R,曇り,南,1,1,2021_5_8,2021_5_8_24_4R
24,1,1,3828,明石正之,69,49,6.92,1,0.18,24,5R,曇り,南,1,1,2021_5_8,2021_5_8_24_5R
25,2,4,4174,赤坂俊輔,55,34,6.97,4,0.13,24,5R,曇り,南,1,1,2021_5_8,2021_5_8_24_5R
26,3,5,4458,抹香雄三,47,56,6.94,5,0.06,24,5R,曇り,南,1,1,2021_5_8,2021_5_8_24_5R
27,4,6,4299,中島浩哉,19,54,6.95,6,0.09,24,5R,曇り,南,1,1,2021_5_8,2021_5_8_24_5R
28,5,3,4694,高田綾,63,58,6.96,3,0.13,24,5R,曇り,南,1,1,2021_5_8,2021_5_8_24_5R
29,6,2,4393,田中孝明,71,70,6.91,2,0.18,24,5R,曇り,南,1,1,2021_5_8,2021_5_8_24_5R
30,1,1,4424,松尾昂明,58,59,6.79,1,0.04,24,6R,曇り,無風,0,0,2021_5_8,2021_5_8_24_6R
31,2,2,4503,上野真之介,75,35,6.92,2,0.09,24,6R,曇り,無風,0,0,2021_5_8,2021_5_8_24_6R
32,3,4,4402,乙藤智史,39,29,6.91,4,0.06,24,6R,曇り,無風,0,0,2021_5_8,2021_5_8_24_6R
33,4,3,4632,長尾京志郎,52,76,6.93,3,0.03,24,6R,曇り,無風,0,0,2021_5_8,2021_5_8_24_6R
34,5,5,5144,中尾彩香,62,62,6.91,5,0.05,24,6R,曇り,無風,0,0,2021_5_8,2021_5_8_24_6R
35,6,6,3559,水長照雄,59,27,6.95,6,0.11,24,6R,曇り,無風,0,0,2021_5_8,2021_5_8_24_6R
36,1,1,3871,池田紫乃,27,36,6.91,1,0.10,24,7R,曇り,南,1,1,2021_5_8,2021_5_8_24_7R
