,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4511,中岡健人,38,45,6.93,1,0.13,24,1R,雨,北西,1,1,2019_7_2,1-4-5,3100,1-4-5,1500,1-4,790,1-4,690,2019_7_2_24_1R
1,2,4,3851,森田昭彦,35,13,6.98,4,0.17,24,1R,雨,北西,1,1,2019_7_2,1-4-5,3100,1-4-5,1500,1-4,790,1-4,690,2019_7_2_24_1R
2,3,5,4248,岡本大,19,41,6.91,5,0.16,24,1R,雨,北西,1,1,2019_7_2,1-4-5,3100,1-4-5,1500,1-4,790,1-4,690,2019_7_2_24_1R
3,4,2,4747,山戸信二,49,49,6.79,2,0.16,24,1R,雨,北西,1,1,2019_7_2,1-4-5,3100,1-4-5,1500,1-4,790,1-4,690,2019_7_2_24_1R
4,5,3,3357,福島陽子,32,17,6.86,3,0.16,24,1R,雨,北西,1,1,2019_7_2,1-4-5,3100,1-4-5,1500,1-4,790,1-4,690,2019_7_2_24_1R
5,6,6,5072,吉田杏美,67,55,6.89,6,0.16,24,1R,雨,北西,1,1,2019_7_2,1-4-5,3100,1-4-5,1500,1-4,790,1-4,690,2019_7_2_24_1R
6,1,1,4425,大井清貴,69,50,6.89,1,0.01,24,2R,曇り,北,2,1,2019_7_2,1-3-2,1720,1-2-3,410,1-3,770,1-3,590,2019_7_2_24_2R
7,2,3,4180,上野秀和,62,29,6.81,3,0.08,24,2R,曇り,北,2,1,2019_7_2,1-3-2,1720,1-2-3,410,1-3,770,1-3,590,2019_7_2_24_2R
8,3,2,3712,淺香文武,36,20,6.86,2,0.05,24,2R,曇り,北,2,1,2019_7_2,1-3-2,1720,1-2-3,410,1-3,770,1-3,590,2019_7_2_24_2R
9,4,5,2912,尾崎鉄也,68,11,6.83,5,0.12,24,2R,曇り,北,2,1,2019_7_2,1-3-2,1720,1-2-3,410,1-3,770,1-3,590,2019_7_2_24_2R
