,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4410,井上大輔,63,110,6.95,1,0.21,22,1R,晴,北西,2,2,2019_8_23,1-2-4,820,1-2-4,400,1-2,300,1-2,280,2019_8_23_22_1R
1,2,2,3925,大田誠,51,112,6.83,2,0.21,22,1R,晴,北西,2,2,2019_8_23,1-2-4,820,1-2-4,400,1-2,300,1-2,280,2019_8_23_22_1R
2,3,4,4187,香川友尚,69,152,6.93,5,0.19,22,1R,晴,北西,2,2,2019_8_23,1-2-4,820,1-2-4,400,1-2,300,1-2,280,2019_8_23_22_1R
3,4,3,3741,松尾基成,35,169,6.97,3,0.23,22,1R,晴,北西,2,2,2019_8_23,1-2-4,820,1-2-4,400,1-2,300,1-2,280,2019_8_23_22_1R
4,5,6,5071,野見山拓己,12,122,6.95,6,0.15,22,1R,晴,北西,2,2,2019_8_23,1-2-4,820,1-2-4,400,1-2,300,1-2,280,2019_8_23_22_1R
5,6,5,3153,前川竜次,45,150,6.98,4,0.26,22,1R,晴,北西,2,2,2019_8_23,1-2-4,820,1-2-4,400,1-2,300,1-2,280,2019_8_23_22_1R
6,1,2,4388,是澤孝宏,68,170,6.92,2,0.17,22,2R,晴,北西,2,2,2019_8_23,2-3-5,3930,2-3-5,1290,2-3,990,2-3,870,2019_8_23_22_2R
7,2,3,3529,松本勝也,70,165,6.91,3,0.12,22,2R,晴,北西,2,2,2019_8_23,2-3-5,3930,2-3-5,1290,2-3,990,2-3,870,2019_8_23_22_2R
8,3,5,4010,越智照浩,24,108,6.90,5,0.17,22,2R,晴,北西,2,2,2019_8_23,2-3-5,3930,2-3-5,1290,2-3,990,2-3,870,2019_8_23_22_2R
9,4,1,4137,君島秀三,19,134,6.97,1,0.20,22,2R,晴,北西,2,2,2019_8_23,2-3-5,3930,2-3-5,1290,2-3,990,2-3,870,2019_8_23_22_2R
10,5,4,4899,占部一真,15,104,6.95,4,0.09,22,2R,晴,北西,2,2,2019_8_23,2-3-5,3930,2-3-5,1290,2-3,990,2-3,870,2019_8_23_22_2R
11,6,6,3456,松下潤,28,113,6.93,6,0.18,22,2R,晴,北西,2,2,2019_8_23,2-3-5,3930,2-3-5,1290,2-3,990,2-3,870,2019_8_23_22_2R
12,1,2,4112,大久保信一郎,75,142,6.91,2,0.04,22,3R,晴,北西,3,3,2019_8_23,2-3-6,470,2-3-6,180,2-3,260,2-3,150,2019_8_23_22_3R
13,2,3,4718,北川太一,61,163,6.88,3,0.06,22,3R,晴,北西,3,3,2019_8_23,2-3-6,470,2-3-6,180,2-3,260,2-3,150,2019_8_23_22_3R
14,3,6,3750,笠井広幸,55,160,6.95,4,0.05,22,3R,晴,北西,3,3,2019_8_23,2-3-6,470,2-3-6,180,2-3,260,2-3,150,2019_8_23_22_3R
15,4,5,5053,山口広樹,60,136,6.99,6,0.01,22,3R,晴,北西,3,3,2019_8_23,2-3-6,470,2-3-6,180,2-3,260,2-3,150,2019_8_23_22_3R
16,5,4,5032,谷口知優,62,164,6.97,5,0.05,22,3R,晴,北西,3,3,2019_8_23,2-3-6,470,2-3-6,180,2-3,260,2-3,150,2019_8_23_22_3R
17,1,3,3224,栗山繁洋,18,126,6.95,3,0.12,22,4R,晴,北西,2,3,2019_8_23,3-2-1,7260,1-2-3,230,3-2,3490,2-3,1070,2019_8_23_22_4R
18,2,2,4649,和田操拓,20,119,6.89,2,0.24,22,4R,晴,北西,2,3,2019_8_23,3-2-1,7260,1-2-3,230,3-2,3490,2-3,1070,2019_8_23_22_4R
19,3,1,4515,藤田浩人,67,133,6.89,1,0.27,22,4R,晴,北西,2,3,2019_8_23,3-2-1,7260,1-2-3,230,3-2,3490,2-3,1070,2019_8_23_22_4R
20,4,4,5022,伊藤尚汰,37,105,6.91,5,0.21,22,4R,晴,北西,2,3,2019_8_23,3-2-1,7260,1-2-3,230,3-2,3490,2-3,1070,2019_8_23_22_4R
21,5,6,3715,倉尾大介,31,172,6.95,4,0.19,22,4R,晴,北西,2,3,2019_8_23,3-2-1,7260,1-2-3,230,3-2,3490,2-3,1070,2019_8_23_22_4R
22,6,5,4977,馬野耀,71,129,6.96,6,0.25,22,4R,晴,北西,2,3,2019_8_23,3-2-1,7260,1-2-3,230,3-2,3490,2-3,1070,2019_8_23_22_4R
23,1,4,5071,野見山拓己,12,122,6.92,6,0.14,22,5R,晴,北西,2,3,2019_8_23,4-1-3,97530,1-3-4,6700,4-1,23820,1-4,6950,2019_8_23_22_5R
24,2,1,3745,橋本年光,22,154,6.94,1,0.22,22,5R,晴,北西,2,3,2019_8_23,4-1-3,97530,1-3-4,6700,4-1,23820,1-4,6950,2019_8_23_22_5R
25,3,3,3956,横澤剛治,40,161,6.88,3,0.32,22,5R,晴,北西,2,3,2019_8_23,4-1-3,97530,1-3-4,6700,4-1,23820,1-4,6950,2019_8_23_22_5R
26,4,2,4020,川上清人,57,123,6.99,2,0.25,22,5R,晴,北西,2,3,2019_8_23,4-1-3,97530,1-3-4,6700,4-1,23820,1-4,6950,2019_8_23_22_5R
27,5,5,4363,大野芳顕,50,114,6.87,4,0.24,22,5R,晴,北西,2,3,2019_8_23,4-1-3,97530,1-3-4,6700,4-1,23820,1-4,6950,2019_8_23_22_5R
28,6,6,4212,宮地孝四朗,23,141,6.95,5,0.24,22,5R,晴,北西,2,3,2019_8_23,4-1-3,97530,1-3-4,6700,4-1,23820,1-4,6950,2019_8_23_22_5R
29,1,1,4524,深谷知博,27,147,6.92,1,0.14,22,6R,晴,北西,3,3,2019_8_23,1-6-2,10360,1-2-6,1350,1-6,5830,1-6,3600,2019_8_23_22_6R
30,2,6,4899,占部一真,15,104,6.97,6,0.09,22,6R,晴,北西,3,3,2019_8_23,1-6-2,10360,1-2-6,1350,1-6,5830,1-6,3600,2019_8_23_22_6R
31,3,2,4713,白神優,11,127,6.93,2,0.09,22,6R,晴,北西,3,3,2019_8_23,1-6-2,10360,1-2-6,1350,1-6,5830,1-6,3600,2019_8_23_22_6R
32,4,3,4470,平田健之佑,32,121,6.96,3,0.12,22,6R,晴,北西,3,3,2019_8_23,1-6-2,10360,1-2-6,1350,1-6,5830,1-6,3600,2019_8_23_22_6R
33,5,4,3153,前川竜次,45,150,6.95,4,0.19,22,6R,晴,北西,3,3,2019_8_23,1-6-2,10360,1-2-6,1350,1-6,5830,1-6,3600,2019_8_23_22_6R
34,6,5,2930,新良一規,59,143,6.95,5,0.16,22,6R,晴,北西,3,3,2019_8_23,1-6-2,10360,1-2-6,1350,1-6,5830,1-6,3600,2019_8_23_22_6R
35,1,1,4351,里岡右貴,42,116,6.91,1,0.12,22,7R,晴,北西,3,3,2019_8_23,1-4-2,1120,1-2-4,460,1-4,450,1-4,310,2019_8_23_22_7R
36,2,4,4388,是澤孝宏,68,170,6.93,4,0.24,22,7R,晴,北西,3,3,2019_8_23,1-4-2,1120,1-2-4,460,1-4,450,1-4,310,2019_8_23_22_7R
37,3,2,4022,待鳥雄紀,53,151,6.91,2,0.17,22,7R,晴,北西,3,3,2019_8_23,1-4-2,1120,1-2-4,460,1-4,450,1-4,310,2019_8_23_22_7R
38,4,3,4055,吉田俊彦,17,149,6.97,3,0.19,22,7R,晴,北西,3,3,2019_8_23,1-4-2,1120,1-2-4,460,1-4,450,1-4,310,2019_8_23_22_7R
39,5,6,3644,矢橋成介,48,117,6.95,6,0.26,22,7R,晴,北西,3,3,2019_8_23,1-4-2,1120,1-2-4,460,1-4,450,1-4,310,2019_8_23_22_7R
40,6,5,5032,谷口知優,62,164,6.96,5,0.29,22,7R,晴,北西,3,3,2019_8_23,1-4-2,1120,1-2-4,460,1-4,450,1-4,310,2019_8_23_22_7R
41,1,1,3872,岡田憲行,65,146,6.97,1,0.18,22,8R,晴,北西,3,3,2019_8_23,1-3-4,510,1-3-4,290,1-3,240,1-3,180,2019_8_23_22_8R
42,2,3,3747,國崎良春,25,118,6.87,3,0.19,22,8R,晴,北西,3,3,2019_8_23,1-3-4,510,1-3-4,290,1-3,240,1-3,180,2019_8_23_22_8R
43,3,4,4010,越智照浩,24,108,6.93,4,0.26,22,8R,晴,北西,3,3,2019_8_23,1-3-4,510,1-3-4,290,1-3,240,1-3,180,2019_8_23_22_8R
44,4,2,3741,松尾基成,35,169,6.92,2,0.22,22,8R,晴,北西,3,3,2019_8_23,1-3-4,510,1-3-4,290,1-3,240,1-3,180,2019_8_23_22_8R
45,5,6,5022,伊藤尚汰,37,105,6.94,6,0.19,22,8R,晴,北西,3,3,2019_8_23,1-3-4,510,1-3-4,290,1-3,240,1-3,180,2019_8_23_22_8R
46,6,5,4718,北川太一,61,163,6.89,5,0.23,22,8R,晴,北西,3,3,2019_8_23,1-3-4,510,1-3-4,290,1-3,240,1-3,180,2019_8_23_22_8R
