,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4603,谷川将太,14,56,6.88,1,0.13,24,1R,晴,北西,2,1,2021_11_2,1-2-3,490,1-2-3,240,1-2,230,1-2,190,2021_11_2_24_1R
1,2,2,4661,中島昂章,63,55,6.88,2,0.11,24,1R,晴,北西,2,1,2021_11_2,1-2-3,490,1-2-3,240,1-2,230,1-2,190,2021_11_2_24_1R
2,3,3,4919,吉田翔悟,36,71,6.89,3,0.11,24,1R,晴,北西,2,1,2021_11_2,1-2-3,490,1-2-3,240,1-2,230,1-2,190,2021_11_2_24_1R
3,4,4,4211,村田敦,61,28,6.95,4,0.12,24,1R,晴,北西,2,1,2021_11_2,1-2-3,490,1-2-3,240,1-2,230,1-2,190,2021_11_2_24_1R
4,5,5,4077,品田直樹,31,44,6.86,5,0.23,24,1R,晴,北西,2,1,2021_11_2,1-2-3,490,1-2-3,240,1-2,230,1-2,190,2021_11_2_24_1R
5,6,6,3859,多羅尾達之,13,65,6.87,6,0.24,24,1R,晴,北西,2,1,2021_11_2,1-2-3,490,1-2-3,240,1-2,230,1-2,190,2021_11_2_24_1R
6,1,2,4241,大串重幸,62,26,6.87,2,0.26,24,2R,晴,北西,2,1,2021_11_2,2-1-5,3150,1-2-5,1020,2-1,430,1-2,190,2021_11_2_24_2R
7,2,1,3964,宮地博士,27,73,6.87,1,0.26,24,2R,晴,北西,2,1,2021_11_2,2-1-5,3150,1-2-5,1020,2-1,430,1-2,190,2021_11_2_24_2R
8,3,5,5070,中島航,39,17,6.83,5,0.32,24,2R,晴,北西,2,1,2021_11_2,2-1-5,3150,1-2-5,1020,2-1,430,1-2,190,2021_11_2_24_2R
9,4,4,5094,生田波美音,35,49,6.85,4,0.38,24,2R,晴,北西,2,1,2021_11_2,2-1-5,3150,1-2-5,1020,2-1,430,1-2,190,2021_11_2_24_2R
10,5,3,4169,多田有佑,49,72,6.94,3,0.24,24,2R,晴,北西,2,1,2021_11_2,2-1-5,3150,1-2-5,1020,2-1,430,1-2,190,2021_11_2_24_2R
11,6,6,5155,内山七海,44,41,6.92,6,0.51,24,2R,晴,北西,2,1,2021_11_2,2-1-5,3150,1-2-5,1020,2-1,430,1-2,190,2021_11_2_24_2R
12,1,1,3284,渡邊伸太郎,46,33,6.87,1,0.11,24,3R,晴,北西,3,2,2021_11_2,1-4-3,1110,1-3-4,370,1-4,290,1-4,230,2021_11_2_24_3R
13,2,4,4575,戸塚邦好,28,54,6.90,4,0.10,24,3R,晴,北西,3,2,2021_11_2,1-4-3,1110,1-3-4,370,1-4,290,1-4,230,2021_11_2_24_3R
14,3,3,3741,松尾基成,18,64,6.92,3,0.20,24,3R,晴,北西,3,2,2021_11_2,1-4-3,1110,1-3-4,370,1-4,290,1-4,230,2021_11_2_24_3R
15,4,5,5048,眞鳥康太,43,39,6.92,5,0.13,24,3R,晴,北西,3,2,2021_11_2,1-4-3,1110,1-3-4,370,1-4,290,1-4,230,2021_11_2_24_3R
16,5,2,3434,松尾宣邦,68,29,6.90,2,0.10,24,3R,晴,北西,3,2,2021_11_2,1-4-3,1110,1-3-4,370,1-4,290,1-4,230,2021_11_2_24_3R
17,6,6,4779,伊倉光,60,23,6.87,6,0.14,24,3R,晴,北西,3,2,2021_11_2,1-4-3,1110,1-3-4,370,1-4,290,1-4,230,2021_11_2_24_3R
