,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3571,寺本武司,36,11,6.99,1,0.27,24,1R,晴,南,3,2,2022_8_18,2022_8_18_24_1R
1,2,2,3976,内田圭,71,52,7.07,2,0.26,24,1R,晴,南,3,2,2022_8_18,2022_8_18_24_1R
2,3,3,5170,佐藤太亮,37,73,7.01,3,0.22,24,1R,晴,南,3,2,2022_8_18,2022_8_18_24_1R
3,4,6,4164,岩永節也,31,66,7.04,5,0.23,24,1R,晴,南,3,2,2022_8_18,2022_8_18_24_1R
4,5,4,5000,岡本翔太郎,80,83,7.01,4,0.21,24,1R,晴,南,3,2,2022_8_18,2022_8_18_24_1R
5,6,5,5208,屋良龍紀,45,86,7.07,6,0.14,24,1R,晴,南,3,2,2022_8_18,2022_8_18_24_1R
6,1,2,4153,佐々木巌,77,74,7.05,2,0.16,24,2R,晴,南西,4,3,2022_8_18,2022_8_18_24_2R
7,2,1,4969,町田洸希,61,44,7.01,1,0.08,24,2R,晴,南西,4,3,2022_8_18,2022_8_18_24_2R
8,3,4,4332,村上彰一,54,80,7.06,4,0.28,24,2R,晴,南西,4,3,2022_8_18,2022_8_18_24_2R
9,4,6,3025,山口哲治,24,65,7.09,6,0.34,24,2R,晴,南西,4,3,2022_8_18,2022_8_18_24_2R
10,5,3,4394,永嶋裕一,78,82,7.06,3,0.13,24,2R,晴,南西,4,3,2022_8_18,2022_8_18_24_2R
11,6,5,3734,宮田政勝,43,76,7.06,5,0.23,24,2R,晴,南西,4,3,2022_8_18,2022_8_18_24_2R
12,1,3,3752,宇土泰就,56,85,7.01,4,0.20,24,3R,晴,南西,3,2,2022_8_18,2022_8_18_24_3R
13,2,6,3070,山室展弘,12,62,6.98,2,0.39,24,3R,晴,南西,3,2,2022_8_18,2022_8_18_24_3R
14,3,4,4679,植田太一,34,67,6.99,5,0.22,24,3R,晴,南西,3,2,2022_8_18,2022_8_18_24_3R
15,4,2,4268,和合俊介,67,63,7.05,3,0.22,24,3R,晴,南西,3,2,2022_8_18,2022_8_18_24_3R
16,5,1,3684,清水攻二,70,75,7.03,1,0.31,24,3R,晴,南西,3,2,2022_8_18,2022_8_18_24_3R
17,6,5,4046,谷村啓司,26,56,6.97,6,0.26,24,3R,晴,南西,3,2,2022_8_18,2022_8_18_24_3R
18,1,4,3523,寳田亮治,39,68,7.00,3,0.12,24,4R,晴,南,3,2,2022_8_18,2022_8_18_24_4R
19,2,2,4174,赤坂俊輔,22,58,6.92,2,0.14,24,4R,晴,南,3,2,2022_8_18,2022_8_18_24_4R
20,3,6,3627,井上恵一,32,59,7.00,5,0.18,24,4R,晴,南,3,2,2022_8_18,2022_8_18_24_4R
21,4,3,3661,柳瀬興志,40,78,7.03,6,0.18,24,4R,晴,南,3,2,2022_8_18,2022_8_18_24_4R
22,5,1,3506,宮西真昭,25,46,7.00,1,0.24,24,4R,晴,南,3,2,2022_8_18,2022_8_18_24_4R
23,6,5,4753,森照夫,62,54,6.90,4,0.15,24,4R,晴,南,3,2,2022_8_18,2022_8_18_24_4R
24,1,1,3297,藤丸光一,35,48,6.91,1,0.01,24,5R,晴,南,2,1,2022_8_18,2022_8_18_24_5R
25,2,2,4451,松崎祐太郎,41,53,6.98,2,0.08,24,5R,晴,南,2,1,2022_8_18,2022_8_18_24_5R
26,3,3,3571,寺本武司,36,11,7.02,4,0.08,24,5R,晴,南,2,1,2022_8_18,2022_8_18_24_5R
27,4,6,3574,大神康司,49,49,7.05,3,0.06,24,5R,晴,南,2,1,2022_8_18,2022_8_18_24_5R
28,5,4,5152,丸山祐也,75,61,7.05,5,0.14,24,5R,晴,南,2,1,2022_8_18,2022_8_18_24_5R
29,6,5,5067,山田真聖,27,71,7.00,6,0.16,24,5R,晴,南,2,1,2022_8_18,2022_8_18_24_5R
30,1,4,3257,田頭実,38,47,6.97,2,0.06,24,6R,晴,南,2,1,2022_8_18,2022_8_18_24_6R
31,2,2,4287,今井貴士,23,64,7.03,3,0.09,24,6R,晴,南,2,1,2022_8_18,2022_8_18_24_6R
32,3,5,3726,桂林寛,44,79,7.03,4,0.12,24,6R,晴,南,2,1,2022_8_18,2022_8_18_24_6R
33,4,1,3564,桑原啓,21,70,6.95,1,0.13,24,6R,晴,南,2,1,2022_8_18,2022_8_18_24_6R
34,5,3,4153,佐々木巌,77,74,7.04,5,0.13,24,6R,晴,南,2,1,2022_8_18,2022_8_18_24_6R
35,1,1,4396,大田直弥,33,50,6.94,1,0.16,24,7R,晴,南,2,1,2022_8_18,2022_8_18_24_7R
36,2,4,4969,町田洸希,61,44,6.96,4,0.23,24,7R,晴,南,2,1,2022_8_18,2022_8_18_24_7R
37,3,5,4892,柴田直哉,14,55,6.92,5,0.22,24,7R,晴,南,2,1,2022_8_18,2022_8_18_24_7R
38,4,2,4070,中村亮太,16,69,7.03,2,0.16,24,7R,晴,南,2,1,2022_8_18,2022_8_18_24_7R
39,5,3,4268,和合俊介,67,63,7.03,3,0.11,24,7R,晴,南,2,1,2022_8_18,2022_8_18_24_7R
