,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3641,一瀬明,52,42,6.70,1,0.25,23,1R,晴,南西,2,2,2022_1_30,2022_1_30_23_1R
1,2,3,3627,井上恵一,14,80,6.63,3,0.21,23,1R,晴,南西,2,2,2022_1_30,2022_1_30_23_1R
2,3,5,3491,富永茂,32,39,6.64,5,0.21,23,1R,晴,南西,2,2,2022_1_30,2022_1_30_23_1R
3,4,2,4749,山口貢輝,46,57,6.68,2,0.21,23,1R,晴,南西,2,2,2022_1_30,2022_1_30_23_1R
4,5,4,3834,細川明人,67,86,6.60,4,0.17,23,1R,晴,南西,2,2,2022_1_30,2022_1_30_23_1R
5,6,6,5210,藤井公人,71,88,6.74,6,0.35,23,1R,晴,南西,2,2,2022_1_30,2022_1_30_23_1R
6,1,6,3471,赤峰和也,33,37,6.70,3,0.26,23,2R,晴,南西,3,3,2022_1_30,2022_1_30_23_2R
7,2,5,4896,花本剛,20,54,6.76,5,0.19,23,2R,晴,南西,3,3,2022_1_30,2022_1_30_23_2R
8,3,3,3875,廣中良一,16,43,6.71,4,0.15,23,2R,晴,南西,3,3,2022_1_30,2022_1_30_23_2R
9,4,1,4471,新田泰章,37,53,6.65,1,0.21,23,2R,晴,南西,3,3,2022_1_30,2022_1_30_23_2R
10,5,2,4771,下寺秀和,17,70,6.60,2,0.22,23,2R,晴,南西,3,3,2022_1_30,2022_1_30_23_2R
11,6,4,5212,西川拓利,45,44,6.74,6,0.24,23,2R,晴,南西,3,3,2022_1_30,2022_1_30_23_2R
12,1,1,4445,宮地元輝,48,58,6.65,1,0.17,23,3R,晴,南西,4,4,2022_1_30,2022_1_30_23_3R
13,2,3,4759,今泉友吾,30,73,6.68,3,0.27,23,3R,晴,南西,4,4,2022_1_30,2022_1_30_23_3R
14,3,6,4515,藤田浩人,73,59,6.69,6,0.21,23,3R,晴,南西,4,4,2022_1_30,2022_1_30_23_3R
15,4,5,4179,広次修,65,90,6.69,5,0.17,23,3R,晴,南西,4,4,2022_1_30,2022_1_30_23_3R
16,5,4,3459,中野和裕,15,49,6.68,4,0.15,23,3R,晴,南西,4,4,2022_1_30,2022_1_30_23_3R
17,6,2,5101,表健太,49,89,6.64,2,0.18,23,3R,晴,南西,4,4,2022_1_30,2022_1_30_23_3R
18,1,6,4679,植田太一,64,34,6.64,6,0.07,23,4R,曇り,南西,3,3,2022_1_30,2022_1_30_23_4R
19,2,4,3305,小野信樹,28,46,6.69,4,0.09,23,4R,曇り,南西,3,3,2022_1_30,2022_1_30_23_4R
20,3,1,3297,藤丸光一,51,79,6.63,1,0.13,23,4R,曇り,南西,3,3,2022_1_30,2022_1_30_23_4R
21,4,2,3620,信濃由行,34,87,6.66,2,0.22,23,4R,曇り,南西,3,3,2022_1_30,2022_1_30_23_4R
22,5,3,3696,白井友晴,62,69,6.72,3,0.18,23,4R,曇り,南西,3,3,2022_1_30,2022_1_30_23_4R
23,6,5,4664,東口晃,75,32,6.71,5,0.09,23,4R,曇り,南西,3,3,2022_1_30,2022_1_30_23_4R
24,1,1,3508,久富政弘,41,66,6.60,1,0.09,23,5R,曇り,南西,2,2,2022_1_30,2022_1_30_23_5R
25,2,3,3814,金子貴志,38,52,6.63,2,0.14,23,5R,曇り,南西,2,2,2022_1_30,2022_1_30_23_5R
26,3,5,4718,北川太一,35,71,6.65,3,0.14,23,5R,曇り,南西,2,2,2022_1_30,2022_1_30_23_5R
27,4,6,3273,石田豪,12,56,6.72,4,0.21,23,5R,曇り,南西,2,2,2022_1_30,2022_1_30_23_5R
28,5,4,5210,藤井公人,71,88,6.66,5,0.31,23,5R,曇り,南西,2,2,2022_1_30,2022_1_30_23_5R
29,1,1,3834,細川明人,67,86,6.69,1,0.06,23,6R,晴,無風,0,0,2022_1_30,2022_1_30_23_6R
30,2,2,4416,三宅健太,25,50,6.66,2,0.01,23,6R,晴,無風,0,0,2022_1_30,2022_1_30_23_6R
31,3,3,4485,楠原正剛,31,72,6.65,3,0.17,23,6R,晴,無風,0,0,2022_1_30,2022_1_30_23_6R
32,4,6,3548,室田泰史,60,45,6.70,6,0.06,23,6R,晴,無風,0,0,2022_1_30,2022_1_30_23_6R
33,5,5,4287,今井貴士,40,81,6.77,5,0.07,23,6R,晴,無風,0,0,2022_1_30,2022_1_30_23_6R
34,6,4,3875,廣中良一,16,43,6.77,4,0.11,23,6R,晴,無風,0,0,2022_1_30,2022_1_30_23_6R
35,1,2,3572,安田政彦,56,33,6.77,2,0.34,23,7R,晴,北,1,1,2022_1_30,2022_1_30_23_7R
36,2,1,3627,井上恵一,14,80,6.71,1,0.28,23,7R,晴,北,1,1,2022_1_30,2022_1_30_23_7R
37,3,5,5101,表健太,49,89,6.69,5,0.13,23,7R,晴,北,1,1,2022_1_30,2022_1_30_23_7R
38,4,3,3251,平石和男,50,38,6.76,3,0.19,23,7R,晴,北,1,1,2022_1_30,2022_1_30_23_7R
39,5,4,3709,田中浩之,57,35,6.75,4,0.17,23,7R,晴,北,1,1,2022_1_30,2022_1_30_23_7R
40,6,6,4896,花本剛,20,54,6.79,6,0.21,23,7R,晴,北,1,1,2022_1_30,2022_1_30_23_7R
41,1,4,4398,船岡洋一郎,66,78,6.70,4,0.09,23,8R,晴,北東,2,2,2022_1_30,2022_1_30_23_8R
42,2,1,3459,中野和裕,15,49,6.69,1,0.06,23,8R,晴,北東,2,2,2022_1_30,2022_1_30_23_8R
43,3,3,4749,山口貢輝,46,57,6.71,3,0.09,23,8R,晴,北東,2,2,2022_1_30,2022_1_30_23_8R
44,4,5,5014,梶山涼斗,47,84,6.78,5,0.13,23,8R,晴,北東,2,2,2022_1_30,2022_1_30_23_8R
45,5,2,4664,東口晃,75,32,6.76,2,0.06,23,8R,晴,北東,2,2,2022_1_30,2022_1_30_23_8R
46,6,6,5212,西川拓利,45,44,6.78,6,0.23,23,8R,晴,北東,2,2,2022_1_30,2022_1_30_23_8R
47,1,4,3297,藤丸光一,51,79,6.79,4,0.19,23,9R,晴,北東,3,3,2022_1_30,2022_1_30_23_9R
48,2,5,3612,馬袋義則,26,61,6.72,5,0.12,23,9R,晴,北東,3,3,2022_1_30,2022_1_30_23_9R
49,3,3,3471,赤峰和也,33,37,6.76,3,0.31,23,9R,晴,北東,3,3,2022_1_30,2022_1_30_23_9R
50,4,6,3869,井芹大志,13,60,6.74,6,0.19,23,9R,晴,北東,3,3,2022_1_30,2022_1_30_23_9R
51,5,1,3491,富永茂,32,39,6.68,1,0.26,23,9R,晴,北東,3,3,2022_1_30,2022_1_30_23_9R
52,6,2,4718,北川太一,35,71,6.64,2,0.29,23,9R,晴,北東,3,3,2022_1_30,2022_1_30_23_9R
53,1,4,3641,一瀬明,52,42,6.78,4,0.11,23,10R,晴,北東,4,4,2022_1_30,2022_1_30_23_10R
54,2,6,4416,三宅健太,25,50,6.78,6,0.27,23,10R,晴,北東,4,4,2022_1_30,2022_1_30_23_10R
55,3,1,5121,定松勇樹,19,40,6.76,1,0.19,23,10R,晴,北東,4,4,2022_1_30,2022_1_30_23_10R
56,4,3,4471,新田泰章,37,53,6.74,3,0.15,23,10R,晴,北東,4,4,2022_1_30,2022_1_30_23_10R
57,5,5,4515,藤田浩人,73,59,6.71,5,0.19,23,10R,晴,北東,4,4,2022_1_30,2022_1_30_23_10R
58,6,2,3305,小野信樹,28,46,6.75,2,0.19,23,10R,晴,北東,4,4,2022_1_30,2022_1_30_23_10R
59,1,1,4759,今泉友吾,30,73,6.72,1,0.12,23,11R,晴,北東,5,5,2022_1_30,2022_1_30_23_11R
60,2,3,3548,室田泰史,60,45,6.77,3,0.12,23,11R,晴,北東,5,5,2022_1_30,2022_1_30_23_11R
61,3,2,3161,古場輝義,54,77,6.75,2,0.19,23,11R,晴,北東,5,5,2022_1_30,2022_1_30_23_11R
62,4,5,4593,小坂宗司,21,64,6.82,5,0.12,23,11R,晴,北東,5,5,2022_1_30,2022_1_30_23_11R
63,5,6,5142,常住蓮,27,85,6.74,6,0.12,23,11R,晴,北東,5,5,2022_1_30,2022_1_30_23_11R
64,6,4,3696,白井友晴,62,69,6.76,4,0.16,23,11R,晴,北東,5,5,2022_1_30,2022_1_30_23_11R
65,1,2,4679,植田太一,64,34,6.70,2,0.15,23,12R,晴,北東,4,4,2022_1_30,2022_1_30_23_12R
66,2,3,3572,安田政彦,56,33,6.79,3,0.17,23,12R,晴,北東,4,4,2022_1_30,2022_1_30_23_12R
