,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,5,4834,浜本裕己,67,53,6.87,5,0.13,24,1R,曇り,北東,1,1,2020_11_22,2020_11_22_24_1R
1,2,4,3571,寺本武司,33,12,6.91,4,0.19,24,1R,曇り,北東,1,1,2020_11_22,2020_11_22_24_1R
2,3,1,5048,眞鳥康太,19,64,6.92,1,0.13,24,1R,曇り,北東,1,1,2020_11_22,2020_11_22_24_1R
3,4,2,3587,武田信一,51,16,6.93,2,0.12,24,1R,曇り,北東,1,1,2020_11_22,2020_11_22_24_1R
4,5,3,3658,阪本聖秀,38,39,6.91,3,0.16,24,1R,曇り,北東,1,1,2020_11_22,2020_11_22_24_1R
5,6,6,4315,山崎昂介,30,61,6.84,6,0.19,24,1R,曇り,北東,1,1,2020_11_22,2020_11_22_24_1R
6,1,4,4311,岡村仁,50,43,6.89,4,0.35,24,2R,曇り,北,1,1,2020_11_22,2020_11_22_24_2R
7,2,2,4498,宮本夏樹,68,76,6.86,2,0.21,24,2R,曇り,北,1,1,2020_11_22,2020_11_22_24_2R
8,3,1,3883,山根大樹,52,56,6.88,1,0.18,24,2R,曇り,北,1,1,2020_11_22,2020_11_22_24_2R
9,4,5,4919,吉田翔悟,74,74,6.90,5,0.26,24,2R,曇り,北,1,1,2020_11_22,2020_11_22_24_2R
10,5,3,3370,坪内実,40,23,6.94,3,0.21,24,2R,曇り,北,1,1,2020_11_22,2020_11_22_24_2R
11,6,6,5145,島川海輝,37,70,6.85,6,0.26,24,2R,曇り,北,1,1,2020_11_22,2020_11_22_24_2R
12,1,2,3224,栗山繁洋,59,67,6.93,2,0.07,24,3R,曇り,北,1,1,2020_11_22,2020_11_22_24_3R
13,2,1,3935,岩津徹郎,22,32,6.93,1,0.04,24,3R,曇り,北,1,1,2020_11_22,2020_11_22_24_3R
14,3,4,4692,酒井俊弘,28,28,6.97,5,0.10,24,3R,曇り,北,1,1,2020_11_22,2020_11_22_24_3R
15,4,6,4403,木下大將,55,47,7.00,6,0.11,24,3R,曇り,北,1,1,2020_11_22,2020_11_22_24_3R
16,5,5,4193,郷原章平,45,11,6.89,3,0.06,24,3R,曇り,北,1,1,2020_11_22,2020_11_22_24_3R
17,6,3,4905,土井祥伍,21,18,6.96,4,0.12,24,3R,曇り,北,1,1,2020_11_22,2020_11_22_24_3R
18,1,1,4471,新田泰章,14,54,6.86,1,0.19,24,4R,曇り,北,1,1,2020_11_22,2020_11_22_24_4R
19,2,6,4932,新開航,27,58,6.89,6,0.21,24,4R,曇り,北,1,1,2020_11_22,2020_11_22_24_4R
20,3,5,4636,赤池修平,60,25,6.88,5,0.14,24,4R,曇り,北,1,1,2020_11_22,2020_11_22_24_4R
21,4,3,3684,清水攻二,53,40,6.94,3,0.25,24,4R,曇り,北,1,1,2020_11_22,2020_11_22_24_4R
22,5,2,4596,葛原大陽,65,33,6.96,2,0.21,24,4R,曇り,北,1,1,2020_11_22,2020_11_22_24_4R
23,6,4,4710,福田宗平,61,34,6.91,4,0.21,24,4R,曇り,北,1,1,2020_11_22,2020_11_22_24_4R
24,1,1,3837,秋山広一,34,26,6.89,1,0.16,24,5R,曇り,北,1,1,2020_11_22,2020_11_22_24_5R
25,2,6,4237,大峯豊,36,35,6.90,6,0.11,24,5R,曇り,北,1,1,2020_11_22,2020_11_22_24_5R
26,3,2,3508,久富政弘,41,57,6.92,3,0.14,24,5R,曇り,北,1,1,2020_11_22,2020_11_22_24_5R
27,4,3,4977,馬野耀,18,27,6.89,4,0.13,24,5R,曇り,北,1,1,2020_11_22,2020_11_22_24_5R
28,5,4,3919,村上純,35,38,6.93,2,0.13,24,5R,曇り,北,1,1,2020_11_22,2020_11_22_24_5R
29,6,5,3869,井芹大志,16,71,6.93,5,0.15,24,5R,曇り,北,1,1,2020_11_22,2020_11_22_24_5R
30,1,1,4395,下河雅史,58,13,6.88,1,0.19,24,6R,雨,北,4,3,2020_11_22,2020_11_22_24_6R
31,2,3,4624,高田明,43,52,6.91,3,0.22,24,6R,雨,北,4,3,2020_11_22,2020_11_22_24_6R
32,3,2,3338,出本正博,70,45,6.87,2,0.25,24,6R,雨,北,4,3,2020_11_22,2020_11_22_24_6R
33,4,5,3571,寺本武司,33,12,6.96,5,0.21,24,6R,雨,北,4,3,2020_11_22,2020_11_22_24_6R
34,5,4,4515,藤田浩人,47,72,6.90,4,0.23,24,6R,雨,北,4,3,2020_11_22,2020_11_22_24_6R
35,6,6,4324,海野康志郎,13,63,6.91,6,0.23,24,6R,雨,北,4,3,2020_11_22,2020_11_22_24_6R
36,1,4,4500,山田康二,12,51,6.81,4,0.21,24,7R,雨,北,2,1,2020_11_22,2020_11_22_24_7R
37,2,1,3654,武田光史,39,55,6.86,1,0.14,24,7R,雨,北,2,1,2020_11_22,2020_11_22_24_7R
38,3,2,4692,酒井俊弘,28,28,6.91,2,0.18,24,7R,雨,北,2,1,2020_11_22,2020_11_22_24_7R
39,4,5,4367,山口修路,54,31,6.87,5,0.27,24,7R,雨,北,2,1,2020_11_22,2020_11_22_24_7R
40,5,6,5145,島川海輝,37,70,6.81,6,0.14,24,7R,雨,北,2,1,2020_11_22,2020_11_22_24_7R
41,6,3,3753,河上哲也,29,30,6.91,3,0.24,24,7R,雨,北,2,1,2020_11_22,2020_11_22_24_7R
42,1,1,3562,山下和彦,57,15,6.83,1,0.17,24,8R,雨,西,1,1,2020_11_22,2020_11_22_24_8R
43,2,3,4424,松尾昂明,46,20,6.90,3,0.29,24,8R,雨,西,1,1,2020_11_22,2020_11_22_24_8R
44,3,2,4403,木下大將,55,47,6.95,2,0.21,24,8R,雨,西,1,1,2020_11_22,2020_11_22_24_8R
45,4,5,4413,水摩敦,56,59,6.93,5,0.19,24,8R,雨,西,1,1,2020_11_22,2020_11_22_24_8R
46,5,4,4834,浜本裕己,67,53,6.92,4,0.17,24,8R,雨,西,1,1,2020_11_22,2020_11_22_24_8R
47,6,6,3949,今出晋二,64,24,6.98,6,0.19,24,8R,雨,西,1,1,2020_11_22,2020_11_22_24_8R
48,1,1,4932,新開航,27,58,6.88,1,0.09,24,9R,雨,北,4,3,2020_11_22,2020_11_22_24_9R
49,2,4,3837,秋山広一,34,26,6.91,4,0.11,24,9R,雨,北,4,3,2020_11_22,2020_11_22_24_9R
50,3,3,4311,岡村仁,50,43,6.92,3,0.11,24,9R,雨,北,4,3,2020_11_22,2020_11_22_24_9R
51,4,2,4395,下河雅史,58,13,6.98,2,0.15,24,9R,雨,北,4,3,2020_11_22,2020_11_22_24_9R
52,5,5,3508,久富政弘,41,57,6.99,5,0.14,24,9R,雨,北,4,3,2020_11_22,2020_11_22_24_9R
