,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,西,1,1,大村,2021_9_19,3-5-2,19260,,2170,3-5,8180,3-5,3720,,,,,,,,,,
1,1R,晴,西,1,1,大村,2021_9_19,3-5-2,19260,,2170,3-5,8180,3-5,3720,,,,,,,,,,
2,1R,晴,西,1,1,大村,2021_9_19,3-5-2,19260,,2170,3-5,8180,3-5,3720,,,,,,,,,,
3,1R,晴,西,1,1,大村,2021_9_19,3-5-2,19260,,2170,3-5,8180,3-5,3720,,,,,,,,,,
4,1R,晴,西,1,1,大村,2021_9_19,3-5-2,19260,,2170,3-5,8180,3-5,3720,,,,,,,,,,
5,1R,晴,西,1,1,大村,2021_9_19,3-5-2,19260,,2170,3-5,8180,3-5,3720,,,,,,,,,,
6,2R,晴,西,1,1,大村,2021_9_19,2-3-4,6070,,1850,2-3,1480,2-3,790,,,,,,,,,,
7,2R,晴,西,1,1,大村,2021_9_19,2-3-4,6070,,1850,2-3,1480,2-3,790,,,,,,,,,,
8,2R,晴,西,1,1,大村,2021_9_19,2-3-4,6070,,1850,2-3,1480,2-3,790,,,,,,,,,,
9,2R,晴,西,1,1,大村,2021_9_19,2-3-4,6070,,1850,2-3,1480,2-3,790,,,,,,,,,,
10,2R,晴,西,1,1,大村,2021_9_19,2-3-4,6070,,1850,2-3,1480,2-3,790,,,,,,,,,,
11,2R,晴,西,1,1,大村,2021_9_19,2-3-4,6070,,1850,2-3,1480,2-3,790,,,,,,,,,,
12,3R,晴,南西,1,1,大村,2021_9_19,2-1-6,18520,,4380,2-1,2600,1-2,570,,,,,,,,,,
13,3R,晴,南西,1,1,大村,2021_9_19,2-1-6,18520,,4380,2-1,2600,1-2,570,,,,,,,,,,
14,3R,晴,南西,1,1,大村,2021_9_19,2-1-6,18520,,4380,2-1,2600,1-2,570,,,,,,,,,,
15,3R,晴,南西,1,1,大村,2021_9_19,2-1-6,18520,,4380,2-1,2600,1-2,570,,,,,,,,,,
16,3R,晴,南西,1,1,大村,2021_9_19,2-1-6,18520,,4380,2-1,2600,1-2,570,,,,,,,,,,
17,3R,晴,南西,1,1,大村,2021_9_19,2-1-6,18520,,4380,2-1,2600,1-2,570,,,,,,,,,,
18,4R,晴,西,1,1,大村,2021_9_19,4-3-1,5300,,210,4-3,3190,3-4,380,,,,,,,,,,
19,4R,晴,西,1,1,大村,2021_9_19,4-3-1,5300,,210,4-3,3190,3-4,380,,,,,,,,,,
20,4R,晴,西,1,1,大村,2021_9_19,4-3-1,5300,,210,4-3,3190,3-4,380,,,,,,,,,,
21,4R,晴,西,1,1,大村,2021_9_19,4-3-1,5300,,210,4-3,3190,3-4,380,,,,,,,,,,
22,4R,晴,西,1,1,大村,2021_9_19,4-3-1,5300,,210,4-3,3190,3-4,380,,,,,,,,,,
23,4R,晴,西,1,1,大村,2021_9_19,4-3-1,5300,,210,4-3,3190,3-4,380,,,,,,,,,,
24,5R,晴,西,1,1,大村,2021_9_19,1-3-2,1170,,400,1-3,200,1-3,190,,,,,,,,,,
25,5R,晴,西,1,1,大村,2021_9_19,1-3-2,1170,,400,1-3,200,1-3,190,,,,,,,,,,
26,5R,晴,西,1,1,大村,2021_9_19,1-3-2,1170,,400,1-3,200,1-3,190,,,,,,,,,,
