,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,南,1,2,福岡,2020_3_7,2-3-4,660,,190,2-3,420,2-3,180,,,,,,,,,,
1,1R,曇り,南,1,2,福岡,2020_3_7,2-3-4,660,,190,2-3,420,2-3,180,,,,,,,,,,
2,1R,曇り,南,1,2,福岡,2020_3_7,2-3-4,660,,190,2-3,420,2-3,180,,,,,,,,,,
3,1R,曇り,南,1,2,福岡,2020_3_7,2-3-4,660,,190,2-3,420,2-3,180,,,,,,,,,,
4,1R,曇り,南,1,2,福岡,2020_3_7,2-3-4,660,,190,2-3,420,2-3,180,,,,,,,,,,
5,2R,曇り,南,1,2,福岡,2020_3_7,5-6-2,5240,,1040,5-6,2100,5-6,940,,,,,,,,,,
6,2R,曇り,南,1,2,福岡,2020_3_7,5-6-2,5240,,1040,5-6,2100,5-6,940,,,,,,,,,,
7,2R,曇り,南,1,2,福岡,2020_3_7,5-6-2,5240,,1040,5-6,2100,5-6,940,,,,,,,,,,
8,2R,曇り,南,1,2,福岡,2020_3_7,5-6-2,5240,,1040,5-6,2100,5-6,940,,,,,,,,,,
9,3R,曇り,北,1,2,福岡,2020_3_7,6-2-4,12460,,1150,6-2,6920,2-6,8980,,,,,,,,,,
10,3R,曇り,北,1,2,福岡,2020_3_7,6-2-4,12460,,1150,6-2,6920,2-6,8980,,,,,,,,,,
11,3R,曇り,北,1,2,福岡,2020_3_7,6-2-4,12460,,1150,6-2,6920,2-6,8980,,,,,,,,,,
12,3R,曇り,北,1,2,福岡,2020_3_7,6-2-4,12460,,1150,6-2,6920,2-6,8980,,,,,,,,,,
13,3R,曇り,北,1,2,福岡,2020_3_7,6-2-4,12460,,1150,6-2,6920,2-6,8980,,,,,,,,,,
14,3R,曇り,北,1,2,福岡,2020_3_7,6-2-4,12460,,1150,6-2,6920,2-6,8980,,,,,,,,,,
15,4R,雨,北,1,2,福岡,2020_3_7,4-5-6,1100,,590,4-5,590,4-5,480,,,,,,,,,,
16,4R,雨,北,1,2,福岡,2020_3_7,4-5-6,1100,,590,4-5,590,4-5,480,,,,,,,,,,
17,4R,雨,北,1,2,福岡,2020_3_7,4-5-6,1100,,590,4-5,590,4-5,480,,,,,,,,,,
18,4R,雨,北,1,2,福岡,2020_3_7,4-5-6,1100,,590,4-5,590,4-5,480,,,,,,,,,,
19,4R,雨,北,1,2,福岡,2020_3_7,4-5-6,1100,,590,4-5,590,4-5,480,,,,,,,,,,
20,4R,雨,北,1,2,福岡,2020_3_7,4-5-6,1100,,590,4-5,590,4-5,480,,,,,,,,,,
21,5R,曇り,北,2,3,福岡,2020_3_7,2-1-4,1720,,300,2-1,1140,1-2,780,,,,,,,,,,
22,5R,曇り,北,2,3,福岡,2020_3_7,2-1-4,1720,,300,2-1,1140,1-2,780,,,,,,,,,,
