,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4315,山崎昂介,34,11,6.86,1,0.10,24,1R,曇り,南,2,1,2021_9_7,1-2-3,740,1-2-3,380,1-2,210,1-2,240,2021_9_7_24_1R
1,2,2,4181,花本夏樹,27,68,7.04,2,0.11,24,1R,曇り,南,2,1,2021_9_7,1-2-3,740,1-2-3,380,1-2,210,1-2,240,2021_9_7_24_1R
2,3,3,5092,篠原晟弥,57,73,6.95,3,0.08,24,1R,曇り,南,2,1,2021_9_7,1-2-3,740,1-2-3,380,1-2,210,1-2,240,2021_9_7_24_1R
3,4,5,3559,水長照雄,52,72,6.99,5,0.11,24,1R,曇り,南,2,1,2021_9_7,1-2-3,740,1-2-3,380,1-2,210,1-2,240,2021_9_7_24_1R
4,5,4,3976,内田圭,53,28,7.00,4,0.08,24,1R,曇り,南,2,1,2021_9_7,1-2-3,740,1-2-3,380,1-2,210,1-2,240,2021_9_7_24_1R
5,6,6,5111,三村岳人,48,35,6.96,6,0.11,24,1R,曇り,南,2,1,2021_9_7,1-2-3,740,1-2-3,380,1-2,210,1-2,240,2021_9_7_24_1R
6,1,1,4633,森智也,47,20,7.03,1,0.05,24,2R,雨,南,1,1,2021_9_7,1-2-3,650,1-2-3,260,1-2,230,1-2,190,2021_9_7_24_2R
7,2,2,4642,松尾夏海,31,27,6.99,2,0.05,24,2R,雨,南,1,1,2021_9_7,1-2-3,650,1-2-3,260,1-2,230,1-2,190,2021_9_7_24_2R
8,3,3,4957,竹之内極,23,64,6.91,3,0.14,24,2R,雨,南,1,1,2021_9_7,1-2-3,650,1-2-3,260,1-2,230,1-2,190,2021_9_7_24_2R
9,4,5,3973,崎利仁,36,48,6.98,5,0.23,24,2R,雨,南,1,1,2021_9_7,1-2-3,650,1-2-3,260,1-2,230,1-2,190,2021_9_7_24_2R
10,5,4,3277,齋藤勇,64,13,6.99,4,0.20,24,2R,雨,南,1,1,2021_9_7,1-2-3,650,1-2-3,260,1-2,230,1-2,190,2021_9_7_24_2R
11,6,6,4857,加藤翔馬,54,14,7.01,6,0.22,24,2R,雨,南,1,1,2021_9_7,1-2-3,650,1-2-3,260,1-2,230,1-2,190,2021_9_7_24_2R
12,1,4,3522,長溝一生,25,74,6.94,4,0.08,24,3R,雨,南,2,1,2021_9_7,4-1-6,2520,1-4-6,460,4-1,1010,1-4,330,2021_9_7_24_3R
13,2,1,4661,中島昂章,51,39,6.90,1,0.08,24,3R,雨,南,2,1,2021_9_7,4-1-6,2520,1-4-6,460,4-1,1010,1-4,330,2021_9_7_24_3R
14,3,6,4948,木場悠介,29,31,6.92,5,0.09,24,3R,雨,南,2,1,2021_9_7,4-1-6,2520,1-4-6,460,4-1,1010,1-4,330,2021_9_7_24_3R
15,4,3,4887,富澤祐作,37,37,6.95,3,0.03,24,3R,雨,南,2,1,2021_9_7,4-1-6,2520,1-4-6,460,4-1,1010,1-4,330,2021_9_7_24_3R
16,5,2,4618,乃村康友,35,12,6.95,2,0.08,24,3R,雨,南,2,1,2021_9_7,4-1-6,2520,1-4-6,460,4-1,1010,1-4,330,2021_9_7_24_3R
17,6,5,5192,中尾優香,56,23,6.97,6,0.03,24,3R,雨,南,2,1,2021_9_7,4-1-6,2520,1-4-6,460,4-1,1010,1-4,330,2021_9_7_24_3R
18,1,2,4313,西村美智子,55,44,6.94,2,0.15,24,4R,雨,南,2,1,2021_9_7,2-1-4,1560,1-2-4,440,2-1,540,1-2,240,2021_9_7_24_4R
19,2,1,3970,亀山高雅,24,61,7.00,1,0.11,24,4R,雨,南,2,1,2021_9_7,2-1-4,1560,1-2-4,440,2-1,540,1-2,240,2021_9_7_24_4R
20,3,4,4241,大串重幸,30,67,6.99,4,0.11,24,4R,雨,南,2,1,2021_9_7,2-1-4,1560,1-2-4,440,2-1,540,1-2,240,2021_9_7_24_4R
21,4,3,4744,伊藤玲奈,61,76,7.04,3,0.07,24,4R,雨,南,2,1,2021_9_7,2-1-4,1560,1-2-4,440,2-1,540,1-2,240,2021_9_7_24_4R
22,5,5,3660,長谷川親王,46,66,7.01,5,0.06,24,4R,雨,南,2,1,2021_9_7,2-1-4,1560,1-2-4,440,2-1,540,1-2,240,2021_9_7_24_4R
23,6,6,3988,古川誠之,22,40,6.95,6,0.12,24,4R,雨,南,2,1,2021_9_7,2-1-4,1560,1-2-4,440,2-1,540,1-2,240,2021_9_7_24_4R
24,1,2,4468,大池佑来,63,32,6.97,2,0.15,24,5R,曇り,無風,0,0,2021_9_7,2-1-4,1710,1-2-4,440,2-1,480,1-2,160,2021_9_7_24_5R
25,2,1,3699,富永正人,59,70,6.98,1,0.14,24,5R,曇り,無風,0,0,2021_9_7,2-1-4,1710,1-2-4,440,2-1,480,1-2,160,2021_9_7_24_5R
26,3,4,4797,中山将,39,62,6.98,4,0.14,24,5R,曇り,無風,0,0,2021_9_7,2-1-4,1710,1-2-4,440,2-1,480,1-2,160,2021_9_7_24_5R
27,4,3,3233,小畑実成,38,26,7.02,3,0.12,24,5R,曇り,無風,0,0,2021_9_7,2-1-4,1710,1-2-4,440,2-1,480,1-2,160,2021_9_7_24_5R
28,5,6,3837,秋山広一,28,71,7.01,6,0.11,24,5R,曇り,無風,0,0,2021_9_7,2-1-4,1710,1-2-4,440,2-1,480,1-2,160,2021_9_7_24_5R
29,6,5,3976,内田圭,53,28,7.05,5,0.12,24,5R,曇り,無風,0,0,2021_9_7,2-1-4,1710,1-2-4,440,2-1,480,1-2,160,2021_9_7_24_5R
30,1,1,4650,中山雄太,58,46,6.89,1,0.16,24,6R,晴,南東,1,1,2021_9_7,1-6-2,470,1-2-6,180,1-6,200,1-6,130,2021_9_7_24_6R
