,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,南,2,2,福岡,2022_11_17,1-3-4,770,,330,1-3,340,1-3,280,,,,,,,,,,
1,1R,曇り,南,2,2,福岡,2022_11_17,1-3-4,770,,330,1-3,340,1-3,280,,,,,,,,,,
2,1R,曇り,南,2,2,福岡,2022_11_17,1-3-4,770,,330,1-3,340,1-3,280,,,,,,,,,,
3,1R,曇り,南,2,2,福岡,2022_11_17,1-3-4,770,,330,1-3,340,1-3,280,,,,,,,,,,
4,1R,曇り,南,2,2,福岡,2022_11_17,1-3-4,770,,330,1-3,340,1-3,280,,,,,,,,,,
5,1R,曇り,南,2,2,福岡,2022_11_17,1-3-4,770,,330,1-3,340,1-3,280,,,,,,,,,,
6,2R,曇り,北東,2,2,福岡,2022_11_17,1-5-2,3820,,1000,1-5,890,1-5,750,,,,,,,,,,
7,2R,曇り,北東,2,2,福岡,2022_11_17,1-5-2,3820,,1000,1-5,890,1-5,750,,,,,,,,,,
8,2R,曇り,北東,2,2,福岡,2022_11_17,1-5-2,3820,,1000,1-5,890,1-5,750,,,,,,,,,,
9,2R,曇り,北東,2,2,福岡,2022_11_17,1-5-2,3820,,1000,1-5,890,1-5,750,,,,,,,,,,
10,2R,曇り,北東,2,2,福岡,2022_11_17,1-5-2,3820,,1000,1-5,890,1-5,750,,,,,,,,,,
11,2R,曇り,北東,2,2,福岡,2022_11_17,1-5-2,3820,,1000,1-5,890,1-5,750,,,,,,,,,,
12,3R,晴,南東,2,2,福岡,2022_11_17,1-4-2,1110,,400,1-4,390,1-4,310,,,,,,,,,,
13,3R,晴,南東,2,2,福岡,2022_11_17,1-4-2,1110,,400,1-4,390,1-4,310,,,,,,,,,,
14,3R,晴,南東,2,2,福岡,2022_11_17,1-4-2,1110,,400,1-4,390,1-4,310,,,,,,,,,,
15,3R,晴,南東,2,2,福岡,2022_11_17,1-4-2,1110,,400,1-4,390,1-4,310,,,,,,,,,,
16,3R,晴,南東,2,2,福岡,2022_11_17,1-4-2,1110,,400,1-4,390,1-4,310,,,,,,,,,,
17,3R,晴,南東,2,2,福岡,2022_11_17,1-4-2,1110,,400,1-4,390,1-4,310,,,,,,,,,,
18,4R,晴,南,1,1,福岡,2022_11_17,5-1-4,15410,,790,5-1,6240,1-5,820,,,,,,,,,,
19,4R,晴,南,1,1,福岡,2022_11_17,5-1-4,15410,,790,5-1,6240,1-5,820,,,,,,,,,,
20,4R,晴,南,1,1,福岡,2022_11_17,5-1-4,15410,,790,5-1,6240,1-5,820,,,,,,,,,,
21,4R,晴,南,1,1,福岡,2022_11_17,5-1-4,15410,,790,5-1,6240,1-5,820,,,,,,,,,,
22,4R,晴,南,1,1,福岡,2022_11_17,5-1-4,15410,,790,5-1,6240,1-5,820,,,,,,,,,,
23,4R,晴,南,1,1,福岡,2022_11_17,5-1-4,15410,,790,5-1,6240,1-5,820,,,,,,,,,,
24,5R,晴,南,2,2,福岡,2022_11_17,1-2-5,2310,,950,1-2,310,1-2,210,,,,,,,,,,
25,5R,晴,南,2,2,福岡,2022_11_17,1-2-5,2310,,950,1-2,310,1-2,210,,,,,,,,,,
26,5R,晴,南,2,2,福岡,2022_11_17,1-2-5,2310,,950,1-2,310,1-2,210,,,,,,,,,,
27,5R,晴,南,2,2,福岡,2022_11_17,1-2-5,2310,,950,1-2,310,1-2,210,,,,,,,,,,
28,5R,晴,南,2,2,福岡,2022_11_17,1-2-5,2310,,950,1-2,310,1-2,210,,,,,,,,,,
29,5R,晴,南,2,2,福岡,2022_11_17,1-2-5,2310,,950,1-2,310,1-2,210,,,,,,,,,,
30,6R,曇り,南東,2,2,福岡,2022_11_17,1-3-4,1950,,1010,1-3,440,1-3,380,,,,,,,,,,
31,6R,曇り,南東,2,2,福岡,2022_11_17,1-3-4,1950,,1010,1-3,440,1-3,380,,,,,,,,,,
32,6R,曇り,南東,2,2,福岡,2022_11_17,1-3-4,1950,,1010,1-3,440,1-3,380,,,,,,,,,,
33,6R,曇り,南東,2,2,福岡,2022_11_17,1-3-4,1950,,1010,1-3,440,1-3,380,,,,,,,,,,
34,6R,曇り,南東,2,2,福岡,2022_11_17,1-3-4,1950,,1010,1-3,440,1-3,380,,,,,,,,,,
35,6R,曇り,南東,2,2,福岡,2022_11_17,1-3-4,1950,,1010,1-3,440,1-3,380,,,,,,,,,,
36,7R,曇り,東,1,1,福岡,2022_11_17,1-2-3,850,,400,1-2,320,1-2,300,,,,,,,,,,
37,7R,曇り,東,1,1,福岡,2022_11_17,1-2-3,850,,400,1-2,320,1-2,300,,,,,,,,,,
38,7R,曇り,東,1,1,福岡,2022_11_17,1-2-3,850,,400,1-2,320,1-2,300,,,,,,,,,,
39,7R,曇り,東,1,1,福岡,2022_11_17,1-2-3,850,,400,1-2,320,1-2,300,,,,,,,,,,
40,7R,曇り,東,1,1,福岡,2022_11_17,1-2-3,850,,400,1-2,320,1-2,300,,,,,,,,,,
41,7R,曇り,東,1,1,福岡,2022_11_17,1-2-3,850,,400,1-2,320,1-2,300,,,,,,,,,,
42,8R,曇り,東,1,1,福岡,2022_11_17,1-4-2,1010,,290,1-4,440,1-4,450,,,,,,,,,,
43,8R,曇り,東,1,1,福岡,2022_11_17,1-4-2,1010,,290,1-4,440,1-4,450,,,,,,,,,,
44,8R,曇り,東,1,1,福岡,2022_11_17,1-4-2,1010,,290,1-4,440,1-4,450,,,,,,,,,,
45,8R,曇り,東,1,1,福岡,2022_11_17,1-4-2,1010,,290,1-4,440,1-4,450,,,,,,,,,,
46,8R,曇り,東,1,1,福岡,2022_11_17,1-4-2,1010,,290,1-4,440,1-4,450,,,,,,,,,,
47,8R,曇り,東,1,1,福岡,2022_11_17,1-4-2,1010,,290,1-4,440,1-4,450,,,,,,,,,,
48,9R,曇り,北東,1,1,福岡,2022_11_17,1-2-4,1180,,460,1-2,430,1-2,440,,,,,,,,,,
49,9R,曇り,北東,1,1,福岡,2022_11_17,1-2-4,1180,,460,1-2,430,1-2,440,,,,,,,,,,
50,9R,曇り,北東,1,1,福岡,2022_11_17,1-2-4,1180,,460,1-2,430,1-2,440,,,,,,,,,,
51,9R,曇り,北東,1,1,福岡,2022_11_17,1-2-4,1180,,460,1-2,430,1-2,440,,,,,,,,,,
52,9R,曇り,北東,1,1,福岡,2022_11_17,1-2-4,1180,,460,1-2,430,1-2,440,,,,,,,,,,
53,9R,曇り,北東,1,1,福岡,2022_11_17,1-2-4,1180,,460,1-2,430,1-2,440,,,,,,,,,,
54,10R,曇り,北東,2,2,福岡,2022_11_17,1-6-2,8740,,1600,1-6,2220,1-6,1520,,,,,,,,,,
55,10R,曇り,北東,2,2,福岡,2022_11_17,1-6-2,8740,,1600,1-6,2220,1-6,1520,,,,,,,,,,
56,10R,曇り,北東,2,2,福岡,2022_11_17,1-6-2,8740,,1600,1-6,2220,1-6,1520,,,,,,,,,,
57,10R,曇り,北東,2,2,福岡,2022_11_17,1-6-2,8740,,1600,1-6,2220,1-6,1520,,,,,,,,,,
58,10R,曇り,北東,2,2,福岡,2022_11_17,1-6-2,8740,,1600,1-6,2220,1-6,1520,,,,,,,,,,
59,11R,曇り,北,1,1,福岡,2022_11_17,1-2-3,520,,300,1-2,210,1-2,150,,,,,,,,,,
60,11R,曇り,北,1,1,福岡,2022_11_17,1-2-3,520,,300,1-2,210,1-2,150,,,,,,,,,,
61,11R,曇り,北,1,1,福岡,2022_11_17,1-2-3,520,,300,1-2,210,1-2,150,,,,,,,,,,
62,11R,曇り,北,1,1,福岡,2022_11_17,1-2-3,520,,300,1-2,210,1-2,150,,,,,,,,,,
63,11R,曇り,北,1,1,福岡,2022_11_17,1-2-3,520,,300,1-2,210,1-2,150,,,,,,,,,,
64,11R,曇り,北,1,1,福岡,2022_11_17,1-2-3,520,,300,1-2,210,1-2,150,,,,,,,,,,
65,12R,曇り,北,1,1,福岡,2022_11_17,2-3-5,620,,260,2-3,240,2-3,140,,,,,,,,,,
66,12R,曇り,北,1,1,福岡,2022_11_17,2-3-5,620,,260,2-3,240,2-3,140,,,,,,,,,,
67,12R,曇り,北,1,1,福岡,2022_11_17,2-3-5,620,,260,2-3,240,2-3,140,,,,,,,,,,
68,12R,曇り,北,1,1,福岡,2022_11_17,2-3-5,620,,260,2-3,240,2-3,140,,,,,,,,,,
69,1R,曇り,北東,2,2,若松,2022_11_17,2-1-3,2220,,270,2-1,900,1-2,280,,,,,,,,,,
70,1R,曇り,北東,2,2,若松,2022_11_17,2-1-3,2220,,270,2-1,900,1-2,280,,,,,,,,,,
71,1R,曇り,北東,2,2,若松,2022_11_17,2-1-3,2220,,270,2-1,900,1-2,280,,,,,,,,,,
72,1R,曇り,北東,2,2,若松,2022_11_17,2-1-3,2220,,270,2-1,900,1-2,280,,,,,,,,,,
73,1R,曇り,北東,2,2,若松,2022_11_17,2-1-3,2220,,270,2-1,900,1-2,280,,,,,,,,,,
74,1R,曇り,北東,2,2,若松,2022_11_17,2-1-3,2220,,270,2-1,900,1-2,280,,,,,,,,,,
75,2R,曇り,北東,2,2,若松,2022_11_17,2-4-1,2930,,370,2-4,990,2-4,620,,,,,,,,,,
76,2R,曇り,北東,2,2,若松,2022_11_17,2-4-1,2930,,370,2-4,990,2-4,620,,,,,,,,,,
77,2R,曇り,北東,2,2,若松,2022_11_17,2-4-1,2930,,370,2-4,990,2-4,620,,,,,,,,,,
78,2R,曇り,北東,2,2,若松,2022_11_17,2-4-1,2930,,370,2-4,990,2-4,620,,,,,,,,,,
79,2R,曇り,北東,2,2,若松,2022_11_17,2-4-1,2930,,370,2-4,990,2-4,620,,,,,,,,,,
80,3R,曇り,北東,2,2,若松,2022_11_17,6-3-5,570,, ,6-3,590,3-6,260,,,,,,,,,,
81,3R,曇り,北東,2,2,若松,2022_11_17,6-3-5,570,, ,6-3,590,3-6,260,,,,,,,,,,
82,3R,曇り,北東,2,2,若松,2022_11_17,6-3-5,570,, ,6-3,590,3-6,260,,,,,,,,,,
83,4R,曇り,北東,2,2,若松,2022_11_17,4-1-3,4800,,720,4-1,1120,1-4,590,,,,,,,,,,
84,4R,曇り,北東,2,2,若松,2022_11_17,4-1-3,4800,,720,4-1,1120,1-4,590,,,,,,,,,,
85,4R,曇り,北東,2,2,若松,2022_11_17,4-1-3,4800,,720,4-1,1120,1-4,590,,,,,,,,,,
86,4R,曇り,北東,2,2,若松,2022_11_17,4-1-3,4800,,720,4-1,1120,1-4,590,,,,,,,,,,
87,4R,曇り,北東,2,2,若松,2022_11_17,4-1-3,4800,,720,4-1,1120,1-4,590,,,,,,,,,,
88,4R,曇り,北東,2,2,若松,2022_11_17,4-1-3,4800,,720,4-1,1120,1-4,590,,,,,,,,,,
89,5R,曇り,北東,2,2,若松,2022_11_17,1-2-3,600,,410,1-2,140,1-2,130,,,,,,,,,,
90,5R,曇り,北東,2,2,若松,2022_11_17,1-2-3,600,,410,1-2,140,1-2,130,,,,,,,,,,
91,5R,曇り,北東,2,2,若松,2022_11_17,1-2-3,600,,410,1-2,140,1-2,130,,,,,,,,,,
92,5R,曇り,北東,2,2,若松,2022_11_17,1-2-3,600,,410,1-2,140,1-2,130,,,,,,,,,,
93,5R,曇り,北東,2,2,若松,2022_11_17,1-2-3,600,,410,1-2,140,1-2,130,,,,,,,,,,
94,5R,曇り,北東,2,2,若松,2022_11_17,1-2-3,600,,410,1-2,140,1-2,130,,,,,,,,,,
95,6R,曇り,北東,1,1,若松,2022_11_17,2-1-5,820,,290,2-1,320,1-2,200,,,,,,,,,,
96,6R,曇り,北東,1,1,若松,2022_11_17,2-1-5,820,,290,2-1,320,1-2,200,,,,,,,,,,
97,6R,曇り,北東,1,1,若松,2022_11_17,2-1-5,820,,290,2-1,320,1-2,200,,,,,,,,,,
98,6R,曇り,北東,1,1,若松,2022_11_17,2-1-5,820,,290,2-1,320,1-2,200,,,,,,,,,,
99,6R,曇り,北東,1,1,若松,2022_11_17,2-1-5,820,,290,2-1,320,1-2,200,,,,,,,,,,
