,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4051,清水敦揮,38,101,7.03,1,0.09,22,1R,晴,南西,3,3,2021_5_25,2021_5_25_22_1R
1,2,3,3401,上田隆章,13,129,7.06,3,0.11,22,1R,晴,南西,3,3,2021_5_25,2021_5_25_22_1R
2,3,5,5051,松本純平,45,144,7.03,5,0.17,22,1R,晴,南西,3,3,2021_5_25,2021_5_25_22_1R
3,4,6,4603,谷川将太,26,163,6.94,6,0.17,22,1R,晴,南西,3,3,2021_5_25,2021_5_25_22_1R
4,5,2,5064,品川二千翔,21,127,7.08,2,0.23,22,1R,晴,南西,3,3,2021_5_25,2021_5_25_22_1R
5,6,4,3581,加木郁,50,136,6.99,4,0.12,22,1R,晴,南西,3,3,2021_5_25,2021_5_25_22_1R
6,1,1,3576,白水勝也,46,160,7.00,1,0.19,22,2R,晴,南西,4,4,2021_5_25,2021_5_25_22_2R
7,2,3,4681,太田潮,16,161,7.01,3,0.21,22,2R,晴,南西,4,4,2021_5_25,2021_5_25_22_2R
8,3,2,3300,川崎智幸,20,102,7.07,2,0.22,22,2R,晴,南西,4,4,2021_5_25,2021_5_25_22_2R
9,4,6,4022,待鳥雄紀,59,110,6.93,6,0.22,22,2R,晴,南西,4,4,2021_5_25,2021_5_25_22_2R
10,5,4,5008,羽野諒,41,172,7.04,4,0.23,22,2R,晴,南西,4,4,2021_5_25,2021_5_25_22_2R
11,6,5,3054,北川幸典,35,114,6.98,5,0.26,22,2R,晴,南西,4,4,2021_5_25,2021_5_25_22_2R
12,1,3,4960,黒野元基,14,123,7.04,3,0.14,22,3R,晴,南西,4,4,2021_5_25,2021_5_25_22_3R
13,2,2,3616,中村真,72,173,7.02,2,0.16,22,3R,晴,南西,4,4,2021_5_25,2021_5_25_22_3R
14,3,5,4236,松村敏,60,111,6.97,4,0.16,22,3R,晴,南西,4,4,2021_5_25,2021_5_25_22_3R
15,4,4,5111,三村岳人,70,105,6.96,5,0.19,22,3R,晴,南西,4,4,2021_5_25,2021_5_25_22_3R
