,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3151,落合敬一,48,15,6.90,1,0.11,24,1R,曇り,北西,6,5,2021_1_8,2021_1_8_24_1R
1,2,4,4695,尾崎雄二,69,70,6.91,4,0.08,24,1R,曇り,北西,6,5,2021_1_8,2021_1_8_24_1R
2,3,2,2958,井川正人,64,65,6.93,2,0.09,24,1R,曇り,北西,6,5,2021_1_8,2021_1_8_24_1R
3,4,5,3964,宮地博士,53,46,6.92,5,0.11,24,1R,曇り,北西,6,5,2021_1_8,2021_1_8_24_1R
4,5,3,4747,山戸信二,76,32,6.91,3,0.09,24,1R,曇り,北西,6,5,2021_1_8,2021_1_8_24_1R
5,6,6,5102,原田雄次,49,12,6.90,6,0.16,24,1R,曇り,北西,6,5,2021_1_8,2021_1_8_24_1R
6,1,1,4855,江頭賢太,58,62,6.84,1,0.16,24,2R,雪,北西,6,5,2021_1_8,2021_1_8_24_2R
7,2,6,4942,柴田朋哉,35,33,6.88,6,0.11,24,2R,雪,北西,6,5,2021_1_8,2021_1_8_24_2R
8,3,4,4241,大串重幸,25,71,6.95,4,0.16,24,2R,雪,北西,6,5,2021_1_8,2021_1_8_24_2R
9,4,5,5086,本村大,60,66,6.89,5,0.19,24,2R,雪,北西,6,5,2021_1_8,2021_1_8_24_2R
10,5,3,3571,寺本武司,14,21,6.98,3,0.21,24,2R,雪,北西,6,5,2021_1_8,2021_1_8_24_2R
11,6,2,3936,三瀬譲,52,16,6.97,2,0.25,24,2R,雪,北西,6,5,2021_1_8,2021_1_8_24_2R
12,1,1,3773,津留浩一郎,29,72,6.87,1,0.12,24,3R,雪,北,7,6,2021_1_8,2021_1_8_24_3R
13,2,3,3501,川上昇平,68,49,6.84,3,0.15,24,3R,雪,北,7,6,2021_1_8,2021_1_8_24_3R
14,3,4,4004,山本浩輔,75,76,6.94,4,0.11,24,3R,雪,北,7,6,2021_1_8,2021_1_8_24_3R
15,4,5,4299,中島浩哉,38,13,6.90,5,0.12,24,3R,雪,北,7,6,2021_1_8,2021_1_8_24_3R
16,5,6,4981,牧山敦也,17,73,6.92,6,0.16,24,3R,雪,北,7,6,2021_1_8,2021_1_8_24_3R
17,6,2,4919,吉田翔悟,12,75,6.86,2,0.16,24,3R,雪,北,7,6,2021_1_8,2021_1_8_24_3R
18,1,1,4966,田川大貴,20,40,6.85,1,0.20,24,4R,雪,北西,7,6,2021_1_8,2021_1_8_24_4R
19,2,5,4287,今井貴士,18,59,6.96,5,0.25,24,4R,雪,北西,7,6,2021_1_8,2021_1_8_24_4R
20,3,6,4753,森照夫,57,58,6.85,6,0.22,24,4R,雪,北西,7,6,2021_1_8,2021_1_8_24_4R
21,4,3,4640,山ノ内雅人,44,25,6.88,3,0.19,24,4R,雪,北西,7,6,2021_1_8,2021_1_8_24_4R
22,5,2,2912,尾崎鉄也,71,41,6.95,2,0.16,24,4R,雪,北西,7,6,2021_1_8,2021_1_8_24_4R
23,6,4,3906,飯山晃三,27,52,6.98,4,0.27,24,4R,雪,北西,7,6,2021_1_8,2021_1_8_24_4R
24,1,1,3944,山口裕二,26,67,6.77,1,0.12,24,5R,曇り,北西,6,5,2021_1_8,2021_1_8_24_5R
25,2,2,5055,眞鳥章太,36,68,6.83,2,0.13,24,5R,曇り,北西,6,5,2021_1_8,2021_1_8_24_5R
