,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3302,谷川里江,52,愛知,46,A2,4.89,25.93,8.40,80.00,62.69,32.30,2019_12_15_23_1R,23,1R
1,2,3528,笠野友紀,48,愛知,49,B1,4.00,19.44,1.78,0.00,38.03,32.68,2019_12_15_23_1R,23,1R
2,3,4758,富樫麗加,30,東京,51,B1,4.95,27.85,5.23,32.50,26.76,35.80,2019_12_15_23_1R,23,1R
3,4,4283,石井裕美,35,東京,50,B2,4.46,17.31,3.70,20.00,38.03,39.49,2019_12_15_23_1R,23,1R
4,5,4354,古川舞,36,東京,47,B1,3.92,13.73,3.93,13.79,30.38,31.82,2019_12_15_23_1R,23,1R
5,6,4938,小芦るり,22,佐賀,50,B1,4.09,19.78,3.93,22.97,40.32,32.69,2019_12_15_23_1R,23,1R
6,1,3611,岩崎芳美,47,徳島,49,A2,6.01,37.50,6.15,43.90,35.48,35.14,2019_12_15_23_2R,23,2R
7,2,3188,日高逸子,58,福岡,46,A1,6.69,46.67,6.24,43.90,34.25,35.71,2019_12_15_23_2R,23,2R
8,3,4744,伊藤玲奈,27,福岡,45,B1,4.26,16.28,4.79,21.05,39.44,32.08,2019_12_15_23_2R,23,2R
9,4,4408,仁科さや,33,長崎,48,B2,3.56,20.00,4.00,23.53,36.23,34.18,2019_12_15_23_2R,23,2R
10,5,4246,喜多那由,37,静岡,48,B1,3.78,18.75,0.00,0.00,33.33,38.46,2019_12_15_23_2R,23,2R
11,6,3943,三松直美,41,岡山,62,B1,4.23,25.53,3.66,13.79,33.33,37.89,2019_12_15_23_2R,23,2R
12,1,3900,香川素子,42,滋賀,48,A2,6.90,52.94,6.74,48.72,33.82,39.88,2019_12_15_23_3R,23,3R
13,2,3580,水口由紀,46,滋賀,48,B1,5.49,38.67,6.58,61.29,25.00,29.68,2019_12_15_23_3R,23,3R
14,3,4117,廣中智紗,38,東京,45,A1,5.94,40.00,5.79,21.05,32.86,37.89,2019_12_15_23_3R,23,3R
15,4,3334,角ひとみ,51,広島,45,B1,5.85,39.71,5.74,39.47,33.80,35.67,2019_12_15_23_3R,23,3R
16,5,3483,入船幸子,48,佐賀,43,B1,3.43,16.49,4.50,29.59,28.38,36.60,2019_12_15_23_3R,23,3R
17,6,3207,田村美和,54,東京,54,B1,4.20,21.11,3.04,7.41,33.75,31.01,2019_12_15_23_3R,23,3R
18,1,4123,細川裕子,38,愛知,47,A2,5.97,44.00,7.86,68.18,56.06,34.87,2019_12_15_23_4R,23,4R
19,2,3177,宮本紀美,55,東京,51,B1,3.82,14.46,4.67,10.00,30.43,33.97,2019_12_15_23_4R,23,4R
20,3,4071,古賀千晶,39,兵庫,47,B1,4.37,26.32,4.11,18.92,41.33,34.97,2019_12_15_23_4R,23,4R
21,4,4678,水野望美,31,愛知,46,A2,5.75,37.88,5.70,34.04,36.51,35.26,2019_12_15_23_4R,23,4R
22,5,4924,中北涼,27,愛知,47,B1,4.06,21.88,1.62,0.00,35.94,30.41,2019_12_15_23_4R,23,4R
23,6,3474,松瀬弘美,49,静岡,47,A2,5.51,35.90,5.66,44.74,30.77,30.86,2019_12_15_23_4R,23,4R
24,1,3355,橋谷田佳,51,東京,43,B1,4.17,20.75,3.86,16.22,27.54,36.31,2019_12_15_23_5R,23,5R
25,2,3802,森岡真希,45,岡山,47,B1,4.16,25.00,4.93,32.76,33.80,34.84,2019_12_15_23_5R,23,5R
26,3,4098,赤澤文香,37,岡山,46,B2,4.81,24.07,3.67,11.11,65.63,33.33,2019_12_15_23_5R,23,5R
27,4,4183,宇野弥生,33,愛知,47,A2,5.54,39.25,6.48,45.16,35.71,33.54,2019_12_15_23_5R,23,5R
28,5,4045,佐々木裕,40,山口,47,A2,6.04,40.35,6.59,53.13,26.25,34.18,2019_12_15_23_5R,23,5R
29,6,3894,池田明美,43,静岡,53,B1,3.69,13.89,4.38,27.50,35.82,31.65,2019_12_15_23_5R,23,5R
30,1,3645,淺田千亜,47,徳島,46,B2,6.16,53.13,5.82,54.55,41.98,40.99,2019_12_15_23_6R,23,6R
31,2,3254,柳澤千春,52,香川,46,B1,3.88,15.94,4.11,0.00,37.88,31.37,2019_12_15_23_6R,23,6R
32,3,3994,茶谷桜,40,滋賀,47,B1,4.97,29.70,5.95,40.00,32.50,35.03,2019_12_15_23_6R,23,6R
33,4,4349,犬童千秋,34,福岡,50,B1,5.48,38.78,5.15,33.33,48.00,36.88,2019_12_15_23_6R,23,6R
34,5,3528,笠野友紀,48,愛知,49,B1,4.00,19.44,1.78,0.00,38.03,32.68,2019_12_15_23_6R,23,6R
35,6,4225,土屋千明,37,群馬,46,A2,6.35,43.56,6.37,47.37,32.91,39.74,2019_12_15_23_6R,23,6R
36,1,4744,伊藤玲奈,27,福岡,45,B1,4.26,16.28,4.79,21.05,39.44,32.08,2019_12_15_23_7R,23,7R
37,2,4994,山本梨菜,21,佐賀,49,B1,3.91,11.82,2.82,4.23,23.68,37.82,2019_12_15_23_7R,23,7R
38,3,4819,蜂須瑞生,28,群馬,46,B1,5.36,33.73,3.97,16.67,42.65,32.26,2019_12_15_23_7R,23,7R
39,4,4938,小芦るり,22,佐賀,50,B1,4.09,19.78,3.93,22.97,40.32,32.69,2019_12_15_23_7R,23,7R
40,5,3999,大瀧明日,40,愛知,45,A2,6.54,44.80,7.64,64.00,36.62,40.65,2019_12_15_23_7R,23,7R
41,6,4240,今井裕梨,35,群馬,43,B1,4.87,30.99,5.44,38.89,30.43,33.33,2019_12_15_23_7R,23,7R
42,1,4924,中北涼,27,愛知,47,B1,4.06,21.88,1.62,0.00,35.94,30.41,2019_12_15_23_8R,23,8R
43,2,3207,田村美和,54,東京,54,B1,4.20,21.11,3.04,7.41,33.75,31.01,2019_12_15_23_8R,23,8R
44,3,4773,中川りな,26,福岡,50,B1,5.13,25.42,4.85,18.52,30.14,39.87,2019_12_15_23_8R,23,8R
45,4,4399,松本晶恵,32,群馬,45,A1,6.95,54.76,6.91,52.73,46.88,31.17,2019_12_15_23_8R,23,8R
46,5,4014,片岡恵里,40,山口,49,B1,5.40,35.00,5.65,40.00,35.71,33.33,2019_12_15_23_8R,23,8R
47,6,3579,中里優子,46,埼玉,48,A2,4.86,27.91,6.25,50.00,38.33,34.39,2019_12_15_23_8R,23,8R
48,1,3175,渡辺千草,55,東京,48,B1,5.40,35.35,6.71,51.61,38.03,42.04,2019_12_15_23_9R,23,9R
49,2,3334,角ひとみ,51,広島,45,B1,5.85,39.71,5.74,39.47,33.80,35.67,2019_12_15_23_9R,23,9R
50,3,4283,石井裕美,35,東京,50,B2,4.46,17.31,3.70,20.00,38.03,39.49,2019_12_15_23_9R,23,9R
51,4,4246,喜多那由,37,静岡,48,B1,3.78,18.75,0.00,0.00,33.33,38.46,2019_12_15_23_9R,23,9R
52,5,3580,水口由紀,46,滋賀,48,B1,5.49,38.67,6.58,61.29,25.00,29.68,2019_12_15_23_9R,23,9R
