,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4252,松下哲也,14,26,6.90,1,0.12,24,1R,晴,南,1,1,2020_2_6,1-2-5,1040,1-2-5,560,1-2,290,1-2,330,2020_2_6_24_1R
1,2,2,3507,藤井徹,27,21,6.89,2,0.12,24,1R,晴,南,1,1,2020_2_6,1-2-5,1040,1-2-5,560,1-2,290,1-2,330,2020_2_6_24_1R
2,3,5,3533,佐川正道,38,23,6.86,5,0.19,24,1R,晴,南,1,1,2020_2_6,1-2-5,1040,1-2-5,560,1-2,290,1-2,330,2020_2_6_24_1R
3,4,6,5027,重冨勇哉,34,20,6.91,6,0.05,24,1R,晴,南,1,1,2020_2_6,1-2-5,1040,1-2-5,560,1-2,290,1-2,330,2020_2_6_24_1R
4,5,4,4489,岩川仁士,46,63,6.89,4,0.18,24,1R,晴,南,1,1,2020_2_6,1-2-5,1040,1-2-5,560,1-2,290,1-2,330,2020_2_6_24_1R
5,6,3,4755,山田貴愛,59,11,6.92,3,0.17,24,1R,晴,南,1,1,2020_2_6,1-2-5,1040,1-2-5,560,1-2,290,1-2,330,2020_2_6_24_1R
6,1,1,4919,吉田翔悟,73,72,6.75,1,0.12,24,2R,晴,南,1,1,2020_2_6,1-2-5,2320,1-2-5,1660,1-2,450,1-2,330,2020_2_6_24_2R
7,2,2,4695,尾崎雄二,41,73,6.85,2,0.13,24,2R,晴,南,1,1,2020_2_6,1-2-5,2320,1-2-5,1660,1-2,450,1-2,330,2020_2_6_24_2R
8,3,5,4153,佐々木巌,26,14,6.86,5,0.12,24,2R,晴,南,1,1,2020_2_6,1-2-5,2320,1-2-5,1660,1-2,450,1-2,330,2020_2_6_24_2R
9,4,4,3454,井川大作,61,17,6.92,4,0.13,24,2R,晴,南,1,1,2020_2_6,1-2-5,2320,1-2-5,1660,1-2,450,1-2,330,2020_2_6_24_2R
10,5,3,4213,重富伸也,28,76,6.89,3,0.12,24,2R,晴,南,1,1,2020_2_6,1-2-5,2320,1-2-5,1660,1-2,450,1-2,330,2020_2_6_24_2R
11,6,6,5040,木村颯,58,55,6.87,6,0.11,24,2R,晴,南,1,1,2020_2_6,1-2-5,2320,1-2-5,1660,1-2,450,1-2,330,2020_2_6_24_2R
12,1,1,3752,宇土泰就,64,24,6.87,1,0.13,24,3R,晴,南,1,1,2020_2_6,1-3-2,1810,1-2-3,470,1-3,800,1-3,530,2020_2_6_24_3R
13,2,3,4906,鈴木雅希,51,74,6.90,3,0.21,24,3R,晴,南,1,1,2020_2_6,1-3-2,1810,1-2-3,470,1-3,800,1-3,530,2020_2_6_24_3R
14,3,2,4315,山崎昂介,53,33,6.86,2,0.12,24,3R,晴,南,1,1,2020_2_6,1-3-2,1810,1-2-3,470,1-3,800,1-3,530,2020_2_6_24_3R
15,4,5,4263,武重雄介,25,50,6.93,5,0.24,24,3R,晴,南,1,1,2020_2_6,1-3-2,1810,1-2-3,470,1-3,800,1-3,530,2020_2_6_24_3R
16,5,4,4945,上村宏太,63,38,6.85,4,0.21,24,3R,晴,南,1,1,2020_2_6,1-3-2,1810,1-2-3,470,1-3,800,1-3,530,2020_2_6_24_3R
17,6,6,4047,吉永浩則,32,28,6.89,6,0.27,24,3R,晴,南,1,1,2020_2_6,1-3-2,1810,1-2-3,470,1-3,800,1-3,530,2020_2_6_24_3R
18,1,1,3736,岡本猛,57,64,6.81,1,0.18,24,4R,晴,南東,1,1,2020_2_6,1-6-2,3880,1-2-6,900,1-6,1720,1-6,1710,2020_2_6_24_4R
19,2,6,3784,中島友和,75,22,6.85,6,0.23,24,4R,晴,南東,1,1,2020_2_6,1-6-2,3880,1-2-6,900,1-6,1720,1-6,1710,2020_2_6_24_4R
20,3,2,3156,金子良昭,20,54,6.84,2,0.24,24,4R,晴,南東,1,1,2020_2_6,1-6-2,3880,1-2-6,900,1-6,1720,1-6,1710,2020_2_6_24_4R
21,4,3,4540,相原利章,45,67,6.86,3,0.18,24,4R,晴,南東,1,1,2020_2_6,1-6-2,3880,1-2-6,900,1-6,1720,1-6,1710,2020_2_6_24_4R
22,5,4,3643,米田隆弘,68,43,6.93,4,0.31,24,4R,晴,南東,1,1,2020_2_6,1-6-2,3880,1-2-6,900,1-6,1720,1-6,1710,2020_2_6_24_4R
23,6,5,3522,長溝一生,74,36,6.90,5,0.31,24,4R,晴,南東,1,1,2020_2_6,1-6-2,3880,1-2-6,900,1-6,1720,1-6,1710,2020_2_6_24_4R
24,1,2,3615,横田茂,62,71,6.86,3,0.08,24,5R,晴,南,1,1,2020_2_6,2-3-5,16250,2-3-5,4150,2-3,2900,2-3,1990,2020_2_6_24_5R
25,2,3,4489,岩川仁士,46,63,6.88,4,0.26,24,5R,晴,南,1,1,2020_2_6,2-3-5,16250,2-3-5,4150,2-3,2900,2-3,1990,2020_2_6_24_5R
26,3,5,4151,下河誉史,12,53,6.90,2,0.13,24,5R,晴,南,1,1,2020_2_6,2-3-5,16250,2-3-5,4150,2-3,2900,2-3,1990,2020_2_6_24_5R
27,4,6,3533,佐川正道,38,23,6.86,6,0.26,24,5R,晴,南,1,1,2020_2_6,2-3-5,16250,2-3-5,4150,2-3,2900,2-3,1990,2020_2_6_24_5R
28,5,4,4254,川島圭司,33,12,6.85,5,0.27,24,5R,晴,南,1,1,2020_2_6,2-3-5,16250,2-3-5,4150,2-3,2900,2-3,1990,2020_2_6_24_5R
