,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,5,4966,田川大貴,47,64,6.81,5,0.11,24,1R,晴,北,3,2,2021_12_27,2021_12_27_24_1R
1,2,4,4747,山戸信二,16,20,6.81,4,0.12,24,1R,晴,北,3,2,2021_12_27,2021_12_27_24_1R
2,3,1,3151,落合敬一,37,18,6.87,1,0.24,24,1R,晴,北,3,2,2021_12_27,2021_12_27_24_1R
3,4,6,5177,松井貫太,58,71,6.85,6,0.18,24,1R,晴,北,3,2,2021_12_27,2021_12_27_24_1R
4,5,3,4248,岡本大,52,27,6.91,3,0.28,24,1R,晴,北,3,2,2021_12_27,2021_12_27_24_1R
5,6,2,5011,高木圭大,71,34,6.88,2,0.18,24,1R,晴,北,3,2,2021_12_27,2021_12_27_24_1R
6,1,6,3527,中嶋誠一郎,69,36,6.83,6,0.16,24,2R,晴,北西,3,2,2021_12_27,2021_12_27_24_2R
7,2,5,4705,吉川勇作,30,32,6.86,5,0.09,24,2R,晴,北西,3,2,2021_12_27,2021_12_27_24_2R
8,3,1,3843,上之晃弘,26,23,6.82,1,0.21,24,2R,晴,北西,3,2,2021_12_27,2021_12_27_24_2R
9,4,4,3964,宮地博士,23,45,6.86,4,0.21,24,2R,晴,北西,3,2,2021_12_27,2021_12_27_24_2R
10,5,3,5086,本村大,27,43,6.87,3,0.19,24,2R,晴,北西,3,2,2021_12_27,2021_12_27_24_2R
11,1,3,4566,塩田北斗,67,70,6.80,3,0.24,24,3R,晴,北西,3,2,2021_12_27,2021_12_27_24_3R
12,2,2,4513,河野真也,70,57,6.68,2,0.26,24,3R,晴,北西,3,2,2021_12_27,2021_12_27_24_3R
13,3,6,4070,中村亮太,32,68,6.71,4,0.19,24,3R,晴,北西,3,2,2021_12_27,2021_12_27_24_3R
14,4,1,4695,尾崎雄二,20,66,6.76,1,0.25,24,3R,晴,北西,3,2,2021_12_27,2021_12_27_24_3R
15,5,5,5055,眞鳥章太,75,53,6.76,6,0.28,24,3R,晴,北西,3,2,2021_12_27,2021_12_27_24_3R
16,6,4,4603,谷川将太,57,25,6.73,5,0.26,24,3R,晴,北西,3,2,2021_12_27,2021_12_27_24_3R
17,1,4,4969,町田洸希,61,16,6.82,4,0.34,24,4R,晴,北西,3,2,2021_12_27,2021_12_27_24_4R
18,2,1,3777,樋口亮,31,22,6.82,1,0.27,24,4R,晴,北西,3,2,2021_12_27,2021_12_27_24_4R
19,3,3,4553,坪口竜也,39,28,6.85,3,0.34,24,4R,晴,北西,3,2,2021_12_27,2021_12_27_24_4R
20,4,6,4213,重富伸也,66,13,6.75,6,0.23,24,4R,晴,北西,3,2,2021_12_27,2021_12_27_24_4R
21,5,5,4498,宮本夏樹,63,63,6.78,5,0.34,24,4R,晴,北西,3,2,2021_12_27,2021_12_27_24_4R
22,6,2,3944,山口裕二,68,46,6.83,2,0.39,24,4R,晴,北西,3,2,2021_12_27,2021_12_27_24_4R
23,1,2,4715,村上遼,36,24,6.74,2,0.14,24,5R,晴,北西,3,2,2021_12_27,2021_12_27_24_5R
24,2,4,4523,中村辰也,21,48,6.82,4,0.13,24,5R,晴,北西,3,2,2021_12_27,2021_12_27_24_5R
25,3,6,4919,吉田翔悟,14,33,6.74,6,0.08,24,5R,晴,北西,3,2,2021_12_27,2021_12_27_24_5R
26,4,5,3773,津留浩一郎,50,11,6.71,5,0.08,24,5R,晴,北西,3,2,2021_12_27,2021_12_27_24_5R
27,5,1,4248,岡本大,52,27,6.81,1,0.21,24,5R,晴,北西,3,2,2021_12_27,2021_12_27_24_5R
28,6,3,4474,渡辺崇,43,38,6.81,3,0.27,24,5R,晴,北西,3,2,2021_12_27,2021_12_27_24_5R
29,1,6,3779,原田幸哉,17,19,6.77,5,0.06,24,6R,晴,北,3,2,2021_12_27,2021_12_27_24_6R
30,2,2,4424,松尾昂明,60,61,6.67,2,0.19,24,6R,晴,北,3,2,2021_12_27,2021_12_27_24_6R
31,3,1,4241,大串重幸,45,44,6.76,1,0.20,24,6R,晴,北,3,2,2021_12_27,2021_12_27_24_6R
32,4,5,5177,松井貫太,58,71,6.78,6,0.11,24,6R,晴,北,3,2,2021_12_27,2021_12_27_24_6R
33,5,4,5086,本村大,27,43,6.74,4,0.14,24,6R,晴,北,3,2,2021_12_27,2021_12_27_24_6R
34,6,3,4164,岩永節也,53,39,6.72,3,0.22,24,6R,晴,北,3,2,2021_12_27,2021_12_27_24_6R
35,1,1,4259,真庭明志,28,37,6.78,1,0.13,24,7R,晴,北,3,2,2021_12_27,2021_12_27_24_7R
36,2,4,4497,桑原悠,76,75,6.71,4,0.18,24,7R,晴,北,3,2,2021_12_27,2021_12_27_24_7R
37,3,5,4315,山崎昂介,29,52,6.71,5,0.32,24,7R,晴,北,3,2,2021_12_27,2021_12_27_24_7R
38,4,3,4705,吉川勇作,30,32,6.77,3,0.16,24,7R,晴,北,3,2,2021_12_27,2021_12_27_24_7R
39,5,2,3151,落合敬一,37,18,6.81,2,0.20,24,7R,晴,北,3,2,2021_12_27,2021_12_27_24_7R
40,6,6,5160,藤森陸斗,15,69,6.81,6,0.31,24,7R,晴,北,3,2,2021_12_27,2021_12_27_24_7R
41,1,1,4195,前川守嗣,46,62,6.80,1,0.21,24,8R,晴,北,3,2,2021_12_27,2021_12_27_24_8R
42,2,3,4155,長野壮志郎,40,58,6.77,3,0.15,24,8R,晴,北,3,2,2021_12_27,2021_12_27_24_8R
43,3,4,5055,眞鳥章太,75,53,6.77,6,0.19,24,8R,晴,北,3,2,2021_12_27,2021_12_27_24_8R
44,4,6,4352,下條雄太郎,13,54,6.78,5,0.19,24,8R,晴,北,3,2,2021_12_27,2021_12_27_24_8R
45,5,5,5011,高木圭大,71,34,6.79,4,0.19,24,8R,晴,北,3,2,2021_12_27,2021_12_27_24_8R
46,6,2,3906,飯山晃三,44,59,6.75,2,0.21,24,8R,晴,北,3,2,2021_12_27,2021_12_27_24_8R
47,1,1,4522,古澤光紀,34,31,6.75,1,0.09,24,9R,晴,北,3,2,2021_12_27,2021_12_27_24_9R
48,2,4,4070,中村亮太,32,68,6.74,3,0.17,24,9R,晴,北,3,2,2021_12_27,2021_12_27_24_9R
49,3,5,3964,宮地博士,23,45,6.80,4,0.29,24,9R,晴,北,3,2,2021_12_27,2021_12_27_24_9R
50,4,6,4171,榎幸司,64,35,6.81,5,0.23,24,9R,晴,北,3,2,2021_12_27,2021_12_27_24_9R
51,5,2,4474,渡辺崇,43,38,6.78,2,0.21,24,9R,晴,北,3,2,2021_12_27,2021_12_27_24_9R
52,6,3,4969,町田洸希,61,16,6.76,6,0.28,24,9R,晴,北,3,2,2021_12_27,2021_12_27_24_9R
53,1,1,4096,石橋道友,72,17,6.73,1,0.09,24,10R,晴,北,3,2,2021_12_27,2021_12_27_24_10R
54,2,2,3773,津留浩一郎,50,11,6.77,2,0.06,24,10R,晴,北,3,2,2021_12_27,2021_12_27_24_10R
55,3,5,4299,中島浩哉,73,74,6.79,5,0.07,24,10R,晴,北,3,2,2021_12_27,2021_12_27_24_10R
56,4,3,4424,松尾昂明,60,61,6.72,3,0.05,24,10R,晴,北,3,2,2021_12_27,2021_12_27_24_10R
57,5,4,4695,尾崎雄二,20,66,6.77,4,0.11,24,10R,晴,北,3,2,2021_12_27,2021_12_27_24_10R
58,6,6,3944,山口裕二,68,46,6.79,6,0.12,24,10R,晴,北,3,2,2021_12_27,2021_12_27_24_10R
59,1,4,3779,原田幸哉,17,19,6.82,3,0.17,24,11R,晴,北東,2,1,2021_12_27,2021_12_27_24_11R
60,2,6,4566,塩田北斗,67,70,6.80,4,0.24,24,11R,晴,北東,2,1,2021_12_27,2021_12_27_24_11R
61,3,3,4213,重富伸也,66,13,6.74,5,0.10,24,11R,晴,北東,2,1,2021_12_27,2021_12_27_24_11R
62,4,1,4715,村上遼,36,24,6.72,1,0.24,24,11R,晴,北東,2,1,2021_12_27,2021_12_27_24_11R
63,5,2,4259,真庭明志,28,37,6.79,2,0.24,24,11R,晴,北東,2,1,2021_12_27,2021_12_27_24_11R
64,1,1,4497,桑原悠,76,75,6.76,1,0.08,24,12R,晴,東,1,1,2021_12_27,2021_12_27_24_12R
65,2,2,3527,中嶋誠一郎,69,36,6.80,2,0.01,24,12R,晴,東,1,1,2021_12_27,2021_12_27_24_12R
66,3,4,4553,坪口竜也,39,28,6.77,4,0.07,24,12R,晴,東,1,1,2021_12_27,2021_12_27_24_12R
67,4,6,4523,中村辰也,21,48,6.80,6,0.15,24,12R,晴,東,1,1,2021_12_27,2021_12_27_24_12R
68,5,5,4513,河野真也,70,57,6.76,5,0.09,24,12R,晴,東,1,1,2021_12_27,2021_12_27_24_12R
69,1,4,4884,勝浦真帆,51,150,6.82,4,0.09,22,1R,晴,北,3,3,2021_12_27,2021_12_27_22_1R
