,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4324,海野康志,33,山口,61,A1,7.17,59.63,7.65,60.47,31.25,0.00,2021_3_26_23_1R,23,1R
1,2,4899,占部一真,29,福岡,52,B1,3.47,17.65,3.36,16.00,27.54,0.00,2021_3_26_23_1R,23,1R
2,3,4121,富永修一,39,福岡,52,B1,4.67,23.16,5.90,40.00,21.97,0.00,2021_3_26_23_1R,23,1R
3,4,3488,柳田英明,54,東京,53,B1,4.74,26.47,5.43,26.09,46.94,0.00,2021_3_26_23_1R,23,1R
4,5,4994,山本梨菜,22,佐賀,49,B1,3.87,13.10,4.06,11.88,40.63,0.00,2021_3_26_23_1R,23,1R
5,6,4949,横田貴満,28,佐賀,53,B1,5.11,32.99,4.25,21.05,30.07,0.00,2021_3_26_23_1R,23,1R
6,1,4045,佐々木裕,41,山口,46,A2,5.31,32.77,4.90,40.00,46.32,0.00,2021_3_26_23_2R,23,2R
7,2,3788,一宮稔弘,49,徳島,53,A1,6.79,51.00,6.50,53.13,28.97,0.00,2021_3_26_23_2R,23,2R
8,3,3305,小野信樹,53,岡山,54,B1,4.33,21.57,4.39,19.44,38.36,0.00,2021_3_26_23_2R,23,2R
9,4,4487,三原司,34,福岡,52,B1,4.10,19.48,3.59,20.69,28.00,0.00,2021_3_26_23_2R,23,2R
10,5,4495,森晋太郎,33,福岡,53,B1,4.83,32.50,5.88,37.50,32.06,0.00,2021_3_26_23_2R,23,2R
11,6,3357,福島陽子,52,岡山,48,B1,3.94,16.47,3.89,5.56,41.55,0.00,2021_3_26_23_2R,23,2R
12,1,4120,柘植政浩,39,滋賀,52,A2,5.56,36.00,5.53,26.32,32.67,0.00,2021_3_26_23_3R,23,3R
13,2,4607,鶴田勇雄,32,福岡,52,B1,4.88,27.68,5.55,32.50,27.70,0.00,2021_3_26_23_3R,23,3R
14,3,4136,江夏満,40,福岡,54,A1,6.60,48.70,6.43,44.64,27.03,0.00,2021_3_26_23_3R,23,3R
15,4,3680,森林太,47,長崎,55,B1,4.81,28.97,3.93,10.00,25.00,0.00,2021_3_26_23_3R,23,3R
