,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,4,3773,津留浩一郎,73,38,6.89,4,0.23,24,1R,晴,北西,1,1,2021_5_31,4-1-3,7990,1-3-4,2090,4-1,680,1-4,310,2021_5_31_24_1R
1,2,1,4164,岩永節也,23,19,6.90,1,0.22,24,1R,晴,北西,1,1,2021_5_31,4-1-3,7990,1-3-4,2090,4-1,680,1-4,310,2021_5_31_24_1R
2,3,3,5033,藤原孝斗,53,60,6.98,3,0.31,24,1R,晴,北西,1,1,2021_5_31,4-1-3,7990,1-3-4,2090,4-1,680,1-4,310,2021_5_31_24_1R
3,4,2,4562,阪本勇介,65,14,6.91,2,0.25,24,1R,晴,北西,1,1,2021_5_31,4-1-3,7990,1-3-4,2090,4-1,680,1-4,310,2021_5_31_24_1R
4,5,5,4637,中田友也,20,62,6.99,5,0.31,24,1R,晴,北西,1,1,2021_5_31,4-1-3,7990,1-3-4,2090,4-1,680,1-4,310,2021_5_31_24_1R
5,6,6,5119,真田翔磨,58,17,6.89,6,0.34,24,1R,晴,北西,1,1,2021_5_31,4-1-3,7990,1-3-4,2090,4-1,680,1-4,310,2021_5_31_24_1R
6,1,4,4483,北野輝季,72,26,6.94,4,0.10,24,2R,晴,北西,1,1,2021_5_31,4-2-3,5760,2-3-4,830,4-2,1770,2-4,1340,2021_5_31_24_2R
7,2,2,4129,宇野博之,26,31,6.87,2,0.08,24,2R,晴,北西,1,1,2021_5_31,4-2-3,5760,2-3-4,830,4-2,1770,2-4,1340,2021_5_31_24_2R
8,3,3,4583,古田祐貴,63,25,6.89,3,0.08,24,2R,晴,北西,1,1,2021_5_31,4-2-3,5760,2-3-4,830,4-2,1770,2-4,1340,2021_5_31_24_2R
9,4,5,3755,吉村和也,37,74,6.92,5,0.13,24,2R,晴,北西,1,1,2021_5_31,4-2-3,5760,2-3-4,830,4-2,1770,2-4,1340,2021_5_31_24_2R
10,5,1,3866,木山誠一,49,32,6.94,1,0.11,24,2R,晴,北西,1,1,2021_5_31,4-2-3,5760,2-3-4,830,4-2,1770,2-4,1340,2021_5_31_24_2R
11,6,6,3708,岡部貴司,69,54,6.89,6,0.18,24,2R,晴,北西,1,1,2021_5_31,4-2-3,5760,2-3-4,830,4-2,1770,2-4,1340,2021_5_31_24_2R
12,1,3,4269,杉山裕也,75,23,6.85,4,0.14,24,3R,晴,北西,2,1,2021_5_31,3-4-6,1050,3-4-6,650,3-4,370,3-4,420,2021_5_31_24_3R
13,2,4,4470,平田健之佑,11,24,6.90,5,0.12,24,3R,晴,北西,2,1,2021_5_31,3-4-6,1050,3-4-6,650,3-4,370,3-4,420,2021_5_31_24_3R
14,3,6,4966,田川大貴,18,72,6.90,6,0.13,24,3R,晴,北西,2,1,2021_5_31,3-4-6,1050,3-4-6,650,3-4,370,3-4,420,2021_5_31_24_3R
15,4,2,4635,峰重力也,67,73,7.00,3,0.09,24,3R,晴,北西,2,1,2021_5_31,3-4-6,1050,3-4-6,650,3-4,370,3-4,420,2021_5_31_24_3R
16,5,5,3522,長溝一生,38,15,6.90,2,0.39,24,3R,晴,北西,2,1,2021_5_31,3-4-6,1050,3-4-6,650,3-4,370,3-4,420,2021_5_31_24_3R
17,6,1,4268,和合俊介,55,21,6.99,1,0.13,24,3R,晴,北西,2,1,2021_5_31,3-4-6,1050,3-4-6,650,3-4,370,3-4,420,2021_5_31_24_3R
18,1,1,4081,樋口範政,36,34,6.82,1,0.17,24,4R,晴,北西,3,2,2021_5_31,1-2-6,5340,1-2-6,3140,1-2,400,1-2,310,2021_5_31_24_4R
19,2,2,4423,坂口貴彦,12,35,6.88,2,0.21,24,4R,晴,北西,3,2,2021_5_31,1-2-6,5340,1-2-6,3140,1-2,400,1-2,310,2021_5_31_24_4R
20,3,6,3815,森岡満郎,70,58,6.88,6,0.21,24,4R,晴,北西,3,2,2021_5_31,1-2-6,5340,1-2-6,3140,1-2,400,1-2,310,2021_5_31_24_4R
21,4,3,4189,川上剛,25,49,6.90,3,0.23,24,4R,晴,北西,3,2,2021_5_31,1-2-6,5340,1-2-6,3140,1-2,400,1-2,310,2021_5_31_24_4R
22,5,4,4259,真庭明志,46,55,6.89,4,0.23,24,4R,晴,北西,3,2,2021_5_31,1-2-6,5340,1-2-6,3140,1-2,400,1-2,310,2021_5_31_24_4R
23,6,5,5160,藤森陸斗,21,39,6.95,5,0.28,24,4R,晴,北西,3,2,2021_5_31,1-2-6,5340,1-2-6,3140,1-2,400,1-2,310,2021_5_31_24_4R
24,1,6,3265,今村暢孝,62,50,6.90,2,0.13,24,5R,晴,北西,2,1,2021_5_31,6-2-1,3710,1-2-6,470,6-2,1990,2-6,1050,2021_5_31_24_5R
25,2,2,5084,末永和也,59,66,6.85,3,0.12,24,5R,晴,北西,2,1,2021_5_31,6-2-1,3710,1-2-6,470,6-2,1990,2-6,1050,2021_5_31_24_5R
26,3,1,3895,堀本裕也,64,52,6.87,1,0.16,24,5R,晴,北西,2,1,2021_5_31,6-2-1,3710,1-2-6,470,6-2,1990,2-6,1050,2021_5_31_24_5R
