,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4424,松尾昂明,46,142,6.74,1,0.17,22,1R,晴,北,1,2,2022_2_7,2022_2_7_22_1R
1,2,5,4155,長野壮志郎,27,171,6.79,5,0.14,22,1R,晴,北,1,2,2022_2_7,2022_2_7_22_1R
2,3,6,4848,仲谷颯仁,56,140,6.85,6,0.14,22,1R,晴,北,1,2,2022_2_7,2022_2_7_22_1R
3,4,2,4256,渡辺浩司,17,116,6.79,2,0.16,22,1R,晴,北,1,2,2022_2_7,2022_2_7_22_1R
4,5,3,4330,奈須啓太,68,163,6.79,3,0.19,22,1R,晴,北,1,2,2022_2_7,2022_2_7_22_1R
5,6,4,4773,中川りな,41,153,6.79,4,0.19,22,1R,晴,北,1,2,2022_2_7,2022_2_7_22_1R
6,1,1,3574,大神康司,58,151,6.83,1,0.08,22,2R,曇り,北,2,2,2022_2_7,2022_2_7_22_2R
7,2,2,4102,益田啓司,30,132,6.80,2,0.06,22,2R,曇り,北,2,2,2022_2_7,2022_2_7_22_2R
8,3,3,4148,枝尾賢,51,101,6.80,3,0.06,22,2R,曇り,北,2,2,2022_2_7,2022_2_7_22_2R
9,4,4,3898,平田忠則,72,155,6.76,4,0.09,22,2R,曇り,北,2,2,2022_2_7,2022_2_7_22_2R
10,5,5,4351,里岡右貴,60,131,6.76,5,0.07,22,2R,曇り,北,2,2,2022_2_7,2022_2_7_22_2R
11,6,6,4193,郷原章平,55,150,6.75,6,0.13,22,2R,曇り,北,2,2,2022_2_7,2022_2_7_22_2R
12,1,1,4549,小林文彦,35,169,6.80,1,0.07,22,3R,晴,北,2,2,2022_2_7,2022_2_7_22_3R
13,2,6,4072,森永淳,74,139,6.69,6,0.02,22,3R,晴,北,2,2,2022_2_7,2022_2_7_22_3R
14,3,2,5008,羽野諒,59,137,6.80,2,0.11,22,3R,晴,北,2,2,2022_2_7,2022_2_7_22_3R
15,4,5,3514,山一鉄也,19,161,6.77,5,0.03,22,3R,晴,北,2,2,2022_2_7,2022_2_7_22_3R
16,5,3,4174,赤坂俊輔,36,103,6.79,3,0.09,22,3R,晴,北,2,2,2022_2_7,2022_2_7_22_3R
17,6,4,4892,柴田直哉,69,143,6.76,4,0.15,22,3R,晴,北,2,2,2022_2_7,2022_2_7_22_3R
18,1,3,4831,羽野直也,15,157,6.75,3,0.04,22,4R,晴,北東,2,2,2022_2_7,2022_2_7_22_4R
19,2,4,4402,乙藤智史,62,164,6.74,4,0.08,22,4R,晴,北東,2,2,2022_2_7,2022_2_7_22_4R
20,3,6,4477,篠崎仁志,13,119,6.78,6,0.08,22,4R,晴,北東,2,2,2022_2_7,2022_2_7_22_4R
21,4,5,4336,松田竜馬,23,158,6.82,5,0.12,22,4R,晴,北東,2,2,2022_2_7,2022_2_7_22_4R
22,1,3,4155,長野壮志郎,27,171,6.77,3,0.13,22,5R,晴,北,2,2,2022_2_7,2022_2_7_22_5R
23,2,5,4296,岡崎恭裕,34,149,6.79,5,0.12,22,5R,晴,北,2,2,2022_2_7,2022_2_7_22_5R
24,3,4,4136,江夏満,21,170,6.78,4,0.09,22,5R,晴,北,2,2,2022_2_7,2022_2_7_22_5R
25,4,1,4189,川上剛,37,110,6.78,1,0.15,22,5R,晴,北,2,2,2022_2_7,2022_2_7_22_5R
26,5,6,5029,中亮太,61,128,6.78,6,0.15,22,5R,晴,北,2,2,2022_2_7,2022_2_7_22_5R
27,6,2,4590,渡邉優美,49,138,6.84,2,0.13,22,5R,晴,北,2,2,2022_2_7,2022_2_7_22_5R
28,1,6,4503,上野真之介,43,120,6.73,6,0.16,22,6R,晴,北,2,2,2022_2_7,2022_2_7_22_6R
29,2,1,4566,塩田北斗,42,121,6.81,1,0.16,22,6R,晴,北,2,2,2022_2_7,2022_2_7_22_6R
30,3,5,4802,中田達也,28,135,6.88,5,0.15,22,6R,晴,北,2,2,2022_2_7,2022_2_7_22_6R
31,4,4,4932,新開航,16,113,6.75,4,0.13,22,6R,晴,北,2,2,2022_2_7,2022_2_7_22_6R
32,5,3,3574,大神康司,58,151,6.83,3,0.21,22,6R,晴,北,2,2,2022_2_7,2022_2_7_22_6R
33,6,2,4773,中川りな,41,153,6.82,2,0.22,22,6R,晴,北,2,2,2022_2_7,2022_2_7_22_6R
34,1,1,4174,赤坂俊輔,36,103,6.77,1,0.11,22,7R,曇り,北,2,2,2022_2_7,2022_2_7_22_7R
35,2,2,3898,平田忠則,72,155,6.73,3,0.17,22,7R,曇り,北,2,2,2022_2_7,2022_2_7_22_7R
36,3,4,4424,松尾昂明,46,142,6.72,5,0.14,22,7R,曇り,北,2,2,2022_2_7,2022_2_7_22_7R
37,4,6,4545,岡村慶太,40,109,6.78,6,0.14,22,7R,曇り,北,2,2,2022_2_7,2022_2_7_22_7R
38,5,5,3473,石川真二,29,136,6.80,2,0.14,22,7R,曇り,北,2,2,2022_2_7,2022_2_7_22_7R
39,6,3,5142,常住蓮,44,152,6.82,4,0.18,22,7R,曇り,北,2,2,2022_2_7,2022_2_7_22_7R
40,1,2,4530,小野生奈,73,160,6.75,2,0.11,22,8R,曇り,北,2,2,2022_2_7,2022_2_7_22_8R
41,2,3,4848,仲谷颯仁,56,140,6.79,3,0.16,22,8R,曇り,北,2,2,2022_2_7,2022_2_7_22_8R
42,3,5,4402,乙藤智史,62,164,6.84,5,0.12,22,8R,曇り,北,2,2,2022_2_7,2022_2_7_22_8R
43,4,4,4148,枝尾賢,51,101,6.84,4,0.14,22,8R,曇り,北,2,2,2022_2_7,2022_2_7_22_8R
44,5,6,4288,永田啓二,39,134,6.81,6,0.16,22,8R,曇り,北,2,2,2022_2_7,2022_2_7_22_8R
45,6,1,3514,山一鉄也,19,161,6.76,1,0.16,22,8R,曇り,北,2,2,2022_2_7,2022_2_7_22_8R
46,1,1,4102,益田啓司,30,132,6.76,1,0.14,22,9R,曇り,北,1,2,2022_2_7,2022_2_7_22_9R
47,2,2,4296,岡崎恭裕,34,149,6.77,2,0.16,22,9R,曇り,北,1,2,2022_2_7,2022_2_7_22_9R
48,3,5,3944,山口裕二,75,146,6.78,5,0.22,22,9R,曇り,北,1,2,2022_2_7,2022_2_7_22_9R
49,4,3,4549,小林文彦,35,169,6.80,3,0.19,22,9R,曇り,北,1,2,2022_2_7,2022_2_7_22_9R
50,5,6,4330,奈須啓太,68,163,6.80,6,0.19,22,9R,曇り,北,1,2,2022_2_7,2022_2_7_22_9R
51,6,4,4624,高田明,12,133,6.75,4,0.26,22,9R,曇り,北,1,2,2022_2_7,2022_2_7_22_9R
52,1,1,4522,古澤光紀,18,123,6.79,1,0.16,22,10R,曇り,北,2,2,2022_2_7,2022_2_7_22_10R
53,2,5,4614,石倉洋行,24,144,6.78,5,0.16,22,10R,曇り,北,2,2,2022_2_7,2022_2_7_22_10R
54,3,4,4189,川上剛,37,110,6.78,4,0.18,22,10R,曇り,北,2,2,2022_2_7,2022_2_7_22_10R
55,4,2,4477,篠崎仁志,13,119,6.75,2,0.19,22,10R,曇り,北,2,2,2022_2_7,2022_2_7_22_10R
56,5,3,4351,里岡右貴,60,131,6.76,3,0.19,22,10R,曇り,北,2,2,2022_2_7,2022_2_7_22_10R
57,1,2,4352,下條雄太郎,25,104,6.78,2,0.09,22,11R,曇り,北,1,2,2022_2_7,2022_2_7_22_11R
58,2,4,4503,上野真之介,43,120,6.74,4,0.16,22,11R,曇り,北,1,2,2022_2_7,2022_2_7_22_11R
59,3,1,4831,羽野直也,15,157,6.73,1,0.13,22,11R,曇り,北,1,2,2022_2_7,2022_2_7_22_11R
60,4,6,4892,柴田直哉,69,143,6.73,6,0.19,22,11R,曇り,北,1,2,2022_2_7,2022_2_7_22_11R
61,5,5,4451,松崎祐太郎,57,111,6.81,5,0.18,22,11R,曇り,北,1,2,2022_2_7,2022_2_7_22_11R
62,6,3,4193,郷原章平,55,150,6.75,3,0.11,22,11R,曇り,北,1,2,2022_2_7,2022_2_7_22_11R
63,1,1,4320,峰竜太,67,168,6.70,1,0.11,22,12R,曇り,北,1,2,2022_2_7,2022_2_7_22_12R
64,2,5,4504,前田将太,45,147,6.74,5,0.16,22,12R,曇り,北,1,2,2022_2_7,2022_2_7_22_12R
65,3,3,4371,西山貴浩,50,159,6.79,4,0.15,22,12R,曇り,北,1,2,2022_2_7,2022_2_7_22_12R
66,4,2,3779,原田幸哉,64,122,6.75,2,0.14,22,12R,曇り,北,1,2,2022_2_7,2022_2_7_22_12R
67,5,4,3623,深川真二,32,118,6.84,3,0.16,22,12R,曇り,北,1,2,2022_2_7,2022_2_7_22_12R
68,1,1,4108,吉村正明,47,31,6.74,1,0.14,21,1R,晴,南,1,1,2022_2_7,2022_2_7_21_1R
69,2,5,3212,亀本勇樹 ,1,68,6.80,2,0.16,21,1R,晴,南,1,1,2022_2_7,2022_2_7_21_1R
70,3,2,4226,村田浩司 ,8,71,6.78,3,0.15,21,1R,晴,南,1,1,2022_2_7,2022_2_7_21_1R
71,4,4,5152,丸山祐也 ,4,33,6.77,5,0.11,21,1R,晴,南,1,1,2022_2_7,2022_2_7_21_1R
72,1,3,4500,山田康二,17,36,6.65,3,0.24,21,2R,晴,南東,1,1,2022_2_7,2022_2_7_21_2R
73,2,5,4789,古賀智之,19,39,6.76,5,0.14,21,2R,晴,南東,1,1,2022_2_7,2022_2_7_21_2R
74,3,1,2930,新良一規,15,67,6.73,1,0.21,21,2R,晴,南東,1,1,2022_2_7,2022_2_7_21_2R
75,4,4,3873,別府昌樹,18,64,6.81,4,0.13,21,2R,晴,南東,1,1,2022_2_7,2022_2_7_21_2R
76,5,6,3211,北川敏弘 ,2,20,6.77,6,0.16,21,2R,晴,南東,1,1,2022_2_7,2022_2_7_21_2R
77,6,2,4180,上野秀和,14,70,6.77,2,0.27,21,2R,晴,南東,1,1,2022_2_7,2022_2_7_21_2R
78,1,1,4657,江崎一雄,64,58,6.66,1,0.27,21,3R,晴,南東,2,2,2022_2_7,2022_2_7_21_3R
79,2,4,5064,品川二千翔,23,26,6.68,5,0.17,21,3R,晴,南東,2,2,2022_2_7,2022_2_7_21_3R
80,3,2,3892,草場康幸,45,28,6.68,2,0.26,21,3R,晴,南東,2,2,2022_2_7,2022_2_7_21_3R
81,4,3,4434,田中辰彦,56,72,6.66,3,0.26,21,3R,晴,南東,2,2,2022_2_7,2022_2_7_21_3R
82,5,5,4027,松江秀徳,43,46,6.74,4,0.23,21,3R,晴,南東,2,2,2022_2_7,2022_2_7_21_3R
83,6,6,5074,大澤誠也,26,56,6.72,6,0.21,21,3R,晴,南東,2,2,2022_2_7,2022_2_7_21_3R
84,1,1,4441,末永由楽,40,35,6.65,1,0.16,21,4R,晴,南西,1,1,2022_2_7,2022_2_7_21_4R
85,2,4,4786,佐藤博亮,36,51,6.71,4,0.06,21,4R,晴,南西,1,1,2022_2_7,2022_2_7_21_4R
86,3,5,4669,井上茂,59,54,6.70,5,0.13,21,4R,晴,南西,1,1,2022_2_7,2022_2_7_21_4R
87,4,3,3684,清水攻二,16,47,6.68,3,0.07,21,4R,晴,南西,1,1,2022_2_7,2022_2_7_21_4R
88,5,2,4695,尾崎雄二,58,14,6.64,2,0.14,21,4R,晴,南西,1,1,2022_2_7,2022_2_7_21_4R
