,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4049,荒川健太,38,三重,57,A1,5.98,32.00,5.67,38.89,31.52,50.00,2019_4_25_23_1R,23,1R
1,2,4106,坂井康嗣,39,佐賀,52,B1,4.43,22.09,4.88,21.80,25.64,10.00,2019_4_25_23_1R,23,1R
2,3,4414,大澤真菜,32,東京,45,B2,4.26,15.79,4.79,27.59,31.29,40.00,2019_4_25_23_1R,23,1R
3,4,3752,宇土泰就,47,福岡,53,B1,4.13,22.54,5.95,40.00,34.59,29.41,2019_4_25_23_1R,23,1R
4,5,3052,原田正己,56,徳島,52,B1,4.05,14.58,0.00,0.00,32.92,41.18,2019_4_25_23_1R,23,1R
5,6,5013,山下夏鈴,21,三重,45,B2,2.21,2.22,1.22,0.00,30.30,21.05,2019_4_25_23_1R,23,1R
6,1,3984,坂口周,41,三重,54,A1,6.76,51.22,6.36,50.00,29.87,17.65,2019_4_25_23_2R,23,2R
7,2,3814,金子貴志,43,福井,51,A2,5.70,37.31,5.33,33.33,41.50,6.67,2019_4_25_23_2R,23,2R
8,3,3974,深山祐二,42,佐賀,53,B1,4.23,20.62,4.65,23.62,29.61,20.00,2019_4_25_23_2R,23,2R
9,4,4637,中田友也,29,埼玉,56,B1,5.02,31.53,4.25,25.00,29.81,25.00,2019_4_25_23_2R,23,2R
10,5,3626,中林秀人,49,大阪,59,B1,3.86,20.69,4.06,23.53,32.74,41.67,2019_4_25_23_2R,23,2R
11,6,4913,清水さく,23,愛知,50,B1,3.55,18.97,2.81,2.70,37.01,31.25,2019_4_25_23_2R,23,2R
12,1,3957,大谷直弘,41,愛知,52,A1,6.38,48.12,6.53,56.36,41.22,11.76,2019_4_25_23_3R,23,3R
13,2,4234,野相弘司,35,福岡,58,B1,4.71,25.26,4.24,19.05,36.00,29.41,2019_4_25_23_3R,23,3R
14,3,4587,木田峰由,28,福井,52,A2,5.20,32.86,5.07,35.71,36.36,26.67,2019_4_25_23_3R,23,3R
15,4,4775,千葉真弥,25,静岡,48,B1,4.59,25.27,3.79,10.53,31.68,44.44,2019_4_25_23_3R,23,3R
16,5,4077,品田直樹,40,東京,51,B1,4.39,23.16,5.78,27.78,28.03,58.82,2019_4_25_23_3R,23,3R
17,6,4825,倉持莉々,25,東京,51,B1,5.23,29.87,4.04,14.81,37.42,22.22,2019_4_25_23_3R,23,3R
18,1,3892,草場康幸,43,佐賀,53,A2,5.77,42.40,6.06,44.22,26.88,46.67,2019_4_25_23_4R,23,4R
19,2,3870,寺嶋雄,43,福井,51,B1,4.40,18.00,4.30,20.00,41.50,12.50,2019_4_25_23_4R,23,4R
20,3,3825,宮嵜隆太,45,福岡,60,B1,4.66,28.93,0.00,0.00,28.76,46.67,2019_4_25_23_4R,23,4R
21,4,4175,川尻泰輔,36,埼玉,56,A1,6.16,42.24,0.00,0.00,33.33,35.00,2019_4_25_23_4R,23,4R
22,5,4893,渡邉真奈,28,東京,46,B1,3.98,18.75,2.63,6.25,39.73,25.00,2019_4_25_23_4R,23,4R
23,6,4216,星栄爾,33,静岡,51,A1,6.04,34.51,7.79,60.71,29.52,26.32,2019_4_25_23_4R,23,4R
24,1,3052,原田正己,56,徳島,52,B1,4.05,14.58,0.00,0.00,32.92,41.18,2019_4_25_23_5R,23,5R
25,2,4469,土山卓也,32,福井,55,A2,5.89,37.61,5.83,43.90,34.38,15.38,2019_4_25_23_5R,23,5R
26,3,4518,大須賀友,32,愛知,54,B1,4.95,28.00,5.37,40.00,33.54,20.00,2019_4_25_23_5R,23,5R
27,4,4090,中村尊,38,埼玉,53,A2,6.33,46.67,7.09,57.58,31.71,50.00,2019_4_25_23_5R,23,5R
28,5,4319,三宅潤,34,大阪,55,A2,5.99,41.30,5.19,35.14,40.14,16.67,2019_4_25_23_5R,23,5R
29,6,4514,上條嘉嗣,29,大阪,54,A2,5.69,33.88,5.00,38.46,21.31,6.67,2019_4_25_23_5R,23,5R
30,1,3626,中林秀人,49,大阪,59,B1,3.86,20.69,4.06,23.53,32.74,41.67,2019_4_25_23_6R,23,6R
31,2,3333,丸尾義孝,50,徳島,52,A2,6.40,45.95,7.07,62.07,31.33,27.27,2019_4_25_23_6R,23,6R
32,3,3686,鳥居塚孝,44,群馬,54,A1,6.52,47.45,6.25,45.00,41.91,41.18,2019_4_25_23_6R,23,6R
33,4,4393,田中孝明,32,福岡,54,A2,5.61,36.22,6.70,53.33,36.42,36.84,2019_4_25_23_6R,23,6R
34,5,3752,宇土泰就,47,福岡,53,B1,4.13,22.54,5.95,40.00,34.59,29.41,2019_4_25_23_6R,23,6R
35,6,4311,岡村仁,35,大阪,56,A1,6.56,50.36,7.05,63.16,33.77,11.11,2019_4_25_23_6R,23,6R
36,1,4753,森照夫,30,福岡,56,B1,4.59,26.37,3.38,12.50,25.16,52.63,2019_4_25_23_7R,23,7R
37,2,4819,蜂須瑞生,27,群馬,47,B1,4.44,24.00,4.11,15.79,26.75,40.91,2019_4_25_23_7R,23,7R
38,3,4964,土屋南,22,岡山,48,B1,4.98,27.78,4.11,22.22,24.85,18.75,2019_4_25_23_7R,23,7R
39,4,4077,品田直樹,40,東京,51,B1,4.39,23.16,5.78,27.78,28.03,58.82,2019_4_25_23_7R,23,7R
40,5,3974,深山祐二,42,佐賀,53,B1,4.23,20.62,4.65,23.62,29.61,20.00,2019_4_25_23_7R,23,7R
41,6,4268,和合俊介,33,福岡,59,B1,4.14,19.63,4.06,22.92,28.13,50.00,2019_4_25_23_7R,23,7R
42,1,4414,大澤真菜,32,東京,45,B2,4.26,15.79,4.79,27.59,31.29,40.00,2019_4_25_23_8R,23,8R
43,2,4913,清水さく,23,愛知,50,B1,3.55,18.97,2.81,2.70,37.01,31.25,2019_4_25_23_8R,23,8R
44,3,4143,浦田晃嗣,37,佐賀,56,B1,4.15,18.31,5.43,34.04,29.94,31.25,2019_4_25_23_8R,23,8R
45,4,3959,坪井康晴,41,静岡,53,A1,6.79,39.13,7.86,53.49,19.85,26.67,2019_4_25_23_8R,23,8R
46,5,4203,小倉康典,36,群馬,54,B1,4.74,31.96,3.95,15.79,26.25,36.84,2019_4_25_23_8R,23,8R
47,6,3409,三好一,49,福井,55,A2,4.88,32.31,4.26,21.05,35.63,25.00,2019_4_25_23_8R,23,8R
48,1,4527,高野心吾,30,愛知,51,B1,3.93,19.57,3.57,13.04,44.30,62.50,2019_4_25_23_9R,23,9R
49,2,4514,上條嘉嗣,29,大阪,54,A2,5.69,33.88,5.00,38.46,21.31,6.67,2019_4_25_23_9R,23,9R
50,3,4893,渡邉真奈,28,東京,46,B1,3.98,18.75,2.63,6.25,39.73,25.00,2019_4_25_23_9R,23,9R
51,4,4822,百武翔,26,佐賀,51,A2,5.12,25.74,4.95,27.32,29.11,18.75,2019_4_25_23_9R,23,9R
52,5,4106,坂井康嗣,39,佐賀,52,B1,4.43,22.09,4.88,21.80,25.64,10.00,2019_4_25_23_9R,23,9R
53,6,4598,加藤政彦,34,東京,51,A2,6.03,43.81,6.06,44.44,36.25,29.41,2019_4_25_23_9R,23,9R
54,1,4393,田中孝明,32,福岡,54,A2,5.61,36.22,6.70,53.33,36.42,36.84,2019_4_25_23_10R,23,10R
55,2,3957,大谷直弘,41,愛知,52,A1,6.38,48.12,6.53,56.36,41.22,11.76,2019_4_25_23_10R,23,10R
56,3,3814,金子貴志,43,福井,51,A2,5.70,37.31,5.33,33.33,41.50,6.67,2019_4_25_23_10R,23,10R
57,4,3333,丸尾義孝,50,徳島,52,A2,6.40,45.95,7.07,62.07,31.33,27.27,2019_4_25_23_10R,23,10R
58,5,4049,荒川健太,38,三重,57,A1,5.98,32.00,5.67,38.89,31.52,50.00,2019_4_25_23_10R,23,10R
59,6,4469,土山卓也,32,福井,55,A2,5.89,37.61,5.83,43.90,34.38,15.38,2019_4_25_23_10R,23,10R
60,1,4175,川尻泰輔,36,埼玉,56,A1,6.16,42.24,0.00,0.00,33.33,35.00,2019_4_25_23_11R,23,11R
61,2,4319,三宅潤,34,大阪,55,A2,5.99,41.30,5.19,35.14,40.14,16.67,2019_4_25_23_11R,23,11R
62,3,4090,中村尊,38,埼玉,53,A2,6.33,46.67,7.09,57.58,31.71,50.00,2019_4_25_23_11R,23,11R
63,4,3892,草場康幸,43,佐賀,53,A2,5.77,42.40,6.06,44.22,26.88,46.67,2019_4_25_23_11R,23,11R
64,5,4964,土屋南,22,岡山,48,B1,4.98,27.78,4.11,22.22,24.85,18.75,2019_4_25_23_11R,23,11R
65,6,4234,野相弘司,35,福岡,58,B1,4.71,25.26,4.24,19.05,36.00,29.41,2019_4_25_23_11R,23,11R
66,1,3959,坪井康晴,41,静岡,53,A1,6.79,39.13,7.86,53.49,19.85,26.67,2019_4_25_23_12R,23,12R
67,2,3686,鳥居塚孝,44,群馬,54,A1,6.52,47.45,6.25,45.00,41.91,41.18,2019_4_25_23_12R,23,12R
68,3,3984,坂口周,41,三重,54,A1,6.76,51.22,6.36,50.00,29.87,17.65,2019_4_25_23_12R,23,12R
69,4,4587,木田峰由,28,福井,52,A2,5.20,32.86,5.07,35.71,36.36,26.67,2019_4_25_23_12R,23,12R
70,5,3870,寺嶋雄,43,福井,51,B1,4.40,18.00,4.30,20.00,41.50,12.50,2019_4_25_23_12R,23,12R
71,6,4753,森照夫,30,福岡,56,B1,4.59,26.37,3.38,12.50,25.16,52.63,2019_4_25_23_12R,23,12R
72,1,4040,廣瀬将亨,40,兵庫,58,A1,6.07,42.28,3.62,19.05,35.42,33.33,2019_4_25_22_1R,22,1R
73,2,3722,西村秀樹,48,福岡,52,B1,4.75,20.00,3.25,10.00,26.53,30.82,2019_4_25_22_1R,22,1R
74,3,4395,下河雅史,32,福岡,56,B2,4.53,25.26,5.36,34.78,24.56,35.29,2019_4_25_22_1R,22,1R
75,4,3879,中村格,46,岡山,58,B1,4.25,17.17,5.32,32.00,24.26,39.16,2019_4_25_22_1R,22,1R
76,5,4558,宮野仁,29,岡山,54,B1,5.05,28.21,5.11,22.22,26.17,29.01,2019_4_25_22_1R,22,1R
77,6,3372,加藤雅之,52,広島,49,B1,4.12,17.53,4.41,13.64,35.80,31.76,2019_4_25_22_1R,22,1R
78,1,3611,岩崎芳美,46,徳島,48,A1,6.13,42.02,6.47,46.67,32.37,28.57,2019_4_25_22_2R,22,2R
79,2,4686,丸野一樹,27,滋賀,52,A1,6.88,49.14,6.76,45.45,16.24,36.36,2019_4_25_22_2R,22,2R
80,3,4485,楠原正剛,33,福岡,54,B1,4.95,23.44,5.40,30.00,36.54,30.19,2019_4_25_22_2R,22,2R
81,4,4069,山本修一,38,岡山,54,A1,6.06,46.10,6.34,46.88,24.86,36.47,2019_4_25_22_2R,22,2R
82,5,4487,三原司,32,福岡,51,B1,4.44,25.00,5.21,28.85,34.72,34.38,2019_4_25_22_2R,22,2R
83,6,3802,森岡真希,45,岡山,47,B1,4.66,26.73,6.30,49.06,31.72,36.11,2019_4_25_22_2R,22,2R
84,1,4126,吉本玲緒,39,広島,58,B1,3.92,19.28,4.25,20.00,21.99,36.42,2019_4_25_22_3R,22,3R
85,2,3674,岸恵子,46,徳島,48,A2,6.32,46.27,5.50,40.00,35.57,39.60,2019_4_25_22_3R,22,3R
86,3,3462,竹上真司,51,岡山,51,A2,5.63,38.52,5.51,39.02,29.94,33.55,2019_4_25_22_3R,22,3R
87,4,4295,小坂尚哉,32,兵庫,54,A1,6.40,47.54,6.70,55.00,29.17,28.57,2019_4_25_22_3R,22,3R
88,5,4919,吉田翔悟,28,長崎,53,B1,4.20,18.92,3.26,16.13,29.95,27.45,2019_4_25_22_3R,22,3R
89,6,3757,畑和宏,47,広島,51,B1,6.16,43.09,6.76,47.62,34.12,35.62,2019_4_25_22_3R,22,3R
90,1,3871,池田紫乃,43,長崎,45,B1,4.96,25.93,5.50,33.33,32.93,30.99,2019_4_25_22_4R,22,4R
91,2,4709,岡村将也,29,福岡,55,B1,5.28,31.82,5.43,36.67,42.11,28.86,2019_4_25_22_4R,22,4R
92,3,4012,中村有裕,39,滋賀,60,A1,5.20,32.98,3.71,14.29,29.93,32.53,2019_4_25_22_4R,22,4R
93,4,3670,古澤信二,47,福岡,56,B1,4.38,25.00,5.32,35.85,33.55,35.44,2019_4_25_22_4R,22,4R
94,5,4566,塩田北斗,31,福岡,53,A1,6.08,44.30,7.07,55.56,22.86,41.10,2019_4_25_22_4R,22,4R
95,6,4640,山ノ内雅,28,福岡,54,B1,4.79,29.33,4.59,22.45,34.72,30.54,2019_4_25_22_4R,22,4R
96,1,4771,下寺秀和,26,広島,55,B1,5.16,28.69,4.43,25.00,22.22,36.09,2019_4_25_22_5R,22,5R
97,2,3081,岡本慎治,55,山口,51,A2,5.25,33.33,5.25,42.86,32.97,24.84,2019_4_25_22_5R,22,5R
98,3,4224,大橋栄里,37,福岡,49,B1,4.55,25.84,4.04,25.00,27.01,27.16,2019_4_25_22_5R,22,5R
99,4,3784,中島友和,42,佐賀,52,A2,5.83,43.55,6.69,55.17,26.19,25.16,2019_4_25_22_5R,22,5R
100,5,3593,横井光弘,50,長崎,55,B1,4.43,16.67,4.49,21.95,33.33,38.41,2019_4_25_22_5R,22,5R
101,6,3721,守田俊介,43,滋賀,52,A1,7.67,62.70,7.78,48.15,31.68,35.33,2019_4_25_22_5R,22,5R
102,1,3787,天野誠,47,岡山,54,B1,5.18,34.02,4.67,22.22,30.05,28.57,2019_4_25_22_6R,22,6R
103,2,4537,渡邉和将,29,岡山,52,A1,6.55,48.28,7.38,61.90,35.47,32.54,2019_4_25_22_6R,22,6R
104,3,3680,森林太,46,長崎,54,B1,4.33,23.53,5.15,33.33,34.34,34.97,2019_4_25_22_6R,22,6R
105,4,4014,片岡恵里,39,山口,48,A2,4.97,30.34,5.55,36.36,33.83,39.51,2019_4_25_22_6R,22,6R
106,5,3334,角ひとみ,50,広島,45,A2,5.15,33.62,5.60,35.38,38.00,26.67,2019_4_25_22_6R,22,6R
107,6,3722,西村秀樹,48,福岡,52,B1,4.75,20.00,3.25,10.00,26.53,30.82,2019_4_25_22_6R,22,6R
108,1,4485,楠原正剛,33,福岡,54,B1,4.95,23.44,5.40,30.00,36.54,30.19,2019_4_25_22_7R,22,7R
109,2,4040,廣瀬将亨,40,兵庫,58,A1,6.07,42.28,3.62,19.05,35.42,33.33,2019_4_25_22_7R,22,7R
