,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,2,4180,上野秀和,46,148,6.92,2,0.18,22,1R,曇り,北,3,3,2022_7_12,2022_7_12_22_1R
1,2,5,4474,渡辺崇,38,149,6.90,5,0.22,22,1R,曇り,北,3,3,2022_7_12,2022_7_12_22_1R
2,3,1,4287,今井貴士,73,170,6.91,1,0.09,22,1R,曇り,北,3,3,2022_7_12,2022_7_12_22_1R
3,4,3,4638,小林遼太,48,110,6.86,3,0.11,22,1R,曇り,北,3,3,2022_7_12,2022_7_12_22_1R
4,5,4,4336,松田竜馬,31,144,6.90,4,0.18,22,1R,曇り,北,3,3,2022_7_12,2022_7_12_22_1R
5,6,6,4709,岡村将也,42,147,6.91,6,0.25,22,1R,曇り,北,3,3,2022_7_12,2022_7_12_22_1R
6,1,2,4607,鶴田勇雄,61,168,6.89,2,0.11,22,2R,晴,北,3,3,2022_7_12,2022_7_12_22_2R
7,2,1,5071,野見山拓己,28,150,6.92,1,0.07,22,2R,晴,北,3,3,2022_7_12,2022_7_12_22_2R
8,3,4,4424,松尾昂明,58,105,6.85,4,0.09,22,2R,晴,北,3,3,2022_7_12,2022_7_12_22_2R
9,4,3,4892,柴田直哉,72,152,6.91,3,0.14,22,2R,晴,北,3,3,2022_7_12,2022_7_12_22_2R
10,5,6,4555,富永大一,30,145,6.94,6,0.28,22,2R,晴,北,3,3,2022_7_12,2022_7_12_22_2R
11,6,5,5012,加倉侑征,39,146,6.97,5,0.19,22,2R,晴,北,3,3,2022_7_12,2022_7_12_22_2R
12,1,2,5029,中亮太,24,164,6.84,2,0.09,22,3R,晴,北,3,3,2022_7_12,2022_7_12_22_3R
13,2,4,4371,西山貴浩,70,109,6.94,4,0.12,22,3R,晴,北,3,3,2022_7_12,2022_7_12_22_3R
14,3,3,4588,田中京介,27,169,6.96,3,0.08,22,3R,晴,北,3,3,2022_7_12,2022_7_12_22_3R
15,4,1,4753,森照夫,56,151,6.87,1,0.15,22,3R,晴,北,3,3,2022_7_12,2022_7_12_22_3R
16,5,6,4669,井上茂,11,159,6.96,6,0.05,22,3R,晴,北,3,3,2022_7_12,2022_7_12_22_3R
17,6,5,5212,西川拓利,23,166,6.96,5,0.13,22,3R,晴,北,3,3,2022_7_12,2022_7_12_22_3R
18,1,1,4668,楠本晃嗣,55,107,6.88,1,0.15,22,4R,晴,北,3,3,2022_7_12,2022_7_12_22_4R
19,2,3,4204,柴田大輔,71,158,6.86,3,0.20,22,4R,晴,北,3,3,2022_7_12,2022_7_12_22_4R
20,3,4,4504,前田将太,25,163,6.89,4,0.18,22,4R,晴,北,3,3,2022_7_12,2022_7_12_22_4R
21,4,5,4958,溝口海義也,15,112,6.88,5,0.22,22,4R,晴,北,3,3,2022_7_12,2022_7_12_22_4R
22,5,2,4549,小林文彦,40,167,6.91,2,0.21,22,4R,晴,北,3,3,2022_7_12,2022_7_12_22_4R
23,6,6,5177,松井貫太,22,173,6.97,6,0.24,22,4R,晴,北,3,3,2022_7_12,2022_7_12_22_4R
24,1,1,5102,原田雄次,43,116,6.99,1,0.18,22,5R,晴,北,3,3,2022_7_12,2022_7_12_22_5R
25,2,4,4477,篠崎仁志,63,171,6.86,4,0.16,22,5R,晴,北,3,3,2022_7_12,2022_7_12_22_5R
26,3,2,4485,楠原正剛,45,111,6.88,2,0.13,22,5R,晴,北,3,3,2022_7_12,2022_7_12_22_5R
27,4,5,4329,小松卓司,75,154,6.93,5,0.19,22,5R,晴,北,3,3,2022_7_12,2022_7_12_22_5R
28,5,6,4638,小林遼太,48,110,6.91,6,0.21,22,5R,晴,北,3,3,2022_7_12,2022_7_12_22_5R
29,6,3,4506,稗田聖也,26,157,6.91,3,0.12,22,5R,晴,北,3,3,2022_7_12,2022_7_12_22_5R
30,1,1,4632,長尾京志郎,54,156,6.95,1,0.19,22,6R,晴,北,3,3,2022_7_12,2022_7_12_22_6R
31,2,4,4521,小池公生,44,165,6.94,4,0.26,22,6R,晴,北,3,3,2022_7_12,2022_7_12_22_6R
32,3,3,4555,富永大一,30,145,6.93,3,0.25,22,6R,晴,北,3,3,2022_7_12,2022_7_12_22_6R
33,4,2,4737,竹井貴史,74,102,6.81,2,0.24,22,6R,晴,北,3,3,2022_7_12,2022_7_12_22_6R
34,5,6,4861,田中宏樹,41,101,6.94,6,0.25,22,6R,晴,北,3,3,2022_7_12,2022_7_12_22_6R
35,1,2,4346,前田健太郎,13,106,6.94,2,0.18,22,7R,晴,北,2,2,2022_7_12,2022_7_12_22_7R
36,2,3,4363,大野芳顕,59,174,6.90,3,0.24,22,7R,晴,北,2,2,2022_7_12,2022_7_12_22_7R
37,3,1,5012,加倉侑征,39,146,6.96,1,0.05,22,7R,晴,北,2,2,2022_7_12,2022_7_12_22_7R
38,4,4,4364,池永太,60,155,6.98,4,0.21,22,7R,晴,北,2,2,2022_7_12,2022_7_12_22_7R
39,5,5,4180,上野秀和,46,148,6.93,5,0.29,22,7R,晴,北,2,2,2022_7_12,2022_7_12_22_7R
40,6,6,4727,安部慎一,29,104,6.90,6,0.29,22,7R,晴,北,2,2,2022_7_12,2022_7_12_22_7R
41,1,1,4522,古澤光紀,16,103,6.87,1,0.08,22,8R,晴,北東,3,3,2022_7_12,2022_7_12_22_8R
