,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4471,新田泰章,20,86,6.74,1,0.07,23,1R,曇り,南,1,1,2021_6_26,2021_6_26_23_1R
1,2,3,4697,國弘翔平,47,63,6.68,3,0.11,23,1R,曇り,南,1,1,2021_6_26,2021_6_26_23_1R
2,3,5,4122,安東幸治,48,32,6.74,5,0.21,23,1R,曇り,南,1,1,2021_6_26,2021_6_26_23_1R
3,4,4,4855,江頭賢太,24,74,6.68,4,0.13,23,1R,曇り,南,1,1,2021_6_26,2021_6_26_23_1R
4,5,2,4271,川崎公靖,52,81,6.65,2,0.08,23,1R,曇り,南,1,1,2021_6_26,2021_6_26_23_1R
5,6,6,4996,中尾智博,42,69,6.72,6,0.26,23,1R,曇り,南,1,1,2021_6_26,2021_6_26_23_1R
6,1,2,4624,高田明,59,80,6.58,2,0.26,23,2R,曇り,南西,2,2,2021_6_26,2021_6_26_23_2R
7,2,1,4564,山本景士郎,43,67,6.65,1,0.21,23,2R,曇り,南西,2,2,2021_6_26,2021_6_26_23_2R
8,3,4,4747,山戸信二,30,79,6.63,6,0.26,23,2R,曇り,南西,2,2,2021_6_26,2021_6_26_23_2R
9,4,3,3025,山口哲治,70,46,6.67,3,0.32,23,2R,曇り,南西,2,2,2021_6_26,2021_6_26_23_2R
10,5,5,4253,西川真人,18,84,6.64,4,0.31,23,2R,曇り,南西,2,2,2021_6_26,2021_6_26_23_2R
11,6,6,3989,熊本英一,26,57,6.69,5,0.36,23,2R,曇り,南西,2,2,2021_6_26,2021_6_26_23_2R
12,1,1,4155,長野壮志郎,38,45,6.59,1,0.09,23,3R,曇り,南西,2,2,2021_6_26,2021_6_26_23_3R
13,2,3,4137,君島秀三,35,72,6.65,3,0.11,23,3R,曇り,南西,2,2,2021_6_26,2021_6_26_23_3R
14,3,5,4143,浦田晃嗣,21,34,6.65,5,0.14,23,3R,曇り,南西,2,2,2021_6_26,2021_6_26_23_3R
15,4,6,4691,水原慎,65,48,6.65,6,0.18,23,3R,曇り,南西,2,2,2021_6_26,2021_6_26_23_3R
16,5,2,4919,吉田翔悟,31,75,6.64,2,0.18,23,3R,曇り,南西,2,2,2021_6_26,2021_6_26_23_3R
17,6,4,4705,吉川勇作,32,60,6.72,4,0.16,23,3R,曇り,南西,2,2,2021_6_26,2021_6_26_23_3R
18,1,1,4448,青木玄太,46,42,6.65,1,0.24,23,4R,曇り,南,3,3,2021_6_26,2021_6_26_23_4R
19,2,3,4495,森晋太郎,14,90,6.61,3,0.22,23,4R,曇り,南,3,3,2021_6_26,2021_6_26_23_4R
