,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4136,江夏満,39,福岡,53,A1,7.02,54.00,6.37,46.67,38.24,39.17,2019_10_14_23_1R,23,1R
1,2,3211,北川敏弘,57,佐賀,53,B1,5.37,33.01,5.34,30.68,40.00,37.60,2019_10_14_23_1R,23,1R
2,3,3583,齋藤智裕,46,埼玉,59,B1,4.25,22.73,4.14,24.14,32.43,39.84,2019_10_14_23_1R,23,1R
3,4,4879,山崎鉄平,24,佐賀,52,B1,4.17,18.28,3.87,15.75,12.50,36.07,2019_10_14_23_1R,23,1R
4,5,3851,森田昭彦,47,福岡,57,B2,4.83,31.25,3.53,6.67,19.57,34.68,2019_10_14_23_1R,23,1R
5,6,4527,高野心吾,31,愛知,49,B1,3.83,19.75,3.87,19.35,25.71,27.78,2019_10_14_23_1R,23,1R
6,1,3629,浅見昌克,49,埼玉,53,A2,6.07,38.79,5.93,46.67,29.17,37.60,2019_10_14_23_2R,23,2R
7,2,4295,小坂尚哉,33,兵庫,53,A1,6.37,42.96,0.00,0.00,16.67,38.28,2019_10_14_23_2R,23,2R
8,3,3797,岩井繁,46,広島,60,B1,4.25,17.71,3.41,7.41,28.57,34.38,2019_10_14_23_2R,23,2R
9,4,4425,大井清貴,34,山口,51,B1,5.26,33.33,3.23,11.43,31.25,19.51,2019_10_14_23_2R,23,2R
10,5,4651,佐藤大騎,34,大阪,51,B1,4.88,32.94,4.63,28.95,39.47,29.92,2019_10_14_23_2R,23,2R
11,6,4996,中尾智博,26,佐賀,52,B2,2.40,4.65,1.68,1.25,23.40,29.32,2019_10_14_23_2R,23,2R
12,1,3200,熊谷直樹,54,東京,52,A2,6.32,46.74,8.80,100.00,38.78,27.35,2019_10_14_23_3R,23,3R
13,2,3353,前田光昭,51,埼玉,52,B1,5.65,36.54,5.94,45.10,36.11,32.81,2019_10_14_23_3R,23,3R
14,3,4163,山崎裕司,37,広島,50,A1,6.68,50.00,5.97,34.38,30.77,40.00,2019_10_14_23_3R,23,3R
15,4,3153,前川竜次,55,佐賀,52,B1,4.05,17.58,4.70,21.74,50.00,39.84,2019_10_14_23_3R,23,3R
16,5,4755,山田貴愛,30,長崎,54,B2,1.71,0.00,1.81,0.00,34.21,43.31,2019_10_14_23_3R,23,3R
17,6,3443,森秋光,50,岡山,58,B1,4.86,27.62,4.30,10.00,37.84,35.25,2019_10_14_23_3R,23,3R
18,1,4521,小池公生,32,福岡,51,A2,6.24,44.74,5.14,34.29,31.43,35.71,2019_10_14_23_4R,23,4R
19,2,3336,遠藤晃司,55,東京,53,B1,5.02,28.87,3.20,0.00,39.47,34.15,2019_10_14_23_4R,23,4R
20,3,3505,山田竜一,48,東京,53,A2,6.38,42.86,5.77,31.82,30.77,30.71,2019_10_14_23_4R,23,4R
21,4,3498,白石浩二,51,兵庫,51,B1,4.22,17.39,0.00,0.00,42.11,35.25,2019_10_14_23_4R,23,4R
22,5,4352,下條雄太,33,長崎,51,A1,6.89,53.33,4.72,20.00,23.53,42.97,2019_10_14_23_4R,23,4R
23,6,3636,坂野泰章,48,山口,51,B1,3.77,16.87,5.10,30.00,40.54,37.80,2019_10_14_23_4R,23,4R
24,1,3850,小川知行,47,群馬,53,B1,4.93,29.09,4.31,15.38,47.73,28.00,2019_10_14_23_5R,23,5R
