,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4515,藤田浩人,35,佐賀,53,A2,5.24,32.65,5.76,38.55,40.43,36.77,2021_12_13_23_1R,23,1R
1,2,4669,井上茂,36,福岡,53,B1,4.73,30.49,5.63,31.43,33.33,32.68,2021_12_13_23_1R,23,1R
2,3,3832,下田哲也,47,香川,53,B1,4.98,25.49,5.00,27.03,30.43,35.17,2021_12_13_23_1R,23,1R
3,4,3815,森岡満郎,45,岡山,55,B1,4.83,32.61,4.98,25.00,33.33,30.72,2021_12_13_23_1R,23,1R
4,5,4731,間野兼礼,32,愛知,53,B1,5.34,34.41,0.00,0.00,22.22,29.87,2021_12_13_23_1R,23,1R
5,6,3226,浦田信義,56,東京,51,B1,5.09,33.77,3.33,11.11,54.35,36.88,2021_12_13_23_1R,23,1R
6,1,3550,都築正治,50,愛知,54,A1,5.70,40.43,8.30,80.00,38.24,33.12,2021_12_13_23_2R,23,2R
7,2,4216,星栄爾,36,静岡,53,A2,5.47,36.11,6.19,46.15,40.00,35.44,2021_12_13_23_2R,23,2R
8,3,4879,山崎鉄平,26,佐賀,54,B1,5.29,28.26,5.06,32.47,36.73,30.13,2021_12_13_23_2R,23,2R
9,4,4039,村上功祐,42,大阪,58,B1,5.63,38.71,5.49,34.69,22.22,35.90,2021_12_13_23_2R,23,2R
10,5,4817,渡邉翼,30,山口,50,B1,5.46,36.78,6.02,47.83,31.11,42.14,2021_12_13_23_2R,23,2R
11,6,3224,栗山繁洋,56,佐賀,54,B1,5.04,31.65,4.64,25.23,35.42,28.95,2021_12_13_23_2R,23,2R
12,1,4033,伊藤将吉,43,静岡,52,A1,6.92,52.67,6.00,54.55,14.63,35.06,2021_12_13_23_3R,23,3R
13,2,4331,三好勇人,38,香川,55,B1,5.01,26.87,5.61,33.33,31.11,29.56,2021_12_13_23_3R,23,3R
14,3,4514,上條嘉嗣,31,大阪,53,A2,6.16,47.24,4.85,30.77,56.52,43.23,2021_12_13_23_3R,23,3R
15,4,3501,川上昇平,52,長崎,54,B1,4.98,28.70,3.85,12.12,36.73,34.18,2021_12_13_23_3R,23,3R
16,5,3211,北川敏弘,59,佐賀,55,B1,4.95,27.63,4.75,23.13,44.44,35.44,2021_12_13_23_3R,23,3R
