,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,雨,北東,3,3,唐津,2019_4_25,1-2-4,500,,220,1-2,260,1-2,250,,,,,,,,,,
1,1R,雨,北東,3,3,唐津,2019_4_25,1-2-4,500,,220,1-2,260,1-2,250,,,,,,,,,,
2,1R,雨,北東,3,3,唐津,2019_4_25,1-2-4,500,,220,1-2,260,1-2,250,,,,,,,,,,
3,1R,雨,北東,3,3,唐津,2019_4_25,1-2-4,500,,220,1-2,260,1-2,250,,,,,,,,,,
4,1R,雨,北東,3,3,唐津,2019_4_25,1-2-4,500,,220,1-2,260,1-2,250,,,,,,,,,,
5,1R,雨,北東,3,3,唐津,2019_4_25,1-2-4,500,,220,1-2,260,1-2,250,,,,,,,,,,
6,2R,雨,北東,3,3,唐津,2019_4_25,1-3-4,2490,,1460,1-3,650,1-3,430,,,,,,,,,,
7,2R,雨,北東,3,3,唐津,2019_4_25,1-3-4,2490,,1460,1-3,650,1-3,430,,,,,,,,,,
8,2R,雨,北東,3,3,唐津,2019_4_25,1-3-4,2490,,1460,1-3,650,1-3,430,,,,,,,,,,
9,2R,雨,北東,3,3,唐津,2019_4_25,1-3-4,2490,,1460,1-3,650,1-3,430,,,,,,,,,,
10,2R,雨,北東,3,3,唐津,2019_4_25,1-3-4,2490,,1460,1-3,650,1-3,430,,,,,,,,,,
11,2R,雨,北東,3,3,唐津,2019_4_25,1-3-4,2490,,1460,1-3,650,1-3,430,,,,,,,,,,
12,3R,雨,北東,3,3,唐津,2019_4_25,1-2-3,560,,230,1-2,280,1-2,240,,,,,,,,,,
13,3R,雨,北東,3,3,唐津,2019_4_25,1-2-3,560,,230,1-2,280,1-2,240,,,,,,,,,,
14,3R,雨,北東,3,3,唐津,2019_4_25,1-2-3,560,,230,1-2,280,1-2,240,,,,,,,,,,
15,3R,雨,北東,3,3,唐津,2019_4_25,1-2-3,560,,230,1-2,280,1-2,240,,,,,,,,,,
16,3R,雨,北東,3,3,唐津,2019_4_25,1-2-3,560,,230,1-2,280,1-2,240,,,,,,,,,,
17,3R,雨,北東,3,3,唐津,2019_4_25,1-2-3,560,,230,1-2,280,1-2,240,,,,,,,,,,
18,4R,雨,北東,3,3,唐津,2019_4_25,1-2-4,690,,210,1-2,380,1-2,330,,,,,,,,,,
19,4R,雨,北東,3,3,唐津,2019_4_25,1-2-4,690,,210,1-2,380,1-2,330,,,,,,,,,,
20,4R,雨,北東,3,3,唐津,2019_4_25,1-2-4,690,,210,1-2,380,1-2,330,,,,,,,,,,
21,4R,雨,北東,3,3,唐津,2019_4_25,1-2-4,690,,210,1-2,380,1-2,330,,,,,,,,,,
22,4R,雨,北東,3,3,唐津,2019_4_25,1-2-4,690,,210,1-2,380,1-2,330,,,,,,,,,,
23,4R,雨,北東,3,3,唐津,2019_4_25,1-2-4,690,,210,1-2,380,1-2,330,,,,,,,,,,
24,5R,雨,北東,3,3,唐津,2019_4_25,3-5-4,16370,,1460,3-5,4460,3-5,2390,,,,,,,,,,
25,5R,雨,北東,3,3,唐津,2019_4_25,3-5-4,16370,,1460,3-5,4460,3-5,2390,,,,,,,,,,
26,5R,雨,北東,3,3,唐津,2019_4_25,3-5-4,16370,,1460,3-5,4460,3-5,2390,,,,,,,,,,
27,5R,雨,北東,3,3,唐津,2019_4_25,3-5-4,16370,,1460,3-5,4460,3-5,2390,,,,,,,,,,
28,5R,雨,北東,3,3,唐津,2019_4_25,3-5-4,16370,,1460,3-5,4460,3-5,2390,,,,,,,,,,
29,5R,雨,北東,3,3,唐津,2019_4_25,3-5-4,16370,,1460,3-5,4460,3-5,2390,,,,,,,,,,
30,6R,曇り,北東,3,3,唐津,2019_4_25,1-3-2,4460,,720,1-3,1950,1-3,890,,,,,,,,,,
31,6R,曇り,北東,3,3,唐津,2019_4_25,1-3-2,4460,,720,1-3,1950,1-3,890,,,,,,,,,,
32,6R,曇り,北東,3,3,唐津,2019_4_25,1-3-2,4460,,720,1-3,1950,1-3,890,,,,,,,,,,
33,6R,曇り,北東,3,3,唐津,2019_4_25,1-3-2,4460,,720,1-3,1950,1-3,890,,,,,,,,,,
34,6R,曇り,北東,3,3,唐津,2019_4_25,1-3-2,4460,,720,1-3,1950,1-3,890,,,,,,,,,,
35,6R,曇り,北東,3,3,唐津,2019_4_25,1-3-2,4460,,720,1-3,1950,1-3,890,,,,,,,,,,
36,7R,曇り,北東,5,5,唐津,2019_4_25,1-2-6,9030,,4540,1-2,690,1-2,670,,,,,,,,,,
37,7R,曇り,北東,5,5,唐津,2019_4_25,1-2-6,9030,,4540,1-2,690,1-2,670,,,,,,,,,,
38,7R,曇り,北東,5,5,唐津,2019_4_25,1-2-6,9030,,4540,1-2,690,1-2,670,,,,,,,,,,
39,7R,曇り,北東,5,5,唐津,2019_4_25,1-2-6,9030,,4540,1-2,690,1-2,670,,,,,,,,,,
40,7R,曇り,北東,5,5,唐津,2019_4_25,1-2-6,9030,,4540,1-2,690,1-2,670,,,,,,,,,,
41,7R,曇り,北東,5,5,唐津,2019_4_25,1-2-6,9030,,4540,1-2,690,1-2,670,,,,,,,,,,
42,8R,曇り,北東,5,5,唐津,2019_4_25,4-1-6,2510,,840,4-1,780,1-4,410,,,,,,,,,,
43,8R,曇り,北東,5,5,唐津,2019_4_25,4-1-6,2510,,840,4-1,780,1-4,410,,,,,,,,,,
44,8R,曇り,北東,5,5,唐津,2019_4_25,4-1-6,2510,,840,4-1,780,1-4,410,,,,,,,,,,
45,8R,曇り,北東,5,5,唐津,2019_4_25,4-1-6,2510,,840,4-1,780,1-4,410,,,,,,,,,,
46,8R,曇り,北東,5,5,唐津,2019_4_25,4-1-6,2510,,840,4-1,780,1-4,410,,,,,,,,,,
47,8R,曇り,北東,5,5,唐津,2019_4_25,4-1-6,2510,,840,4-1,780,1-4,410,,,,,,,,,,
48,9R,曇り,北東,5,5,唐津,2019_4_25,2-3-6,26390,,5440,2-3,5750,2-3,3800,,,,,,,,,,
49,9R,曇り,北東,5,5,唐津,2019_4_25,2-3-6,26390,,5440,2-3,5750,2-3,3800,,,,,,,,,,
50,9R,曇り,北東,5,5,唐津,2019_4_25,2-3-6,26390,,5440,2-3,5750,2-3,3800,,,,,,,,,,
51,9R,曇り,北東,5,5,唐津,2019_4_25,2-3-6,26390,,5440,2-3,5750,2-3,3800,,,,,,,,,,
52,9R,曇り,北東,5,5,唐津,2019_4_25,2-3-6,26390,,5440,2-3,5750,2-3,3800,,,,,,,,,,
53,9R,曇り,北東,5,5,唐津,2019_4_25,2-3-6,26390,,5440,2-3,5750,2-3,3800,,,,,,,,,,
54,10R,雨,北東,5,5,唐津,2019_4_25,1-2-5,1050,,620,1-2,270,1-2,160,,,,,,,,,,
55,10R,雨,北東,5,5,唐津,2019_4_25,1-2-5,1050,,620,1-2,270,1-2,160,,,,,,,,,,
56,10R,雨,北東,5,5,唐津,2019_4_25,1-2-5,1050,,620,1-2,270,1-2,160,,,,,,,,,,
57,10R,雨,北東,5,5,唐津,2019_4_25,1-2-5,1050,,620,1-2,270,1-2,160,,,,,,,,,,
58,10R,雨,北東,5,5,唐津,2019_4_25,1-2-5,1050,,620,1-2,270,1-2,160,,,,,,,,,,
59,10R,雨,北東,5,5,唐津,2019_4_25,1-2-5,1050,,620,1-2,270,1-2,160,,,,,,,,,,
60,11R,雨,北東,5,5,唐津,2019_4_25,2-1-3,1630,,240,2-1,720,1-2,160,,,,,,,,,,
61,11R,雨,北東,5,5,唐津,2019_4_25,2-1-3,1630,,240,2-1,720,1-2,160,,,,,,,,,,
62,11R,雨,北東,5,5,唐津,2019_4_25,2-1-3,1630,,240,2-1,720,1-2,160,,,,,,,,,,
63,11R,雨,北東,5,5,唐津,2019_4_25,2-1-3,1630,,240,2-1,720,1-2,160,,,,,,,,,,
64,11R,雨,北東,5,5,唐津,2019_4_25,2-1-3,1630,,240,2-1,720,1-2,160,,,,,,,,,,
65,11R,雨,北東,5,5,唐津,2019_4_25,2-1-3,1630,,240,2-1,720,1-2,160,,,,,,,,,,
66,12R,雨,北東,5,5,唐津,2019_4_25,1-2-3,310,,190,1-2,180,1-2,170,,,,,,,,,,
67,12R,雨,北東,5,5,唐津,2019_4_25,1-2-3,310,,190,1-2,180,1-2,170,,,,,,,,,,
68,12R,雨,北東,5,5,唐津,2019_4_25,1-2-3,310,,190,1-2,180,1-2,170,,,,,,,,,,
69,12R,雨,北東,5,5,唐津,2019_4_25,1-2-3,310,,190,1-2,180,1-2,170,,,,,,,,,,
70,12R,雨,北東,5,5,唐津,2019_4_25,1-2-3,310,,190,1-2,180,1-2,170,,,,,,,,,,
71,12R,雨,北東,5,5,唐津,2019_4_25,1-2-3,310,,190,1-2,180,1-2,170,,,,,,,,,,
72,1R,曇り,北,2,3,福岡,2019_4_25,2-1-3,4110,,220,2-1,1680,1-2,130,,,,,,,,,,
73,1R,曇り,北,2,3,福岡,2019_4_25,2-1-3,4110,,220,2-1,1680,1-2,130,,,,,,,,,,
74,1R,曇り,北,2,3,福岡,2019_4_25,2-1-3,4110,,220,2-1,1680,1-2,130,,,,,,,,,,
75,1R,曇り,北,2,3,福岡,2019_4_25,2-1-3,4110,,220,2-1,1680,1-2,130,,,,,,,,,,
76,1R,曇り,北,2,3,福岡,2019_4_25,2-1-3,4110,,220,2-1,1680,1-2,130,,,,,,,,,,
77,1R,曇り,北,2,3,福岡,2019_4_25,2-1-3,4110,,220,2-1,1680,1-2,130,,,,,,,,,,
78,2R,曇り,北,2,3,福岡,2019_4_25,4-1-5,26720,,3550,4-1,3820,1-4,750,,,,,,,,,,
79,2R,曇り,北,2,3,福岡,2019_4_25,4-1-5,26720,,3550,4-1,3820,1-4,750,,,,,,,,,,
80,2R,曇り,北,2,3,福岡,2019_4_25,4-1-5,26720,,3550,4-1,3820,1-4,750,,,,,,,,,,
81,2R,曇り,北,2,3,福岡,2019_4_25,4-1-5,26720,,3550,4-1,3820,1-4,750,,,,,,,,,,
82,2R,曇り,北,2,3,福岡,2019_4_25,4-1-5,26720,,3550,4-1,3820,1-4,750,,,,,,,,,,
83,2R,曇り,北,2,3,福岡,2019_4_25,4-1-5,26720,,3550,4-1,3820,1-4,750,,,,,,,,,,
84,3R,曇り,北東,3,3,福岡,2019_4_25,2-6-4,5680,,730,2-6,2330,2-6,1740,,,,,,,,,,
85,3R,曇り,北東,3,3,福岡,2019_4_25,2-6-4,5680,,730,2-6,2330,2-6,1740,,,,,,,,,,
86,3R,曇り,北東,3,3,福岡,2019_4_25,2-6-4,5680,,730,2-6,2330,2-6,1740,,,,,,,,,,
87,3R,曇り,北東,3,3,福岡,2019_4_25,2-6-4,5680,,730,2-6,2330,2-6,1740,,,,,,,,,,
88,3R,曇り,北東,3,3,福岡,2019_4_25,2-6-4,5680,,730,2-6,2330,2-6,1740,,,,,,,,,,
