,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,3,4072,森永淳,38,17,7.41,3,0.13,24,1R,雨,南,8,7,2021_5_20,2021_5_20_24_1R
1,2,1,3527,中嶋誠一郎,25,63,7.31,1,0.11,24,1R,雨,南,8,7,2021_5_20,2021_5_20_24_1R
2,3,5,3990,芹澤克彦,48,48,7.27,5,0.17,24,1R,雨,南,8,7,2021_5_20,2021_5_20_24_1R
3,4,6,4856,豊田健士郎,50,58,7.29,6,0.12,24,1R,雨,南,8,7,2021_5_20,2021_5_20_24_1R
4,5,2,4113,木村浩士,33,15,7.50,2,0.19,24,1R,雨,南,8,7,2021_5_20,2021_5_20_24_1R
5,6,4,4099,吉永則雄,12,28,7.38,4,0.18,24,1R,雨,南,8,7,2021_5_20,2021_5_20_24_1R
6,1,4,4787,椎名豊,36,49,7.25,6,0.11,24,2R,雨,南西,0,9,2021_5_20,2021_5_20_24_2R
7,2,6,3946,赤岩善生,57,39,7.08,4,0.13,24,2R,雨,南西,0,9,2021_5_20,2021_5_20_24_2R
8,3,1,3957,大谷直弘,44,56,7.10,1,0.11,24,2R,雨,南西,0,9,2021_5_20,2021_5_20_24_2R
9,4,3,3912,川原正明,46,59,7.14,5,0.22,24,2R,雨,南西,0,9,2021_5_20,2021_5_20_24_2R
10,5,5,3568,木村光宏,62,51,7.27,3,0.15,24,2R,雨,南西,0,9,2021_5_20,2021_5_20_24_2R
11,6,2,3726,桂林寛,14,29,7.21,2,0.15,24,2R,雨,南西,0,9,2021_5_20,2021_5_20_24_2R
12,1,1,3543,福田雅一,30,23,7.21,1,0.08,24,3R,雨,南西,9,8,2021_5_20,2021_5_20_24_3R
13,2,4,3788,一宮稔弘,39,66,7.16,4,0.22,24,3R,雨,南西,9,8,2021_5_20,2021_5_20_24_3R
14,3,5,4074,柳沢一,21,76,7.12,5,0.25,24,3R,雨,南西,9,8,2021_5_20,2021_5_20_24_3R
15,4,6,3935,岩津徹郎,53,69,7.13,6,0.35,24,3R,雨,南西,9,8,2021_5_20,2021_5_20_24_3R
16,5,2,4553,坪口竜也,59,13,7.17,2,0.18,24,3R,雨,南西,9,8,2021_5_20,2021_5_20_24_3R
17,6,3,4040,廣瀬将亨,35,60,7.23,3,0.19,24,3R,雨,南西,9,8,2021_5_20,2021_5_20_24_3R
18,1,1,4437,中田元泰,26,33,7.04,1,0.21,24,4R,雨,南西,8,7,2021_5_20,2021_5_20_24_4R
19,2,5,4528,黒井達矢,45,26,7.07,5,0.13,24,4R,雨,南西,8,7,2021_5_20,2021_5_20_24_4R
20,3,2,4063,市橋卓士,67,73,7.18,2,0.17,24,4R,雨,南西,8,7,2021_5_20,2021_5_20_24_4R
21,4,6,3822,平尾崇典,20,41,7.09,6,0.06,24,4R,雨,南西,8,7,2021_5_20,2021_5_20_24_4R
22,5,4,4822,百武翔,71,40,7.14,4,0.18,24,4R,雨,南西,8,7,2021_5_20,2021_5_20_24_4R
23,6,3,4370,山口達也,61,11,7.31,3,0.19,24,4R,雨,南西,8,7,2021_5_20,2021_5_20_24_4R
24,1,1,4120,柘植政浩,27,72,7.08,1,0.13,24,5R,雨,南西,5,4,2021_5_20,2021_5_20_24_5R
