,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4498,宮本夏樹,66,38,6.79,1,0.04,24,1R,曇り,北西,2,1,2022_5_19,2022_5_19_24_1R
1,2,2,5087,佐藤航,49,19,6.88,2,0.06,24,1R,曇り,北西,2,1,2022_5_19,2022_5_19_24_1R
2,3,3,4977,馬野耀,26,59,6.89,3,0.12,24,1R,曇り,北西,2,1,2022_5_19,2022_5_19_24_1R
3,4,5,5084,末永和也,36,71,6.92,5,0.08,24,1R,曇り,北西,2,1,2022_5_19,2022_5_19_24_1R
4,5,6,4352,下條雄太郎,73,54,6.85,6,0.08,24,1R,曇り,北西,2,1,2022_5_19,2022_5_19_24_1R
5,6,4,4520,高倉孝太,63,57,6.85,4,0.15,24,1R,曇り,北西,2,1,2022_5_19,2022_5_19_24_1R
6,1,5,4547,中田竜太,13,20,6.89,5,0.17,24,2R,曇り,西,2,1,2022_5_19,2022_5_19_24_2R
7,2,4,3482,金子猛志,25,62,6.82,4,0.14,24,2R,曇り,西,2,1,2022_5_19,2022_5_19_24_2R
8,3,3,3422,服部幸男,38,32,6.91,3,0.12,24,2R,曇り,西,2,1,2022_5_19,2022_5_19_24_2R
9,1,2,3716,石渡鉄兵,33,13,6.87,2,0.07,24,3R,曇り,北西,2,1,2022_5_19,2022_5_19_24_3R
10,2,1,4191,赤羽克也,28,24,6.83,1,0.08,24,3R,曇り,北西,2,1,2022_5_19,2022_5_19_24_3R
11,3,6,4024,井口佳典,64,74,6.82,6,0.22,24,3R,曇り,北西,2,1,2022_5_19,2022_5_19_24_3R
12,4,3,4817,渡邉翼,56,58,6.85,3,0.11,24,3R,曇り,北西,2,1,2022_5_19,2022_5_19_24_3R
13,5,5,3475,橋本久和,11,11,6.82,5,0.25,24,3R,曇り,北西,2,1,2022_5_19,2022_5_19_24_3R
14,6,4,4259,真庭明志,23,27,6.90,4,0.23,24,3R,曇り,北西,2,1,2022_5_19,2022_5_19_24_3R
15,1,1,4199,北川潤二,17,33,6.85,1,0.12,24,4R,曇り,北西,1,1,2022_5_19,2022_5_19_24_4R
16,2,6,3854,吉川元浩,41,37,6.79,6,0.11,24,4R,曇り,北西,1,1,2022_5_19,2022_5_19_24_4R
17,3,3,4604,岩瀬裕亮,51,69,6.85,3,0.16,24,4R,曇り,北西,1,1,2022_5_19,2022_5_19_24_4R
18,4,4,4044,湯川浩司,35,48,6.82,4,0.19,24,4R,曇り,北西,1,1,2022_5_19,2022_5_19_24_4R
19,5,2,4928,栗城匠,76,17,6.88,2,0.25,24,4R,曇り,北西,1,1,2022_5_19,2022_5_19_24_4R
20,6,5,4531,武富智亮,21,51,6.92,5,0.18,24,4R,曇り,北西,1,1,2022_5_19,2022_5_19_24_4R
21,1,1,4949,横田貴満,48,63,6.86,1,0.02,24,5R,曇り,北西,1,1,2022_5_19,2022_5_19_24_5R
22,2,4,4497,桑原悠,71,16,6.86,4,0.09,24,5R,曇り,北西,1,1,2022_5_19,2022_5_19_24_5R
23,3,5,4042,丸岡正典,74,43,6.83,5,0.14,24,5R,曇り,北西,1,1,2022_5_19,2022_5_19_24_5R
24,4,3,4703,森永隆,30,76,6.93,3,0.09,24,5R,曇り,北西,1,1,2022_5_19,2022_5_19_24_5R
25,5,2,3777,樋口亮,16,36,6.84,2,0.09,24,5R,曇り,北西,1,1,2022_5_19,2022_5_19_24_5R
26,6,6,4903,吉田凌太朗,57,49,6.84,6,0.15,24,5R,曇り,北西,1,1,2022_5_19,2022_5_19_24_5R
27,1,5,4980,佐々木完太,39,50,6.80,6,0.13,24,6R,曇り,北西,1,1,2022_5_19,2022_5_19_24_6R
28,2,1,4370,山口達也,70,55,6.89,1,0.12,24,6R,曇り,北西,1,1,2022_5_19,2022_5_19_24_6R
29,3,6,3557,太田和美,50,31,6.82,4,0.17,24,6R,曇り,北西,1,1,2022_5_19,2022_5_19_24_6R
30,4,2,4754,松尾充,69,35,6.85,2,0.20,24,6R,曇り,北西,1,1,2022_5_19,2022_5_19_24_6R
31,5,4,4415,下出卓矢,40,26,6.84,5,0.12,24,6R,曇り,北西,1,1,2022_5_19,2022_5_19_24_6R
32,6,3,4719,上條暢嵩,29,52,6.85,3,0.23,24,6R,曇り,北西,1,1,2022_5_19,2022_5_19_24_6R
33,1,3,4504,前田将太,22,75,6.83,3,0.16,24,7R,曇り,北西,1,1,2022_5_19,2022_5_19_24_7R
34,2,1,3716,石渡鉄兵,33,13,6.83,1,0.11,24,7R,曇り,北西,1,1,2022_5_19,2022_5_19_24_7R
35,3,4,5084,末永和也,36,71,6.86,4,0.19,24,7R,曇り,北西,1,1,2022_5_19,2022_5_19_24_7R
36,4,2,3482,金子猛志,25,62,6.81,2,0.18,24,7R,曇り,北西,1,1,2022_5_19,2022_5_19_24_7R
37,5,6,4494,河合佑樹,44,64,6.78,6,0.18,24,7R,曇り,北西,1,1,2022_5_19,2022_5_19_24_7R
38,6,5,4055,吉田俊彦,32,60,6.90,5,0.21,24,7R,曇り,北西,1,1,2022_5_19,2022_5_19_24_7R
39,1,1,3572,安田政彦,53,53,6.82,1,0.07,24,8R,曇り,無風,0,1,2022_5_19,2022_5_19_24_8R
40,2,2,4531,武富智亮,21,51,6.88,2,0.11,24,8R,曇り,無風,0,1,2022_5_19,2022_5_19_24_8R
41,3,3,4024,井口佳典,64,74,6.80,3,0.16,24,8R,曇り,無風,0,1,2022_5_19,2022_5_19_24_8R
42,4,4,4977,馬野耀,26,59,6.84,4,0.12,24,8R,曇り,無風,0,1,2022_5_19,2022_5_19_24_8R
43,5,6,4214,林祐介,24,12,6.81,6,0.16,24,8R,曇り,無風,0,1,2022_5_19,2022_5_19_24_8R
44,6,5,4584,村岡賢人,68,25,6.82,5,0.10,24,8R,曇り,無風,0,1,2022_5_19,2022_5_19_24_8R
45,1,1,4547,中田竜太,13,20,6.84,1,0.11,24,9R,曇り,無風,0,1,2022_5_19,2022_5_19_24_9R
46,2,3,4933,板橋侑我,72,21,6.79,3,0.08,24,9R,曇り,無風,0,1,2022_5_19,2022_5_19_24_9R
47,3,2,3475,橋本久和,11,11,6.81,2,0.09,24,9R,曇り,無風,0,1,2022_5_19,2022_5_19_24_9R
48,4,5,3854,吉川元浩,41,37,6.78,5,0.13,24,9R,曇り,無風,0,1,2022_5_19,2022_5_19_24_9R
49,5,6,3777,樋口亮,16,36,6.79,6,0.27,24,9R,曇り,無風,0,1,2022_5_19,2022_5_19_24_9R
50,6,4,5042,畑田汰一,45,40,6.79,4,0.14,24,9R,曇り,無風,0,1,2022_5_19,2022_5_19_24_9R
51,1,1,4848,仲谷颯仁,65,30,6.83,1,0.15,24,10R,曇り,無風,0,1,2022_5_19,2022_5_19_24_10R
52,2,6,4391,松田祐季,59,68,6.88,6,0.17,24,10R,曇り,無風,0,1,2022_5_19,2022_5_19_24_10R
53,3,4,4703,森永隆,30,76,6.87,5,0.08,24,10R,曇り,無風,0,1,2022_5_19,2022_5_19_24_10R
54,4,2,3944,山口裕二,62,70,6.84,2,0.05,24,10R,曇り,無風,0,1,2022_5_19,2022_5_19_24_10R
55,5,5,3422,服部幸男,38,32,6.89,4,0.08,24,10R,曇り,無風,0,1,2022_5_19,2022_5_19_24_10R
56,1,1,4497,桑原悠,71,16,6.82,1,0.09,24,11R,曇り,東,1,1,2022_5_19,2022_5_19_24_11R
57,2,3,4044,湯川浩司,35,48,6.78,3,0.12,24,11R,曇り,東,1,1,2022_5_19,2022_5_19_24_11R
58,3,2,4055,吉田俊彦,32,60,6.90,2,0.12,24,11R,曇り,東,1,1,2022_5_19,2022_5_19_24_11R
59,4,4,4191,赤羽克也,28,24,6.82,4,0.12,24,11R,曇り,東,1,1,2022_5_19,2022_5_19_24_11R
60,5,6,4719,上條暢嵩,29,52,6.85,6,0.16,24,11R,曇り,東,1,1,2022_5_19,2022_5_19_24_11R
61,6,5,4958,溝口海義也,34,34,6.86,5,0.12,24,11R,曇り,東,1,1,2022_5_19,2022_5_19_24_11R
62,1,2,4980,佐々木完太,39,50,6.77,2,0.11,24,12R,曇り,東,1,1,2022_5_19,2022_5_19_24_12R
63,2,1,4504,前田将太,22,75,6.81,1,0.14,24,12R,曇り,東,1,1,2022_5_19,2022_5_19_24_12R
64,3,4,4214,林祐介,24,12,6.83,4,0.11,24,12R,曇り,東,1,1,2022_5_19,2022_5_19_24_12R
65,4,3,4199,北川潤二,17,33,6.81,3,0.08,24,12R,曇り,東,1,1,2022_5_19,2022_5_19_24_12R
66,5,5,4259,真庭明志,23,27,6.85,5,0.17,24,12R,曇り,東,1,1,2022_5_19,2022_5_19_24_12R
67,1,1,4679,植田太一,40,158,6.85,1,0.16,22,1R,曇り,北,2,3,2022_5_19,2022_5_19_22_1R
68,2,5,4661,中島昂章,17,102,6.83,5,0.13,22,1R,曇り,北,2,3,2022_5_19,2022_5_19_22_1R
69,3,4,4525,真子奈津実,37,110,6.77,4,0.07,22,1R,曇り,北,2,3,2022_5_19,2022_5_19_22_1R
70,4,2,3832,下田哲也,28,130,6.87,2,0.21,22,1R,曇り,北,2,3,2022_5_19,2022_5_19_22_1R
71,5,3,4195,前川守嗣,32,138,6.90,3,0.12,22,1R,曇り,北,2,3,2022_5_19,2022_5_19_22_1R
72,1,1,4060,島田一生,56,126,6.81,1,0.11,22,2R,曇り,北,2,3,2022_5_19,2022_5_19_22_2R
73,2,3,3906,飯山晃三,51,156,6.83,3,0.11,22,2R,曇り,北,2,3,2022_5_19,2022_5_19_22_2R
74,3,2,4408,仁科さやか,43,172,6.81,2,0.15,22,2R,曇り,北,2,3,2022_5_19,2022_5_19_22_2R
75,4,4,4108,吉村正明,15,173,6.83,4,0.11,22,2R,曇り,北,2,3,2022_5_19,2022_5_19_22_2R
76,5,5,3883,山根大樹,73,109,6.81,5,0.23,22,2R,曇り,北,2,3,2022_5_19,2022_5_19_22_2R
77,6,6,4260,中越博紀,27,161,6.83,6,0.16,22,2R,曇り,北,2,3,2022_5_19,2022_5_19_22_2R
78,1,4,3265,今村暢孝,35,127,6.83,2,0.25,22,3R,曇り,北西,3,3,2022_5_19,2022_5_19_22_3R
79,2,3,3543,福田雅一,44,105,6.82,3,0.26,22,3R,曇り,北西,3,3,2022_5_19,2022_5_19_22_3R
80,3,2,5032,谷口知優,34,118,6.83,4,0.35,22,3R,曇り,北西,3,3,2022_5_19,2022_5_19_22_3R
81,4,5,3998,冨成謙児,69,143,6.83,5,0.37,22,3R,曇り,北西,3,3,2022_5_19,2022_5_19_22_3R
82,5,1,4348,宮崎奨,68,106,6.80,1,0.23,22,3R,曇り,北西,3,3,2022_5_19,2022_5_19_22_3R
83,6,6,3882,新田智彰,48,135,6.80,6,0.41,22,3R,曇り,北西,3,3,2022_5_19,2022_5_19_22_3R
84,1,3,3616,中村真,71,167,6.79,3,0.17,22,4R,曇り,北,2,3,2022_5_19,2022_5_19_22_4R
85,2,6,4762,藤原啓史朗,45,169,6.83,6,0.21,22,4R,曇り,北,2,3,2022_5_19,2022_5_19_22_4R
86,3,5,4329,小松卓司,75,147,6.76,5,0.19,22,4R,曇り,北,2,3,2022_5_19,2022_5_19_22_4R
87,4,4,3843,上之晃弘,70,133,6.83,4,0.20,22,4R,曇り,北,2,3,2022_5_19,2022_5_19_22_4R
88,5,1,3907,村越篤,58,112,6.78,1,0.24,22,4R,曇り,北,2,3,2022_5_19,2022_5_19_22_4R
89,6,2,4969,町田洸希,16,146,6.83,2,0.21,22,4R,曇り,北,2,3,2022_5_19,2022_5_19_22_4R
90,1,2,5000,岡本翔太郎,57,114,6.79,2,0.27,22,5R,曇り,北,2,3,2022_5_19,2022_5_19_22_5R
91,2,5,4288,永田啓二,13,115,6.94,4,0.32,22,5R,曇り,北,2,3,2022_5_19,2022_5_19_22_5R
92,3,1,4463,三苫晃幸,29,168,6.83,1,0.29,22,5R,曇り,北,2,3,2022_5_19,2022_5_19_22_5R
93,4,3,4332,村上彰一,39,120,6.83,3,0.27,22,5R,曇り,北,2,3,2022_5_19,2022_5_19_22_5R
94,5,4,3834,細川明人,74,121,6.78,5,0.37,22,5R,曇り,北,2,3,2022_5_19,2022_5_19_22_5R
95,6,6,3432,宮迫暢彦,55,132,6.86,6,0.39,22,5R,曇り,北,2,3,2022_5_19,2022_5_19_22_5R
96,1,2,4499,滝川真由子,25,104,6.82,2,0.11,22,6R,曇り,北,2,3,2022_5_19,2022_5_19_22_6R
97,2,3,3611,岩崎芳美,72,108,6.77,3,0.15,22,6R,曇り,北,2,3,2022_5_19,2022_5_19_22_6R
