,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,5,3825,宮嵜隆太郎,21,18,6.73,5,0.18,24,1R,晴,西,2,1,2019_5_10,5-1-6,9550,1-5-6,5970,5-1,720,1-5,310,2019_5_10_24_1R
1,2,1,4097,貫地谷直人,13,44,6.99,1,0.12,24,1R,晴,西,2,1,2019_5_10,5-1-6,9550,1-5-6,5970,5-1,720,1-5,310,2019_5_10_24_1R
2,3,6,5041,荒牧凪沙,56,47,6.92,6,0.27,24,1R,晴,西,2,1,2019_5_10,5-1-6,9550,1-5-6,5970,5-1,720,1-5,310,2019_5_10_24_1R
3,4,4,3058,原義昭,59,50,6.92,2,0.15,24,1R,晴,西,2,1,2019_5_10,5-1-6,9550,1-5-6,5970,5-1,720,1-5,310,2019_5_10_24_1R
4,5,3,4724,吉田祐貴,27,21,6.89,4,0.24,24,1R,晴,西,2,1,2019_5_10,5-1-6,9550,1-5-6,5970,5-1,720,1-5,310,2019_5_10_24_1R
5,6,2,4755,山田貴愛,24,32,6.93,3,0.20,24,1R,晴,西,2,1,2019_5_10,5-1-6,9550,1-5-6,5970,5-1,720,1-5,310,2019_5_10_24_1R
6,1,1,3365,野田貴博,63,35,6.86,1,0.09,24,2R,晴,北西,2,1,2019_5_10,1-2-3,1400,1-2-3,460,1-2,640,1-2,1090,2019_5_10_24_2R
7,2,2,4950,高岡竜也,30,24,6.92,2,0.11,24,2R,晴,北西,2,1,2019_5_10,1-2-3,1400,1-2-3,460,1-2,640,1-2,1090,2019_5_10_24_2R
8,3,3,4555,富永大一,20,49,6.81,3,0.11,24,2R,晴,北西,2,1,2019_5_10,1-2-3,1400,1-2-3,460,1-2,640,1-2,1090,2019_5_10_24_2R
9,4,5,4991,宗行治哉,22,58,6.85,5,0.08,24,2R,晴,北西,2,1,2019_5_10,1-2-3,1400,1-2-3,460,1-2,640,1-2,1090,2019_5_10_24_2R
10,5,4,4143,浦田晃嗣,51,33,6.88,4,0.19,24,2R,晴,北西,2,1,2019_5_10,1-2-3,1400,1-2-3,460,1-2,640,1-2,1090,2019_5_10_24_2R
11,1,2,3920,正木聖賢,16,51,6.77,2,0.14,24,3R,晴,北西,1,1,2019_5_10,2-1-5,680,1-2-5,160,2-1,370,1-2,190,2019_5_10_24_3R
12,2,1,3581,加木郁,61,27,6.77,1,0.22,24,3R,晴,北西,1,1,2019_5_10,2-1-5,680,1-2-5,160,2-1,370,1-2,190,2019_5_10_24_3R
13,3,5,4295,小坂尚哉,47,73,6.77,5,0.14,24,3R,晴,北西,1,1,2019_5_10,2-1-5,680,1-2-5,160,2-1,370,1-2,190,2019_5_10_24_3R
14,4,6,4835,橋本明,50,17,6.88,6,0.19,24,3R,晴,北西,1,1,2019_5_10,2-1-5,680,1-2-5,160,2-1,370,1-2,190,2019_5_10_24_3R
15,5,4,4185,藤原真也,40,12,6.85,4,0.18,24,3R,晴,北西,1,1,2019_5_10,2-1-5,680,1-2-5,160,2-1,370,1-2,190,2019_5_10_24_3R
16,6,3,4864,小川日紀太,75,56,6.82,3,0.16,24,3R,晴,北西,1,1,2019_5_10,2-1-5,680,1-2-5,160,2-1,370,1-2,190,2019_5_10_24_3R
17,1,2,3499,市川哲也,76,31,6.89,2,0.17,24,4R,晴,北西,1,1,2019_5_10,2-4-1,1050,1-2-4,210,2-4,560,2-4,370,2019_5_10_24_4R
