,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,西,3,2,大村,2019_8_3,1-3-4,1220,,770,1-3,290,1-3,380,,,,,,,,,,
1,1R,晴,西,3,2,大村,2019_8_3,1-3-4,1220,,770,1-3,290,1-3,380,,,,,,,,,,
2,1R,晴,西,3,2,大村,2019_8_3,1-3-4,1220,,770,1-3,290,1-3,380,,,,,,,,,,
3,1R,晴,西,3,2,大村,2019_8_3,1-3-4,1220,,770,1-3,290,1-3,380,,,,,,,,,,
4,1R,晴,西,3,2,大村,2019_8_3,1-3-4,1220,,770,1-3,290,1-3,380,,,,,,,,,,
5,1R,晴,西,3,2,大村,2019_8_3,1-3-4,1220,,770,1-3,290,1-3,380,,,,,,,,,,
6,2R,晴,西,2,1,大村,2019_8_3,4-2-6,13100,,1880,4-2,4570,2-4,1580,,,,,,,,,,
7,2R,晴,西,2,1,大村,2019_8_3,4-2-6,13100,,1880,4-2,4570,2-4,1580,,,,,,,,,,
8,2R,晴,西,2,1,大村,2019_8_3,4-2-6,13100,,1880,4-2,4570,2-4,1580,,,,,,,,,,
9,2R,晴,西,2,1,大村,2019_8_3,4-2-6,13100,,1880,4-2,4570,2-4,1580,,,,,,,,,,
10,2R,晴,西,2,1,大村,2019_8_3,4-2-6,13100,,1880,4-2,4570,2-4,1580,,,,,,,,,,
11,2R,晴,西,2,1,大村,2019_8_3,4-2-6,13100,,1880,4-2,4570,2-4,1580,,,,,,,,,,
12,3R,晴,西,2,1,大村,2019_8_3,2-5-4,4890,,1430,2-5,550,2-5,310,,,,,,,,,,
13,3R,晴,西,2,1,大村,2019_8_3,2-5-4,4890,,1430,2-5,550,2-5,310,,,,,,,,,,
14,3R,晴,西,2,1,大村,2019_8_3,2-5-4,4890,,1430,2-5,550,2-5,310,,,,,,,,,,
15,3R,晴,西,2,1,大村,2019_8_3,2-5-4,4890,,1430,2-5,550,2-5,310,,,,,,,,,,
16,3R,晴,西,2,1,大村,2019_8_3,2-5-4,4890,,1430,2-5,550,2-5,310,,,,,,,,,,
17,3R,晴,西,2,1,大村,2019_8_3,2-5-4,4890,,1430,2-5,550,2-5,310,,,,,,,,,,
18,4R,晴,北西,2,1,大村,2019_8_3,1-3-4,950,,380,1-3,340,1-3,110,,,,,,,,,,
19,4R,晴,北西,2,1,大村,2019_8_3,1-3-4,950,,380,1-3,340,1-3,110,,,,,,,,,,
20,4R,晴,北西,2,1,大村,2019_8_3,1-3-4,950,,380,1-3,340,1-3,110,,,,,,,,,,
21,4R,晴,北西,2,1,大村,2019_8_3,1-3-4,950,,380,1-3,340,1-3,110,,,,,,,,,,
22,4R,晴,北西,2,1,大村,2019_8_3,1-3-4,950,,380,1-3,340,1-3,110,,,,,,,,,,
23,4R,晴,北西,2,1,大村,2019_8_3,1-3-4,950,,380,1-3,340,1-3,110,,,,,,,,,,
24,5R,晴,北西,2,1,大村,2019_8_3,1-4-2,1970,,450,1-4,670,1-4,580,,,,,,,,,,
25,5R,晴,北西,2,1,大村,2019_8_3,1-4-2,1970,,450,1-4,670,1-4,580,,,,,,,,,,
26,5R,晴,北西,2,1,大村,2019_8_3,1-4-2,1970,,450,1-4,670,1-4,580,,,,,,,,,,
27,5R,晴,北西,2,1,大村,2019_8_3,1-4-2,1970,,450,1-4,670,1-4,580,,,,,,,,,,
28,5R,晴,北西,2,1,大村,2019_8_3,1-4-2,1970,,450,1-4,670,1-4,580,,,,,,,,,,
29,5R,晴,北西,2,1,大村,2019_8_3,1-4-2,1970,,450,1-4,670,1-4,580,,,,,,,,,,
30,6R,晴,北西,2,1,大村,2019_8_3,3-2-4,15530,,7880,3-2,2780,2-3,2970,,,,,,,,,,
31,6R,晴,北西,2,1,大村,2019_8_3,3-2-4,15530,,7880,3-2,2780,2-3,2970,,,,,,,,,,
32,6R,晴,北西,2,1,大村,2019_8_3,3-2-4,15530,,7880,3-2,2780,2-3,2970,,,,,,,,,,
33,6R,晴,北西,2,1,大村,2019_8_3,3-2-4,15530,,7880,3-2,2780,2-3,2970,,,,,,,,,,
34,6R,晴,北西,2,1,大村,2019_8_3,3-2-4,15530,,7880,3-2,2780,2-3,2970,,,,,,,,,,
35,7R,晴,北西,2,1,大村,2019_8_3,1-3-6,1130,,520,1-3,410,1-3,390,,,,,,,,,,
36,7R,晴,北西,2,1,大村,2019_8_3,1-3-6,1130,,520,1-3,410,1-3,390,,,,,,,,,,
37,7R,晴,北西,2,1,大村,2019_8_3,1-3-6,1130,,520,1-3,410,1-3,390,,,,,,,,,,
38,7R,晴,北西,2,1,大村,2019_8_3,1-3-6,1130,,520,1-3,410,1-3,390,,,,,,,,,,
39,7R,晴,北西,2,1,大村,2019_8_3,1-3-6,1130,,520,1-3,410,1-3,390,,,,,,,,,,
40,7R,晴,北西,2,1,大村,2019_8_3,1-3-6,1130,,520,1-3,410,1-3,390,,,,,,,,,,
41,8R,晴,北西,1,1,大村,2019_8_3,1-5-3,2080,,520,1-5,780,1-5,670,,,,,,,,,,
42,8R,晴,北西,1,1,大村,2019_8_3,1-5-3,2080,,520,1-5,780,1-5,670,,,,,,,,,,
43,8R,晴,北西,1,1,大村,2019_8_3,1-5-3,2080,,520,1-5,780,1-5,670,,,,,,,,,,
44,8R,晴,北西,1,1,大村,2019_8_3,1-5-3,2080,,520,1-5,780,1-5,670,,,,,,,,,,
