,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,3,5028,原田才一郎,52,62,6.83,3,0.13,21,1R,晴,北,3,3,2021_8_30,2021_8_30_21_1R
1,2,1,3753,河上哲也,41,69,6.88,1,0.08,21,1R,晴,北,3,3,2021_8_30,2021_8_30_21_1R
2,3,2,3537,田山和広,60,21,6.94,2,0.13,21,1R,晴,北,3,3,2021_8_30,2021_8_30_21_1R
3,4,4,3593,横井光弘,58,50,6.91,5,0.19,21,1R,晴,北,3,3,2021_8_30,2021_8_30_21_1R
4,5,5,3491,富永茂,27,72,6.94,4,0.15,21,1R,晴,北,3,3,2021_8_30,2021_8_30_21_1R
5,6,6,5176,石倉拓美,29,75,6.88,6,0.28,21,1R,晴,北,3,3,2021_8_30,2021_8_30_21_1R
6,1,3,4356,長岡良也,50,29,6.84,1,0.24,21,2R,晴,北,4,4,2021_8_30,2021_8_30_21_2R
7,2,5,3752,宇土泰就 ,5,58,6.85,5,0.22,21,2R,晴,北,4,4,2021_8_30,2021_8_30_21_2R
8,3,1,5055,眞鳥章太,19,22,6.88,2,0.21,21,2R,晴,北,4,4,2021_8_30,2021_8_30_21_2R
9,4,6,3742,宮地秀祈,24,53,6.86,3,0.24,21,2R,晴,北,4,4,2021_8_30,2021_8_30_21_2R
10,5,2,4245,高橋直哉,59,30,6.82,6,0.24,21,2R,晴,北,4,4,2021_8_30,2021_8_30_21_2R
11,6,4,3869,井芹大志,38,20,6.80,4,0.28,21,2R,晴,北,4,4,2021_8_30,2021_8_30_21_2R
12,1,5,3574,大神康司,12,27,6.89,4,0.16,21,3R,晴,北西,4,4,2021_8_30,2021_8_30_21_3R
13,2,4,3761,山本光雄,54,54,6.94,3,0.29,21,3R,晴,北西,4,4,2021_8_30,2021_8_30_21_3R
14,3,3,3631,田添康介,39,31,6.86,5,0.19,21,3R,晴,北西,4,4,2021_8_30,2021_8_30_21_3R
15,4,6,3615,横田茂,57,28,6.86,6,0.17,21,3R,晴,北西,4,4,2021_8_30,2021_8_30_21_3R
16,5,2,4522,古澤光紀 ,9,17,6.89,2,0.29,21,3R,晴,北西,4,4,2021_8_30,2021_8_30_21_3R
17,6,1,3804,中渡修作,16,66,6.84,1,0.32,21,3R,晴,北西,4,4,2021_8_30,2021_8_30_21_3R
18,1,3,4218,吉川喜継 ,7,67,6.89,4,0.13,21,4R,晴,北西,4,4,2021_8_30,2021_8_30_21_4R
19,2,6,3265,今村暢孝,11,26,6.89,2,0.05,21,4R,晴,北西,4,4,2021_8_30,2021_8_30_21_4R
20,3,1,3488,柳田英明,45,59,6.88,1,0.06,21,4R,晴,北西,4,4,2021_8_30,2021_8_30_21_4R
21,4,2,3607,原田智和,37,43,6.88,3,0.09,21,4R,晴,北西,4,4,2021_8_30,2021_8_30_21_4R
22,5,4,5161,登玉隼百,23,13,6.91,5,0.11,21,4R,晴,北西,4,4,2021_8_30,2021_8_30_21_4R
23,6,5,4942,柴田朋哉,35,25,6.82,6,0.10,21,4R,晴,北西,4,4,2021_8_30,2021_8_30_21_4R
24,1,1,4256,渡辺浩司,28,47,6.85,1,0.08,21,5R,晴,北西,3,3,2021_8_30,2021_8_30_21_5R
25,2,2,4089,妹尾忠幸,43,68,6.77,2,0.09,21,5R,晴,北西,3,3,2021_8_30,2021_8_30_21_5R
26,3,3,3224,栗山繁洋 ,3,49,6.79,3,0.12,21,5R,晴,北西,3,3,2021_8_30,2021_8_30_21_5R
27,4,5,4462,夏山亮平 ,1,60,6.85,5,0.16,21,5R,晴,北西,3,3,2021_8_30,2021_8_30_21_5R
28,5,4,4463,三苫晃幸,30,63,6.85,4,0.16,21,5R,晴,北西,3,3,2021_8_30,2021_8_30_21_5R
29,6,6,5145,島川海輝,61,56,6.83,6,0.29,21,5R,晴,北西,3,3,2021_8_30,2021_8_30_21_5R
30,1,1,4521,小池公生,15,55,6.78,1,0.06,21,6R,晴,北,2,2,2021_8_30,2021_8_30_21_6R
31,2,5,3930,岸本隆,17,15,6.88,5,0.09,21,6R,晴,北,2,2,2021_8_30,2021_8_30_21_6R
32,3,2,3752,宇土泰就 ,5,58,6.85,2,0.07,21,6R,晴,北,2,2,2021_8_30,2021_8_30_21_6R
33,4,3,4096,石橋道友,20,57,6.84,3,0.03,21,6R,晴,北,2,2,2021_8_30,2021_8_30_21_6R
34,5,4,4000,松本博昭,21,11,6.85,4,0.11,21,6R,晴,北,2,2,2021_8_30,2021_8_30_21_6R
35,6,6,4268,和合俊介,34,36,6.89,6,0.09,21,6R,晴,北,2,2,2021_8_30,2021_8_30_21_6R
36,1,1,3919,村上純,53,33,6.88,1,0.14,21,7R,晴,北西,2,2,2021_8_30,2021_8_30_21_7R
37,2,3,3761,山本光雄,54,54,6.92,3,0.07,21,7R,晴,北西,2,2,2021_8_30,2021_8_30_21_7R
38,3,5,5028,原田才一郎,52,62,6.80,5,0.16,21,7R,晴,北西,2,2,2021_8_30,2021_8_30_21_7R
39,4,2,3942,寺田祥,62,70,6.89,2,0.09,21,7R,晴,北西,2,2,2021_8_30,2021_8_30_21_7R
40,5,4,4027,松江秀徳,10,39,6.92,4,0.17,21,7R,晴,北西,2,2,2021_8_30,2021_8_30_21_7R
41,6,6,4220,深川和仁,48,45,6.87,6,0.13,21,7R,晴,北西,2,2,2021_8_30,2021_8_30_21_7R
42,1,4,4046,谷村啓司,46,64,6.82,4,0.04,21,8R,晴,北西,3,3,2021_8_30,2021_8_30_21_8R
43,2,2,4051,清水敦揮,33,35,6.91,2,0.19,21,8R,晴,北西,3,3,2021_8_30,2021_8_30_21_8R
44,3,1,4366,前沢丈史,14,24,6.71,1,0.21,21,8R,晴,北西,3,3,2021_8_30,2021_8_30_21_8R
45,4,6,3607,原田智和,37,43,6.85,6,0.14,21,8R,晴,北西,3,3,2021_8_30,2021_8_30_21_8R
46,5,5,3537,田山和広,60,21,6.88,5,0.10,21,8R,晴,北西,3,3,2021_8_30,2021_8_30_21_8R
47,6,3,3427,大賀広幸 ,6,42,6.88,3,0.22,21,8R,晴,北西,3,3,2021_8_30,2021_8_30_21_8R
48,1,4,3944,山口裕二,47,38,6.85,4,0.19,21,9R,晴,北西,3,3,2021_8_30,2021_8_30_21_9R
49,2,5,3488,柳田英明,45,59,6.88,5,0.18,21,9R,晴,北西,3,3,2021_8_30,2021_8_30_21_9R
50,3,6,4368,山口隆史,22,14,6.86,6,0.18,21,9R,晴,北西,3,3,2021_8_30,2021_8_30_21_9R
51,4,1,3574,大神康司,12,27,6.89,1,0.29,21,9R,晴,北西,3,3,2021_8_30,2021_8_30_21_9R
52,5,3,3742,宮地秀祈,24,53,6.89,3,0.26,21,9R,晴,北西,3,3,2021_8_30,2021_8_30_21_9R
53,6,2,3224,栗山繁洋 ,3,49,6.85,2,0.31,21,9R,晴,北西,3,3,2021_8_30,2021_8_30_21_9R
54,1,1,4218,吉川喜継 ,7,67,6.86,1,0.11,21,10R,晴,北西,3,3,2021_8_30,2021_8_30_21_10R
55,2,4,4089,妹尾忠幸,43,68,6.83,4,0.13,21,10R,晴,北西,3,3,2021_8_30,2021_8_30_21_10R
56,3,5,4245,高橋直哉,59,30,6.83,5,0.11,21,10R,晴,北西,3,3,2021_8_30,2021_8_30_21_10R
57,4,3,3919,村上純,53,33,6.88,3,0.12,21,10R,晴,北西,3,3,2021_8_30,2021_8_30_21_10R
