,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3151,落合敬一,58,長崎,56,B1,3.71,18.84,3.99,15.89,47.17,33.33,2022_6_1_24_1R,24,1R
1,2,3879,中村格,49,岡山,59,B1,3.86,15.15,0.00,0.00,42.27,32.06,2022_6_1_24_1R,24,1R
2,3,5098,大江純,26,愛知,55,B1,3.48,13.64,0.00,0.00,32.55,36.74,2022_6_1_24_1R,24,1R
3,4,5048,眞鳥康太,27,長崎,56,B1,4.19,19.77,4.09,16.96,35.43,33.03,2022_6_1_24_1R,24,1R
4,5,4182,吉田和仁,38,滋賀,54,B1,5.08,30.23,4.24,11.76,40.54,30.33,2022_6_1_24_1R,24,1R
5,6,3620,信濃由行,48,福井,54,B1,4.43,20.59,3.28,5.56,33.48,32.38,2022_6_1_24_1R,24,1R
6,1,3982,福田理,44,岡山,56,B1,4.35,24.62,5.11,33.33,36.53,35.21,2022_6_1_24_2R,24,2R
7,2,3892,草場康幸,46,佐賀,53,B1,5.67,37.63,4.75,21.67,40.64,33.64,2022_6_1_24_2R,24,2R
8,3,3761,山本光雄,50,滋賀,55,B1,5.19,34.57,5.26,29.41,36.77,35.24,2022_6_1_24_2R,24,2R
9,4,4016,西川新太,42,愛知,53,A2,4.97,27.59,4.55,13.64,44.35,41.90,2022_6_1_24_2R,24,2R
10,5,5142,常住蓮,21,佐賀,52,B1,5.76,37.82,3.98,16.98,32.71,34.74,2022_6_1_24_2R,24,2R
11,6,5210,藤井公人,23,福岡,56,B2,1.34,0.00,0.00,0.00,42.34,39.55,2022_6_1_24_2R,24,2R
12,1,3901,松田憲幸,45,山口,52,B1,5.47,35.34,5.43,36.36,33.18,41.43,2022_6_1_24_3R,24,3R
13,2,3734,宮田政勝,48,福岡,55,B1,4.73,23.08,0.00,0.00,33.18,33.97,2022_6_1_24_3R,24,3R
14,3,4445,宮地元輝,35,佐賀,56,A2,7.11,60.00,6.65,45.10,30.23,37.62,2022_6_1_24_3R,24,3R
15,4,4566,塩田北斗,34,福岡,54,A1,7.26,57.52,6.56,50.00,29.91,29.86,2022_6_1_24_3R,24,3R
16,5,3848,川上聡介,44,愛知,58,B1,5.36,32.41,4.90,19.05,36.32,31.92,2022_6_1_24_3R,24,3R
17,6,3930,岸本隆,46,岡山,56,A2,5.86,42.34,5.07,30.23,34.72,32.52,2022_6_1_24_3R,24,3R
18,1,4023,柴田友和,44,福岡,52,B1,4.09,18.67,4.12,17.65,33.49,40.47,2022_6_1_24_4R,24,4R
19,2,4985,井本昌也,25,山口,50,B1,5.65,37.76,5.76,29.41,36.20,45.16,2022_6_1_24_4R,24,4R
20,3,4713,白神優,31,岡山,55,A2,6.26,47.27,6.85,53.85,30.05,37.19,2022_6_1_24_4R,24,4R
21,4,4652,酒見峻介,36,佐賀,52,A2,5.39,31.96,5.28,31.25,26.50,30.66,2022_6_1_24_4R,24,4R
22,5,4803,飯田庄吾,28,福岡,55,B2,3.91,17.39,4.17,19.44,40.99,30.14,2022_6_1_24_4R,24,4R
23,6,4064,原田篤志,42,山口,52,A1,6.92,49.06,6.08,41.03,39.82,32.86,2022_6_1_24_4R,24,4R
24,1,4121,富永修一,40,福岡,51,A2,5.62,36.52,5.59,37.04,39.42,38.25,2022_6_1_24_5R,24,5R
25,2,5083,柳瀬幹太,23,山口,53,B1,3.41,11.11,1.80,0.00,33.01,38.86,2022_6_1_24_5R,24,5R
26,3,4297,山田哲也,39,東京,52,A1,7.03,52.99,8.04,62.50,41.28,35.89,2022_6_1_24_5R,24,5R
27,4,4092,岡部大輔,41,佐賀,53,A2,6.18,48.84,6.18,50.00,41.67,33.00,2022_6_1_24_5R,24,5R
28,5,3879,中村格,49,岡山,59,B1,3.86,15.15,0.00,0.00,42.27,32.06,2022_6_1_24_5R,24,5R
29,6,3722,西村秀樹,51,福岡,52,B1,3.96,15.58,4.45,20.69,39.62,31.46,2022_6_1_24_5R,24,5R
30,1,4299,中島浩哉,39,長崎,58,A2,5.20,35.29,4.70,26.62,32.52,35.81,2022_6_1_24_6R,24,6R
31,2,3283,窪田好弘,54,福井,52,B1,4.38,30.23,3.45,6.90,39.17,34.30,2022_6_1_24_6R,24,6R
32,3,4394,永嶋裕一,36,福岡,59,B2,4.41,17.95,4.81,31.25,33.49,33.18,2022_6_1_24_6R,24,6R
33,4,4430,永田秀二,36,東京,56,A1,6.89,54.39,6.14,45.45,36.02,35.55,2022_6_1_24_6R,24,6R
34,5,5098,大江純,26,愛知,55,B1,3.48,13.64,0.00,0.00,32.55,36.74,2022_6_1_24_6R,24,6R
35,6,4148,枝尾賢,40,福岡,50,A1,6.75,46.92,6.07,30.95,31.86,37.20,2022_6_1_24_6R,24,6R
36,1,3297,藤丸光一,55,福岡,50,A2,5.60,34.43,5.49,41.46,29.11,30.48,2022_6_1_24_7R,24,7R
37,2,4094,中島真二,41,福岡,53,B1,5.06,27.94,4.52,24.14,32.14,48.11,2022_6_1_24_7R,24,7R
38,3,3620,信濃由行,48,福井,54,B1,4.43,20.59,3.28,5.56,33.48,32.38,2022_6_1_24_7R,24,7R
39,4,4174,赤坂俊輔,39,長崎,52,A1,6.48,46.72,7.53,56.96,31.78,30.70,2022_6_1_24_7R,24,7R
40,5,4016,西川新太,42,愛知,53,A2,4.97,27.59,4.55,13.64,44.35,41.90,2022_6_1_24_7R,24,7R
41,6,5219,森口和紀,21,福岡,52,B2,1.38,1.92,0.00,0.00,29.08,31.68,2022_6_1_24_7R,24,7R
42,1,4451,松崎祐太,34,福岡,52,A1,6.72,50.45,5.92,37.84,30.57,30.54,2022_6_1_24_8R,24,8R
43,2,3848,川上聡介,44,愛知,58,B1,5.36,32.41,4.90,19.05,36.32,31.92,2022_6_1_24_8R,24,8R
44,3,4112,大久保信,41,佐賀,51,A2,5.64,40.32,5.54,35.29,37.09,40.09,2022_6_1_24_8R,24,8R
45,4,3982,福田理,44,岡山,56,B1,4.35,24.62,5.11,33.33,36.53,29.35,2022_6_1_24_8R,24,8R
46,5,3303,渡辺豊,54,東京,54,A2,5.25,33.02,5.29,28.57,41.63,34.76,2022_6_1_24_8R,24,8R
47,6,4180,上野秀和,39,福岡,56,B1,4.00,14.49,4.21,24.24,35.18,38.89,2022_6_1_24_8R,24,8R
48,1,4445,宮地元輝,35,佐賀,56,A2,7.11,60.00,6.65,45.10,30.23,37.62,2022_6_1_24_9R,24,9R
49,2,4182,吉田和仁,38,滋賀,54,B1,5.08,30.23,4.24,11.76,40.54,30.33,2022_6_1_24_9R,24,9R
50,3,4121,富永修一,40,福岡,51,A2,5.62,36.52,5.59,37.04,39.42,38.25,2022_6_1_24_9R,24,9R
51,4,3892,草場康幸,46,佐賀,53,B1,5.67,37.63,4.75,21.67,40.64,33.64,2022_6_1_24_9R,24,9R
52,5,4985,井本昌也,25,山口,50,B1,5.65,37.76,5.76,29.41,36.20,45.16,2022_6_1_24_9R,24,9R
53,6,3558,山本浩次,49,岡山,54,A2,5.15,34.69,4.90,33.33,33.95,30.61,2022_6_1_24_9R,24,9R
54,1,4402,乙藤智史,37,福岡,53,A1,5.94,37.76,6.55,48.84,36.32,30.14,2022_6_1_24_10R,24,10R
55,2,4652,酒見峻介,36,佐賀,52,A2,5.39,31.96,5.28,31.25,26.50,30.66,2022_6_1_24_10R,24,10R
56,3,3901,松田憲幸,45,山口,52,B1,5.47,35.34,5.43,36.36,33.18,41.43,2022_6_1_24_10R,24,10R
57,4,4299,中島浩哉,39,長崎,58,A2,5.20,35.29,4.70,26.62,32.52,35.81,2022_6_1_24_10R,24,10R
58,5,3761,山本光雄,50,滋賀,55,B1,5.19,34.57,5.26,29.41,36.77,35.24,2022_6_1_24_10R,24,10R
59,6,4277,金田大輔,38,岡山,53,A2,5.86,45.98,3.57,0.00,38.91,38.68,2022_6_1_24_10R,24,10R
60,1,4430,永田秀二,36,東京,56,A1,6.89,54.39,6.14,45.45,36.02,35.55,2022_6_1_24_11R,24,11R
61,2,3930,岸本隆,46,岡山,56,A2,5.86,42.34,5.07,30.23,34.72,32.52,2022_6_1_24_11R,24,11R
62,3,3297,藤丸光一,55,福岡,50,A2,5.60,34.43,5.49,41.46,29.11,30.48,2022_6_1_24_11R,24,11R
63,4,5142,常住蓮,21,佐賀,52,B1,5.76,37.82,3.98,16.98,32.71,34.74,2022_6_1_24_11R,24,11R
64,5,4713,白神優,31,岡山,55,A2,6.26,47.27,6.85,53.85,30.05,37.19,2022_6_1_24_11R,24,11R
65,6,4092,岡部大輔,41,佐賀,53,A2,6.18,48.84,6.18,50.00,41.67,33.00,2022_6_1_24_11R,24,11R
66,1,4174,赤坂俊輔,39,長崎,52,A1,6.48,46.72,7.53,56.96,31.78,30.70,2022_6_1_24_12R,24,12R
67,2,4148,枝尾賢,40,福岡,50,A1,6.75,46.92,6.07,30.95,31.86,37.20,2022_6_1_24_12R,24,12R
68,3,4064,原田篤志,42,山口,52,A1,6.92,49.06,6.08,41.03,39.82,32.86,2022_6_1_24_12R,24,12R
69,4,4451,松崎祐太,34,福岡,52,A1,6.72,50.45,5.92,37.84,30.57,30.54,2022_6_1_24_12R,24,12R
70,5,4297,山田哲也,39,東京,52,A1,7.03,52.99,8.04,62.50,41.28,35.89,2022_6_1_24_12R,24,12R
71,6,4566,塩田北斗,34,福岡,54,A1,7.26,57.52,6.56,50.00,29.91,29.86,2022_6_1_24_12R,24,12R
72,1,4703,森永隆,34,山口,50,A2,6.02,39.34,5.89,40.54,50.00,28.00,2022_6_1_21_1R,21,1R
73,2,4515,藤田浩人,35,佐賀,55,B1,5.70,38.79,6.12,44.12,0.00,71.43,2022_6_1_21_1R,21,1R
74,3,5102,原田雄次,24,福岡,52,B1,4.25,24.22,2.82,10.39,11.11,12.50,2022_6_1_21_1R,21,1R
75,4,5240,高橋龍治,21,福岡,58,B2,1.71,0.00,0.00,0.00,22.22,36.84,2022_6_1_21_1R,21,1R
76,5,4562,阪本勇介,34,岡山,54,B1,5.15,30.43,5.49,31.11,0.00,60.00,2022_6_1_21_1R,21,1R
77,6,4899,占部一真,30,福岡,51,B1,2.95,6.98,4.36,20.00,50.00,34.62,2022_6_1_21_1R,21,1R
78,1,3265,今村暢孝,57,福岡,52,A1,6.63,54.72,6.30,46.05,0.00,0.00,2022_6_1_21_2R,21,2R
79,2,3935,岩津徹郎,44,岡山,56,B1,4.91,27.59,4.85,33.33,11.11,32.00,2022_6_1_21_2R,21,2R
80,3,5124,上瀧絢也,26,佐賀,54,B2,1.94,2.86,1.19,0.00,50.00,30.00,2022_6_1_21_2R,21,2R
81,4,4027,松江秀徳,44,佐賀,54,A2,5.71,35.94,5.77,35.90,11.11,12.00,2022_6_1_21_2R,21,2R
82,5,3797,岩井繁,48,広島,60,B1,4.22,17.69,3.84,17.54,11.11,33.33,2022_6_1_21_2R,21,2R
83,6,4329,小松卓司,38,福岡,51,B1,4.90,28.78,5.00,24.35,0.00,28.00,2022_6_1_21_2R,21,2R
84,1,4247,齊藤優,40,徳島,54,A2,4.94,24.77,4.68,29.03,11.11,28.57,2022_6_1_21_3R,21,3R
85,2,3953,志道吉和,45,福岡,52,B1,4.41,21.74,4.99,31.33,40.00,26.92,2022_6_1_21_3R,21,3R
86,3,4116,川田正人,41,徳島,52,A2,5.73,39.16,5.44,37.78,22.22,22.22,2022_6_1_21_3R,21,3R
87,4,3714,梶原正,47,福岡,55,B1,5.26,31.19,4.70,23.26,11.11,9.09,2022_6_1_21_3R,21,3R
88,5,4296,岡崎恭裕,35,福岡,50,A1,7.61,58.02,7.28,58.75,0.00,11.11,2022_6_1_21_3R,21,3R
89,6,5217,藤原碧生,22,岡山,55,B2,2.84,7.37,0.00,0.00,0.00,50.00,2022_6_1_21_3R,21,3R
90,1,3576,白水勝也,49,福岡,51,A1,7.28,60.80,6.57,41.18,20.00,32.00,2022_6_1_21_4R,21,4R
91,2,4674,池田剛規,34,福岡,52,B1,5.14,30.51,4.62,23.33,0.00,46.43,2022_6_1_21_4R,21,4R
92,3,4487,三原司,36,福岡,52,B1,4.50,21.74,4.42,19.72,0.00,59.26,2022_6_1_21_4R,21,4R
93,4,4500,山田康二,34,佐賀,55,B1,7.70,70.43,7.80,72.50,0.00,53.57,2022_6_1_21_4R,21,4R
94,5,5058,前原大道,25,岡山,51,B1,5.49,33.64,3.43,19.05,22.22,12.00,2022_6_1_21_4R,21,4R
95,6,4551,三川昂暁,33,福岡,54,B1,5.81,40.15,5.52,37.50,30.00,40.00,2022_6_1_21_4R,21,4R
96,1,3577,向所浩二,49,兵庫,57,A2,5.43,35.34,5.05,30.00,0.00,28.00,2022_6_1_21_5R,21,5R
97,2,3784,中島友和,45,佐賀,52,B1,5.94,41.75,5.43,37.25,0.00,19.23,2022_6_1_21_5R,21,5R
98,3,5041,荒牧凪沙,23,福岡,51,B1,3.64,17.14,3.21,10.16,44.44,42.86,2022_6_1_21_5R,21,5R
99,4,4638,小林遼太,31,福岡,53,B1,4.89,29.57,5.26,31.00,33.33,18.52,2022_6_1_21_5R,21,5R
100,5,4288,永田啓二,37,福岡,54,A1,7.19,58.62,6.51,49.02,44.44,38.46,2022_6_1_21_5R,21,5R
