,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4106,坂井康嗣,41,佐賀,51,B1,4.84,32.95,4.47,20.75,25.42,39.06,2021_10_14_24_1R,24,1R
1,2,4536,喜井つか,31,岡山,46,B2,5.31,36.00,3.88,12.50,41.67,32.26,2021_10_14_24_1R,24,1R
2,3,4521,小池公生,34,福岡,52,A2,5.85,34.33,5.31,31.37,34.55,21.54,2021_10_14_24_1R,24,1R
3,4,5133,堀越雄貴,22,東京,51,B1,2.57,3.30,0.00,0.00,30.30,35.59,2021_10_14_24_1R,24,1R
4,5,5198,奥村明日,19,福岡,46,B2,1.16,0.00,0.00,0.00,12.50,38.71,2021_10_14_24_1R,24,1R
5,6,3123,中西宏文,59,滋賀,51,B1,4.39,18.75,4.25,18.75,29.31,26.98,2021_10_14_24_1R,24,1R
6,1,4822,百武翔,28,佐賀,52,B1,4.70,24.27,4.70,26.09,27.78,40.68,2021_10_14_24_2R,24,2R
7,2,3930,岸本隆,45,岡山,56,A2,5.86,41.82,5.11,29.63,21.05,39.06,2021_10_14_24_2R,24,2R
8,3,3787,天野誠,50,岡山,53,B1,4.46,20.56,4.77,33.33,24.19,30.30,2021_10_14_24_2R,24,2R
9,4,4259,真庭明志,37,長崎,53,A2,5.99,40.00,5.76,39.69,40.00,25.40,2021_10_14_24_2R,24,2R
10,5,3600,玄馬徹,51,岡山,51,B1,4.12,20.95,4.39,29.27,35.48,30.51,2021_10_14_24_2R,24,2R
11,6,4693,松下誉士,37,福岡,52,B1,3.97,13.98,3.92,20.51,35.21,28.13,2021_10_14_24_2R,24,2R
12,1,4878,西岡育未,26,徳島,46,B1,4.04,15.07,4.00,22.22,42.25,18.64,2021_10_14_24_3R,24,3R
13,2,4069,山本修一,41,岡山,53,A2,6.06,42.86,5.48,35.42,45.45,38.33,2021_10_14_24_3R,24,3R
14,3,4445,宮地元輝,34,佐賀,56,A1,6.37,42.59,6.96,49.02,31.88,30.77,2021_10_14_24_3R,24,3R
15,4,3233,小畑実成,54,岡山,53,A2,4.92,28.69,5.32,28.99,36.21,31.67,2021_10_14_24_3R,24,3R
16,5,3508,久富政弘,50,佐賀,53,B1,4.86,31.43,4.83,24.53,32.20,23.33,2021_10_14_24_3R,24,3R
17,6,3427,大賀広幸,54,山口,52,A2,5.41,31.76,5.85,40.74,24.59,43.75,2021_10_14_24_3R,24,3R
18,1,3948,大町利克,45,大阪,55,B1,4.36,16.95,1.60,0.00,26.23,32.20,2021_10_14_24_4R,24,4R
19,2,3551,藤田美代,50,福岡,45,B1,4.93,29.27,4.57,23.33,18.33,23.33,2021_10_14_24_4R,24,4R
20,3,4710,福田宗平,31,大阪,52,B1,4.85,33.33,5.88,37.50,34.85,26.56,2021_10_14_24_4R,24,4R
21,4,4503,上野真之,33,佐賀,52,A1,7.94,58.97,7.24,54.43,35.29,39.68,2021_10_14_24_4R,24,4R
22,5,3478,嶋田貴支,50,香川,52,B1,5.31,32.84,5.30,26.09,25.81,17.65,2021_10_14_24_4R,24,4R
23,6,3843,上之晃弘,45,長崎,54,B1,4.86,27.63,5.51,38.36,34.43,32.20,2021_10_14_24_4R,24,4R
24,1,4260,中越博紀,37,香川,54,A2,5.64,37.69,5.59,28.38,20.37,16.67,2021_10_14_24_5R,24,5R
25,2,4823,中村桃佳,28,香川,46,A1,6.60,46.02,6.89,66.67,26.87,16.67,2021_10_14_24_5R,24,5R
26,3,4504,前田将太,33,福岡,53,A1,7.45,59.85,6.83,56.25,22.00,34.38,2021_10_14_24_5R,24,5R
27,4,4637,中田友也,31,埼玉,57,B1,4.68,22.37,4.33,16.67,21.57,30.16,2021_10_14_24_5R,24,5R
28,5,5133,堀越雄貴,22,東京,51,B1,2.57,3.30,0.00,0.00,30.30,35.59,2021_10_14_24_5R,24,5R
29,6,3054,北川幸典,58,広島,55,A2,5.93,40.35,5.51,32.43,40.63,37.50,2021_10_14_24_5R,24,5R
30,1,4425,大井清貴,36,山口,54,B1,4.59,24.21,6.08,33.33,31.25,35.94,2021_10_14_24_6R,24,6R
31,2,4693,松下誉士,37,福岡,52,B1,3.97,13.98,3.92,20.51,35.21,28.13,2021_10_14_24_6R,24,6R
32,3,4205,山口剛,39,広島,53,A1,7.27,52.76,6.80,33.33,19.30,30.65,2021_10_14_24_6R,24,6R
33,4,3158,島川光男,56,広島,54,A2,7.01,59.26,6.22,45.95,34.38,41.94,2021_10_14_24_6R,24,6R
34,5,3280,垣内清美,54,三重,52,B1,4.42,20.83,5.22,29.63,33.80,40.00,2021_10_14_24_6R,24,6R
35,6,3777,樋口亮,46,長崎,51,B1,5.33,35.44,5.60,39.57,55.74,42.19,2021_10_14_24_6R,24,6R
36,1,4521,小池公生,34,福岡,52,A2,5.85,34.33,5.31,31.37,34.55,21.54,2021_10_14_24_7R,24,7R
37,2,3508,久富政弘,50,佐賀,53,B1,4.86,31.43,4.83,24.53,32.20,23.33,2021_10_14_24_7R,24,7R
38,3,4095,福来剛,40,東京,52,A2,7.26,57.95,5.92,36.00,43.66,32.08,2021_10_14_24_7R,24,7R
