,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4286,平田さやか,29,46,6.77,1,0.21,23,1R,晴,南西,2,2,2022_5_2,2022_5_2_23_1R
1,2,4,4501,樋口由加里,71,71,6.79,4,0.19,23,1R,晴,南西,2,2,2022_5_2,2022_5_2_23_1R
2,3,3,4819,蜂須瑞生,50,95,6.79,3,0.20,23,1R,晴,南西,2,2,2022_5_2,2022_5_2_23_1R
3,4,2,4349,犬童千秋,37,88,6.82,2,0.23,23,1R,晴,南西,2,2,2022_5_2,2022_5_2_23_1R
4,5,5,4878,西岡育未,64,73,6.74,5,0.29,23,1R,晴,南西,2,2,2022_5_2,2022_5_2_23_1R
5,6,6,3704,本部めぐみ,22,35,6.77,6,0.38,23,1R,晴,南西,2,2,2022_5_2,2022_5_2_23_1R
6,1,2,3932,池田浩美,21,76,6.78,2,0.14,23,2R,晴,西,3,3,2022_5_2,2022_5_2_23_2R
7,2,5,4240,今井裕梨,56,41,6.77,5,0.18,23,2R,晴,西,3,3,2022_5_2,2022_5_2_23_2R
8,3,4,4525,真子奈津実,24,34,6.68,4,0.14,23,2R,晴,西,3,3,2022_5_2,2022_5_2_23_2R
9,4,1,4304,藤崎小百合,75,47,6.76,1,0.28,23,2R,晴,西,3,3,2022_5_2,2022_5_2_23_2R
10,5,3,3943,三松直美,13,77,6.87,3,0.16,23,2R,晴,西,3,3,2022_5_2,2022_5_2_23_2R
11,6,6,3551,藤田美代,72,74,6.71,6,0.22,23,2R,晴,西,3,3,2022_5_2,2022_5_2_23_2R
12,1,1,4478,櫻本あゆみ,27,90,6.76,1,0.19,23,3R,晴,西,4,4,2022_5_2,2022_5_2_23_3R
13,2,2,4947,間庭菜摘,74,37,6.73,2,0.22,23,3R,晴,西,4,4,2022_5_2,2022_5_2_23_3R
14,3,3,4678,水野望美,54,43,6.80,3,0.19,23,3R,晴,西,4,4,2022_5_2,2022_5_2_23_3R
15,4,4,4373,若狭奈美子,33,89,6.77,4,0.23,23,3R,晴,西,4,4,2022_5_2,2022_5_2_23_3R
16,5,6,3182,久保田美紀,26,44,6.75,6,0.28,23,3R,晴,西,4,4,2022_5_2,2022_5_2_23_3R
17,6,5,5118,野田なづき,25,33,6.79,5,0.29,23,3R,晴,西,4,4,2022_5_2,2022_5_2_23_3R
18,1,2,3579,中里優子,55,81,6.77,2,0.19,23,4R,晴,北西,4,4,2022_5_2,2022_5_2_23_4R
19,2,1,3618,海野ゆかり,53,83,6.71,1,0.21,23,4R,晴,北西,4,4,2022_5_2,2022_5_2_23_4R
20,3,5,4372,原田佑実,28,86,6.69,5,0.22,23,4R,晴,北西,4,4,2022_5_2,2022_5_2_23_4R
21,4,3,3993,永井聖美,46,32,6.75,3,0.19,23,4R,晴,北西,4,4,2022_5_2,2022_5_2_23_4R
22,5,6,4088,野田祥子,47,31,6.69,6,0.29,23,4R,晴,北西,4,4,2022_5_2,2022_5_2_23_4R
23,6,4,3801,五反田忍,45,40,6.79,4,0.28,23,4R,晴,北西,4,4,2022_5_2,2022_5_2_23_4R
24,1,1,5079,大石真央,67,93,6.75,1,0.24,23,5R,晴,西,4,4,2022_5_2,2022_5_2_23_5R
25,2,3,4499,滝川真由子,48,70,6.77,3,0.27,23,5R,晴,西,4,4,2022_5_2,2022_5_2_23_5R
26,3,2,4819,蜂須瑞生,50,95,6.77,2,0.33,23,5R,晴,西,4,4,2022_5_2,2022_5_2_23_5R
27,4,5,4804,高田ひかる,34,85,6.69,5,0.32,23,5R,晴,西,4,4,2022_5_2,2022_5_2_23_5R
28,5,4,5057,上田紗奈,18,91,6.78,4,0.35,23,5R,晴,西,4,4,2022_5_2,2022_5_2_23_5R
29,6,6,5230,石原凪紗,42,94,6.76,6,0.34,23,5R,晴,西,4,4,2022_5_2,2022_5_2_23_5R
