,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4371,西山貴浩,27,61,6.77,1,0.14,21,1R,晴,南,1,1,2020_2_1,1-6-3,310,1-3-6,180,1-6,220,1-6,190,2020_2_1_21_1R
1,2,6,3257,田頭実,30,24,6.74,2,0.14,21,1R,晴,南,1,1,2020_2_1,1-6-3,310,1-3-6,180,1-6,220,1-6,190,2020_2_1_21_1R
2,3,3,4329,小松卓司,28,70,6.78,4,0.06,21,1R,晴,南,1,1,2020_2_1,1-6-3,310,1-3-6,180,1-6,220,1-6,190,2020_2_1_21_1R
3,4,2,4952,吉武真也,32,38,6.75,3,0.13,21,1R,晴,南,1,1,2020_2_1,1-6-3,310,1-3-6,180,1-6,220,1-6,190,2020_2_1_21_1R
4,5,4,5081,篠原飛翔,11,34,6.79,5,0.09,21,1R,晴,南,1,1,2020_2_1,1-6-3,310,1-3-6,180,1-6,220,1-6,190,2020_2_1_21_1R
5,1,1,4614,石倉洋行,12,22,6.70,1,0.11,21,2R,晴,南西,1,1,2020_2_1,1-4-6,840,1-4-6,450,1-4,200,1-4,130,2020_2_1_21_2R
6,2,4,4566,塩田北斗,43,62,6.75,4,0.17,21,2R,晴,南西,1,1,2020_2_1,1-4-6,840,1-4-6,450,1-4,200,1-4,130,2020_2_1_21_2R
7,3,6,3352,小川晃司,34,14,6.86,6,0.15,21,2R,晴,南西,1,1,2020_2_1,1-4-6,840,1-4-6,450,1-4,200,1-4,130,2020_2_1_21_2R
8,4,3,4555,富永大一 ,4,41,6.71,3,0.16,21,2R,晴,南西,1,1,2020_2_1,1-4-6,840,1-4-6,450,1-4,200,1-4,130,2020_2_1_21_2R
9,5,5,3566,川添英正 ,2,20,6.79,5,0.18,21,2R,晴,南西,1,1,2020_2_1,1-4-6,840,1-4-6,450,1-4,200,1-4,130,2020_2_1_21_2R
10,6,2,5041,荒牧凪沙,59,51,6.72,2,0.12,21,2R,晴,南西,1,1,2020_2_1,1-4-6,840,1-4-6,450,1-4,200,1-4,130,2020_2_1_21_2R
11,1,1,4288,永田啓二,60,47,6.79,1,0.17,21,3R,晴,南,1,1,2020_2_1,1-5-2,4420,1-2-5,1870,1-5,910,1-5,620,2020_2_1_21_3R
12,2,5,4060,島田一生,18,35,6.74,4,0.21,21,3R,晴,南,1,1,2020_2_1,1-5-2,4420,1-2-5,1870,1-5,910,1-5,620,2020_2_1_21_3R
13,3,2,4638,小林遼太,42,66,6.77,2,0.22,21,3R,晴,南,1,1,2020_2_1,1-5-2,4420,1-2-5,1870,1-5,910,1-5,620,2020_2_1_21_3R
