,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4747,山戸信二,23,53,6.83,1,0.05,24,1R,晴,北西,3,2,2019_5_22,1-2-5,690,1-2-5,210,1-2,230,1-2,160,2019_5_22_24_1R
1,2,2,4883,岡部大輝,69,61,6.82,2,0.04,24,1R,晴,北西,3,2,2019_5_22,1-2-5,690,1-2-5,210,1-2,230,1-2,160,2019_5_22_24_1R
2,3,5,3734,宮田政勝,13,49,6.86,5,0.12,24,1R,晴,北西,3,2,2019_5_22,1-2-5,690,1-2-5,210,1-2,230,1-2,160,2019_5_22_24_1R
3,4,4,5011,高木圭大,67,64,6.74,4,0.11,24,1R,晴,北西,3,2,2019_5_22,1-2-5,690,1-2-5,210,1-2,230,1-2,160,2019_5_22_24_1R
4,5,6,4985,井本昌也,35,75,6.87,6,0.11,24,1R,晴,北西,3,2,2019_5_22,1-2-5,690,1-2-5,210,1-2,230,1-2,160,2019_5_22_24_1R
5,6,3,4984,森下愛梨,61,59,6.83,3,0.22,24,1R,晴,北西,3,2,2019_5_22,1-2-5,690,1-2-5,210,1-2,230,1-2,160,2019_5_22_24_1R
6,1,1,3566,川添英正,68,71,6.85,1,0.07,24,2R,晴,北西,2,1,2019_5_22,1-5-4,3260,1-4-5,620,1-5,1460,1-5,1110,2019_5_22_24_2R
7,2,5,4198,沼田克彦,46,45,6.82,3,0.08,24,2R,晴,北西,2,1,2019_5_22,1-5-4,3260,1-4-5,620,1-5,1460,1-5,1110,2019_5_22_24_2R
8,3,4,3432,宮迫暢彦,71,15,6.77,2,0.08,24,2R,晴,北西,2,1,2019_5_22,1-5-4,3260,1-4-5,620,1-5,1460,1-5,1110,2019_5_22_24_2R
9,4,2,4811,向井田佑紀,11,16,6.83,5,0.05,24,2R,晴,北西,2,1,2019_5_22,1-5-4,3260,1-4-5,620,1-5,1460,1-5,1110,2019_5_22_24_2R
10,5,3,3370,坪内実,60,48,6.92,6,0.07,24,2R,晴,北西,2,1,2019_5_22,1-5-4,3260,1-4-5,620,1-5,1460,1-5,1110,2019_5_22_24_2R
11,6,6,4523,中村辰也,72,63,6.84,4,0.05,24,2R,晴,北西,2,1,2019_5_22,1-5-4,3260,1-4-5,620,1-5,1460,1-5,1110,2019_5_22_24_2R
12,1,6,4096,石橋道友,51,74,6.95,5,0.16,24,3R,晴,北西,2,1,2019_5_22,6-4-3,15520,3-4-6,1070,6-4,7410,4-6,1690,2019_5_22_24_3R
13,2,4,4684,楠原翔太,64,35,6.87,6,0.14,24,3R,晴,北西,2,1,2019_5_22,6-4-3,15520,3-4-6,1070,6-4,7410,4-6,1690,2019_5_22_24_3R
14,3,3,4361,柳生泰二,59,17,6.83,3,0.21,24,3R,晴,北西,2,1,2019_5_22,6-4-3,15520,3-4-6,1070,6-4,7410,4-6,1690,2019_5_22_24_3R
15,4,5,4442,松竹大輔,20,66,6.83,4,0.25,24,3R,晴,北西,2,1,2019_5_22,6-4-3,15520,3-4-6,1070,6-4,7410,4-6,1690,2019_5_22_24_3R
16,5,2,4893,渡邉真奈美,17,23,6.85,2,0.15,24,3R,晴,北西,2,1,2019_5_22,6-4-3,15520,3-4-6,1070,6-4,7410,4-6,1690,2019_5_22_24_3R
17,6,1,3587,武田信一,44,73,6.93,1,0.11,24,3R,晴,北西,2,1,2019_5_22,6-4-3,15520,3-4-6,1070,6-4,7410,4-6,1690,2019_5_22_24_3R
18,1,4,3919,村上純,40,32,6.88,2,0.17,24,4R,晴,北西,2,1,2019_5_22,4-3-5,10820,3-4-5,3560,4-3,2810,3-4,2960,2019_5_22_24_4R
19,2,3,3949,今出晋二,62,60,6.88,5,0.16,24,4R,晴,北西,2,1,2019_5_22,4-3-5,10820,3-4-5,3560,4-3,2810,3-4,2960,2019_5_22_24_4R
20,3,5,3231,吉田隆義,75,22,6.86,4,0.19,24,4R,晴,北西,2,1,2019_5_22,4-3-5,10820,3-4-5,3560,4-3,2810,3-4,2960,2019_5_22_24_4R
21,4,2,4573,佐藤翼,30,52,6.84,3,0.16,24,4R,晴,北西,2,1,2019_5_22,4-3-5,10820,3-4-5,3560,4-3,2810,3-4,2960,2019_5_22_24_4R
22,5,1,3994,茶谷桜,31,51,6.75,1,0.31,24,4R,晴,北西,2,1,2019_5_22,4-3-5,10820,3-4-5,3560,4-3,2810,3-4,2960,2019_5_22_24_4R
23,1,3,4140,梶野学志,24,72,6.95,3,0.08,24,5R,晴,北西,2,1,2019_5_22,3-2-4,12840,2-3-4,4580,3-2,5350,2-3,2640,2019_5_22_24_5R
24,2,2,4549,小林文彦,18,27,6.93,2,0.12,24,5R,晴,北西,2,1,2019_5_22,3-2-4,12840,2-3-4,4580,3-2,5350,2-3,2640,2019_5_22_24_5R
25,3,4,4883,岡部大輝,69,61,6.90,4,0.06,24,5R,晴,北西,2,1,2019_5_22,3-2-4,12840,2-3-4,4580,3-2,5350,2-3,2640,2019_5_22_24_5R
26,4,5,4363,大野芳顕,52,58,6.80,5,0.09,24,5R,晴,北西,2,1,2019_5_22,3-2-4,12840,2-3-4,4580,3-2,5350,2-3,2640,2019_5_22_24_5R
27,5,1,3934,鋤柄貴俊,21,34,6.88,1,0.11,24,5R,晴,北西,2,1,2019_5_22,3-2-4,12840,2-3-4,4580,3-2,5350,2-3,2640,2019_5_22_24_5R
28,6,6,4941,孫崎百世,29,43,6.85,6,0.12,24,5R,晴,北西,2,1,2019_5_22,3-2-4,12840,2-3-4,4580,3-2,5350,2-3,2640,2019_5_22_24_5R
29,1,3,4501,樋口由加里,65,44,6.77,5,0.18,24,6R,晴,北西,2,1,2019_5_22,3-1-6,3120,1-3-6,340,3-1,1300,1-3,310,2019_5_22_24_6R
30,2,1,3981,今坂晃広,45,31,6.78,1,0.18,24,6R,晴,北西,2,1,2019_5_22,3-1-6,3120,1-3-6,340,3-1,1300,1-3,310,2019_5_22_24_6R
31,3,6,3641,一瀬明,74,24,6.89,4,0.31,24,6R,晴,北西,2,1,2019_5_22,3-1-6,3120,1-3-6,340,3-1,1300,1-3,310,2019_5_22_24_6R
32,4,2,4985,井本昌也,35,75,6.83,2,0.32,24,6R,晴,北西,2,1,2019_5_22,3-1-6,3120,1-3-6,340,3-1,1300,1-3,310,2019_5_22_24_6R
33,5,5,4805,今林由喜,19,40,6.85,6,0.25,24,6R,晴,北西,2,1,2019_5_22,3-1-6,3120,1-3-6,340,3-1,1300,1-3,310,2019_5_22_24_6R
