,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,4,5003,来田衣織,75,17,6.94,4,0.21,24,1R,曇り,東,2,1,2021_3_20,2021_3_20_24_1R
1,2,2,3207,田村美和,26,51,6.92,2,0.38,24,1R,曇り,東,2,1,2021_3_20,2021_3_20_24_1R
2,3,6,5129,山口真喜子,48,13,6.98,6,0.25,24,1R,曇り,東,2,1,2021_3_20,2021_3_20_24_1R
3,4,5,3486,渋田治代,27,43,7.03,5,0.35,24,1R,曇り,東,2,1,2021_3_20,2021_3_20_24_1R
4,5,3,3551,藤田美代,35,73,6.88,3,0.34,24,1R,曇り,東,2,1,2021_3_20,2021_3_20_24_1R
5,6,1,4408,仁科さやか,36,29,6.94,1,0.44,24,1R,曇り,東,2,1,2021_3_20,2021_3_20_24_1R
6,1,1,4224,大橋栄里佳,68,39,6.96,1,0.04,24,2R,曇り,南東,1,1,2021_3_20,2021_3_20_24_2R
7,2,2,4923,末武里奈子,52,27,7.00,2,0.11,24,2R,曇り,南東,1,1,2021_3_20,2021_3_20_24_2R
8,3,3,3604,武藤綾子,67,68,7.00,3,0.11,24,2R,曇り,南東,1,1,2021_3_20,2021_3_20_24_2R
9,4,4,3334,角ひとみ,61,67,6.95,4,0.31,24,2R,曇り,南東,1,1,2021_3_20,2021_3_20_24_2R
10,5,6,5168,池田なな,37,37,6.90,6,0.28,24,2R,曇り,南東,1,1,2021_3_20,2021_3_20_24_2R
11,6,5,4088,野田祥子,70,21,6.93,5,0.31,24,2R,曇り,南東,1,1,2021_3_20,2021_3_20_24_2R
12,1,4,4433,川野芽唯,62,60,6.96,4,0.07,24,3R,曇り,南東,1,1,2021_3_20,2021_3_20_24_3R
13,2,1,3289,高橋淳美,21,45,7.04,1,0.12,24,3R,曇り,南東,1,1,2021_3_20,2021_3_20_24_3R
14,3,2,4843,深尾巴恵,14,66,6.90,2,0.12,24,3R,曇り,南東,1,1,2021_3_20,2021_3_20_24_3R
15,4,6,4720,西澤日花里,11,36,6.93,6,0.14,24,3R,曇り,南東,1,1,2021_3_20,2021_3_20_24_3R
16,5,3,4773,中川りな,29,40,6.93,3,0.07,24,3R,曇り,南東,1,1,2021_3_20,2021_3_20_24_3R
17,6,5,4929,梅内夕貴奈,72,28,6.96,5,0.18,24,3R,曇り,南東,1,1,2021_3_20,2021_3_20_24_3R
18,1,1,4764,小池礼乃,64,71,7.00,1,0.19,24,4R,曇り,南東,1,1,2021_3_20,2021_3_20_24_4R
19,2,4,3518,倉田郁美,25,58,6.95,4,0.18,24,4R,曇り,南東,1,1,2021_3_20,2021_3_20_24_4R
20,3,5,3871,池田紫乃,23,41,7.00,5,0.21,24,4R,曇り,南東,1,1,2021_3_20,2021_3_20_24_4R
21,4,2,3674,岸恵子,13,75,7.03,2,0.17,24,4R,曇り,南東,1,1,2021_3_20,2021_3_20_24_4R
22,5,6,4758,富樫麗加,30,25,7.01,6,0.21,24,4R,曇り,南東,1,1,2021_3_20,2021_3_20_24_4R
23,6,3,4546,浜田亜理沙,50,48,6.96,3,0.22,24,4R,曇り,南東,1,1,2021_3_20,2021_3_20_24_4R
24,1,1,3470,新田芳美,73,63,6.95,1,0.10,24,5R,雨,南東,1,1,2021_3_20,2021_3_20_24_5R
