,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4610,佐藤大佑,15,62,6.66,1,0.23,23,1R,曇り,南西,3,3,2020_4_17,1-4-5,1170,1-4-5,520,1-4,240,1-4,630,2020_4_17_23_1R
1,2,4,5049,松井友汰,66,38,6.72,3,0.29,23,1R,曇り,南西,3,3,2020_4_17,1-4-5,1170,1-4-5,520,1-4,240,1-4,630,2020_4_17_23_1R
2,3,5,5065,伊久間陽優,42,49,6.72,4,0.36,23,1R,曇り,南西,3,3,2020_4_17,1-4-5,1170,1-4-5,520,1-4,240,1-4,630,2020_4_17_23_1R
3,4,3,4872,山下流心,24,53,6.76,2,0.27,23,1R,曇り,南西,3,3,2020_4_17,1-4-5,1170,1-4-5,520,1-4,240,1-4,630,2020_4_17_23_1R
4,5,6,5092,篠原晟弥,29,74,6.71,5,0.37,23,1R,曇り,南西,3,3,2020_4_17,1-4-5,1170,1-4-5,520,1-4,240,1-4,630,2020_4_17_23_1R
5,1,2,4832,権藤俊光,55,31,6.78,2,0.22,23,2R,曇り,南西,4,4,2020_4_17,2-3-4,2130,2-3-4,670,2-3,830,2-3,540,2020_4_17_23_2R
6,2,3,4879,山崎鉄平,51,57,6.77,3,0.18,23,2R,曇り,南西,4,4,2020_4_17,2-3-4,2130,2-3-4,670,2-3,830,2-3,540,2020_4_17_23_2R
7,3,4,5047,國分将太郎,39,60,6.65,4,0.21,23,2R,曇り,南西,4,4,2020_4_17,2-3-4,2130,2-3-4,670,2-3,830,2-3,540,2020_4_17_23_2R
8,4,1,4919,吉田翔悟,49,68,6.71,1,0.41,23,2R,曇り,南西,4,4,2020_4_17,2-3-4,2130,2-3-4,670,2-3,830,2-3,540,2020_4_17_23_2R
9,5,5,5012,加倉侑征,32,89,6.70,5,0.26,23,2R,曇り,南西,4,4,2020_4_17,2-3-4,2130,2-3-4,670,2-3,830,2-3,540,2020_4_17_23_2R
10,6,6,5004,河野主樹,52,34,6.71,6,0.46,23,2R,曇り,南西,4,4,2020_4_17,2-3-4,2130,2-3-4,670,2-3,830,2-3,540,2020_4_17_23_2R
11,1,5,4824,松井洪弥,22,71,6.68,5,0.15,23,3R,曇り,南西,4,4,2020_4_17,5-6-3,3270,3-5-6,360,5-6,1660,5-6,1320,2020_4_17_23_3R
12,2,6,5084,末永和也,23,58,6.67,6,0.19,23,3R,曇り,南西,4,4,2020_4_17,5-6-3,3270,3-5-6,360,5-6,1660,5-6,1320,2020_4_17_23_3R
13,3,3,4713,白神優,36,66,6.72,3,0.38,23,3R,曇り,南西,4,4,2020_4_17,5-6-3,3270,3-5-6,360,5-6,1660,5-6,1320,2020_4_17_23_3R
14,4,1,4969,町田洸希,35,43,6.73,1,0.59,23,3R,曇り,南西,4,4,2020_4_17,5-6-3,3270,3-5-6,360,5-6,1660,5-6,1320,2020_4_17_23_3R
15,5,4,5093,浦野海,70,47,6.72,4,0.35,23,3R,曇り,南西,4,4,2020_4_17,5-6-3,3270,3-5-6,360,5-6,1660,5-6,1320,2020_4_17_23_3R
16,6,2,4971,秦直也,25,44,6.64,2,0.56,23,3R,曇り,南西,4,4,2020_4_17,5-6-3,3270,3-5-6,360,5-6,1660,5-6,1320,2020_4_17_23_3R
17,1,4,5038,金田智博,27,82,6.70,5,0.16,23,4R,曇り,南西,4,4,2020_4_17,4-5-2,11140,2-4-5,1410,4-5,3850,4-5,2800,2020_4_17_23_4R
18,2,5,5073,上原健次郎,46,55,6.70,6,0.21,23,4R,曇り,南西,4,4,2020_4_17,4-5-2,11140,2-4-5,1410,4-5,3850,4-5,2800,2020_4_17_23_4R
19,3,2,4818,伏見俊介,21,73,6.78,2,0.28,23,4R,曇り,南西,4,4,2020_4_17,4-5-2,11140,2-4-5,1410,4-5,3850,4-5,2800,2020_4_17_23_4R
20,4,1,5022,伊藤尚汰,58,59,6.67,1,0.28,23,4R,曇り,南西,4,4,2020_4_17,4-5-2,11140,2-4-5,1410,4-5,3850,4-5,2800,2020_4_17_23_4R
21,5,6,4977,馬野耀,33,69,6.80,3,0.23,23,4R,曇り,南西,4,4,2020_4_17,4-5-2,11140,2-4-5,1410,4-5,3850,4-5,2800,2020_4_17_23_4R
22,6,3,5001,坂本雅佳,67,86,6.71,4,0.24,23,4R,曇り,南西,4,4,2020_4_17,4-5-2,11140,2-4-5,1410,4-5,3850,4-5,2800,2020_4_17_23_4R
23,1,1,4956,齊藤大将,56,51,6.63,1,0.17,23,5R,曇り,南,4,4,2020_4_17,1-3-6,5470,1-3-6,1860,1-3,1130,1-3,1330,2020_4_17_23_5R
24,2,3,4954,内山峻輔,69,75,6.66,3,0.29,23,5R,曇り,南,4,4,2020_4_17,1-3-6,5470,1-3-6,1860,1-3,1130,1-3,1330,2020_4_17_23_5R
25,3,6,4904,松本一毅,53,37,6.73,6,0.22,23,5R,曇り,南,4,4,2020_4_17,1-3-6,5470,1-3-6,1860,1-3,1130,1-3,1330,2020_4_17_23_5R
26,4,2,5008,羽野諒,38,36,6.66,2,0.19,23,5R,曇り,南,4,4,2020_4_17,1-3-6,5470,1-3-6,1860,1-3,1130,1-3,1330,2020_4_17_23_5R
