,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4088,野田祥子,70,21,6.90,1,0.09,24,1R,曇り,北西,2,1,2021_3_21,2021_3_21_24_1R
1,2,6,3674,岸恵子,13,72,6.98,4,0.11,24,1R,曇り,北西,2,1,2021_3_21,2021_3_21_24_1R
2,3,4,4720,西澤日花里,11,36,6.88,3,0.14,24,1R,曇り,北西,2,1,2021_3_21,2021_3_21_24_1R
3,4,3,5129,山口真喜子,48,13,6.97,5,0.10,24,1R,曇り,北西,2,1,2021_3_21,2021_3_21_24_1R
4,5,2,4929,梅内夕貴奈,72,28,6.88,2,0.12,24,1R,曇り,北西,2,1,2021_3_21,2021_3_21_24_1R
5,1,3,4590,渡邉優美,22,62,6.91,3,0.18,24,2R,曇り,北西,2,1,2021_3_21,2021_3_21_24_2R
6,2,1,3207,田村美和,26,51,6.82,1,0.23,24,2R,曇り,北西,2,1,2021_3_21,2021_3_21_24_2R
7,3,2,4443,津田裕絵,58,61,6.88,2,0.21,24,2R,曇り,北西,2,1,2021_3_21,2021_3_21_24_2R
8,4,4,3604,武藤綾子,67,68,6.95,4,0.22,24,2R,曇り,北西,2,1,2021_3_21,2021_3_21_24_2R
9,5,6,4408,仁科さやか,36,29,6.90,6,0.24,24,2R,曇り,北西,2,1,2021_3_21,2021_3_21_24_2R
10,6,5,4923,末武里奈子,52,27,6.94,5,0.28,24,2R,曇り,北西,2,1,2021_3_21,2021_3_21_24_2R
11,1,1,4927,関野文,57,26,6.88,1,0.10,24,3R,晴,北西,3,2,2021_3_21,2021_3_21_24_3R
12,2,3,3334,角ひとみ,61,67,6.93,3,0.20,24,3R,晴,北西,3,2,2021_3_21,2021_3_21_24_3R
13,3,4,3871,池田紫乃,23,41,6.94,4,0.21,24,3R,晴,北西,3,2,2021_3_21,2021_3_21_24_3R
14,4,2,3486,渋田治代,27,43,7.01,2,0.22,24,3R,晴,北西,3,2,2021_3_21,2021_3_21_24_3R
15,5,5,3470,新田芳美,73,63,6.91,5,0.18,24,3R,晴,北西,3,2,2021_3_21,2021_3_21_24_3R
16,6,6,4433,川野芽唯,62,60,6.87,6,0.20,24,3R,晴,北西,3,2,2021_3_21,2021_3_21_24_3R
17,1,1,4758,富樫麗加,30,25,6.96,1,0.13,24,4R,晴,北西,4,3,2021_3_21,2021_3_21_24_4R
18,2,2,5003,来田衣織,75,17,6.97,2,0.17,24,4R,晴,北西,4,3,2021_3_21,2021_3_21_24_4R
19,3,4,4773,中川りな,29,40,6.90,4,0.25,24,4R,晴,北西,4,3,2021_3_21,2021_3_21_24_4R
20,4,3,3611,岩崎芳美,60,59,6.97,3,0.20,24,4R,晴,北西,4,3,2021_3_21,2021_3_21_24_4R
