,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,2,4778,堤啓輔,39,29,6.91,2,0.14,24,1R,晴,北西,2,1,2021_6_1,2021_6_1_24_1R
1,2,1,3755,吉村和也,37,74,6.94,1,0.13,24,1R,晴,北西,2,1,2021_6_1,2021_6_1_24_1R
2,3,6,4139,丹下健,60,11,6.91,5,0.14,24,1R,晴,北西,2,1,2021_6_1,2021_6_1_24_1R
3,4,5,4958,溝口海義也,14,30,6.97,4,0.09,24,1R,晴,北西,2,1,2021_6_1,2021_6_1_24_1R
4,5,3,4268,和合俊介,55,21,6.99,3,0.11,24,1R,晴,北西,2,1,2021_6_1,2021_6_1_24_1R
5,6,4,5160,藤森陸斗,21,39,6.97,6,0.09,24,1R,晴,北西,2,1,2021_6_1,2021_6_1_24_1R
6,1,1,4966,田川大貴,18,72,6.89,1,0.22,24,2R,晴,北,3,2,2021_6_1,2021_6_1_24_2R
7,2,2,4637,中田友也,20,62,6.99,2,0.19,24,2R,晴,北,3,2,2021_6_1,2021_6_1_24_2R
8,3,4,3708,岡部貴司,69,54,6.88,4,0.13,24,2R,晴,北,3,2,2021_6_1,2021_6_1_24_2R
9,4,3,4066,東本勝利,48,63,6.90,3,0.17,24,2R,晴,北,3,2,2021_6_1,2021_6_1_24_2R
10,5,5,4276,鈴木勝博,43,20,6.89,5,0.11,24,2R,晴,北,3,2,2021_6_1,2021_6_1_24_2R
11,6,6,3866,木山誠一,49,32,6.94,6,0.12,24,2R,晴,北,3,2,2021_6_1,2021_6_1_24_2R
12,1,1,4423,坂口貴彦,12,35,6.87,1,0.04,24,3R,晴,北西,3,2,2021_6_1,2021_6_1_24_3R
13,2,2,4269,杉山裕也,75,23,6.81,2,0.03,24,3R,晴,北西,3,2,2021_6_1,2021_6_1_24_3R
14,3,4,4164,岩永節也,23,19,6.86,4,0.23,24,3R,晴,北西,3,2,2021_6_1,2021_6_1_24_3R
15,4,6,4470,平田健之佑,11,24,6.83,6,0.18,24,3R,晴,北西,3,2,2021_6_1,2021_6_1_24_3R
16,5,5,4842,山下昂大,50,28,6.86,5,0.16,24,3R,晴,北西,3,2,2021_6_1,2021_6_1_24_3R
17,6,3,3838,伊藤啓三,68,67,6.94,3,0.13,24,3R,晴,北西,3,2,2021_6_1,2021_6_1_24_3R
18,1,6,3941,池田浩二,34,75,6.88,2,0.15,24,4R,晴,北,4,3,2021_6_1,2021_6_1_24_4R
19,2,5,4635,峰重力也,67,73,6.94,6,0.06,24,4R,晴,北,4,3,2021_6_1,2021_6_1_24_4R
20,3,3,4069,山本修一,57,22,6.91,4,0.12,24,4R,晴,北,4,3,2021_6_1,2021_6_1_24_4R
21,4,4,5084,末永和也,59,66,6.82,5,0.10,24,4R,晴,北,4,3,2021_6_1,2021_6_1_24_4R
22,5,1,3815,森岡満郎,70,58,6.88,1,0.31,24,4R,晴,北,4,3,2021_6_1,2021_6_1_24_4R
23,6,2,4081,樋口範政,36,34,6.82,3,0.19,24,4R,晴,北,4,3,2021_6_1,2021_6_1_24_4R
24,1,1,4260,中越博紀,29,18,6.91,1,0.09,24,5R,晴,北,3,2,2021_6_1,2021_6_1_24_5R
25,2,6,4259,真庭明志,46,55,6.87,4,0.15,24,5R,晴,北,3,2,2021_6_1,2021_6_1_24_5R
26,3,2,4301,関裕也,30,12,6.87,2,0.14,24,5R,晴,北,3,2,2021_6_1,2021_6_1_24_5R
27,4,3,4562,阪本勇介,65,14,6.89,3,0.18,24,5R,晴,北,3,2,2021_6_1,2021_6_1_24_5R
28,5,5,4139,丹下健,60,11,6.85,6,0.24,24,5R,晴,北,3,2,2021_6_1,2021_6_1_24_5R
29,6,4,5119,真田翔磨,58,17,6.85,5,0.48,24,5R,晴,北,3,2,2021_6_1,2021_6_1_24_5R
30,1,1,4483,北野輝季,72,26,6.91,1,0.11,24,6R,晴,北西,1,1,2021_6_1,2021_6_1_24_6R
31,2,4,4958,溝口海義也,14,30,6.90,5,0.25,24,6R,晴,北西,1,1,2021_6_1,2021_6_1_24_6R
32,3,3,4351,里岡右貴,44,53,6.88,4,0.16,24,6R,晴,北西,1,1,2021_6_1,2021_6_1_24_6R
33,4,6,4129,宇野博之,26,31,6.80,6,0.23,24,6R,晴,北西,1,1,2021_6_1,2021_6_1_24_6R
34,5,2,3773,津留浩一郎,73,38,6.88,2,0.17,24,6R,晴,北西,1,1,2021_6_1,2021_6_1_24_6R
35,1,3,4174,赤坂俊輔,61,46,6.89,3,0.08,24,7R,晴,北西,2,1,2021_6_1,2021_6_1_24_7R
36,2,1,4410,井上大輔,71,64,6.93,1,0.18,24,7R,晴,北西,2,1,2021_6_1,2021_6_1_24_7R
37,3,5,4358,松本庸平,45,48,6.89,5,0.15,24,7R,晴,北西,2,1,2021_6_1,2021_6_1_24_7R
38,4,4,4637,中田友也,20,62,6.96,4,0.14,24,7R,晴,北西,2,1,2021_6_1,2021_6_1_24_7R
39,5,2,5033,藤原孝斗,53,60,6.96,2,0.15,24,7R,晴,北西,2,1,2021_6_1,2021_6_1_24_7R
40,6,6,5160,藤森陸斗,21,39,6.93,6,0.09,24,7R,晴,北西,2,1,2021_6_1,2021_6_1_24_7R
