,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,2912,尾崎鉄也,30,39,6.90,1,0.08,24,1R,晴,北西,3,2,2022_4_27,1-4-3,3930,1-3-4,820,1-4,1710,1-4,960,2022_4_27_24_1R
1,2,4,3523,寳田亮治,57,36,6.85,4,0.31,24,1R,晴,北西,3,2,2022_4_27,1-4-3,3930,1-3-4,820,1-4,1710,1-4,960,2022_4_27_24_1R
2,3,3,4004,山本浩輔,27,45,6.89,3,0.16,24,1R,晴,北西,3,2,2022_4_27,1-4-3,3930,1-3-4,820,1-4,1710,1-4,960,2022_4_27_24_1R
3,4,6,4669,井上茂,70,41,6.94,6,0.26,24,1R,晴,北西,3,2,2022_4_27,1-4-3,3930,1-3-4,820,1-4,1710,1-4,960,2022_4_27_24_1R
4,5,2,3773,津留浩一郎,72,62,6.89,2,0.11,24,1R,晴,北西,3,2,2022_4_27,1-4-3,3930,1-3-4,820,1-4,1710,1-4,960,2022_4_27_24_1R
5,6,5,4248,岡本大,17,21,6.94,5,0.31,24,1R,晴,北西,3,2,2022_4_27,1-4-3,3930,1-3-4,820,1-4,1710,1-4,960,2022_4_27_24_1R
6,1,1,3964,宮地博士,19,13,6.87,1,0.18,24,2R,晴,北西,4,3,2022_4_27,1-4-6,5630,1-4-6,1670,1-4,1450,1-4,930,2022_4_27_24_2R
7,2,4,3151,落合敬一,59,47,6.94,4,0.19,24,2R,晴,北西,4,3,2022_4_27,1-4-6,5630,1-4-6,1670,1-4,1450,1-4,930,2022_4_27_24_2R
8,3,6,3843,上之晃弘,63,23,6.92,5,0.15,24,2R,晴,北西,4,3,2022_4_27,1-4-6,5630,1-4-6,1670,1-4,1450,1-4,930,2022_4_27_24_2R
9,4,5,5208,屋良龍紀,24,57,6.90,6,0.09,24,2R,晴,北西,4,3,2022_4_27,1-4-6,5630,1-4-6,1670,1-4,1450,1-4,930,2022_4_27_24_2R
10,5,3,5073,上原健次郎,49,53,6.91,3,0.17,24,2R,晴,北西,4,3,2022_4_27,1-4-6,5630,1-4-6,1670,1-4,1450,1-4,930,2022_4_27_24_2R
11,6,2,4241,大串重幸,61,16,6.91,2,0.17,24,2R,晴,北西,4,3,2022_4_27,1-4-6,5630,1-4-6,1670,1-4,1450,1-4,930,2022_4_27_24_2R
12,1,4,5055,眞鳥章太,28,27,6.91,4,0.02,24,3R,晴,北西,3,2,2022_4_27,4-5-1,17830,1-4-5,930,4-5,4170,4-5,2240,2022_4_27_24_3R
13,2,5,4497,桑原悠,13,56,6.91,5,0.04,24,3R,晴,北西,3,2,2022_4_27,4-5-1,17830,1-4-5,930,4-5,4170,4-5,2240,2022_4_27_24_3R
14,3,1,3501,川上昇平,41,49,6.90,1,0.16,24,3R,晴,北西,3,2,2022_4_27,4-5-1,17830,1-4-5,930,4-5,4170,4-5,2240,2022_4_27_24_3R
15,4,3,4498,宮本夏樹,25,35,6.87,3,0.16,24,3R,晴,北西,3,2,2022_4_27,4-5-1,17830,1-4-5,930,4-5,4170,4-5,2240,2022_4_27_24_3R
16,5,6,3906,飯山晃三,36,12,6.94,6,0.07,24,3R,晴,北西,3,2,2022_4_27,4-5-1,17830,1-4-5,930,4-5,4170,4-5,2240,2022_4_27_24_3R
17,6,2,5022,伊藤尚汰,18,67,6.90,2,0.13,24,3R,晴,北西,3,2,2022_4_27,4-5-1,17830,1-4-5,930,4-5,4170,4-5,2240,2022_4_27_24_3R
18,1,4,3307,上瀧和則,37,60,6.93,4,0.07,24,4R,晴,北西,2,1,2022_4_27,4-1-6,8520,1-4-6,1500,4-1,1500,1-4,390,2022_4_27_24_4R
19,2,1,4822,百武翔,66,54,6.91,1,0.23,24,4R,晴,北西,2,1,2022_4_27,4-1-6,8520,1-4-6,1500,4-1,1500,1-4,390,2022_4_27_24_4R
20,3,6,3777,樋口亮,65,26,6.90,6,0.05,24,4R,晴,北西,2,1,2022_4_27,4-1-6,8520,1-4-6,1500,4-1,1500,1-4,390,2022_4_27_24_4R
