,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,2912,尾崎鉄也,66,33,6.92,1,0.06,24,1R,晴,北西,5,4,2021_4_25,2021_4_25_24_1R
1,2,3,3571,寺本武司,40,68,6.92,3,0.11,24,1R,晴,北西,5,4,2021_4_25,2021_4_25_24_1R
2,3,4,5048,眞鳥康太,67,51,6.87,5,0.21,24,1R,晴,北西,5,4,2021_4_25,2021_4_25_24_1R
3,4,2,4603,谷川将太,56,56,6.85,2,0.13,24,1R,晴,北西,5,4,2021_4_25,2021_4_25_24_1R
4,5,6,4248,岡本大,35,30,6.85,6,0.20,24,1R,晴,北西,5,4,2021_4_25,2021_4_25_24_1R
5,6,5,3501,川上昇平,54,43,6.87,4,0.17,24,1R,晴,北西,5,4,2021_4_25,2021_4_25_24_1R
6,1,3,4753,森照夫,20,16,6.86,3,0.27,24,2R,晴,北,6,5,2021_4_25,2021_4_25_24_2R
7,2,6,5107,松本真広,53,35,6.82,6,0.22,24,2R,晴,北,6,5,2021_4_25,2021_4_25_24_2R
8,3,4,3777,樋口亮,63,45,6.87,4,0.31,24,2R,晴,北,6,5,2021_4_25,2021_4_25_24_2R
9,4,1,3936,三瀬譲,19,58,6.89,1,0.34,24,2R,晴,北,6,5,2021_4_25,2021_4_25_24_2R
10,5,2,5086,本村大,43,62,6.84,2,0.37,24,2R,晴,北,6,5,2021_4_25,2021_4_25_24_2R
11,6,5,4919,吉田翔悟,64,75,6.85,5,0.32,24,2R,晴,北,6,5,2021_4_25,2021_4_25_24_2R
12,1,1,4705,吉川勇作,23,21,6.78,1,0.22,24,3R,晴,北,6,5,2021_4_25,2021_4_25_24_3R
13,2,2,4820,上野励,28,73,6.85,2,0.21,24,3R,晴,北,6,5,2021_4_25,2021_4_25_24_3R
14,3,3,4382,高山智至,70,27,6.86,3,0.31,24,3R,晴,北,6,5,2021_4_25,2021_4_25_24_3R
15,4,6,4497,桑原悠,17,12,6.80,6,0.27,24,3R,晴,北,6,5,2021_4_25,2021_4_25_24_3R
16,5,5,4855,江頭賢太,45,20,6.77,5,0.31,24,3R,晴,北,6,5,2021_4_25,2021_4_25_24_3R
17,6,4,4969,町田洸希,44,55,6.80,4,0.35,24,3R,晴,北,6,5,2021_4_25,2021_4_25_24_3R
18,1,1,4315,山崎昂介,50,37,6.82,1,0.11,24,4R,晴,北,6,5,2021_4_25,2021_4_25_24_4R
19,2,3,4474,渡辺崇,12,71,6.91,3,0.09,24,4R,晴,北,6,5,2021_4_25,2021_4_25_24_4R
20,3,6,3527,中嶋誠一郎,11,48,6.88,6,0.23,24,4R,晴,北,6,5,2021_4_25,2021_4_25_24_4R
21,4,2,4966,田川大貴,68,31,6.90,2,0.11,24,4R,晴,北,6,5,2021_4_25,2021_4_25_24_4R
22,5,4,4892,柴田直哉,57,19,6.84,4,0.16,24,4R,晴,北,6,5,2021_4_25,2021_4_25_24_4R
23,6,5,3906,飯山晃三,31,54,6.94,5,0.22,24,4R,晴,北,6,5,2021_4_25,2021_4_25_24_4R
24,1,6,3349,吉田一郎,26,24,6.82,6,0.12,24,5R,晴,北,7,6,2021_4_25,2021_4_25_24_5R
25,2,3,4395,下河雅史,47,25,6.92,3,0.17,24,5R,晴,北,7,6,2021_4_25,2021_4_25_24_5R
26,3,4,3574,大神康司,69,52,6.94,4,0.21,24,5R,晴,北,7,6,2021_4_25,2021_4_25_24_5R
27,4,5,3508,久富政弘,74,18,6.97,5,0.22,24,5R,晴,北,7,6,2021_4_25,2021_4_25_24_5R
28,5,1,4948,木場悠介,60,49,6.93,1,0.29,24,5R,晴,北,7,6,2021_4_25,2021_4_25_24_5R
29,6,2,2912,尾崎鉄也,66,33,6.94,2,0.26,24,5R,晴,北,7,6,2021_4_25,2021_4_25_24_5R
30,1,6,4096,石橋道友,72,61,6.87,6,0.08,24,6R,晴,北,7,6,2021_4_25,2021_4_25_24_6R
31,2,2,4828,松山将吾,62,17,6.93,2,0.19,24,6R,晴,北,7,6,2021_4_25,2021_4_25_24_6R
32,3,1,3616,中村真,15,15,6.91,1,0.12,24,6R,晴,北,7,6,2021_4_25,2021_4_25_24_6R
33,4,5,5086,本村大,43,62,6.91,5,0.15,24,6R,晴,北,7,6,2021_4_25,2021_4_25_24_6R
34,5,3,4873,蒲原健太,21,28,6.95,3,0.22,24,6R,晴,北,7,6,2021_4_25,2021_4_25_24_6R
