,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3629,浅見昌克,46,52,6.78,1,0.16,23,1R,晴,西,1,1,2020_9_14,2020_9_14_23_1R
1,2,3,4790,柳内敬太,26,38,6.82,3,0.36,23,1R,晴,西,1,1,2020_9_14,2020_9_14_23_1R
2,3,4,3052,原田正己,55,43,6.77,4,0.17,23,1R,晴,西,1,1,2020_9_14,2020_9_14_23_1R
3,4,2,4458,抹香雄三,64,40,6.78,2,0.20,23,1R,晴,西,1,1,2020_9_14,2020_9_14_23_1R
4,5,6,4487,三原司,39,73,6.78,6,0.30,23,1R,晴,西,1,1,2020_9_14,2020_9_14_23_1R
5,6,5,3478,嶋田貴支,31,69,6.85,5,0.17,23,1R,晴,西,1,1,2020_9_14,2020_9_14_23_1R
6,1,1,3975,小野寺智洋,38,68,6.74,1,0.09,23,2R,晴,北,1,1,2020_9_14,2020_9_14_23_2R
7,2,4,4202,浮田圭浩,65,55,6.81,4,0.09,23,2R,晴,北,1,1,2020_9_14,2020_9_14_23_2R
8,3,2,4436,渋谷明憲,42,34,6.84,2,0.10,23,2R,晴,北,1,1,2020_9_14,2020_9_14_23_2R
9,4,3,3936,三瀬譲,43,50,6.81,3,0.11,23,2R,晴,北,1,1,2020_9_14,2020_9_14_23_2R
10,5,5,3607,原田智和,30,84,6.81,5,0.18,23,2R,晴,北,1,1,2020_9_14,2020_9_14_23_2R
11,6,6,5025,粟田祥,25,56,6.85,6,0.12,23,2R,晴,北,1,1,2020_9_14,2020_9_14_23_2R
12,1,1,4142,平野和明,35,33,6.79,1,0.19,23,3R,晴,北西,1,1,2020_9_14,2020_9_14_23_3R
13,2,3,3837,秋山広一,33,75,6.83,3,0.23,23,3R,晴,北西,1,1,2020_9_14,2020_9_14_23_3R
14,3,5,4789,古賀智之,34,65,6.83,5,0.20,23,3R,晴,北西,1,1,2020_9_14,2020_9_14_23_3R
15,4,6,3953,志道吉和,60,63,6.81,6,0.35,23,3R,晴,北西,1,1,2020_9_14,2020_9_14_23_3R
16,5,2,4277,金田大輔,62,61,6.79,2,0.17,23,3R,晴,北西,1,1,2020_9_14,2020_9_14_23_3R
17,6,4,3561,池田真治,37,31,6.79,4,0.25,23,3R,晴,北西,1,1,2020_9_14,2020_9_14_23_3R
18,1,3,4359,横川聖志,53,35,6.82,4,0.16,23,4R,晴,北東,3,3,2020_9_14,2020_9_14_23_4R
19,2,5,4070,中村亮太,52,79,6.82,2,0.13,23,4R,晴,北東,3,3,2020_9_14,2020_9_14_23_4R
20,3,6,4452,松尾祭,45,48,6.78,5,0.19,23,4R,晴,北東,3,3,2020_9_14,2020_9_14_23_4R
21,4,1,3757,畑和宏,51,44,6.82,1,0.12,23,4R,晴,北東,3,3,2020_9_14,2020_9_14_23_4R
22,5,4,4333,村田友也,36,51,6.84,6,0.23,23,4R,晴,北東,3,3,2020_9_14,2020_9_14_23_4R
23,6,2,3444,香月大介,44,36,6.83,3,0.19,23,4R,晴,北東,3,3,2020_9_14,2020_9_14_23_4R
24,1,1,4607,鶴田勇雄,59,60,6.80,1,0.21,23,5R,晴,北東,5,5,2020_9_14,2020_9_14_23_5R
25,2,5,4137,君島秀三,24,42,6.94,5,0.19,23,5R,晴,北東,5,5,2020_9_14,2020_9_14_23_5R
26,3,3,4515,藤田浩人,40,83,6.89,3,0.19,23,5R,晴,北東,5,5,2020_9_14,2020_9_14_23_5R
27,4,2,3614,谷勝幸,61,37,6.85,2,0.19,23,5R,晴,北東,5,5,2020_9_14,2020_9_14_23_5R
28,5,4,4041,小林基樹,58,49,6.93,4,0.26,23,5R,晴,北東,5,5,2020_9_14,2020_9_14_23_5R
29,6,6,4111,奥田誠,32,82,6.96,6,0.37,23,5R,晴,北東,5,5,2020_9_14,2020_9_14_23_5R
30,1,1,3006,上條信一,57,62,6.95,1,0.17,23,6R,晴,北東,5,5,2020_9_14,2020_9_14_23_6R
31,2,2,4202,浮田圭浩,65,55,6.84,2,0.17,23,6R,晴,北東,5,5,2020_9_14,2020_9_14_23_6R
32,3,3,3629,浅見昌克,46,52,6.89,3,0.19,23,6R,晴,北東,5,5,2020_9_14,2020_9_14_23_6R
33,4,4,4531,武富智亮,50,47,6.86,4,0.27,23,6R,晴,北東,5,5,2020_9_14,2020_9_14_23_6R
34,5,6,3462,竹上真司,48,39,6.93,5,0.36,23,6R,晴,北東,5,5,2020_9_14,2020_9_14_23_6R
35,6,5,4487,三原司,39,73,6.91,6,0.41,23,6R,晴,北東,5,5,2020_9_14,2020_9_14_23_6R
36,1,3,3615,横田茂,67,89,6.97,3,0.19,23,7R,晴,北東,4,4,2020_9_14,2020_9_14_23_7R
37,2,4,4142,平野和明,35,33,6.91,4,0.20,23,7R,晴,北東,4,4,2020_9_14,2020_9_14_23_7R
38,3,2,4176,樋口喜彦,63,78,6.94,2,0.12,23,7R,晴,北東,4,4,2020_9_14,2020_9_14_23_7R
39,4,5,3953,志道吉和,60,63,6.87,5,0.23,23,7R,晴,北東,4,4,2020_9_14,2020_9_14_23_7R
40,5,1,4761,山田晃大,28,32,6.89,1,0.21,23,7R,晴,北東,4,4,2020_9_14,2020_9_14_23_7R
41,6,6,3936,三瀬譲,43,50,6.88,6,0.21,23,7R,晴,北東,4,4,2020_9_14,2020_9_14_23_7R
42,1,2,5025,粟田祥,25,56,6.90,2,0.16,23,8R,晴,北東,5,5,2020_9_14,2020_9_14_23_8R
43,2,1,3052,原田正己,55,43,6.87,1,0.13,23,8R,晴,北東,5,5,2020_9_14,2020_9_14_23_8R
44,3,5,4977,馬野耀,27,74,6.89,5,0.29,23,8R,晴,北東,5,5,2020_9_14,2020_9_14_23_8R
45,4,3,4158,木場雄二郎,54,46,6.96,3,0.16,23,8R,晴,北東,5,5,2020_9_14,2020_9_14_23_8R
