,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4352,下條雄太郎,60,67,6.84,1,0.13,23,1R,晴,南,3,3,2020_8_23,2020_8_23_23_1R
1,2,2,4966,田川大貴,13,47,6.84,2,0.16,23,1R,晴,南,3,3,2020_8_23,2020_8_23_23_1R
2,3,3,4180,上野秀和,70,49,6.88,3,0.20,23,1R,晴,南,3,3,2020_8_23,2020_8_23_23_1R
3,4,4,3411,池上隆行,43,65,6.80,4,0.21,23,1R,晴,南,3,3,2020_8_23,2020_8_23_23_1R
4,5,5,4143,浦田晃嗣,61,77,6.84,5,0.24,23,1R,晴,南,3,3,2020_8_23,2020_8_23_23_1R
5,6,6,5101,表健太,12,58,6.76,6,0.24,23,1R,晴,南,3,3,2020_8_23,2020_8_23_23_1R
6,1,1,4027,松江秀徳,35,34,6.75,1,0.13,23,2R,曇り,南西,2,2,2020_8_23,2020_8_23_23_2R
7,2,4,5086,本村大,28,42,6.83,4,0.18,23,2R,曇り,南西,2,2,2020_8_23,2020_8_23_23_2R
8,3,5,3631,田添康介,30,51,6.84,5,0.23,23,2R,曇り,南西,2,2,2020_8_23,2020_8_23_23_2R
9,4,2,4710,福田宗平,66,45,6.83,2,0.17,23,2R,曇り,南西,2,2,2020_8_23,2020_8_23_23_2R
10,5,6,4268,和合俊介,31,73,6.84,6,0.19,23,2R,曇り,南西,2,2,2020_8_23,2020_8_23_23_2R
11,6,3,3734,宮田政勝,59,38,6.85,3,0.55,23,2R,曇り,南西,2,2,2020_8_23,2020_8_23_23_2R
12,1,2,3731,高濱芳久,58,68,6.87,2,0.16,23,3R,雨,南,2,2,2020_8_23,2020_8_23_23_3R
13,2,3,4148,枝尾賢,64,36,6.84,3,0.13,23,3R,雨,南,2,2,2020_8_23,2020_8_23_23_3R
14,3,1,4272,大場広孝,24,55,6.83,1,0.12,23,3R,雨,南,2,2,2020_8_23,2020_8_23_23_3R
15,4,5,4257,古川健,44,33,6.83,5,0.14,23,3R,雨,南,2,2,2020_8_23,2020_8_23_23_3R
16,5,6,4661,中島昂章,54,88,6.79,6,0.31,23,3R,雨,南,2,2,2020_8_23,2020_8_23_23_3R
17,6,4,4047,吉永浩則,68,57,6.86,4,0.16,23,3R,雨,南,2,2,2020_8_23,2020_8_23_23_3R
18,1,4,3907,村越篤,14,75,6.76,4,0.18,23,4R,雨,西,2,2,2020_8_23,2020_8_23_23_4R
19,2,1,4106,坂井康嗣,67,46,6.82,1,0.19,23,4R,雨,西,2,2,2020_8_23,2020_8_23_23_4R
20,3,5,4096,石橋道友,22,48,6.83,5,0.20,23,4R,雨,西,2,2,2020_8_23,2020_8_23_23_4R
21,4,3,4314,青木幸太郎,21,62,6.83,3,0.15,23,4R,雨,西,2,2,2020_8_23,2020_8_23_23_4R
22,5,6,4248,岡本大,19,37,6.85,6,0.22,23,4R,雨,西,2,2,2020_8_23,2020_8_23_23_4R
23,1,1,3411,池上隆行,43,65,6.78,1,0.12,23,5R,曇り,無風,0,0,2020_8_23,2020_8_23_23_5R
24,2,2,3944,山口裕二,34,39,6.76,2,0.15,23,5R,曇り,無風,0,0,2020_8_23,2020_8_23_23_5R
25,3,6,4416,三宅健太,69,56,6.85,6,0.11,23,5R,曇り,無風,0,0,2020_8_23,2020_8_23_23_5R
26,4,3,4220,深川和仁,62,40,6.86,3,0.11,23,5R,曇り,無風,0,0,2020_8_23,2020_8_23_23_5R
27,5,4,3537,田山和広,23,44,6.85,4,0.10,23,5R,曇り,無風,0,0,2020_8_23,2020_8_23_23_5R
28,6,5,3683,小羽正作,32,82,6.87,5,0.10,23,5R,曇り,無風,0,0,2020_8_23,2020_8_23_23_5R
29,1,3,4174,赤坂俊輔,11,43,6.85,3,0.11,23,6R,曇り,北東,2,2,2020_8_23,2020_8_23_23_6R
30,2,5,4522,古澤光紀,26,76,6.88,4,0.07,23,6R,曇り,北東,2,2,2020_8_23,2020_8_23_23_6R
31,3,1,3879,中村格,63,87,6.84,1,0.11,23,6R,曇り,北東,2,2,2020_8_23,2020_8_23_23_6R
32,4,2,4398,船岡洋一郎,33,53,6.83,2,0.08,23,6R,曇り,北東,2,2,2020_8_23,2020_8_23_23_6R
33,5,6,4710,福田宗平,66,45,6.88,5,0.08,23,6R,曇り,北東,2,2,2020_8_23,2020_8_23_23_6R
34,6,4,5101,表健太,12,58,6.78,6,0.03,23,6R,曇り,北東,2,2,2020_8_23,2020_8_23_23_6R
35,1,3,3473,石川真二,27,64,6.88,3,0.13,23,7R,曇り,北東,4,4,2020_8_23,2020_8_23_23_7R
36,2,1,3600,玄馬徹,17,52,6.90,1,0.14,23,7R,曇り,北東,4,4,2020_8_23,2020_8_23_23_7R
37,3,4,4434,田中辰彦,55,85,6.91,4,0.16,23,7R,曇り,北東,4,4,2020_8_23,2020_8_23_23_7R
38,4,6,5086,本村大,28,42,6.93,6,0.18,23,7R,曇り,北東,4,4,2020_8_23,2020_8_23_23_7R
39,5,5,4873,蒲原健太,16,32,6.86,5,0.17,23,7R,曇り,北東,4,4,2020_8_23,2020_8_23_23_7R
40,6,2,4155,長野壮志郎,57,74,6.91,2,0.15,23,7R,曇り,北東,4,4,2020_8_23,2020_8_23_23_7R
41,1,3,4257,古川健,44,33,6.93,3,0.24,23,8R,晴,北,2,2,2020_8_23,2020_8_23_23_8R
42,2,1,3928,林恵祐,18,63,6.84,1,0.19,23,8R,晴,北,2,2,2020_8_23,2020_8_23_23_8R
43,3,2,4143,浦田晃嗣,61,77,6.91,2,0.19,23,8R,晴,北,2,2,2020_8_23,2020_8_23_23_8R
44,4,5,4949,横田貴満,29,80,6.88,5,0.19,23,8R,晴,北,2,2,2020_8_23,2020_8_23_23_8R
45,5,4,3631,田添康介,30,51,6.90,4,0.24,23,8R,晴,北,2,2,2020_8_23,2020_8_23_23_8R
46,6,6,4651,佐藤大騎,20,89,6.87,6,0.22,23,8R,晴,北,2,2,2020_8_23,2020_8_23_23_8R
47,1,3,3307,上瀧和則,65,35,6.88,2,0.11,23,9R,晴,北東,3,3,2020_8_23,2020_8_23_23_9R
48,2,5,3349,吉田一郎,56,60,6.89,5,0.14,23,9R,晴,北東,3,3,2020_8_23,2020_8_23_23_9R
49,3,4,4220,深川和仁,62,40,6.85,4,0.21,23,9R,晴,北東,3,3,2020_8_23,2020_8_23_23_9R
50,4,1,3537,田山和広,23,44,6.91,1,0.08,23,9R,晴,北東,3,3,2020_8_23,2020_8_23_23_9R
51,5,6,4367,山口修路,15,83,6.85,6,0.28,23,9R,晴,北東,3,3,2020_8_23,2020_8_23_23_9R
