,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,2912,尾崎鉄也,68,11,6.88,1,0.21,24,1R,晴,西,2,1,2019_6_28,1-2-3,1250,1-2-3,460,1-2,650,1-2,440,2019_6_28_24_1R
1,2,2,3335,小菅文隆,51,57,6.94,2,0.25,24,1R,晴,西,2,1,2019_6_28,1-2-3,1250,1-2-3,460,1-2,650,1-2,440,2019_6_28_24_1R
2,3,3,4747,山戸信二,49,49,6.70,3,0.21,24,1R,晴,西,2,1,2019_6_28,1-2-3,1250,1-2-3,460,1-2,650,1-2,440,2019_6_28_24_1R
3,4,6,4248,岡本大,19,41,6.88,6,0.24,24,1R,晴,西,2,1,2019_6_28,1-2-3,1250,1-2-3,460,1-2,650,1-2,440,2019_6_28_24_1R
4,5,4,3851,森田昭彦,35,13,6.88,4,0.15,24,1R,晴,西,2,1,2019_6_28,1-2-3,1250,1-2-3,460,1-2,650,1-2,440,2019_6_28_24_1R
5,6,5,4738,清埜翔子,26,16,6.85,5,0.23,24,1R,晴,西,2,1,2019_6_28,1-2-3,1250,1-2-3,460,1-2,650,1-2,440,2019_6_28_24_1R
6,1,2,4452,松尾祭,41,21,6.86,2,0.22,24,2R,晴,西,2,1,2019_6_28,2-3-6,5960,2-3-6,1000,2-3,1590,2-3,660,2019_6_28_24_2R
7,2,3,3522,長溝一生,27,24,6.87,4,0.13,24,2R,晴,西,2,1,2019_6_28,2-3-6,5960,2-3-6,1000,2-3,1590,2-3,660,2019_6_28_24_2R
8,3,6,3161,古場輝義,50,52,6.89,3,0.19,24,2R,晴,西,2,1,2019_6_28,2-3-6,5960,2-3-6,1000,2-3,1590,2-3,660,2019_6_28_24_2R
9,4,5,3880,浅見宗孝,16,38,6.91,6,0.22,24,2R,晴,西,2,1,2019_6_28,2-3-6,5960,2-3-6,1000,2-3,1590,2-3,660,2019_6_28_24_2R
10,5,1,4180,上野秀和,62,29,6.86,1,0.24,24,2R,晴,西,2,1,2019_6_28,2-3-6,5960,2-3-6,1000,2-3,1590,2-3,660,2019_6_28_24_2R
11,6,4,3901,松田憲幸,37,51,6.92,5,0.21,24,2R,晴,西,2,1,2019_6_28,2-3-6,5960,2-3-6,1000,2-3,1590,2-3,660,2019_6_28_24_2R
12,1,1,3715,倉尾大介,52,47,6.82,1,0.15,24,3R,晴,西,2,1,2019_6_28,1-2-5,5590,1-2-5,3170,1-2,1240,1-2,790,2019_6_28_24_3R
13,2,2,4340,土性雅也,74,36,6.92,2,0.16,24,3R,晴,西,2,1,2019_6_28,1-2-5,5590,1-2-5,3170,1-2,1240,1-2,790,2019_6_28_24_3R
14,3,5,4079,出畑孝典,65,46,6.85,5,0.15,24,3R,晴,西,2,1,2019_6_28,1-2-5,5590,1-2-5,3170,1-2,1240,1-2,790,2019_6_28_24_3R
15,4,3,4025,山本隆幸,75,15,6.77,3,0.13,24,3R,晴,西,2,1,2019_6_28,1-2-5,5590,1-2-5,3170,1-2,1240,1-2,790,2019_6_28_24_3R
16,5,4,3474,松瀬弘美,14,30,6.83,4,0.16,24,3R,晴,西,2,1,2019_6_28,1-2-5,5590,1-2-5,3170,1-2,1240,1-2,790,2019_6_28_24_3R
17,6,6,4468,大池佑来,54,23,6.88,6,0.15,24,3R,晴,西,2,1,2019_6_28,1-2-5,5590,1-2-5,3170,1-2,1240,1-2,790,2019_6_28_24_3R
18,1,2,4427,秦英悟,12,31,6.80,2,0.12,24,4R,晴,南西,1,1,2019_6_28,2-6-1,3590,1-2-6,780,2-6,1310,2-6,350,2019_6_28_24_4R
19,2,6,4063,市橋卓士,40,25,6.87,6,0.08,24,4R,晴,南西,1,1,2019_6_28,2-6-1,3590,1-2-6,780,2-6,1310,2-6,350,2019_6_28_24_4R
