,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4164,岩永節也,39,長崎,52,B1,3.71,11.90,4.83,25.69,42.86,36.24,2021_5_31_24_1R,24,1R
1,2,4562,阪本勇介,33,岡山,54,B1,5.06,32.62,4.91,22.73,34.88,29.65,2021_5_31_24_1R,24,1R
2,3,5033,藤原孝斗,23,愛知,55,B1,2.60,7.55,0.00,0.00,30.26,40.53,2021_5_31_24_1R,24,1R
3,4,3773,津留浩一,47,長崎,55,B1,4.61,24.77,5.49,36.19,29.80,27.49,2021_5_31_24_1R,24,1R
4,5,4637,中田友也,31,埼玉,56,B1,4.96,27.83,5.00,16.67,35.43,31.53,2021_5_31_24_1R,24,1R
5,6,5119,真田翔磨,20,福岡,54,B2,1.27,0.00,1.17,0.00,44.69,35.35,2021_5_31_24_1R,24,1R
6,1,3866,木山誠一,46,岡山,56,B1,3.79,18.60,3.63,25.00,32.88,28.50,2021_5_31_24_2R,24,2R
7,2,4129,宇野博之,41,愛知,54,B1,4.59,24.79,3.74,14.81,37.38,24.21,2021_5_31_24_2R,24,2R
8,3,4583,古田祐貴,31,香川,52,A2,5.70,35.42,5.71,24.39,27.78,40.44,2021_5_31_24_2R,24,2R
9,4,4483,北野輝季,32,愛知,53,A2,6.50,48.89,5.40,40.00,41.52,38.74,2021_5_31_24_2R,24,2R
10,5,3755,吉村和也,49,長崎,51,B1,4.44,22.73,4.74,23.53,38.71,29.19,2021_5_31_24_2R,24,2R
11,6,3708,岡部貴司,46,岡山,56,B1,5.45,38.41,5.43,29.73,32.31,38.89,2021_5_31_24_2R,24,2R
12,1,4268,和合俊介,35,福岡,59,B1,4.44,26.73,4.86,30.56,29.68,37.04,2021_5_31_24_3R,24,3R
13,2,4635,峰重力也,31,岡山,54,B1,5.01,32.94,4.53,23.53,29.91,34.50,2021_5_31_24_3R,24,3R
14,3,4269,杉山裕也,35,愛知,53,A1,6.78,48.03,5.73,34.62,50.96,31.90,2021_5_31_24_3R,24,3R
15,4,4470,平田健之,34,三重,52,A2,5.95,37.90,6.70,50.00,37.56,26.56,2021_5_31_24_3R,24,3R
16,5,3522,長溝一生,52,佐賀,54,A2,6.39,50.00,5.91,41.18,33.66,40.71,2021_5_31_24_3R,24,3R
17,6,4966,田川大貴,23,長崎,53,B1,5.14,33.01,4.65,25.00,45.19,31.80,2021_5_31_24_3R,24,3R
18,1,4081,樋口範政,42,愛知,56,B1,4.01,19.30,3.37,16.67,42.99,29.85,2021_5_31_24_4R,24,4R
19,2,4423,坂口貴彦,32,岡山,55,B1,5.07,32.52,4.74,26.32,43.72,46.88,2021_5_31_24_4R,24,4R
20,3,4189,川上剛,40,福岡,55,A1,6.02,38.71,6.94,55.77,37.95,39.57,2021_5_31_24_4R,24,4R
21,4,4259,真庭明志,37,長崎,53,A1,5.42,29.57,5.86,39.55,29.49,28.72,2021_5_31_24_4R,24,4R
22,5,5160,藤森陸斗,22,福岡,54,B2,1.94,1.96,0.00,0.00,30.59,33.64,2021_5_31_24_4R,24,4R
23,6,3815,森岡満郎,45,岡山,53,B1,4.58,21.01,6.23,37.70,37.61,33.63,2021_5_31_24_4R,24,4R
24,1,3895,堀本裕也,44,愛知,50,A2,5.07,25.76,4.88,50.00,34.04,32.52,2021_5_31_24_5R,24,5R
25,2,5084,末永和也,22,佐賀,52,B1,5.04,27.97,2.37,2.86,30.04,37.44,2021_5_31_24_5R,24,5R
26,3,3838,伊藤啓三,45,埼玉,52,A2,5.82,36.89,6.22,33.33,31.25,40.83,2021_5_31_24_5R,24,5R
27,4,4842,山下昂大,29,岡山,55,B1,5.49,32.00,3.90,13.79,46.86,31.86,2021_5_31_24_5R,24,5R
28,5,5033,藤原孝斗,23,愛知,55,B1,2.60,7.55,0.00,0.00,30.26,40.53,2021_5_31_24_5R,24,5R
29,6,3265,今村暢孝,56,福岡,51,A1,6.48,50.00,5.64,45.45,37.17,29.91,2021_5_31_24_5R,24,5R
30,1,4156,浜野孝志,40,三重,57,A2,5.50,38.32,6.39,61.11,36.57,31.39,2021_5_31_24_6R,24,6R
31,2,4410,井上大輔,35,岡山,52,A2,6.09,45.32,5.15,33.33,31.72,31.47,2021_5_31_24_6R,24,6R
32,3,4129,宇野博之,41,愛知,54,B1,4.59,24.79,3.74,14.81,37.38,24.21,2021_5_31_24_6R,24,6R
33,4,4778,堤啓輔,35,佐賀,50,B2,4.93,27.37,5.25,37.50,36.44,35.27,2021_5_31_24_6R,24,6R
34,5,5119,真田翔磨,20,福岡,54,B2,1.27,0.00,1.17,0.00,44.69,35.35,2021_5_31_24_6R,24,6R
35,6,4174,赤坂俊輔,38,長崎,51,A1,7.15,56.02,7.25,54.23,37.04,30.80,2021_5_31_24_6R,24,6R
36,1,3522,長溝一生,52,佐賀,54,A2,6.39,50.00,5.91,41.18,33.66,40.71,2021_5_31_24_7R,24,7R
37,2,4139,丹下健,40,愛知,54,B1,4.72,27.84,5.30,34.78,36.28,30.23,2021_5_31_24_7R,24,7R
38,3,3755,吉村和也,49,長崎,51,B1,4.44,22.73,4.74,23.53,38.71,29.19,2021_5_31_24_7R,24,7R
39,4,4351,里岡右貴,35,福岡,55,A1,6.45,46.63,6.81,55.81,27.52,35.32,2021_5_31_24_7R,24,7R
40,5,4562,阪本勇介,33,岡山,54,B1,5.06,32.62,4.91,22.73,34.88,29.65,2021_5_31_24_7R,24,7R
41,6,4066,東本勝利,41,三重,54,A2,5.58,37.17,4.14,28.57,33.18,30.00,2021_5_31_24_7R,24,7R
42,1,3445,加藤高史,51,埼玉,53,A2,5.63,37.41,6.00,37.50,34.82,30.26,2021_5_31_24_8R,24,8R
43,2,4958,溝口海義,25,福岡,56,B1,5.48,29.10,4.67,22.22,39.45,20.45,2021_5_31_24_8R,24,8R
44,3,3941,池田浩二,43,愛知,53,A1,8.43,73.13,8.20,54.29,30.58,35.41,2021_5_31_24_8R,24,8R
45,4,4260,中越博紀,37,香川,53,A2,5.91,38.99,5.83,27.78,36.45,27.36,2021_5_31_24_8R,24,8R
46,5,4423,坂口貴彦,32,岡山,55,B1,5.07,32.52,4.74,26.32,43.72,46.88,2021_5_31_24_8R,24,8R
47,6,3773,津留浩一,47,長崎,55,B1,4.61,24.77,5.49,36.19,29.80,27.49,2021_5_31_24_8R,24,8R
48,1,4276,鈴木勝博,38,愛知,52,A1,6.83,54.61,6.75,37.50,33.76,34.13,2021_5_31_24_9R,24,9R
49,2,4358,松本庸平,36,三重,51,A2,4.37,25.17,4.67,25.00,35.21,40.28,2021_5_31_24_9R,24,9R
50,3,3708,岡部貴司,46,岡山,56,B1,5.45,38.41,5.43,29.73,32.31,38.89,2021_5_31_24_9R,24,9R
51,4,3895,堀本裕也,44,愛知,50,A2,5.07,25.76,4.88,50.00,34.04,32.52,2021_5_31_24_9R,24,9R
52,5,4268,和合俊介,35,福岡,59,B1,4.44,26.73,4.86,30.56,29.68,37.04,2021_5_31_24_9R,24,9R
53,6,4069,山本修一,40,岡山,54,A1,6.13,40.98,6.50,55.00,34.53,21.89,2021_5_31_24_9R,24,9R
54,1,4259,真庭明志,37,長崎,53,A1,5.42,29.57,5.86,39.55,29.49,28.72,2021_5_31_24_10R,24,10R
55,2,4842,山下昂大,29,岡山,55,B1,5.49,32.00,3.90,13.79,46.86,31.86,2021_5_31_24_10R,24,10R
56,3,4156,浜野孝志,40,三重,57,A2,5.50,38.32,6.39,61.11,36.57,31.39,2021_5_31_24_10R,24,10R
57,4,4635,峰重力也,31,岡山,54,B1,5.01,32.94,4.53,23.53,29.91,34.50,2021_5_31_24_10R,24,10R
58,5,4301,関裕也,38,福岡,52,A1,5.79,42.98,6.21,51.72,39.29,26.94,2021_5_31_24_10R,24,10R
59,6,4583,古田祐貴,31,香川,52,A2,5.70,35.42,5.71,24.39,27.78,40.44,2021_5_31_24_10R,24,10R
60,1,4189,川上剛,40,福岡,55,A1,6.02,38.71,6.94,55.77,37.95,39.57,2021_5_31_24_11R,24,11R
61,2,4470,平田健之,34,三重,52,A2,5.95,37.90,6.70,50.00,37.56,26.56,2021_5_31_24_11R,24,11R
62,3,4260,中越博紀,37,香川,53,A2,5.91,38.99,5.83,27.78,36.45,27.36,2021_5_31_24_11R,24,11R
63,4,3838,伊藤啓三,45,埼玉,52,A2,5.82,36.89,6.22,33.33,31.25,40.83,2021_5_31_24_11R,24,11R
64,5,4410,井上大輔,35,岡山,52,A2,6.09,45.32,5.15,33.33,31.72,31.47,2021_5_31_24_11R,24,11R
65,6,4483,北野輝季,32,愛知,53,A2,6.50,48.89,5.40,40.00,41.52,38.74,2021_5_31_24_11R,24,11R
