,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,6,4101,三井所尊春,31,59,6.81,2,0.19,23,1R,曇り,北東,7,7,2021_1_24,2021_1_24_23_1R
1,2,1,4350,篠崎元志,12,37,6.81,1,0.07,23,1R,曇り,北東,7,7,2021_1_24,2021_1_24_23_1R
2,3,2,4522,古澤光紀,25,70,6.83,3,0.16,23,1R,曇り,北東,7,7,2021_1_24,2021_1_24_23_1R
3,4,4,4070,中村亮太,66,38,6.90,6,0.09,23,1R,曇り,北東,7,7,2021_1_24,2021_1_24_23_1R
4,5,3,4524,深谷知博,34,66,6.89,4,0.16,23,1R,曇り,北東,7,7,2021_1_24,2021_1_24_23_1R
5,6,5,3837,秋山広一,58,87,6.88,5,0.09,23,1R,曇り,北東,7,7,2021_1_24,2021_1_24_23_1R
6,1,2,4624,高田明,70,46,6.91,2,0.10,23,2R,曇り,北東,7,7,2021_1_24,2021_1_24_23_2R
7,2,3,3623,深川真二,43,76,6.94,3,0.10,23,2R,曇り,北東,7,7,2021_1_24,2021_1_24_23_2R
8,3,6,4831,羽野直也,33,53,6.95,6,0.17,23,2R,曇り,北東,7,7,2021_1_24,2021_1_24_23_2R
9,4,1,4428,有賀達也,26,80,6.94,1,0.09,23,2R,曇り,北東,7,7,2021_1_24,2021_1_24_23_2R
10,5,4,3854,吉川元浩,59,73,6.92,4,0.11,23,2R,曇り,北東,7,7,2021_1_24,2021_1_24_23_2R
11,6,5,4580,長谷川雅和,16,47,6.99,5,0.15,23,2R,曇り,北東,7,7,2021_1_24,2021_1_24_23_2R
12,1,1,4645,上村純一,27,57,6.88,1,0.13,23,3R,曇り,北東,7,7,2021_1_24,2021_1_24_23_3R
13,2,4,3744,徳増秀樹,29,62,6.86,4,0.15,23,3R,曇り,北東,7,7,2021_1_24,2021_1_24_23_3R
14,3,2,3897,白井英治,44,42,6.96,2,0.17,23,3R,曇り,北東,7,7,2021_1_24,2021_1_24_23_3R
15,4,6,4189,川上剛,20,78,6.87,6,0.27,23,3R,曇り,北東,7,7,2021_1_24,2021_1_24_23_3R
16,5,5,4168,石野貴之,45,41,6.90,5,0.19,23,3R,曇り,北東,7,7,2021_1_24,2021_1_24_23_3R
17,6,3,3557,太田和美,52,69,6.88,3,0.15,23,3R,曇り,北東,7,7,2021_1_24,2021_1_24_23_3R
18,1,5,4586,磯部誠,14,35,6.82,5,0.17,23,4R,曇り,北東,7,7,2021_1_24,2021_1_24_23_4R
19,2,3,3779,原田幸哉,22,32,6.99,3,0.10,23,4R,曇り,北東,7,7,2021_1_24,2021_1_24_23_4R
20,3,4,4500,山田康二,68,63,6.90,4,0.11,23,4R,曇り,北東,7,7,2021_1_24,2021_1_24_23_4R
21,4,1,3300,川崎智幸,55,58,6.95,1,0.10,23,4R,曇り,北東,7,7,2021_1_24,2021_1_24_23_4R
22,5,2,4159,向後龍一,49,75,6.85,2,0.10,23,4R,曇り,北東,7,7,2021_1_24,2021_1_24_23_4R
23,6,6,4477,篠崎仁志,61,45,6.90,6,0.17,23,4R,曇り,北東,7,7,2021_1_24,2021_1_24_23_4R
24,1,1,3415,松井繁,50,43,7.00,1,0.10,23,5R,曇り,北東,9,9,2021_1_24,2021_1_24_23_5R
25,2,6,3941,池田浩二,63,50,6.95,6,0.17,23,5R,曇り,北東,9,9,2021_1_24,2021_1_24_23_5R
26,3,5,4278,藤岡俊介,47,86,7.05,5,0.16,23,5R,曇り,北東,9,9,2021_1_24,2021_1_24_23_5R
27,4,4,4294,古賀繁輝,24,72,6.98,4,0.07,23,5R,曇り,北東,9,9,2021_1_24,2021_1_24_23_5R
28,5,3,4643,近江翔吾,48,51,6.91,3,0.11,23,5R,曇り,北東,9,9,2021_1_24,2021_1_24_23_5R
29,6,2,4808,松尾拓,18,48,6.99,2,0.07,23,5R,曇り,北東,9,9,2021_1_24,2021_1_24_23_5R
30,1,1,3541,三嶌誠司,65,31,7.01,1,0.13,23,6R,曇り,北東,9,9,2021_1_24,2021_1_24_23_6R
31,2,3,4522,古澤光紀,25,70,6.87,3,0.13,23,6R,曇り,北東,9,9,2021_1_24,2021_1_24_23_6R
32,3,5,4320,峰竜太,17,68,6.92,5,0.16,23,6R,曇り,北東,9,9,2021_1_24,2021_1_24_23_6R
33,4,4,4580,長谷川雅和,16,47,7.01,4,0.13,23,6R,曇り,北東,9,9,2021_1_24,2021_1_24_23_6R
