,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,5,4693,松下誉士,55,30,6.84,5,0.08,20,1R,曇り,東,5,5,2022_5_6,2022_5_6_20_1R
1,2,1,4346,前田健太郎,44,73,6.94,1,0.15,20,1R,曇り,東,5,5,2022_5_6,2022_5_6_20_1R
2,3,3,4669,井上茂,27,42,6.93,4,0.14,20,1R,曇り,東,5,5,2022_5_6,2022_5_6_20_1R
3,4,2,3444,香月大介,47,64,6.84,2,0.22,20,1R,曇り,東,5,5,2022_5_6,2022_5_6_20_1R
4,5,4,5104,山田丈,50,57,6.92,3,0.18,20,1R,曇り,東,5,5,2022_5_6,2022_5_6_20_1R
5,6,6,5239,上野俊樹,29,46,6.92,6,0.35,20,1R,曇り,東,5,5,2022_5_6,2022_5_6_20_1R
6,1,1,4234,野相弘司,34,20,6.90,1,0.07,20,2R,曇り,東,5,5,2022_5_6,2022_5_6_20_2R
7,2,3,3616,中村真,54,35,6.95,3,0.07,20,2R,曇り,東,5,5,2022_5_6,2022_5_6_20_2R
8,3,4,4241,大串重幸 ,5,39,6.96,5,0.09,20,2R,曇り,東,5,5,2022_5_6,2022_5_6_20_2R
9,4,5,3715,倉尾大介,31,51,6.94,4,0.13,20,2R,曇り,東,5,5,2022_5_6,2022_5_6_20_2R
10,5,2,3998,冨成謙児,21,11,6.86,2,0.11,20,2R,曇り,東,5,5,2022_5_6,2022_5_6_20_2R
11,6,6,5240,高橋龍治,33,24,6.92,6,0.09,20,2R,曇り,東,5,5,2022_5_6,2022_5_6_20_2R
12,1,1,4864,小川日紀太,12,40,6.90,1,0.12,20,3R,曇り,東,4,4,2022_5_6,2022_5_6_20_3R
13,2,5,4683,向井田直弥,11,56,6.96,3,0.05,20,3R,曇り,東,4,4,2022_5_6,2022_5_6_20_3R
14,3,6,4697,國弘翔平,46,43,6.79,4,0.07,20,3R,曇り,東,4,4,2022_5_6,2022_5_6_20_3R
15,4,2,3989,熊本英一,26,59,6.90,5,0.15,20,3R,曇り,東,4,4,2022_5_6,2022_5_6_20_3R
16,5,3,4015,前野竜一 ,2,72,6.92,2,0.03,20,3R,曇り,東,4,4,2022_5_6,2022_5_6_20_3R
