,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3347,矢後剛,52,東京,55,A2,6.73,50.00,4.85,23.08,41.38,39.13,2019_6_9_23_1R,23,1R
1,2,3491,富永茂,51,福岡,51,B1,4.02,18.75,3.42,17.78,47.46,20.45,2019_6_9_23_1R,23,1R
2,3,3722,西村秀樹,48,福岡,51,B1,4.21,13.89,4.43,7.14,37.88,27.27,2019_6_9_23_1R,23,1R
3,4,5072,吉田杏美,24,埼玉,51,B2,1.17,0.00,0.00,0.00,34.57,45.00,2019_6_9_23_1R,23,1R
4,5,4963,實森美祐,22,広島,49,B1,3.03,7.69,0.00,0.00,42.54,20.00,2019_6_9_23_1R,23,1R
5,6,3710,吉永泰弘,44,香川,56,B1,4.88,30.00,4.10,10.34,41.14,24.49,2019_6_9_23_1R,23,1R
6,1,3436,柏野幸二,50,岡山,50,A1,6.09,38.89,5.71,28.57,38.02,25.00,2019_6_9_23_2R,23,2R
7,2,3761,山本光雄,47,滋賀,53,A2,5.91,43.41,6.62,47.62,39.11,35.90,2019_6_9_23_2R,23,2R
8,3,3926,大古場貴,43,佐賀,49,B1,3.51,11.84,4.34,23.16,31.25,33.33,2019_6_9_23_2R,23,2R
9,4,4946,船越健吾,27,香川,51,B1,3.22,13.33,2.78,11.11,41.95,37.78,2019_6_9_23_2R,23,2R
10,5,3974,深山祐二,42,佐賀,52,B1,4.36,20.20,4.59,23.62,31.72,43.48,2019_6_9_23_2R,23,2R
11,6,4380,鈴木峻佑,34,静岡,52,B1,4.89,30.00,4.66,27.59,27.12,34.88,2019_6_9_23_2R,23,2R
12,1,3834,細川明人,44,岡山,55,A2,4.73,29.67,4.96,32.14,30.00,23.53,2019_6_9_23_3R,23,3R
13,2,4695,尾崎雄二,33,長崎,55,B1,3.64,16.09,3.53,10.00,28.02,40.43,2019_6_9_23_3R,23,3R
14,3,4063,市橋卓士,39,徳島,52,A1,6.98,52.71,7.50,63.33,25.52,40.00,2019_6_9_23_3R,23,3R
15,4,5026,安河内健,23,佐賀,55,B2,2.95,8.11,2.44,5.26,28.13,45.83,2019_6_9_23_3R,23,3R
16,5,4200,早川尚人,36,大阪,53,B1,4.37,22.62,3.55,10.00,37.31,34.00,2019_6_9_23_3R,23,3R
17,6,3658,阪本聖秀,45,大阪,52,B1,3.90,21.30,4.67,27.78,30.39,27.27,2019_6_9_23_3R,23,3R
18,1,3627,井上恵一,49,福岡,54,A2,4.91,32.79,6.27,43.33,29.08,32.61,2019_6_9_23_4R,23,4R
19,2,4700,金子和之,32,埼玉,51,B1,4.94,27.71,5.80,33.33,41.24,26.09,2019_6_9_23_4R,23,4R
20,3,3884,豊田聡,45,徳島,51,B1,4.42,19.39,3.43,4.76,33.68,43.48,2019_6_9_23_4R,23,4R
21,4,4822,百武翔,26,佐賀,51,A2,5.27,28.69,5.00,28.44,38.97,19.44,2019_6_9_23_4R,23,4R
22,5,3956,横澤剛治,41,静岡,57,A1,6.50,48.51,7.00,55.56,42.13,35.56,2019_6_9_23_4R,23,4R
23,6,3355,橋谷田佳,50,東京,43,B1,3.79,7.69,4.17,20.69,30.93,34.62,2019_6_9_23_4R,23,4R
24,1,3188,日高逸子,57,福岡,47,A1,6.33,44.36,6.67,45.45,43.10,15.91,2019_6_9_23_5R,23,5R
25,2,4726,島田なぎ,32,埼玉,45,A2,5.12,32.10,5.95,36.84,34.04,34.15,2019_6_9_23_5R,23,5R
26,3,4963,實森美祐,22,広島,49,B1,3.03,7.69,0.00,0.00,42.54,20.00,2019_6_9_23_5R,23,5R
27,4,4590,渡邉優美,26,福岡,51,A2,5.70,40.37,6.20,54.00,38.92,41.30,2019_6_9_23_5R,23,5R
28,5,5072,吉田杏美,24,埼玉,51,B2,1.17,0.00,0.00,0.00,34.57,45.00,2019_6_9_23_5R,23,5R
29,6,4546,浜田亜理,31,埼玉,47,A1,6.60,44.14,5.72,31.03,34.69,37.78,2019_6_9_23_5R,23,5R
30,1,4946,船越健吾,27,香川,51,B1,3.22,13.33,2.78,11.11,41.95,37.78,2019_6_9_23_6R,23,6R
31,2,3537,田山和広,51,福岡,57,B1,4.10,15.71,4.75,25.00,31.28,27.66,2019_6_9_23_6R,23,6R
32,3,4564,山本景士,31,広島,53,B1,5.22,28.85,4.92,29.73,41.11,62.22,2019_6_9_23_6R,23,6R
