,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3025,山口哲治,58,長崎,51,B1,3.92,12.31,4.59,23.19,40.69,37.50,2020_1_25_24_1R,24,1R
1,2,4395,下河雅史,33,福岡,54,B1,4.53,26.92,3.78,0.00,38.10,28.93,2020_1_25_24_1R,24,1R
2,3,4997,濱崎寿里,26,埼玉,50,B2,1.81,3.39,0.00,0.00,55.56,41.61,2020_1_25_24_1R,24,1R
3,4,3673,小林享,47,群馬,56,B1,4.31,20.37,0.00,0.00,35.80,30.65,2020_1_25_24_1R,24,1R
4,5,4603,谷川将太,32,長崎,52,B1,4.45,25.77,4.90,30.15,32.19,29.66,2020_1_25_24_1R,24,1R
5,6,4368,山口隆史,34,福岡,50,B1,5.14,28.83,5.42,33.33,39.66,35.07,2020_1_25_24_1R,24,1R
6,1,4110,小澤和也,39,埼玉,56,B1,5.10,28.16,4.86,14.29,36.24,33.08,2020_1_25_24_2R,24,2R
7,2,4722,竹野未華,35,福岡,51,B2,3.28,7.69,3.67,11.11,38.36,28.07,2020_1_25_24_2R,24,2R
8,3,3933,山地正樹,43,岡山,53,A1,6.93,53.68,8.43,71.43,25.86,26.05,2020_1_25_24_2R,24,2R
9,4,4142,平野和明,38,愛知,52,A2,6.06,41.26,5.53,40.00,35.24,33.33,2020_1_25_24_2R,24,2R
10,5,3722,西村秀樹,49,福岡,52,B1,4.03,18.75,3.57,7.14,31.96,32.14,2020_1_25_24_2R,24,2R
11,6,4498,宮本夏樹,32,長崎,53,B1,5.74,39.62,5.94,43.27,38.74,34.33,2020_1_25_24_2R,24,2R
12,1,4129,宇野博之,39,愛知,56,B1,4.47,24.42,3.59,10.34,38.18,33.33,2020_1_25_24_3R,24,3R
13,2,4300,加藤綾,36,三重,50,B1,4.41,20.87,4.26,25.93,36.24,26.89,2020_1_25_24_3R,24,3R
14,3,3475,橋本久和,49,群馬,52,A1,6.58,51.52,6.44,55.56,30.18,29.50,2020_1_25_24_3R,24,3R
15,4,3281,塚本太二,52,大阪,52,B1,3.11,8.57,3.52,14.29,29.07,34.33,2020_1_25_24_3R,24,3R
16,5,4723,寺島吉彦,34,東京,48,B1,4.86,23.47,3.96,11.11,37.78,32.59,2020_1_25_24_3R,24,3R
17,6,3297,藤丸光一,52,福岡,48,A2,5.94,43.84,5.55,40.00,31.48,30.58,2020_1_25_24_3R,24,3R
18,1,4518,大須賀友,32,愛知,53,B1,5.36,32.20,6.00,42.11,40.26,20.91,2020_1_25_24_4R,24,4R
19,2,4309,坂口明義,36,香川,51,B1,3.97,14.52,4.04,13.04,38.72,28.70,2020_1_25_24_4R,24,4R
20,3,4539,金子賢志,29,群馬,51,A2,5.40,36.94,4.96,32.65,36.49,22.58,2020_1_25_24_4R,24,4R
21,4,4088,野田祥子,39,長崎,46,B1,4.13,25.96,4.73,27.91,30.86,40.29,2020_1_25_24_4R,24,4R
22,5,4729,佐藤謙史,30,福岡,55,B1,4.22,20.45,5.25,12.50,35.62,30.60,2020_1_25_24_4R,24,4R
23,6,4384,鶴本崇文,34,大阪,51,A1,5.98,41.18,5.18,29.41,41.41,31.25,2020_1_25_24_4R,24,4R
24,1,3347,矢後剛,52,東京,54,A2,6.20,42.06,7.60,80.00,31.28,30.83,2020_1_25_24_5R,24,5R
25,2,3673,小林享,47,群馬,56,B1,4.31,20.37,0.00,0.00,35.80,30.65,2020_1_25_24_5R,24,5R
26,3,3362,間嶋仁志,50,三重,54,A2,6.11,41.79,7.81,67.74,28.92,28.81,2020_1_25_24_5R,24,5R
27,4,4330,奈須啓太,36,福岡,51,A1,5.85,38.85,6.67,57.58,41.04,29.03,2020_1_25_24_5R,24,5R
28,5,4726,島田なぎ,32,埼玉,46,B1,4.17,24.53,0.00,0.00,35.43,43.28,2020_1_25_24_5R,24,5R
29,6,4146,柳橋宏紀,38,滋賀,53,B1,4.68,27.00,5.00,31.25,36.70,35.51,2020_1_25_24_5R,24,5R
30,1,3589,西村勝,46,埼玉,55,A2,5.41,35.64,6.13,43.75,32.19,33.09,2020_1_25_24_6R,24,6R
31,2,4498,宮本夏樹,32,長崎,53,B1,5.74,39.62,5.94,43.27,38.74,34.33,2020_1_25_24_6R,24,6R
32,3,4182,吉田和仁,36,滋賀,56,A2,5.33,33.33,6.16,42.11,37.96,38.13,2020_1_25_24_6R,24,6R
