,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,6,3825,宮嵜隆太郎,25,71,6.91,5,0.13,24,1R,曇り,無風,0,0,2022_3_30,2022_3_30_24_1R
1,2,1,3964,宮地博士,15,18,6.93,1,0.21,24,1R,曇り,無風,0,0,2022_3_30,2022_3_30_24_1R
2,3,2,4720,西澤日花里,39,62,6.92,2,0.33,24,1R,曇り,無風,0,0,2022_3_30,2022_3_30_24_1R
3,4,4,3895,堀本裕也,67,22,6.97,4,0.14,24,1R,曇り,無風,0,0,2022_3_30,2022_3_30_24_1R
4,5,3,3989,熊本英一,48,31,6.89,3,0.27,24,1R,曇り,無風,0,0,2022_3_30,2022_3_30_24_1R
5,1,1,3454,井川大作,22,69,7.02,1,0.21,24,2R,曇り,西,1,1,2022_3_30,2022_3_30_24_2R
6,2,5,4924,中北涼,13,67,6.95,5,0.13,24,2R,曇り,西,1,1,2022_3_30,2022_3_30_24_2R
7,3,3,3777,樋口亮,12,33,6.96,3,0.18,24,2R,曇り,西,1,1,2022_3_30,2022_3_30_24_2R
8,4,4,4551,三川昂暁,75,74,6.95,4,0.17,24,2R,曇り,西,1,1,2022_3_30,2022_3_30_24_2R
9,5,2,4848,仲谷颯仁,20,45,6.95,2,0.19,24,2R,曇り,西,1,1,2022_3_30,2022_3_30_24_2R
10,6,6,3753,河上哲也,66,38,6.94,6,0.11,24,2R,曇り,西,1,1,2022_3_30,2022_3_30_24_2R
11,1,1,3282,池本輝明,63,59,6.92,1,0.11,24,3R,曇り,南西,2,1,2022_3_30,2022_3_30_24_3R
12,2,2,3188,日高逸子,59,24,6.86,2,0.25,24,3R,曇り,南西,2,1,2022_3_30,2022_3_30_24_3R
13,3,5,4096,石橋道友,52,61,6.85,5,0.11,24,3R,曇り,南西,2,1,2022_3_30,2022_3_30_24_3R
14,4,4,5129,山口真喜子,46,44,6.94,4,0.10,24,3R,曇り,南西,2,1,2022_3_30,2022_3_30_24_3R
15,5,3,4753,森照夫,43,57,6.91,3,0.24,24,3R,曇り,南西,2,1,2022_3_30,2022_3_30_24_3R
16,6,6,3233,小畑実成,41,20,6.92,6,0.15,24,3R,曇り,南西,2,1,2022_3_30,2022_3_30_24_3R
17,1,1,3731,高濱芳久,49,11,6.92,1,0.11,24,4R,曇り,南,1,1,2022_3_30,2022_3_30_24_4R
18,2,5,4744,伊藤玲奈,70,64,6.97,5,0.15,24,4R,曇り,南,1,1,2022_3_30,2022_3_30_24_4R
19,3,6,4220,深川和仁,26,72,6.95,6,0.14,24,4R,曇り,南,1,1,2022_3_30,2022_3_30_24_4R
20,4,3,4402,乙藤智史,47,26,6.95,3,0.12,24,4R,曇り,南,1,1,2022_3_30,2022_3_30_24_4R
21,5,4,4453,永田郁弥,68,52,6.93,4,0.06,24,4R,曇り,南,1,1,2022_3_30,2022_3_30_24_4R
22,6,2,5173,谷口佳蓮,32,73,6.98,2,0.11,24,4R,曇り,南,1,1,2022_3_30,2022_3_30_24_4R
23,1,6,4361,柳生泰二,45,76,6.91,4,0.17,24,5R,晴,南,1,1,2022_3_30,2022_3_30_24_5R
