,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3737,上平真二,11,43,6.85,1,0.19,21,1R,晴,無風,0,1,2020_5_30,1-3-4,850,1-3-4,550,1-3,230,1-3,240,2020_5_30_21_1R
1,2,3,4638,小林遼太,31,26,6.81,3,0.17,21,1R,晴,無風,0,1,2020_5_30,1-3-4,850,1-3-4,550,1-3,230,1-3,240,2020_5_30_21_1R
2,3,4,3151,落合敬一 ,5,59,6.84,4,0.17,21,1R,晴,無風,0,1,2020_5_30,1-3-4,850,1-3-4,550,1-3,230,1-3,240,2020_5_30_21_1R
3,4,2,4158,木場雄二郎,28,53,6.88,2,0.17,21,1R,晴,無風,0,1,2020_5_30,1-3-4,850,1-3-4,550,1-3,230,1-3,240,2020_5_30_21_1R
4,5,5,3866,木山誠一,15,52,6.96,5,0.21,21,1R,晴,無風,0,1,2020_5_30,1-3-4,850,1-3-4,550,1-3,230,1-3,240,2020_5_30_21_1R
5,6,6,3710,吉永泰弘 ,3,24,6.84,6,0.30,21,1R,晴,無風,0,1,2020_5_30,1-3-4,850,1-3-4,550,1-3,230,1-3,240,2020_5_30_21_1R
6,1,1,3892,草場康幸,42,65,6.83,1,0.15,21,2R,晴,南,1,1,2020_5_30,1-4-5,850,1-4-5,290,1-4,250,1-4,220,2020_5_30_21_2R
7,2,4,4148,枝尾賢,22,30,6.87,4,0.09,21,2R,晴,南,1,1,2020_5_30,1-4-5,850,1-4-5,290,1-4,250,1-4,220,2020_5_30_21_2R
8,3,5,3832,下田哲也,14,55,6.84,5,0.11,21,2R,晴,南,1,1,2020_5_30,1-4-5,850,1-4-5,290,1-4,250,1-4,220,2020_5_30_21_2R
9,4,2,3869,井芹大志,23,42,6.81,2,0.19,21,2R,晴,南,1,1,2020_5_30,1-4-5,850,1-4-5,290,1-4,250,1-4,220,2020_5_30_21_2R
10,5,6,5028,原田才一郎 ,1,18,6.83,6,0.14,21,2R,晴,南,1,1,2020_5_30,1-4-5,850,1-4-5,290,1-4,250,1-4,220,2020_5_30_21_2R
11,6,3,3858,織田猛 ,9,15,6.85,3,0.20,21,2R,晴,南,1,1,2020_5_30,1-4-5,850,1-4-5,290,1-4,250,1-4,220,2020_5_30_21_2R
12,1,1,3346,宮本裕之,41,37,6.86,1,0.09,21,3R,晴,南,1,1,2020_5_30,1-3-5,660,1-3-5,280,1-3,300,1-3,180,2020_5_30_21_3R
13,2,3,3499,市川哲也,29,75,6.85,3,0.10,21,3R,晴,南,1,1,2020_5_30,1-3-5,660,1-3-5,280,1-3,300,1-3,180,2020_5_30_21_3R
14,3,5,4817,渡邉翼,13,22,6.83,5,0.11,21,3R,晴,南,1,1,2020_5_30,1-3-5,660,1-3-5,280,1-3,300,1-3,180,2020_5_30_21_3R
15,4,4,4346,前田健太郎,16,68,6.85,4,0.29,21,3R,晴,南,1,1,2020_5_30,1-3-5,660,1-3-5,280,1-3,300,1-3,180,2020_5_30_21_3R
16,5,2,4487,三原司,39,28,6.79,2,0.15,21,3R,晴,南,1,1,2020_5_30,1-3-5,660,1-3-5,280,1-3,300,1-3,180,2020_5_30_21_3R
17,6,6,5018,竹下大樹,35,62,6.89,6,0.26,21,3R,晴,南,1,1,2020_5_30,1-3-5,660,1-3-5,280,1-3,300,1-3,180,2020_5_30_21_3R
