,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4966,田川大貴,22,長崎,54,B1,4.91,25.58,3.93,16.98,14.71,28.57,2020_9_9_24_1R,24,1R
1,2,5002,上田健太,24,愛知,51,B1,4.50,25.00,0.00,0.00,26.47,16.22,2020_9_9_24_1R,24,1R
2,3,5050,木下雄介,25,滋賀,51,B1,2.40,1.54,0.00,0.00,30.00,21.21,2020_9_9_24_1R,24,1R
3,4,5086,本村大,21,長崎,53,B2,2.25,1.75,2.16,0.00,21.21,10.00,2020_9_9_24_1R,24,1R
4,5,5022,伊藤尚汰,25,福岡,48,B1,3.10,12.37,1.32,0.00,37.78,50.00,2020_9_9_24_1R,24,1R
5,6,5119,真田翔磨,20,福岡,53,B2,1.19,0.00,1.07,0.00,50.00,17.86,2020_9_9_24_1R,24,1R
6,1,5055,眞鳥章太,24,長崎,53,B1,3.63,13.41,2.24,4.00,22.22,23.26,2020_9_9_24_2R,24,2R
7,2,5043,中村日向,21,香川,53,B1,4.45,20.55,1.13,0.00,29.41,14.29,2020_9_9_24_2R,24,2R
8,3,5011,高木圭大,23,長崎,52,B1,3.08,6.25,2.16,4.21,17.14,25.00,2020_9_9_24_2R,24,2R
9,4,5101,表健太,23,福岡,52,B2,1.66,1.49,0.00,0.00,25.81,35.56,2020_9_9_24_2R,24,2R
10,5,5064,品川二千,22,山口,51,B1,3.16,6.45,2.04,4.35,27.91,22.86,2020_9_9_24_2R,24,2R
11,6,4957,竹之内極,25,福岡,56,B1,4.12,19.40,2.70,6.52,6.90,32.61,2020_9_9_24_2R,24,2R
12,1,5041,荒牧凪沙,21,福岡,51,B1,3.70,12.24,1.74,0.00,16.67,34.04,2020_9_9_24_3R,24,3R
13,2,5082,一色凌雅,21,愛知,56,B1,3.41,14.47,0.00,0.00,18.52,12.50,2020_9_9_24_3R,24,3R
14,3,4902,山川雄大,27,兵庫,50,B1,4.26,22.62,3.11,16.67,17.95,31.11,2020_9_9_24_3R,24,3R
15,4,4587,木田峰由,29,福井,53,A2,6.17,46.60,0.00,0.00,34.09,31.25,2020_9_9_24_3R,24,3R
16,5,4970,井町泰,29,山口,51,B1,3.00,10.17,1.92,5.13,29.55,21.88,2020_9_9_24_3R,24,3R
17,6,4960,黒野元基,24,愛知,53,A2,6.65,52.43,6.00,33.33,22.86,30.23,2020_9_9_24_3R,24,3R
18,1,5032,谷口知優,22,香川,52,B1,3.44,16.67,1.89,2.78,14.71,31.11,2020_9_9_24_4R,24,4R
19,2,4919,吉田翔悟,29,長崎,52,B1,4.56,26.60,3.89,15.83,52.50,36.96,2020_9_9_24_4R,24,4R
20,3,4850,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76,2020_9_9_24_4R,24,4R
21,4,4852,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24,2020_9_9_24_4R,24,4R
22,5,5008,羽野諒,23,福岡,53,B1,3.02,5.38,1.98,0.00,28.00,40.48,2020_9_9_24_4R,24,4R
23,6,5090,生方靖亜,19,群馬,53,B1,3.26,11.25,0.00,0.00,21.21,45.00,2020_9_9_24_4R,24,4R
24,1,4879,山崎鉄平,25,佐賀,53,B1,5.61,42.59,4.84,25.81,25.00,22.73,2020_9_9_24_5R,24,5R
25,2,4969,町田洸希,29,長崎,55,B1,3.84,12.05,2.70,9.89,33.33,25.64,2020_9_9_24_5R,24,5R
26,3,4851,関浩哉,25,群馬,50,A1,6.60,50.00,6.18,36.36,7.69,31.71,2020_9_9_24_5R,24,5R
27,4,4888,金児隆太,32,群馬,49,A2,5.58,30.21,0.00,0.00,29.55,32.35,2020_9_9_24_5R,24,5R
