,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3741,松尾基成,44,福岡,55,B1,4.55,24.74,4.23,25.71,25.00,37.79,2019_4_12_24_1R,24,1R
1,2,4713,白神優,28,岡山,54,B1,5.98,44.44,5.89,41.82,29.73,28.47,2019_4_12_24_1R,24,1R
2,3,3870,寺嶋雄,43,福井,52,B1,4.41,18.48,4.29,28.57,34.62,48.84,2019_4_12_24_1R,24,1R
3,4,4666,日笠勝弘,35,大阪,52,B1,4.38,22.58,3.88,18.75,21.43,25.35,2019_4_12_24_1R,24,1R
4,5,4465,大西賢,32,東京,53,B1,4.01,18.67,4.64,21.21,27.59,26.06,2019_4_12_24_1R,24,1R
5,6,4241,大串重幸,34,長崎,54,B1,4.88,26.83,6.07,45.33,14.29,18.44,2019_4_12_24_1R,24,1R
6,1,3815,森岡満郎,43,岡山,52,B1,6.12,43.14,5.30,30.00,14.81,26.57,2019_4_12_24_2R,24,2R
7,2,3792,田中豪,46,東京,55,A1,5.77,35.79,6.00,25.00,34.62,38.01,2019_4_12_24_2R,24,2R
8,3,3708,岡部貴司,44,岡山,55,A2,5.80,35.34,5.75,39.58,25.81,38.86,2019_4_12_24_2R,24,2R
9,4,4355,小川広大,35,福岡,57,B1,4.18,18.39,4.32,12.90,42.31,34.46,2019_4_12_24_2R,24,2R
10,5,3235,鈴木唯由,57,群馬,50,B1,4.13,19.72,3.29,14.29,33.33,28.57,2019_4_12_24_2R,24,2R
11,6,4836,大谷健太,30,埼玉,51,A2,4.06,21.35,5.30,29.63,24.24,36.21,2019_4_12_24_2R,24,2R
12,1,4776,竹田和哉,25,香川,55,A2,6.11,40.91,5.52,36.36,44.00,33.93,2019_4_12_24_3R,24,3R
13,2,4086,寺本重宣,38,東京,50,A1,6.31,42.86,6.55,47.50,38.46,34.30,2019_4_12_24_3R,24,3R
14,3,4254,川島圭司,35,滋賀,51,A2,5.60,36.73,5.38,30.77,18.75,27.70,2019_4_12_24_3R,24,3R
15,4,4003,表憲一,41,福井,54,A2,5.97,40.00,6.47,39.47,59.26,27.56,2019_4_12_24_3R,24,3R
16,5,4008,中尾誠,40,佐賀,51,B1,5.46,35.14,4.16,12.00,28.13,35.06,2019_4_12_24_3R,24,3R
17,6,4711,前出達吉,29,福井,51,A2,5.52,39.42,5.83,44.83,15.38,32.20,2019_4_12_24_3R,24,3R
18,1,3508,久富政弘,47,佐賀,55,B1,5.22,27.27,5.55,31.58,22.22,34.10,2019_4_12_24_4R,24,4R
19,2,4257,古川健,35,広島,51,A2,4.69,29.25,4.57,28.57,22.86,32.16,2019_4_12_24_4R,24,4R
20,3,4129,宇野博之,39,愛知,54,B1,3.91,20.62,3.30,0.00,31.58,40.80,2019_4_12_24_4R,24,4R
21,4,4078,渡辺史之,40,群馬,50,B1,3.65,8.16,3.20,10.00,17.86,33.75,2019_4_12_24_4R,24,4R
22,5,4350,篠崎元志,33,福岡,52,B2,7.93,65.54,0.00,0.00,22.22,33.52,2019_4_12_24_4R,24,4R
23,6,4855,江頭賢太,23,長崎,53,A2,4.20,25.81,4.83,28.46,11.54,39.41,2019_4_12_24_4R,24,4R
