,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3904,森貴洋,42,大阪,56,B1,5.78,36.92,5.63,39.53,35.53,38.60,2019_10_24_24_1R,24,1R
1,2,4705,吉川勇作,31,長崎,53,B1,3.79,17.39,4.69,28.27,28.78,32.14,2019_10_24_24_1R,24,1R
2,3,3036,吉本正昭,61,山口,57,B1,4.57,21.57,3.55,18.18,34.62,23.19,2019_10_24_24_1R,24,1R
3,4,3025,山口哲治,57,長崎,49,B1,4.07,12.96,4.67,24.59,25.53,30.56,2019_10_24_24_1R,24,1R
4,5,4953,尾上雅也,24,埼玉,54,B1,3.95,21.88,0.00,0.00,35.37,26.56,2019_10_24_24_1R,24,1R
5,6,4695,尾崎雄二,34,長崎,52,B1,3.72,17.05,5.02,31.48,29.93,24.29,2019_10_24_24_1R,24,1R
6,1,4081,樋口範政,40,愛知,56,B1,4.25,21.65,3.08,16.67,41.84,25.71,2019_10_24_24_2R,24,2R
7,2,3702,貞兼淳二,46,福岡,56,A2,5.38,31.73,5.00,33.33,37.42,32.39,2019_10_24_24_2R,24,2R
8,3,4749,山口貢輝,33,福岡,54,B2,4.32,23.94,2.78,0.00,42.45,30.77,2019_10_24_24_2R,24,2R
9,4,5011,高木圭大,22,長崎,51,B2,1.98,1.79,1.89,4.29,32.03,28.17,2019_10_24_24_2R,24,2R
10,5,3750,笠井広幸,48,徳島,58,B1,4.26,15.69,4.32,16.00,24.81,6.25,2019_10_24_24_2R,24,2R
11,6,5073,上原健次,24,福岡,51,B2,1.98,3.51,1.81,0.00,39.26,30.43,2019_10_24_24_2R,24,2R
12,1,4145,小澤学,37,東京,52,B1,4.07,18.56,4.00,12.50,36.77,45.61,2019_10_24_24_3R,24,3R
13,2,3497,後藤浩,51,埼玉,50,A2,5.82,39.84,5.67,38.10,17.86,26.42,2019_10_24_24_3R,24,3R
14,3,4055,吉田俊彦,41,兵庫,52,A1,6.45,45.60,7.06,58.33,28.57,36.62,2019_10_24_24_3R,24,3R
15,4,4458,抹香雄三,33,広島,55,A2,4.72,24.73,5.13,34.78,39.74,48.53,2019_10_24_24_3R,24,3R
16,5,3585,井川真人,46,岡山,57,B1,4.15,18.56,4.32,22.73,24.65,27.14,2019_10_24_24_3R,24,3R
17,6,3626,中林秀人,50,大阪,59,B1,3.83,19.10,3.07,13.33,33.58,30.00,2019_10_24_24_3R,24,3R
18,1,4319,三宅潤,34,大阪,54,A2,5.77,39.13,6.38,35.14,34.27,22.22,2019_10_24_24_4R,24,4R
19,2,3663,木山和幸,49,広島,49,A2,5.31,31.50,5.00,23.53,29.32,33.33,2019_10_24_24_4R,24,4R
20,3,4633,森智也,30,兵庫,50,B1,5.08,26.85,5.24,37.93,29.45,36.67,2019_10_24_24_4R,24,4R
21,4,4260,中越博紀,35,香川,53,A1,6.14,37.39,6.78,48.78,38.10,33.80,2019_10_24_24_4R,24,4R
22,5,4718,北川太一,26,佐賀,51,B1,4.89,29.00,6.06,41.18,22.06,31.15,2019_10_24_24_4R,24,4R
23,6,4814,加藤裕太,29,愛知,54,B1,3.40,15.00,2.92,15.38,40.67,23.44,2019_10_24_24_4R,24,4R
24,1,4598,加藤政彦,35,東京,51,A2,6.02,41.80,5.21,25.00,31.85,41.54,2019_10_24_24_5R,24,5R
25,2,4213,重富伸也,35,長崎,55,B1,4.56,22.86,5.18,32.39,23.20,37.14,2019_10_24_24_5R,24,5R
26,3,3458,東健介,53,岡山,53,A2,5.48,35.54,6.87,54.84,37.16,21.43,2019_10_24_24_5R,24,5R
27,4,4688,永井彪也,26,東京,51,A1,6.68,48.39,6.86,41.38,25.56,37.14,2019_10_24_24_5R,24,5R
28,5,4981,牧山敦也,23,佐賀,51,B1,3.07,9.57,1.17,0.00,32.03,28.57,2019_10_24_24_5R,24,5R
29,6,5025,粟田祥,24,徳島,57,B2,2.08,4.17,0.83,0.00,23.13,28.99,2019_10_24_24_5R,24,5R
30,1,3826,村田修次,46,東京,53,A1,6.63,52.38,7.38,62.50,37.16,36.67,2019_10_24_24_6R,24,6R
31,2,3523,寳田亮治,50,福岡,53,A2,4.64,26.44,5.28,32.00,38.04,35.59,2019_10_24_24_6R,24,6R
32,3,4705,吉川勇作,31,長崎,53,B1,3.79,17.39,4.69,28.27,28.78,31.58,2019_10_24_24_6R,24,6R
33,4,3731,高濱芳久,46,広島,53,A2,5.52,40.78,8.10,70.00,31.34,38.33,2019_10_24_24_6R,24,6R
34,5,4619,伏田裕隆,36,東京,50,B1,4.46,22.92,4.00,11.11,41.67,35.71,2019_10_24_24_6R,24,6R
35,6,4079,出畑孝典,40,福岡,52,A2,5.92,43.14,5.83,42.31,28.03,29.09,2019_10_24_24_6R,24,6R
36,1,3813,佐藤大介,43,愛知,54,A1,6.25,43.14,6.24,38.10,37.50,57.41,2019_10_24_24_7R,24,7R
37,2,4695,尾崎雄二,34,長崎,52,B1,3.72,17.05,5.02,31.48,29.93,24.29,2019_10_24_24_7R,24,7R
38,3,4871,菊池宏志,27,山口,54,B1,3.63,12.20,4.31,18.75,26.39,43.94,2019_10_24_24_7R,24,7R
39,4,4557,松尾光広,29,岡山,55,B1,4.17,28.21,4.00,12.50,30.07,30.00,2019_10_24_24_7R,24,7R
40,5,3811,石田章央,43,静岡,52,A2,5.77,42.54,5.92,44.00,34.48,44.64,2019_10_24_24_7R,24,7R
41,6,4070,中村亮太,38,長崎,53,A1,6.68,53.57,7.16,60.31,36.30,42.86,2019_10_24_24_7R,24,7R
42,1,3703,鳥飼眞,45,福岡,51,A1,7.12,57.24,8.26,73.91,26.81,16.95,2019_10_24_24_8R,24,8R
43,2,3025,山口哲治,57,長崎,49,B1,4.07,12.96,4.67,24.59,25.53,30.56,2019_10_24_24_8R,24,8R
44,3,4309,坂口明義,35,香川,51,B1,3.32,7.14,3.76,5.88,56.85,39.66,2019_10_24_24_8R,24,8R
45,4,4718,北川太一,26,佐賀,51,B1,4.89,29.00,6.06,41.18,22.06,31.15,2019_10_24_24_8R,24,8R
46,5,3881,浦上拓也,46,大阪,53,A2,5.26,35.04,5.11,36.84,39.47,29.82,2019_10_24_24_8R,24,8R
47,6,5011,高木圭大,22,長崎,51,B2,1.98,1.79,1.89,4.29,32.03,28.17,2019_10_24_24_8R,24,8R
48,1,4688,永井彪也,26,東京,51,A1,6.68,48.39,6.86,41.38,25.56,37.14,2019_10_24_24_9R,24,9R
49,2,4319,三宅潤,34,大阪,54,A2,5.77,39.13,6.38,35.14,34.27,22.22,2019_10_24_24_9R,24,9R
50,3,3626,中林秀人,50,大阪,59,B1,3.83,19.10,3.07,13.33,33.58,30.00,2019_10_24_24_9R,24,9R
51,4,3523,寳田亮治,50,福岡,53,A2,4.64,26.44,5.28,32.00,38.04,35.59,2019_10_24_24_9R,24,9R
52,5,4055,吉田俊彦,41,兵庫,52,A1,6.45,45.60,7.06,58.33,28.57,36.62,2019_10_24_24_9R,24,9R
53,6,4749,山口貢輝,33,福岡,54,B2,4.32,23.94,2.78,0.00,42.45,30.77,2019_10_24_24_9R,24,9R
54,1,4260,中越博紀,35,香川,53,A1,6.14,37.39,6.78,48.78,38.10,33.80,2019_10_24_24_10R,24,10R
55,2,3813,佐藤大介,43,愛知,54,A1,6.25,43.14,6.24,38.10,37.50,57.41,2019_10_24_24_10R,24,10R
56,3,3731,高濱芳久,46,広島,53,A2,5.52,40.78,8.10,70.00,31.34,38.33,2019_10_24_24_10R,24,10R
57,4,3458,東健介,53,岡山,53,A2,5.48,35.54,6.87,54.84,37.16,21.43,2019_10_24_24_10R,24,10R
58,5,4633,森智也,30,兵庫,50,B1,5.08,26.85,5.24,37.93,29.45,36.67,2019_10_24_24_10R,24,10R
59,6,3497,後藤浩,51,埼玉,50,A2,5.82,39.84,5.67,38.10,17.86,26.42,2019_10_24_24_10R,24,10R
60,1,4070,中村亮太,38,長崎,53,A1,6.68,53.57,7.16,60.31,36.30,42.86,2019_10_24_24_11R,24,11R
61,2,3826,村田修次,46,東京,53,A1,6.63,52.38,7.38,62.50,37.16,36.67,2019_10_24_24_11R,24,11R
62,3,4079,出畑孝典,40,福岡,52,A2,5.92,43.14,5.83,42.31,28.03,29.09,2019_10_24_24_11R,24,11R
63,4,3703,鳥飼眞,45,福岡,51,A1,7.12,57.24,8.26,73.91,26.81,16.95,2019_10_24_24_11R,24,11R
64,5,3663,木山和幸,49,広島,49,A2,5.31,31.50,5.00,23.53,29.32,33.33,2019_10_24_24_11R,24,11R
65,6,4213,重富伸也,35,長崎,55,B1,4.56,22.86,5.18,32.39,23.20,37.14,2019_10_24_24_11R,24,11R
66,1,3811,石田章央,43,静岡,52,A2,5.77,42.54,5.92,44.00,34.48,44.64,2019_10_24_24_12R,24,12R
67,2,4619,伏田裕隆,36,東京,50,B1,4.46,22.92,4.00,11.11,41.67,35.71,2019_10_24_24_12R,24,12R
68,3,3881,浦上拓也,46,大阪,53,A2,5.26,35.04,5.11,36.84,39.47,29.82,2019_10_24_24_12R,24,12R
69,4,4981,牧山敦也,23,佐賀,51,B1,3.07,9.57,1.17,0.00,32.03,28.57,2019_10_24_24_12R,24,12R
70,5,4081,樋口範政,40,愛知,56,B1,4.25,21.65,3.08,16.67,41.84,25.71,2019_10_24_24_12R,24,12R
71,6,4458,抹香雄三,33,広島,55,A2,4.72,24.73,5.13,34.78,39.74,48.53,2019_10_24_24_12R,24,12R
72,1,4179,広次修,36,山口,52,A2,6.05,42.55,5.21,34.21,28.57,22.37,2019_10_24_22_1R,22,1R
73,2,4833,吉崎悠司,32,福井,52,B1,4.17,25.35,0.00,0.00,32.39,31.43,2019_10_24_22_1R,22,1R
74,3,4736,高倉和士,28,福岡,52,A2,6.12,40.16,6.42,45.16,32.84,25.68,2019_10_24_22_1R,22,1R
75,4,4249,曾根孝仁,37,香川,53,B1,3.65,20.00,6.30,40.00,38.81,37.29,2019_10_24_22_1R,22,1R
76,5,4684,楠原翔太,28,福岡,54,B1,5.14,30.30,5.24,30.91,48.68,37.04,2019_10_24_22_1R,22,1R
77,6,4505,島田賢人,31,埼玉,57,A2,5.30,32.61,6.03,37.14,37.23,29.11,2019_10_24_22_1R,22,1R
78,1,3935,岩津徹郎,42,岡山,55,A2,4.83,28.95,4.50,30.00,32.69,27.14,2019_10_24_22_2R,22,2R
79,2,4563,齋藤真之,31,岡山,52,B1,4.07,17.58,0.00,0.00,36.17,42.86,2019_10_24_22_2R,22,2R
80,3,4295,小坂尚哉,33,兵庫,54,A1,6.35,42.96,6.77,54.84,31.25,30.67,2019_10_24_22_2R,22,2R
81,4,5034,若林義人,21,静岡,56,B1,3.54,13.16,0.00,0.00,36.89,38.16,2019_10_24_22_2R,22,2R
82,5,4256,渡辺浩司,35,福岡,51,A1,7.28,58.82,6.84,50.00,30.34,33.82,2019_10_24_22_2R,22,2R
83,6,4895,門間雄大,28,東京,53,B1,5.01,26.58,0.00,0.00,40.74,31.43,2019_10_24_22_2R,22,2R
84,1,4443,津田裕絵,33,山口,49,B1,6.11,46.36,6.58,50.00,35.37,29.41,2019_10_24_22_3R,22,3R
85,2,4294,古賀繁輝,33,佐賀,56,A1,6.66,47.37,6.21,47.37,62.50,20.00,2019_10_24_22_3R,22,3R
86,3,4232,笠雅雄,36,福岡,60,B1,4.25,22.99,4.51,21.05,30.10,33.33,2019_10_24_22_3R,22,3R
87,4,3590,濱野谷憲,45,東京,55,A1,7.16,44.44,6.88,34.38,40.96,36.62,2019_10_24_22_3R,22,3R
88,5,4866,橋本英一,29,福岡,54,B1,3.47,13.70,3.90,17.24,40.70,37.80,2019_10_24_22_3R,22,3R
89,6,4230,濱崎直矢,36,埼玉,55,A1,5.83,36.13,6.27,45.45,35.29,35.62,2019_10_24_22_3R,22,3R
90,1,4739,中村晃朋,27,香川,52,A2,6.29,40.74,8.00,70.97,32.43,42.86,2019_10_24_22_4R,22,4R
91,2,4949,横田貴満,26,佐賀,51,B1,4.11,19.75,2.00,5.56,33.33,50.00,2019_10_24_22_4R,22,4R
92,3,4184,渡邊雄一,33,大阪,50,A1,7.19,56.55,6.59,48.65,28.04,29.27,2019_10_24_22_4R,22,4R
93,4,4014,片岡恵里,39,山口,49,B1,5.30,34.15,5.24,33.33,28.21,31.58,2019_10_24_22_4R,22,4R
94,5,4665,加藤啓太,36,愛知,52,B1,4.48,21.52,0.00,0.00,35.00,35.06,2019_10_24_22_4R,22,4R
95,6,4241,大串重幸,34,長崎,53,B1,4.92,25.00,5.27,40.91,58.21,21.43,2019_10_24_22_4R,22,4R
96,1,3892,草場康幸,43,佐賀,54,A2,5.87,40.23,6.80,60.00,36.78,41.77,2019_10_24_22_5R,22,5R
