,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,西,1,1,大村,2019_8_4,2-1-5,6820,,900,2-1,1530,1-2,280,,,,,,,,,,
1,1R,晴,西,1,1,大村,2019_8_4,2-1-5,6820,,900,2-1,1530,1-2,280,,,,,,,,,,
2,1R,晴,西,1,1,大村,2019_8_4,2-1-5,6820,,900,2-1,1530,1-2,280,,,,,,,,,,
3,1R,晴,西,1,1,大村,2019_8_4,2-1-5,6820,,900,2-1,1530,1-2,280,,,,,,,,,,
4,1R,晴,西,1,1,大村,2019_8_4,2-1-5,6820,,900,2-1,1530,1-2,280,,,,,,,,,,
5,1R,晴,西,1,1,大村,2019_8_4,2-1-5,6820,,900,2-1,1530,1-2,280,,,,,,,,,,
6,2R,晴,北西,1,1,大村,2019_8_4,5-4-3,93340,,7170,5-4,11410,4-5,6230,,,,,,,,,,
7,2R,晴,北西,1,1,大村,2019_8_4,5-4-3,93340,,7170,5-4,11410,4-5,6230,,,,,,,,,,
8,2R,晴,北西,1,1,大村,2019_8_4,5-4-3,93340,,7170,5-4,11410,4-5,6230,,,,,,,,,,
9,2R,晴,北西,1,1,大村,2019_8_4,5-4-3,93340,,7170,5-4,11410,4-5,6230,,,,,,,,,,
10,2R,晴,北西,1,1,大村,2019_8_4,5-4-3,93340,,7170,5-4,11410,4-5,6230,,,,,,,,,,
11,2R,晴,北西,1,1,大村,2019_8_4,5-4-3,93340,,7170,5-4,11410,4-5,6230,,,,,,,,,,
12,3R,晴,北西,1,1,大村,2019_8_4,3-4-5,11950,,4240,3-4,1860,3-4,430,,,,,,,,,,
13,3R,晴,北西,1,1,大村,2019_8_4,3-4-5,11950,,4240,3-4,1860,3-4,430,,,,,,,,,,
14,3R,晴,北西,1,1,大村,2019_8_4,3-4-5,11950,,4240,3-4,1860,3-4,430,,,,,,,,,,
