,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,6,3784,中島友和,14,173,6.81,6,0.09,22,1R,晴,北東,2,2,2022_3_15,6-1-4,5400,1-4-6,480,6-1,2600,1-6,990,2022_3_15_22_1R
1,2,1,4452,松尾祭,15,123,6.82,1,0.21,22,1R,晴,北東,2,2,2022_3_15,6-1-4,5400,1-4-6,480,6-1,2600,1-6,990,2022_3_15_22_1R
2,3,4,4079,出畑孝典,55,110,6.81,4,0.13,22,1R,晴,北東,2,2,2022_3_15,6-1-4,5400,1-4-6,480,6-1,2600,1-6,990,2022_3_15_22_1R
3,4,2,4251,川崎誠志,51,108,6.85,2,0.19,22,1R,晴,北東,2,2,2022_3_15,6-1-4,5400,1-4-6,480,6-1,2600,1-6,990,2022_3_15_22_1R
4,5,5,4226,村田浩司,41,157,6.88,5,0.12,22,1R,晴,北東,2,2,2022_3_15,6-1-4,5400,1-4-6,480,6-1,2600,1-6,990,2022_3_15_22_1R
5,6,3,4919,吉田翔悟,12,158,6.87,3,0.12,22,1R,晴,北東,2,2,2022_3_15,6-1-4,5400,1-4-6,480,6-1,2600,1-6,990,2022_3_15_22_1R
6,1,6,3987,後藤正宗,62,160,6.90,6,0.14,22,2R,晴,北東,3,3,2022_3_15,6-1-3,41850,1-3-6,1130,6-1,11120,1-6,1920,2022_3_15_22_2R
7,2,1,4278,藤岡俊介,26,174,6.92,1,0.13,22,2R,晴,北東,3,3,2022_3_15,6-1-3,41850,1-3-6,1130,6-1,11120,1-6,1920,2022_3_15_22_2R
8,3,3,3054,北川幸典,29,147,6.89,3,0.18,22,2R,晴,北東,3,3,2022_3_15,6-1-3,41850,1-3-6,1130,6-1,11120,1-6,1920,2022_3_15_22_2R
9,4,4,4704,河野大,48,130,6.88,4,0.42,22,2R,晴,北東,3,3,2022_3_15,6-1-3,41850,1-3-6,1130,6-1,11120,1-6,1920,2022_3_15_22_2R
10,5,5,4902,山川雄大,70,115,6.82,5,0.22,22,2R,晴,北東,3,3,2022_3_15,6-1-3,41850,1-3-6,1130,6-1,11120,1-6,1920,2022_3_15_22_2R
11,6,2,4508,野間大樹,63,134,6.89,2,0.15,22,2R,晴,北東,3,3,2022_3_15,6-1-3,41850,1-3-6,1130,6-1,11120,1-6,1920,2022_3_15_22_2R
12,1,3,4102,益田啓司,53,162,6.87,3,0.23,22,3R,晴,北,3,3,2022_3_15,3-4-2,3490,2-3-4,770,3-4,1190,3-4,980,2022_3_15_22_3R
13,2,4,4122,安東幸治,17,120,6.93,4,0.16,22,3R,晴,北,3,3,2022_3_15,3-4-2,3490,2-3-4,770,3-4,1190,3-4,980,2022_3_15_22_3R
14,3,2,3075,中村裕将,24,165,6.89,2,0.25,22,3R,晴,北,3,3,2022_3_15,3-4-2,3490,2-3-4,770,3-4,1190,3-4,980,2022_3_15_22_3R
