,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3936,三瀬譲,72,33,6.66,1,0.19,24,1R,晴,西,1,1,2019_7_16,1-5-4,2570,1-4-5,1120,1-5,580,1-5,1090,2019_7_16_24_1R
1,2,5,4092,岡部大輔,15,70,6.73,5,0.19,24,1R,晴,西,1,1,2019_7_16,1-5-4,2570,1-4-5,1120,1-5,580,1-5,1090,2019_7_16_24_1R
2,3,4,4213,重富伸也,35,18,6.72,4,0.18,24,1R,晴,西,1,1,2019_7_16,1-5-4,2570,1-4-5,1120,1-5,580,1-5,1090,2019_7_16_24_1R
3,4,2,4660,宇田川信一,33,59,6.69,2,0.25,24,1R,晴,西,1,1,2019_7_16,1-5-4,2570,1-4-5,1120,1-5,580,1-5,1090,2019_7_16_24_1R
4,5,6,3551,藤田美代,52,32,6.65,6,0.25,24,1R,晴,西,1,1,2019_7_16,1-5-4,2570,1-4-5,1120,1-5,580,1-5,1090,2019_7_16_24_1R
5,6,3,3630,黒田誠司,40,66,6.74,3,0.21,24,1R,晴,西,1,1,2019_7_16,1-5-4,2570,1-4-5,1120,1-5,580,1-5,1090,2019_7_16_24_1R
6,1,2,4043,桐本康臣,66,12,6.70,2,0.23,24,2R,晴,西,2,1,2019_7_16,2-1-4,810,1-2-4,160,2-1,190,1-2,130,2019_7_16_24_2R
7,2,1,4154,森安弘雅,47,14,6.66,1,0.23,24,2R,晴,西,2,1,2019_7_16,2-1-4,810,1-2-4,160,2-1,190,1-2,130,2019_7_16_24_2R
8,3,4,3890,小宮淳史,62,65,6.74,4,0.24,24,2R,晴,西,2,1,2019_7_16,2-1-4,810,1-2-4,160,2-1,190,1-2,130,2019_7_16_24_2R
9,4,3,4723,寺島吉彦,12,11,6.68,3,0.23,24,2R,晴,西,2,1,2019_7_16,2-1-4,810,1-2-4,160,2-1,190,1-2,130,2019_7_16_24_2R
10,5,5,4705,吉川勇作,46,13,6.74,5,0.18,24,2R,晴,西,2,1,2019_7_16,2-1-4,810,1-2-4,160,2-1,190,1-2,130,2019_7_16_24_2R
11,6,6,4937,山本宝姫,53,25,6.75,6,0.41,24,2R,晴,西,2,1,2019_7_16,2-1-4,810,1-2-4,160,2-1,190,1-2,130,2019_7_16_24_2R
12,1,2,3256,三角哲男,56,72,6.80,2,0.15,24,3R,晴,西,2,1,2019_7_16,2-1-6,1240,1-2-6,310,2-1,600,1-2,370,2019_7_16_24_3R
13,2,1,3482,金子猛志,41,63,6.78,1,0.14,24,3R,晴,西,2,1,2019_7_16,2-1-6,1240,1-2-6,310,2-1,600,1-2,370,2019_7_16_24_3R
14,3,6,4402,乙藤智史,49,20,6.65,6,0.20,24,3R,晴,西,2,1,2019_7_16,2-1-6,1240,1-2-6,310,2-1,600,1-2,370,2019_7_16_24_3R
15,4,5,3616,中村真,57,16,6.76,5,0.18,24,3R,晴,西,2,1,2019_7_16,2-1-6,1240,1-2-6,310,2-1,600,1-2,370,2019_7_16_24_3R
16,5,4,4651,佐藤大騎,19,62,6.70,4,0.15,24,3R,晴,西,2,1,2019_7_16,2-1-6,1240,1-2-6,310,2-1,600,1-2,370,2019_7_16_24_3R
17,6,3,4246,喜多那由夏,17,19,6.75,3,0.19,24,3R,晴,西,2,1,2019_7_16,2-1-6,1240,1-2-6,310,2-1,600,1-2,370,2019_7_16_24_3R
18,1,5,3541,三嶌誠司,28,29,6.73,4,0.12,24,4R,晴,西,2,1,2019_7_16,5-2-6,5440,2-5-6,940,5-2,3060,2-5,730,2019_7_16_24_4R
19,2,2,3968,茶谷信次,75,17,6.73,2,0.07,24,4R,晴,西,2,1,2019_7_16,5-2-6,5440,2-5-6,940,5-2,3060,2-5,730,2019_7_16_24_4R
20,3,6,3070,山室展弘,69,30,6.76,5,0.16,24,4R,晴,西,2,1,2019_7_16,5-2-6,5440,2-5-6,940,5-2,3060,2-5,730,2019_7_16_24_4R
21,4,4,3414,加瀬智宏,39,27,6.64,3,0.10,24,4R,晴,西,2,1,2019_7_16,5-2-6,5440,2-5-6,940,5-2,3060,2-5,730,2019_7_16_24_4R
22,5,3,3793,高橋真吾,58,54,6.75,6,0.19,24,4R,晴,西,2,1,2019_7_16,5-2-6,5440,2-5-6,940,5-2,3060,2-5,730,2019_7_16_24_4R
23,6,1,3051,山口俊英,36,15,6.75,1,0.08,24,4R,晴,西,2,1,2019_7_16,5-2-6,5440,2-5-6,940,5-2,3060,2-5,730,2019_7_16_24_4R
24,1,3,4472,尾嶋一広,59,31,6.73,3,0.17,24,5R,晴,北西,1,1,2019_7_16,3-1-4,4080,1-3-4,750,3-1,810,1-3,280,2019_7_16_24_5R
25,2,1,3906,飯山晃三,14,26,6.77,1,0.18,24,5R,晴,北西,1,1,2019_7_16,3-1-4,4080,1-3-4,750,3-1,810,1-3,280,2019_7_16_24_5R
26,3,4,4474,渡辺崇,32,69,6.73,4,0.34,24,5R,晴,北西,1,1,2019_7_16,3-1-4,4080,1-3-4,750,3-1,810,1-3,280,2019_7_16_24_5R
27,4,5,3931,黒崎竜也,76,68,6.65,5,0.25,24,5R,晴,北西,1,1,2019_7_16,3-1-4,4080,1-3-4,750,3-1,810,1-3,280,2019_7_16_24_5R
28,5,2,3936,三瀬譲,72,33,6.73,2,0.21,24,5R,晴,北西,1,1,2019_7_16,3-1-4,4080,1-3-4,750,3-1,810,1-3,280,2019_7_16_24_5R
29,6,6,5057,上田紗奈,20,41,6.66,6,0.32,24,5R,晴,北西,1,1,2019_7_16,3-1-4,4080,1-3-4,750,3-1,810,1-3,280,2019_7_16_24_5R
30,1,1,4362,土屋智則,30,57,6.71,1,0.13,24,6R,晴,北西,1,1,2019_7_16,1-4-2,1700,1-2-4,220,1-4,920,1-4,780,2019_7_16_24_6R
31,2,4,4676,後藤隼之,54,74,6.73,4,0.21,24,6R,晴,北西,1,1,2019_7_16,1-4-2,1700,1-2-4,220,1-4,920,1-4,780,2019_7_16_24_6R
32,3,2,4294,古賀繁輝,71,75,6.69,2,0.24,24,6R,晴,北西,1,1,2019_7_16,1-4-2,1700,1-2-4,220,1-4,920,1-4,780,2019_7_16_24_6R
33,4,5,3904,森貴洋,43,44,6.76,5,0.21,24,6R,晴,北西,1,1,2019_7_16,1-4-2,1700,1-2-4,220,1-4,920,1-4,780,2019_7_16_24_6R
34,5,6,4213,重富伸也,35,18,6.65,6,0.20,24,6R,晴,北西,1,1,2019_7_16,1-4-2,1700,1-2-4,220,1-4,920,1-4,780,2019_7_16_24_6R
35,1,4,4524,深谷知博,34,37,6.68,4,0.06,24,7R,晴,北西,1,1,2019_7_16,4-1-3,1300,1-3-4,330,4-1,370,1-4,150,2019_7_16_24_7R
36,2,1,3793,高橋真吾,58,54,6.80,1,0.12,24,7R,晴,北西,1,1,2019_7_16,4-1-3,1300,1-3-4,330,4-1,370,1-4,150,2019_7_16_24_7R
37,3,3,4660,宇田川信一,33,59,6.63,3,0.08,24,7R,晴,北西,1,1,2019_7_16,4-1-3,1300,1-3-4,330,4-1,370,1-4,150,2019_7_16_24_7R
38,4,5,4253,西川真人,44,22,6.80,5,0.15,24,7R,晴,北西,1,1,2019_7_16,4-1-3,1300,1-3-4,330,4-1,370,1-4,150,2019_7_16_24_7R
39,5,2,4623,中北将史,24,64,6.82,2,0.20,24,7R,晴,北西,1,1,2019_7_16,4-1-3,1300,1-3-4,330,4-1,370,1-4,150,2019_7_16_24_7R
40,6,6,4705,吉川勇作,46,13,6.68,6,0.18,24,7R,晴,北西,1,1,2019_7_16,4-1-3,1300,1-3-4,330,4-1,370,1-4,150,2019_7_16_24_7R
41,1,2,4651,佐藤大騎,19,62,6.72,2,0.11,24,8R,晴,北西,2,1,2019_7_16,2-1-4,8630,1-2-4,570,2-1,2360,1-2,280,2019_7_16_24_8R
42,2,1,4295,小坂尚哉,37,73,6.72,1,0.05,24,8R,晴,北西,2,1,2019_7_16,2-1-4,8630,1-2-4,570,2-1,2360,1-2,280,2019_7_16_24_8R
43,3,4,3906,飯山晃三,14,26,6.74,4,0.05,24,8R,晴,北西,2,1,2019_7_16,2-1-4,8630,1-2-4,570,2-1,2360,1-2,280,2019_7_16_24_8R
44,4,5,3630,黒田誠司,40,66,6.69,5,0.11,24,8R,晴,北西,2,1,2019_7_16,2-1-4,8630,1-2-4,570,2-1,2360,1-2,280,2019_7_16_24_8R
45,5,6,4545,岡村慶太,74,71,6.79,6,0.20,24,8R,晴,北西,2,1,2019_7_16,2-1-4,8630,1-2-4,570,2-1,2360,1-2,280,2019_7_16_24_8R
46,6,3,4154,森安弘雅,47,14,6.70,3,0.06,24,8R,晴,北西,2,1,2019_7_16,2-1-4,8630,1-2-4,570,2-1,2360,1-2,280,2019_7_16_24_8R
